EpsThisIter,MaxVanillaIw,IterType,Bound,MinVanillaIw,J,AvgVanillaIw,AvgRet,MinNormIw,Delta,ESSClassic,VarVanillaIw,VarJ,VarNormIw,VanillaAvgRet,VarDiscRet,ESSRenyi,AvgEpLen,MaxNormIw,VarRet,AvgDiscRet,eRenyi2,AvgNormIw,BatchSize
100,1.0861,1,-112.406,0.824064,-106.772,1.0044,-106.792329035,0.00820455,0.8,99.7162230616,0.00289995,1.97599,2.87461e-07,-106.792329035,3.93987666906,99.6281554794,15.84,0.0108134,3.93987666906,-106.792329035,1.00373,0.01,100
100,1.42657,1,-112.65,0.5611,-106.767,1.01118,-106.928144719,0.00554894,0.8,96.7717026044,0.0344546,2.21764,3.36967e-06,-106.928144719,5.38926468832,97.3006704537,16.3,0.0141079,5.38926468832,-106.928144719,1.02774,0.01,100
100,1.16423,1,-112.472,0.592777,-106.439,1.00138,-106.52251142,0.00591962,0.8,98.6273011485,0.0140974,2.03692,1.40587e-06,-106.52251142,5.40596476561,98.7006416371,15.73,0.0116262,5.40596476561,-106.52251142,1.01316,0.01,100
100,1.68595,1,-112.404,0.799223,-106.635,1.02356,-106.727508927,0.00780828,0.8,98.0897504923,0.0206091,2.16979,1.96713e-06,-106.727508927,4.89014313733,98.3718573683,16.15,0.0164714,4.89014313733,-106.727508927,1.01655,0.01,100
100,1.18767,1,-112.437,0.68565,-106.638,1.01425,-106.728606836,0.00676018,0.8,98.7702594218,0.0129375,2.2158,1.25765e-06,-106.728606836,5.47616244665,98.5683479883,14.89,0.0117099,5.47616244665,-106.728606836,1.01452,0.01,100
100,1.29006,1,-112.379,0.487282,-106.72,1.00892,-106.814679692,0.00482973,0.8,97.7025585841,0.0241779,2.03611,2.37522e-06,-106.814679692,4.15396296758,98.3505436264,15.53,0.0127866,4.15396296758,-106.814679692,1.01677,0.01,100
100,1.74585,1,-112.275,0.532249,-106.537,0.991441,-106.648473418,0.00536844,0.8,97.3426278851,0.027105,1.90921,2.75749e-06,-106.648473418,4.45656197971,98.1605705351,15.15,0.0176092,4.45656197971,-106.648473418,1.01874,0.01,100
100,1.38648,1,-112.197,0.763047,-106.498,1.01163,-106.558866811,0.00754274,0.8,98.9119220433,0.0113712,1.96125,1.11112e-06,-106.558866811,4.04148339934,98.9780910624,15.65,0.0137054,4.04148339934,-106.558866811,1.01032,0.01,100
100,1.50611,1,-112.403,0.87513,-106.703,1.02455,-106.744524706,0.00854162,0.8,98.9983182796,0.0107285,2.00439,1.02206e-06,-106.744524706,4.1689576011,99.277297562,15.52,0.0147003,4.1689576011,-106.744524706,1.00728,0.01,100
100,1.19783,1,-112.378,0.429861,-106.461,0.986093,-106.616512113,0.00435923,0.8,96.9160158923,0.0312546,1.96777,3.21424e-06,-106.616512113,5.16879768918,97.7073515842,15.64,0.0121472,5.16879768918,-106.616512113,1.02346,0.01,100
100,1.26395,1,-113.071,0.748537,-107.092,1.00693,-107.18379691,0.00743385,0.8,98.9715258538,0.0106425,2.36104,1.04965e-06,-107.18379691,6.39524353571,98.4777092937,15.72,0.0125526,6.39524353571,-107.18379691,1.01546,0.01,100
100,1.18931,1,-111.827,0.655448,-106.221,0.991312,-106.263159772,0.00661193,0.8,99.2598634628,0.00740193,1.75025,7.53224e-07,-106.263159772,3.14815622972,99.1121199619,15.19,0.0119973,3.14815622972,-106.263159772,1.00896,0.01,100
100,1.25398,1,-112.568,0.567377,-106.865,0.977694,-106.972059845,0.00580321,0.8,97.6440631754,0.0232968,2.23658,2.43719e-06,-106.972059845,5.4975662994,98.1224275142,15.69,0.0128259,5.4975662994,-106.972059845,1.01913,0.01,100
100,1.23355,1,-112.026,0.650677,-106.249,1.00066,-106.319612419,0.00650245,0.8,99.0171372581,0.0100402,1.64846,1.00268e-06,-106.319612419,3.23018496704,98.828621701,15.37,0.0123273,3.23018496704,-106.319612419,1.01185,0.01,100
100,1.4333,1,-112.184,0.628475,-106.366,1.00249,-106.48983634,0.00626915,0.8,97.639679575,0.0245401,1.92367,2.44184e-06,-106.48983634,4.31314623287,97.988187135,15.87,0.0142974,4.31314623287,-106.48983634,1.02053,0.01,100
100,1.27045,1,-112.116,0.784803,-106.544,1.02073,-106.573268411,0.00768863,0.8,99.3474305693,0.00691272,1.6065,6.63476e-07,-106.573268411,2.65742175458,99.3924325518,15.16,0.0124464,2.65742175458,-106.573268411,1.00611,0.01,100
100,1.25517,1,-112.637,0.866343,-106.777,0.996183,-106.817750268,0.00869663,0.8,99.48694358,0.00516952,2.24861,5.20922e-07,-106.817750268,5.29517113053,99.4573753242,15.61,0.0125997,5.29517113053,-106.817750268,1.00546,0.01,100
100,1.24552,1,-111.961,0.906682,-106.327,0.998981,-106.341730974,0.00907607,0.8,99.7335798403,0.00269288,1.76154,2.69838e-07,-106.341730974,3.13150045203,99.7623620607,15.43,0.0124679,3.13150045203,-106.341730974,1.00238,0.01,100
100,1.17307,1,-112.251,0.588638,-106.449,0.974919,-106.515194688,0.00603781,0.8,98.5067030254,0.014554,2.3204,1.53125e-06,-106.515194688,5.79460327814,98.818399953,15.99,0.0120324,5.79460327814,-106.515194688,1.01196,0.01,100
100,1.68429,1,-111.758,0.591783,-106.091,1.01144,-106.163419462,0.00585089,0.8,98.3101607604,0.0177623,1.86935,1.73627e-06,-106.163419462,3.56627374563,98.765229765,15.41,0.0166524,3.56627374563,-106.163419462,1.0125,0.01,100
100,1.49383,1,-111.912,0.477074,-106.198,0.998814,-106.320340557,0.0047764,0.8,97.2877625302,0.0280932,1.80881,2.816e-06,-106.320340557,3.95794653641,97.9951125151,15.18,0.014956,3.95794653641,-106.320340557,1.02046,0.01,100
100,1.29205,1,-112.258,0.722053,-106.575,1.00705,-106.622288931,0.00717,0.8,99.2466644532,0.00777552,1.88363,7.66707e-07,-106.622288931,3.82523420207,99.1795110076,15.39,0.0128301,3.82523420207,-106.622288931,1.00827,0.01,100
100,1.43542,1,-112.054,0.838839,-106.355,0.997374,-106.392279318,0.00841048,0.8,99.0423303653,0.00971591,2.10028,9.76714e-07,-106.392279318,4.55508130942,99.3083722918,15.45,0.014392,4.55508130942,-106.392279318,1.00696,0.01,100
100,1.33272,1,-112.398,0.711203,-106.795,1.00333,-106.844369703,0.00708845,0.8,99.039111115,0.0098657,1.78335,9.80041e-07,-106.844369703,3.31795627399,99.1354989978,15.57,0.013283,3.31795627399,-106.844369703,1.00872,0.01,100
100,17.0891,1,-111.221,,-105.514,0.507271,-106.45708935,,0.8,5.17992712476,4.75797,3.34346,0.00184902,-106.45708935,4.93758371942,99.9999880791,15.63,0.336883,4.93758371942,-106.45708935,1.0,0.01,100
100,1.72388,1,-112.184,0.76147,-106.569,1.02634,-106.662955196,0.00741926,0.8,97.6175523332,0.0259683,1.98573,2.46524e-06,-106.662955196,3.91975560362,98.3487909591,15.08,0.0167963,3.91975560362,-106.662955196,1.01679,0.01,100
100,1.15666,1,-112.856,0.503574,-106.85,0.991732,-106.955571097,0.00507772,0.8,97.7555285366,0.0228099,2.42059,2.31918e-06,-106.955571097,6.18616132841,98.2786548563,15.49,0.011663,6.18616132841,-106.955571097,1.01751,0.01,100
100,1.20474,1,-112.756,0.647637,-106.834,0.986617,-106.918859337,0.00656422,0.8,98.0871844019,0.019174,2.67577,1.96977e-06,-106.918859337,7.2011265487,98.5493339474,15.15,0.0122109,7.2011265487,-106.918859337,1.01472,0.01,100
100,1.39309,1,-112.386,0.788164,-106.682,0.988422,-106.736374028,0.00797396,0.8,99.1716405826,0.00824254,2.23233,8.43677e-07,-106.736374028,5.2711193165,99.0482352851,15.32,0.0140941,5.2711193165,-106.736374028,1.00961,0.01,100
100,1.36783,1,-112.287,0.503403,-106.421,1.00286,-106.551989712,0.00501969,0.8,97.3498580034,0.027655,1.89632,2.74977e-06,-106.551989712,4.42196765497,97.9033420457,15.0,0.0136394,4.42196765497,-106.551989712,1.02142,0.01,100
100,1.17323,1,-112.061,0.485151,-106.211,0.997199,-106.313605657,0.00486514,0.8,98.3697107692,0.0166468,1.56581,1.67404e-06,-106.313605657,3.30278461044,98.536542391,15.03,0.0117652,3.30278461044,-106.313605657,1.01485,0.01,100
100,1.25569,1,-112.68,0.694674,-106.783,1.00821,-106.860427018,0.0068902,0.8,98.8842541914,0.0115848,2.08254,1.1397e-06,-106.860427018,5.20450552414,98.7695091848,15.24,0.0124547,5.20450552414,-106.860427018,1.01246,0.01,100
100,1.25219,1,-112.984,0.34513,-106.634,0.976866,-106.84722302,0.00353303,0.8,96.3195595527,0.0368318,2.21044,3.8597e-06,-106.84722302,8.44833758489,97.181275355,15.82,0.0128185,8.44833758489,-106.84722302,1.029,0.01,100
100,1.31229,1,-112.243,0.909532,-106.586,1.00519,-106.621050749,0.00904837,0.8,99.3919914912,0.00624349,2.09616,6.17921e-07,-106.621050749,4.4767148066,99.4404686024,15.04,0.0130552,4.4767148066,-106.621050749,1.00563,0.01,100
100,1.28398,1,-112.365,0.90695,-106.442,1.00152,-106.468130874,0.00905578,0.8,99.5271902498,0.00481324,2.1534,4.79868e-07,-106.468130874,4.9200001176,99.5736259646,15.01,0.0128203,4.9200001176,-106.468130874,1.00428,0.01,100
100,1.45494,1,-112.606,0.375581,-106.756,1.00133,-106.985014133,0.00375082,0.8,95.9451782332,0.0428024,1.97367,4.26888e-06,-106.985014133,4.79888505462,96.2475691735,15.53,0.01453,4.79888505462,-106.985014133,1.03899,0.01,100
100,56.7515,1,-109.631,,-103.704,0.61854,-106.536131245,,0.8,1.18353703298,32.2662,1.59781,0.00843359,-106.536131245,6.18114443113,99.9998450282,15.24,0.917508,6.18114443113,-106.536131245,1.0,0.01,100
100,1.30711,1,-112.286,0.724307,-106.629,1.01159,-106.703604693,0.00716006,0.8,98.883853199,0.0116674,1.99339,1.14016e-06,-106.703604693,4.18101400895,98.749266615,15.49,0.0129213,4.18101400895,-106.703604693,1.01267,0.01,100
100,1.22367,1,-112.785,0.784478,-106.79,0.997286,-106.845993782,0.00786613,0.8,99.0652112214,0.00947968,2.4335,9.53135e-07,-106.845993782,6.34866636287,99.0717479971,16.78,0.01227,6.34866636287,-106.845993782,1.00937,0.01,100
100,1.2186,1,-112.362,0.848971,-106.716,1.0086,-106.741820742,0.0084173,0.8,99.5244170165,0.00491031,2.11835,4.82691e-07,-106.741820742,4.66764939066,99.5433418246,15.83,0.012082,4.66764939066,-106.741820742,1.00459,0.01,100
100,1.25445,1,-112.135,0.638755,-106.498,0.989872,-106.592727483,0.0064529,0.8,98.2338082193,0.0177951,1.92516,1.81611e-06,-106.592727483,3.96872519139,98.3555367645,15.81,0.0126729,3.96872519139,-106.592727483,1.01672,0.01,100
100,1.1027,1,-111.819,0.789411,-106.198,0.991662,-106.230130546,0.00796049,0.8,99.5089557835,0.00490136,1.83614,4.98413e-07,-106.230130546,3.66417352734,99.4184654637,15.52,0.0111198,3.66417352734,-106.230130546,1.00585,0.01,100
100,1.30542,1,-111.809,0.538697,-106.073,1.00461,-106.161419784,0.00536223,0.8,98.4983667984,0.0155417,1.68938,1.53993e-06,-106.161419784,3.11420594543,98.5304892645,15.57,0.0129942,3.11420594543,-106.161419784,1.01491,0.01,100
100,1.10515,1,-112.76,0.837092,-106.988,0.998558,-106.998773615,0.00838301,0.8,99.8179867537,0.00183656,2.11819,1.84187e-07,-106.998773615,4.54965220724,99.7961275294,15.73,0.0110675,4.54965220724,-106.998773615,1.00204,0.01,100
100,1.37026,1,-112.26,0.873922,-106.667,1.00969,-106.703297848,0.00865533,0.8,99.2145063121,0.00815301,1.73263,7.99724e-07,-106.703297848,3.18904804586,99.3039872728,16.25,0.013571,3.18904804586,-106.703297848,1.00701,0.01,100
100,1.54394,1,-112.447,0.86928,-106.843,1.02,-106.892264147,0.00852233,0.8,98.7731763664,0.0130534,1.86116,1.25464e-06,-106.892264147,3.59480714062,99.1130567853,15.96,0.0151366,3.59480714062,-106.892264147,1.00895,0.01,100
100,1.18902,1,-112.593,0.53805,-106.624,0.986064,-106.753778038,0.00545654,0.8,97.7612312583,0.0224911,2.03678,2.31313e-06,-106.753778038,4.81771738629,97.7494665128,15.52,0.0120582,4.81771738629,-106.753778038,1.02302,0.01,100
100,1.48849,1,-112.013,0.719179,-106.369,1.00837,-106.420376082,0.00713208,0.8,98.6767698345,0.0137731,1.81528,1.35453e-06,-106.420376082,3.58238270286,99.126115605,15.33,0.0147613,3.58238270286,-106.420376082,1.00882,0.01,100
100,2.19342,1,-112.393,0.852467,-106.66,1.04637,-106.749996521,0.0081469,0.8,95.4614540361,0.0525803,2.10536,4.80234e-06,-106.749996521,4.4861954857,98.3716266507,15.6,0.0209623,4.4861954857,-106.749996521,1.01655,0.01,100
100,1.15621,1,-112.344,0.896619,-106.687,1.00247,-106.70398546,0.00894408,0.8,99.7422684396,0.00262313,1.93477,2.61021e-07,-106.70398546,3.83625081462,99.7219684841,15.5,0.0115336,3.83625081462,-106.70398546,1.00279,0.01,100
100,1.16259,1,-112.223,0.810999,-106.669,1.00513,-106.68440639,0.00806857,0.8,99.7309700457,0.00275293,2.01426,2.72488e-07,-106.68440639,4.11571066081,99.7314650296,16.21,0.0115665,4.11571066081,-106.68440639,1.00269,0.01,100
100,1.22714,1,-112.11,0.807504,-106.481,1.00252,-106.508363331,0.00805472,0.8,99.5149364183,0.00494825,2.07348,4.92338e-07,-106.508363331,4.37073016518,99.5210451942,16.16,0.0122405,4.37073016518,-106.508363331,1.00481,0.01,100
100,1.16142,1,-112.2,0.604356,-106.536,0.996149,-106.586526961,0.00606692,0.8,99.0775615182,0.00933227,1.7354,9.40455e-07,-106.586526961,3.24025379288,99.1716434109,15.3,0.0116591,3.24025379288,-106.586526961,1.00835,0.01,100
100,2.09035,1,-112.402,0.770012,-106.701,0.999584,-106.789750952,0.00770332,0.8,97.3165848333,0.0278294,1.96569,2.78526e-06,-106.789750952,3.66621957359,98.3058470747,16.49,0.0209122,3.66621957359,-106.789750952,1.01723,0.01,100
100,1.38067,1,-112.293,0.827377,-106.671,0.997908,-106.708556594,0.00829112,0.8,99.2279002479,0.00782694,1.83527,7.8598e-07,-106.708556594,3.39688602978,99.3057506387,15.57,0.0138356,3.39688602978,-106.708556594,1.00699,0.01,100
100,1.25414,1,-112.392,0.828735,-106.685,0.996164,-106.713524345,0.00831926,0.8,99.4230307821,0.00581729,1.85608,5.86217e-07,-106.713524345,3.51373012972,99.494120689,15.46,0.0125897,3.51373012972,-106.713524345,1.00508,0.01,100
100,1.37356,1,-112.63,0.453129,-106.727,0.989512,-106.833962539,0.00457932,0.8,97.5095005952,0.0252607,1.95578,2.57991e-06,-106.833962539,4.35763205794,98.2091246148,16.04,0.0138812,4.35763205794,-106.833962539,1.01824,0.01,100
100,1.32468,1,-112.733,0.682572,-107.089,0.98056,-107.157223731,0.00696104,0.8,98.592072198,0.0138696,2.05647,1.4425e-06,-107.157223731,4.37965339528,98.7857580763,16.23,0.0135094,4.37965339528,-107.157223731,1.01229,0.01,100
100,1.26788,1,-112.542,0.641322,-106.643,1.01715,-106.733715589,0.00630508,0.8,98.5698533981,0.0151628,2.33898,1.46558e-06,-106.733715589,6.34630370971,98.50333458,16.88,0.012465,6.34630370971,-106.733715589,1.01519,0.01,100
100,1.23568,1,-112.096,0.893558,-106.46,1.0009,-106.475474881,0.00892755,0.8,99.7346247954,0.00269281,1.75146,2.68797e-07,-106.475474881,3.22351784314,99.7301252076,15.97,0.0123457,3.22351784314,-106.475474881,1.00271,0.01,100
100,1.40941,1,-112.349,0.673244,-106.365,0.992292,-106.483664413,0.00678474,0.8,97.9178617283,0.0211491,2.21407,2.1479e-06,-106.483664413,5.80712596376,97.9774976436,15.96,0.0142036,5.80712596376,-106.483664413,1.02064,0.01,100
100,1.67408,1,-112.358,0.813134,-106.64,1.0075,-106.714638898,0.00807082,0.8,98.7102780297,0.0133965,2.11146,1.31978e-06,-106.714638898,4.63734509938,98.7496037294,16.37,0.0166162,4.63734509938,-106.714638898,1.01266,0.01,100
100,1.1576,1,-112.237,0.751193,-106.57,1.0109,-106.612069724,0.00743097,0.8,99.3169313012,0.00709933,1.79313,6.94712e-07,-106.612069724,3.38163077825,99.2372722754,15.97,0.0114512,3.38163077825,-106.612069724,1.00769,0.01,100
100,1.41542,1,-112.445,0.701456,-106.814,1.00743,-106.860585109,0.0069628,0.8,99.0700284003,0.00962326,1.94868,9.48178e-07,-106.860585109,3.8876779825,99.1366002865,15.68,0.0140497,3.8876779825,-106.860585109,1.00871,0.01,100
100,1.33372,1,-112.267,0.54445,-106.569,0.981258,-106.672737807,0.00554849,0.8,97.4398120701,0.0255545,1.96794,2.65399e-06,-106.672737807,4.00058207766,98.1486376077,15.66,0.013592,4.00058207766,-106.672737807,1.01886,0.01,100
100,1.86005,1,-112.629,0.782424,-107.011,1.02153,-107.073698497,0.00765934,0.8,97.9687127826,0.021855,2.04401,2.09435e-06,-107.073698497,4.17184138105,98.7962872342,15.51,0.0182085,4.17184138105,-107.073698497,1.01218,0.01,100
100,1.36836,1,-112.947,0.57545,-106.688,0.999265,-106.801615995,0.00575873,0.8,98.378277904,0.0166267,2.32859,1.66512e-06,-106.801615995,7.49230145044,98.3174379967,17.28,0.0136937,7.49230145044,-106.801615995,1.01711,0.01,100
100,1.35266,1,-112.52,0.593623,-106.839,0.99241,-106.944308936,0.00598163,0.8,97.9505362151,0.0208152,1.99456,2.11348e-06,-106.944308936,4.26310992577,98.2056639067,15.91,0.0136301,4.26310992577,-106.944308936,1.01827,0.01,100
100,1.28808,1,-112.7,0.807353,-106.924,0.989268,-106.960622741,0.00816112,0.8,99.4317982845,0.00564891,2.28416,5.77215e-07,-106.960622741,5.38832083023,99.3532675298,15.86,0.0130205,5.38832083023,-106.960622741,1.00651,0.01,100
100,1.65621,1,-112.042,0.480117,-106.363,1.01946,-106.481733322,0.00470952,0.8,97.5455605236,0.0264149,1.8679,2.5416e-06,-106.481733322,3.57760428986,98.009859395,14.95,0.016246,3.57760428986,-106.481733322,1.02031,0.01,100
100,1.34591,1,-112.397,0.867059,-106.798,0.997069,-106.817836543,0.00869608,0.8,99.6319564008,0.00370945,1.89483,3.73129e-07,-106.817836543,3.65614356427,99.6345454064,15.79,0.0134987,3.65614356427,-106.817836543,1.00367,0.01,100
100,1.16457,1,-112.488,0.772374,-106.752,0.991001,-106.780985849,0.00779388,0.8,99.5986942177,0.00399698,2.01165,4.0699e-07,-106.780985849,4.2484865109,99.4969647204,16.39,0.0117515,4.2484865109,-106.780985849,1.00506,0.01,100
100,1.37083,1,-112.401,0.649032,-106.594,1.02432,-106.702561196,0.00633623,0.8,97.8944491068,0.0227949,2.13278,2.17254e-06,-106.702561196,5.14660773684,98.2152763094,15.9,0.0133828,5.14660773684,-106.702561196,1.01817,0.01,100
100,1.33164,1,-112.39,0.593641,-106.551,0.997274,-106.643248321,0.00595264,0.8,98.4928599551,0.0153724,1.86481,1.54566e-06,-106.643248321,4.14210851386,98.5392856396,15.76,0.0133528,4.14210851386,-106.643248321,1.01482,0.01,100
100,1.61759,1,-112.776,0.788014,-106.826,1.01295,-106.954046915,0.00777943,0.8,97.6460298331,0.0249857,2.29531,2.43511e-06,-106.954046915,5.83324651146,97.9257655558,16.22,0.0159692,5.83324651146,-106.954046915,1.02118,0.01,100
100,1.33046,1,-112.408,0.579587,-106.393,1.00383,-106.520916752,0.00577376,0.8,97.6700919966,0.0242809,1.88918,2.4096e-06,-106.520916752,4.85219490169,98.0225031109,16.11,0.0132539,4.85219490169,-106.520916752,1.02017,0.01,100
100,1.55301,1,-111.947,0.613278,-106.302,0.979688,-106.36409809,0.00625993,0.8,98.4256050194,0.0155078,2.07537,1.61575e-06,-106.36409809,4.48351688798,98.9221241668,15.78,0.0158521,4.48351688798,-106.36409809,1.0109,0.01,100
100,1.37448,1,-112.004,0.737018,-106.315,0.995556,-106.371871224,0.00740308,0.8,98.9663134276,0.0104565,1.93834,1.05501e-06,-106.371871224,3.86303605223,98.9844212315,15.26,0.0138061,3.86303605223,-106.371871224,1.01026,0.01,100
100,1.37748,1,-112.033,0.78642,-106.404,1.01363,-106.449748285,0.00775847,0.8,99.0007452313,0.010475,1.96734,1.01953e-06,-106.449748285,3.8601883413,99.2309332024,15.51,0.0135896,3.8601883413,-106.449748285,1.00775,0.01,100
100,2.16152,1,-111.943,0.799111,-106.323,1.01614,-106.376023348,0.0078642,0.8,97.8588283604,0.0228201,2.01384,2.21011e-06,-106.376023348,4.30525211328,98.9771567887,15.59,0.0212719,4.30525211328,-106.376023348,1.01033,0.01,100
100,1.18613,1,-112.172,0.774699,-106.442,1.01954,-106.501075892,0.00759855,0.8,99.1746322845,0.00873812,1.84042,8.40647e-07,-106.501075892,3.67588802377,98.9363579151,15.51,0.0116341,3.67588802377,-106.501075892,1.01075,0.01,100
100,1.1053,1,-112.515,0.668856,-106.617,0.989505,-106.673813842,0.0067595,0.8,99.0082816007,0.00990646,2.00426,1.01177e-06,-106.673813842,4.53410899844,99.023389452,15.37,0.0111702,4.53410899844,-106.673813842,1.00986,0.01,100
100,1.23297,1,-112.391,0.485831,-106.628,0.9822,-106.708788969,0.00494636,0.8,98.1943347032,0.0179192,2.0404,1.85746e-06,-106.708788969,4.5875944751,98.4990897597,15.82,0.0125532,4.5875944751,-106.708788969,1.01524,0.01,100
100,1.15561,1,-112.063,0.659518,-106.471,0.994831,-106.508946997,0.00662945,0.8,99.3080075323,0.00696563,1.65232,7.0382e-07,-106.508946997,2.79968792756,99.3213179983,15.18,0.0116161,2.79968792756,-106.508946997,1.00683,0.01,100
100,1.29425,1,-112.394,0.615216,-106.605,1.00412,-106.688588658,0.00612691,0.8,98.3165902606,0.0174381,2.16565,1.72954e-06,-106.688588658,5.01899949637,98.5845655119,15.6,0.0128894,5.01899949637,-106.688588658,1.01436,0.01,100
100,1.1968,1,-112.434,0.595222,-106.769,0.987074,-106.839138063,0.00603016,0.8,98.7246745913,0.0127131,1.91716,1.30482e-06,-106.839138063,3.94005951456,98.7685555863,15.0,0.0121247,3.94005951456,-106.839138063,1.01247,0.01,100
100,1.40415,1,-111.965,0.405867,-106.245,0.960467,-106.33877555,0.00422572,0.8,97.441082012,0.0244707,1.91164,2.65266e-06,-106.33877555,3.93940065379,98.309890913,15.21,0.0146194,3.93940065379,-106.33877555,1.01719,0.01,100
100,1.26151,1,-112.582,0.762537,-106.869,0.984016,-106.911435161,0.00774923,0.8,99.1732767242,0.00815351,1.97197,8.42054e-07,-106.911435161,4.11368160233,99.2408999981,15.41,0.01282,4.11368160233,-106.911435161,1.00765,0.01,100
100,1.35545,1,-112.418,0.676939,-106.551,0.987649,-106.621837918,0.00685405,0.8,98.3165504713,0.0168712,2.09707,1.72958e-06,-106.621837918,4.53232822007,98.768753282,16.23,0.013724,4.53232822007,-106.621837918,1.01247,0.01,100
100,1.20949,1,-112.016,0.866275,-106.366,1.01322,-106.385419926,0.00854972,0.8,99.7300904423,0.0028064,1.97051,2.73365e-07,-106.385419926,4.07001021688,99.6707941659,15.5,0.0119371,4.07001021688,-106.385419926,1.0033,0.01,100
100,1.19742,1,-112.326,0.847211,-106.661,0.993779,-106.679250186,0.00852514,0.8,99.6519003922,0.00348459,1.84538,3.52835e-07,-106.679250186,3.42337971451,99.6877437645,15.62,0.0120491,3.42337971451,-106.679250186,1.00313,0.01,100
100,1.26511,1,-111.869,0.875629,-106.251,1.00331,-106.280230572,0.00872739,0.8,99.6390236076,0.00368391,1.86601,3.65963e-07,-106.280230572,3.58426531222,99.4610073645,15.48,0.0126093,3.58426531222,-106.280230572,1.00542,0.01,100
100,1.4015,1,-112.514,0.753878,-106.595,0.998413,-106.676652401,0.00755077,0.8,98.5453771793,0.0148628,2.4005,1.49101e-06,-106.676652401,6.16613204389,98.6484681196,15.77,0.0140373,6.16613204389,-106.676652401,1.0137,0.01,100
100,1.35067,1,-112.55,0.536625,-106.673,1.01334,-106.77154844,0.0052956,0.8,98.6109847498,0.0146102,2.23169,1.4228e-06,-106.77154844,5.37404829076,98.3704500075,16.19,0.0133289,5.37404829076,-106.77154844,1.01657,0.01,100
100,1.35488,1,-111.958,0.708804,-106.316,0.995522,-106.372736342,0.00711993,0.8,99.042019394,0.00968306,1.86377,9.77037e-07,-106.372736342,3.52660121595,98.989478941,15.67,0.0136098,3.52660121595,-106.372736342,1.01021,0.01,100
100,1.15411,1,-112.493,0.573428,-106.786,0.986275,-106.866674825,0.00581408,0.8,98.2947788831,0.0170456,1.8735,1.75233e-06,-106.866674825,3.75804398874,98.5212547607,15.77,0.0117017,3.75804398874,-106.866674825,1.01501,0.01,100
100,1.40971,1,-112.101,0.651589,-106.488,1.00249,-106.537696589,0.00649969,0.8,98.8935214188,0.0113577,1.77885,1.13013e-06,-106.537696589,3.38689564697,99.0950260454,15.19,0.014062,3.38689564697,-106.537696589,1.00913,0.01,100
100,1.33795,1,-112.456,0.610768,-106.598,1.00876,-106.671868012,0.00605465,0.8,98.5635791714,0.0149796,2.11508,1.47206e-06,-106.671868012,4.7499912122,98.7132435141,15.69,0.0132633,4.7499912122,-106.671868012,1.01304,0.01,100
100,1.08609,1,-112.145,0.71728,-106.588,0.989817,-106.605628979,0.00724659,0.8,99.5664320255,0.00430959,1.87029,4.39872e-07,-106.605628979,3.48719157943,99.6761472947,15.03,0.0109726,3.48719157943,-106.605628979,1.00325,0.01,100
100,1.89876,1,-111.895,0.827633,-106.279,1.02727,-106.366173026,0.00805662,0.8,96.4619070283,0.0390971,1.78037,3.70489e-06,-106.366173026,3.38248714079,98.3489985086,15.3,0.0184835,3.38248714079,-106.366173026,1.01679,0.01,100
100,1.31849,1,-112.477,0.572701,-106.705,0.9838,-106.84650994,0.00582132,0.8,97.1746162195,0.0284252,1.90772,2.93691e-06,-106.84650994,3.74803282881,97.4616949159,15.45,0.013402,3.74803282881,-106.84650994,1.02604,0.01,100
100,1.18757,1,-112.518,0.729944,-106.776,0.986208,-106.81726604,0.00740153,0.8,99.3162558849,0.00676371,2.11841,6.95421e-07,-106.81726604,4.55850566173,99.3080783776,15.61,0.0120418,4.55850566173,-106.81726604,1.00697,0.01,100
100,1.3781,1,-112.035,0.491259,-106.339,0.991065,-106.450209675,0.00495688,0.8,97.7836914646,0.0224874,1.90154,2.28947e-06,-106.450209675,4.13801482507,98.0540922927,15.32,0.0139053,4.13801482507,-106.450209675,1.01985,0.01,100
100,1.35551,1,-112.227,0.903549,-106.59,1.00745,-106.608466639,0.00896863,0.8,99.5270200457,0.00487173,1.9601,4.7999e-07,-106.608466639,3.99467687727,99.6904922509,15.13,0.0134548,3.99467687727,-106.608466639,1.0031,0.01,100
100,1.25589,1,-112.04,0.72752,-106.459,0.998934,-106.506948571,0.00728297,0.8,99.3350764834,0.00674729,1.90176,6.7617e-07,-106.506948571,3.89269660784,99.1420367934,15.41,0.0125723,3.89269660784,-106.506948571,1.00865,0.01,100
100,1.77271,1,-111.989,0.675016,-106.268,1.002,-106.349301398,0.00673666,0.8,98.0702251205,0.0199557,1.8315,1.9876e-06,-106.349301398,3.64883887086,98.5673519429,15.43,0.0176916,3.64883887086,-106.349301398,1.01453,0.01,100
100,1.27091,1,-112.269,0.801553,-106.628,1.00416,-106.666631203,0.00798235,0.8,99.4361229026,0.00577538,1.72402,5.72768e-07,-106.666631203,3.10502193156,99.3138511707,15.53,0.0126565,3.10502193156,-106.666631203,1.00691,0.01,100
100,1.1403,1,-112.217,0.448058,-106.589,0.99442,-106.655231575,0.00450572,0.8,98.8101513559,0.0120285,1.83483,1.21639e-06,-106.655231575,3.53848313011,98.8221135326,15.66,0.011467,3.53848313011,-106.655231575,1.01192,0.01,100
