VarNormIw,VarDiscRet,AvgEpLen,AvgDiscRet,AvgNormIw,VarJ,VarRet,J,AvgVanillaIw,AvgRet,MinVanillaIw,ESSRenyi,BatchSize,MinNormIw,VarVanillaIw,ESSClassic,MaxVanillaIw,eRenyi2,MaxNormIw,Bound
0.00773361,5523.767704460462,8.06,70.55286922743636,0.010000002,498.3111,5523.767704460462,517.6344,0.8700809,70.55286922743636,,2.6253725455359582,100,,58.54655,1.2892794095702016,76.48789,38.089832,0.8790895,221.74713
0.0030355647,99400.77332288849,24.95,239.39268196287395,0.01,2498.714,99400.77332288849,1638.038,1.5796807,239.39268196287395,4.269127e-13,5.5587645795005285,100,2.7025255e-15,75.7492,3.2203959030170943,70.508484,17.989609,0.44634646,856.29614
0.007995582,915685.4983769187,79.67,786.7945012919606,0.01,2923.898,915685.4983769187,4687.79,0.7133269,786.7945012919606,8.5242465e-21,4.002277907805804,100,1.1949987e-22,40.684334,1.2475634023777809,63.82458,24.985771,0.89474523,2584.3362
0.00017858713,3284434.7754654796,310.43,3098.3663569196574,0.01,333.1173,3284434.7754654796,4905.65,1.2573154,3098.3663569196574,5.561336e-17,32.716879875195005,100,4.423183e-19,2.823181,36.127002201356824,4.9910097,3.0565262,0.039695766,4169.95
4.657201e-05,603548.3995069884,473.92,4737.492740085337,0.009999998,143.78177,603548.3995069884,4957.3506,0.9537479,4737.492740085337,0.0018451731,71.20390903876088,100,1.9346548e-05,0.4236354,68.4433302046065,2.0499017,1.4044173,0.021493118,4458.656
1.4553069e-06,16934.53510229232,498.71,4986.881636533696,0.01,73.8616,16934.53510229232,4992.5063,0.9916132,4986.881636533696,0.50618243,98.89068443709249,100,0.005104636,0.0143099865,98.57972819224305,1.1343551,1.0112176,0.011439491,4569.3423
7.818144e-14,0.15496537564071994,500.0,4999.872625889118,0.01,0.39164168,0.15496537564071994,4999.8735,1.000002,4999.872625889118,0.99987197,100.0,100,0.009998699,7.8177226e-10,99.99999237062163,1.0000312,1.0,0.010000291,4579.063
3.509436e-06,110943.07394058786,496.66,4966.300604755627,0.01,106.24985,110943.07394058786,4989.0283,1.0182775,4966.300604755627,0.32405245,96.38886249277682,100,0.003182359,0.03638896,96.64231244662993,1.2700094,1.0374643,0.012472134,4560.4077
6.5578905e-07,10816.525255906614,498.97,4989.50987352123,0.01,64.30588,10816.525255906614,4993.473,1.0080544,4989.50987352123,0.624013,99.16742286000438,100,0.006190271,0.006663957,99.35495401372414,1.0894352,1.0083957,0.010807306,4570.9
2.8506602e-06,85321.89854385758,497.09,4970.695012644373,0.01,80.42806,85321.89854385758,4991.8975,1.0079622,4970.695012644373,0.27687097,97.1437319620245,100,0.0027468388,0.028962366,97.25529097543965,1.284344,1.0294025,0.012741986,4564.9453
4.91162e-11,0.010599981637870102,500.0,4999.909767234285,0.01,0.10234476,0.010599981637870102,4999.9106,0.99992335,4999.909767234285,0.9980702,99.99996423722592,100,0.009981467,4.910927e-07,99.99994277517784,1.0012448,1.0000004,0.010013215,4579.1
6.654423e-07,3024.7185656092906,499.46,4994.41529892297,0.01,34.335453,3024.7185656092906,4996.478,0.9903429,4994.41529892297,0.6190343,99.57277496854451,100,0.0062507065,0.006526518,99.34550765642922,1.1078033,1.0042906,0.011186058,4574.7656
7.822902e-06,208234.42804151945,494.77,4947.409525988689,0.010000002,120.45435,208234.42804151945,4983.26,0.9610895,4947.409525988689,0.14748071,95.07726337870673,100,0.0015345159,0.072259605,92.81198627543556,1.2906654,1.0517762,0.013429191,4551.693
6.674998e-07,7410.672882163314,499.15,4991.298889511705,0.01,52.14106,7410.672882163314,4994.6895,1.0137677,4991.298889511705,0.59080744,99.33730195853667,100,0.0058278386,0.0068600615,99.34351744304335,1.1169326,1.0066712,0.011017639,4572.4775
2.9791527e-06,62529.67115396245,497.51,4974.918519070895,0.01,62.757504,62529.67115396245,4993.6655,0.9899213,4974.918519070895,0.24778672,97.54643381876261,100,0.0025030952,0.029194035,97.13514241403276,1.206881,1.0251528,0.012191688,4567.5957
3.6418746e-06,116287.57381896692,496.6,4965.818519442794,0.01,35.36938,116287.57381896692,4996.3984,0.96366495,4965.818519442794,0.09953872,97.73165517672851,100,0.0010329183,0.03382028,96.52000467532277,1.1432359,1.0232099,0.011863417,4570.7324
3.5044917e-18,0.008756647827428445,500.0,4999.907035954508,0.009999998,0.09313195,0.008756647827428445,4999.907,1.0,4999.907035954508,1.0,100.0,100,0.01,,100.0,1.0,1.0,0.01,4579.0967
3.5044917e-18,0.008731613330235727,500.0,4999.922089829259,0.009999998,0.09297593,0.008731613330235727,4999.9224,1.0,4999.922089829259,1.0,100.0,100,0.01,,100.0,1.0,1.0,0.01,4579.112
3.5044917e-18,0.005449044570485055,500.0,4999.924314641567,0.009999998,0.073424205,0.005449044570485055,4999.9243,1.0,4999.924314641567,1.0,100.0,100,0.01,,100.0,1.0,1.0,0.01,4579.114
3.0925675e-11,0.0062417628661566756,500.0,4999.9223289152,0.01,0.07857419,0.0062417628661566756,4999.923,0.99994665,4999.9223289152,0.99847174,99.99997615814777,100,0.0099852495,3.092222e-07,99.99995803610537,1.0020379,1.0000002,0.010020914,4579.1123
3.5044917e-18,0.006155422029501635,500.0,4999.919118327343,0.009999998,0.078034215,0.006155422029501635,4999.919,1.0,4999.919118327343,1.0,100.0,100,0.01,,100.0,1.0,1.0,0.01,4579.1084
4.4147415e-11,0.00896225109540528,500.0,4999.916494026023,0.01,0.09414126,0.00896225109540528,4999.917,0.99993426,4999.916494026023,0.9977483,99.99996423722592,100,0.00997814,4.4142064e-07,99.99996948042173,1.0015002,1.0000004,0.010015661,4579.1064
4.4660667e-13,0.00719842986792573,500.0,4999.918893066247,0.010000002,0.08440245,0.00719842986792573,4999.9194,1.0000024,4999.918893066247,0.99981904,100.0,100,0.009998166,4.4657704e-09,99.99999237062453,1.000114,1.0,0.0100011155,4579.109
1.6019035e-12,0.016779545382798522,500.0,4999.91358923639,0.01,0.12885503,0.016779545382798522,4999.914,1.0000062,4999.91358923639,0.9994444,100.0,100,0.009994382,1.6018642e-08,100.00001525869651,1.0001638,1.0,0.0100015765,4579.1035
1.9094466e-10,0.005975780510563331,500.0,4999.928526791979,0.01,0.07678624,0.005975780510563331,4999.929,1.0000634,4999.928526791979,0.9934809,99.99992847447743,100,0.0099341795,1.9096974e-06,99.999805463057,1.0032156,1.0000007,0.010031519,4579.1187
7.3127296e-11,0.0049603568599962235,500.0,4999.921907726265,0.009999998,0.07006953,0.0049603568599962235,4999.9224,1.0000435,4999.921907726265,0.99751055,99.99995231630692,100,0.009974671,7.3133316e-07,99.9999389675305,1.0028229,1.0000005,0.010027792,4579.112
6.2044165e-07,3599.682159785877,499.41,4993.930294637352,0.01,35.24738,3599.682159785877,4996.403,0.99665743,4993.930294637352,0.5860149,99.49573740058116,100,0.005879803,0.0061630085,99.38950012051214,1.0764308,1.0050682,0.010800409,4574.5273
3.5044917e-18,0.005681525798773531,500.0,4999.926595129198,0.009999998,0.07501821,0.005681525798773531,4999.9263,1.0,4999.926595129198,1.0,100.0,100,0.01,,100.0,1.0,1.0,0.01,4579.1157
3.5099413e-12,0.0086961385714712,500.0,4999.907587443639,0.010000002,0.09280512,0.0086961385714712,4999.908,1.0000162,4999.907587443639,0.999589,100.0,100,0.009995729,3.510106e-08,99.99997329755638,1.0006939,1.0,0.010006777,4579.0977
1.0244768e-12,0.005878145080784096,500.0,4999.923345450766,0.01,0.07629901,0.005878145080784096,4999.924,1.0000272,4999.923345450766,0.9995526,99.99980926550052,100,0.009995255,1.0246155e-08,100.00001525837638,1.0002246,1.0000019,0.010001974,4579.113
