AvgNormIw,MinNormIw,BatchSize,MaxNormIw,AvgEpLen,VarNormIw,AvgDiscRet,MinVanillaIw,eRenyi2,ESSRenyi,Bound,VanillaAvgRet,J,VarRet,VarDiscRet,IterType,VarJ,VarVanillaIw,MaxVanillaIw,AvgVanillaIw,AvgRet,ESSClassic,EpsThisIter
0.0033333336,0.0033333334,500,0.0033333334,500.0,5.4391416e-20,4999.803671164082,1.0,1.0,500.0,4756.849,4999.803671164082,4999.804,0.04042267754382388,0.04042267754382388,2,0.20073855,,1.0,1.0,4999.803671164082,299.999969473632,100
0.0024999997,0.0025,500,0.0025,500.0,5.434597e-20,4999.805669183671,1.0,1.0,500.0,4789.4004,4999.805669183671,4999.8057,0.03786427411896718,0.03786427411896718,2,0.19435547,,1.0,1.0,4999.805669183671,400.0,100
0.002,0.0019801022,500,0.002007298,500.0,1.8319648e-11,4999.795310727451,0.99002165,1.0000043,499.99785424199666,4811.6035,4999.795310727451,4999.796,0.04033114500664298,0.04033114500664298,1,0.20042147,4.579631e-06,1.0036191,0.9999702,4999.795310727451,499.99777307680984,100
0.009999998,0.01,500,0.01,500.0,3.5044917e-18,4999.825125943524,1.0,1.0,500.0,4579.0146,4999.825125943524,4999.825,0.024393514831591034,0.024393514831591034,2,0.15539454,,1.0,1.0,4999.825125943524,100.0,100
0.0049999994,0.005,500,0.005,500.0,2.179301e-19,4999.802185858282,1.0,1.0,500.0,4702.2437,4999.802185858282,4999.802,0.03244468366933527,0.03244468366933527,2,0.17968042,,1.0,1.0,4999.802185858282,200.00000010221265,100
0.0033333336,0.0033333334,500,0.0033333334,500.0,5.4391416e-20,4999.7989035645005,1.0,1.0,500.0,4756.8438,4999.7989035645005,4999.799,0.03544844850747057,0.03544844850747057,2,0.18797147,,1.0,1.0,4999.7989035645005,299.999969473632,100
0.0024999997,0.0025,500,0.0025,500.0,5.434597e-20,4999.789050092502,1.0,1.0,500.0,4789.384,4999.789050092502,4999.789,0.042716541538173065,0.042716541538173065,2,0.20643601,,1.0,1.0,4999.789050092502,400.0,100
0.002,0.0019966336,500,0.0020018588,500.0,7.004321e-13,4999.785465593981,0.99831975,1.0000001,499.99994039536233,4811.5938,4999.785465593981,4999.786,0.043611923507214344,0.043611923507214344,1,0.2085734,1.7511007e-07,1.0009323,1.000003,4999.785465593981,499.99986555845726,100
0.009999998,0.01,500,0.01,500.0,3.5044917e-18,4999.82321502376,1.0,1.0,500.0,4579.0127,4999.82321502376,4999.823,0.03190850298743465,0.03190850298743465,2,0.17771006,,1.0,1.0,4999.82321502376,100.0,100
0.0049999994,0.005,500,0.005,500.0,2.179301e-19,4999.827484207832,1.0,1.0,500.0,4702.269,4999.827484207832,4999.827,0.031000811899886772,0.031000811899886772,2,0.17562649,,1.0,1.0,4999.827484207832,200.00000010221265,100
0.0033333336,0.0033333334,500,0.0033333334,500.0,5.4391416e-20,4999.8211807413145,1.0,1.0,500.0,4756.866,4999.8211807413145,4999.8213,0.03246650356256692,0.03246650356256692,2,0.17987762,,1.0,1.0,4999.8211807413145,299.999969473632,100
0.0024999997,0.0025,500,0.0025,500.0,5.434597e-20,4999.81395011983,1.0,1.0,500.0,4789.408,4999.81395011983,4999.8135,0.0323400509237911,0.0323400509237911,2,0.17960447,,1.0,1.0,4999.81395011983,400.0,100
0.0020000003,0.002,500,0.002,500.0,5.431875e-20,4999.8037691960035,1.0,1.0,500.0,4811.612,4999.8037691960035,4999.804,0.039147976612183256,0.039147976612183256,1,0.19765966,,1.0,1.0,4999.8037691960035,500.00000664260017,100
0.009999998,0.01,500,0.01,485.03,3.5044917e-18,4849.836101752717,1.0,1.0,500.0,4429.026,4849.836101752717,4849.8364,734798.853329347,734798.853329347,2,852.9073,,1.0,1.0,4849.836101752717,100.0,100
0.0049999994,0.005,500,0.005,492.515,2.179301e-19,4924.814462255479,1.0,1.0,500.0,4627.2563,4924.814462255479,4924.8145,371203.2277888891,371203.2277888891,2,607.7394,,1.0,1.0,4924.814462255479,200.00000010221265,100
0.0033333336,0.0033333334,500,0.0033333334,495.01,5.4391416e-20,4949.809227566101,1.0,1.0,500.0,4706.8545,4949.809227566101,4949.8096,248308.66194806987,248308.66194806987,2,497.47458,,1.0,1.0,4949.809227566101,299.999969473632,100
0.0024999997,0.0025,500,0.0025,496.2575,5.434597e-20,4962.319908997826,1.0,1.0,500.0,4751.914,4962.319908997826,4962.3193,186546.65039457948,186546.65039457948,2,431.3702,,1.0,1.0,4962.319908997826,400.0,100
0.002,0.001027721,500,0.0032635548,497.006,1.6322994e-07,4969.814492702,0.508318,1.0402316,480.66219769553277,4786.102,4969.814492702,4978.0425,149387.68650529807,149387.68650529807,1,281.8281,0.039931934,1.614177,0.989214,4969.814492702,480.43391666187017,100
0.009999998,0.01,500,0.01,500.0,3.5044917e-18,4999.797201442354,1.0,1.0,500.0,4578.987,4999.797201442354,4999.7974,0.045131468473842855,0.045131468473842855,2,0.21134587,,1.0,1.0,4999.797201442354,100.0,100
0.0049999994,0.005,500,0.005,500.0,2.179301e-19,4999.798622062749,1.0,1.0,500.0,4702.2407,4999.798622062749,4999.799,0.044006739249610426,0.044006739249610426,2,0.20923616,,1.0,1.0,4999.798622062749,200.00000010221265,100
0.0033333336,0.0033333334,500,0.0033333334,500.0,5.4391416e-20,4999.789649110299,1.0,1.0,500.0,4756.834,4999.789649110299,4999.789,0.04626093761470997,0.04626093761470997,2,0.2147139,,1.0,1.0,4999.789649110299,299.999969473632,100
0.0024999997,0.0025,500,0.0025,500.0,5.434597e-20,4999.79034598289,1.0,1.0,500.0,4789.385,4999.79034598289,4999.79,0.04559548947786065,0.04559548947786065,2,0.21325552,,1.0,1.0,4999.79034598289,400.0,100
0.0020000003,0.002,500,0.002,500.0,5.431875e-20,4999.791512140238,1.0,1.0,500.0,4811.5996,4999.791512140238,4999.792,0.04268235024440191,0.04268235024440191,1,0.2063812,,1.0,1.0,4999.791512140238,500.00000664260017,100
0.009999998,0.01,500,0.01,500.0,3.5044917e-18,4999.736646652188,1.0,1.0,500.0,4578.926,4999.736646652188,4999.7363,0.06540780618354561,0.06540780618354561,2,0.2544708,,1.0,1.0,4999.736646652188,100.0,100
0.0049999994,0.005,500,0.005,500.0,2.179301e-19,4999.757861414485,1.0,1.0,500.0,4702.1997,4999.757861414485,4999.758,0.06061004315070058,0.06061004315070058,2,0.24557438,,1.0,1.0,4999.757861414485,200.00000010221265,100
0.0033333336,0.0033333334,500,0.0033333334,500.0,5.4391416e-20,4999.766906749856,1.0,1.0,500.0,4756.812,4999.766906749856,4999.767,0.05807763788054839,0.05807763788054839,2,0.24059069,,1.0,1.0,4999.766906749856,299.999969473632,100
0.0024999997,0.0025,500,0.0025,500.0,5.434597e-20,4999.772775013455,1.0,1.0,500.0,4789.3677,4999.772775013455,4999.773,0.05687149010234346,0.05687149010234346,2,0.23817699,,1.0,1.0,4999.772775013455,400.0,100
0.0020000003,0.002,500,0.002,500.0,5.431875e-20,4999.77431110839,1.0,1.0,500.0,4811.5825,4999.77431110839,4999.775,0.055532878871781155,0.055532878871781155,1,0.23541602,,1.0,1.0,4999.77431110839,500.00000664260017,100
0.009999998,0.01,500,0.01,500.0,3.5044917e-18,4999.771945162054,1.0,1.0,500.0,4578.9614,4999.771945162054,4999.772,0.06285757753837243,0.06285757753837243,2,0.24944867,,1.0,1.0,4999.771945162054,100.0,100
0.0049999994,0.005,500,0.005,500.0,2.179301e-19,4999.767409663915,1.0,1.0,500.0,4702.2085,4999.767409663915,4999.7666,0.053483204305188325,0.053483204305188325,2,0.23067175,,1.0,1.0,4999.767409663915,200.00000010221265,100
0.0033333336,0.0033333334,500,0.0033333334,500.0,5.4391416e-20,4999.772444660619,1.0,1.0,500.0,4756.8174,4999.772444660619,4999.7725,0.049177385260866,0.049177385260866,2,0.22137624,,1.0,1.0,4999.772444660619,299.999969473632,100
0.0024999997,0.0025,500,0.0025,500.0,5.434597e-20,4999.780428482165,1.0,1.0,500.0,4789.375,4999.780428482165,4999.7803,0.04739023077323608,0.04739023077323608,2,0.21741554,,1.0,1.0,4999.780428482165,400.0,100
0.002,0.0019987568,500,0.0020003577,500.0,3.8593508e-14,4999.783206532576,0.9993816,1.0,500.0,4811.5913,4999.783206532576,4999.7837,0.04822460432264625,0.04822460432264625,1,0.21936448,9.64842e-09,1.000182,1.0000032,4999.783206532576,499.9999391004121,100
0.009999998,0.01,500,0.01,499.23,3.5044917e-18,4991.966917266889,1.0,1.0,500.0,4571.156,4991.966917266889,4991.9663,6086.242549490095,6086.242549490095,2,77.62331,,1.0,1.0,4991.966917266889,100.0,100
0.0049999994,0.005,500,0.005,495.04,2.179301e-19,4950.018951801578,1.0,1.0,500.0,4652.4604,4950.018951801578,4950.0186,213589.998391178,213589.998391178,2,461.0011,,1.0,1.0,4950.018951801578,200.00000010221265,100
0.0033333336,0.0033333334,500,0.0033333334,496.6933333333333,5.4391416e-20,4966.609601755114,1.0,1.0,500.0,4723.655,4966.609601755114,4966.61,142707.57015810383,142707.57015810383,2,377.13644,,1.0,1.0,4966.609601755114,299.999969473632,100
0.0024999997,0.0025,500,0.0025,497.52,5.434597e-20,4974.902327883632,1.0,1.0,500.0,4764.497,4974.902327883632,4974.9023,107148.09627334372,107148.09627334372,2,326.9254,,1.0,1.0,4974.902327883632,400.0,100
0.002,0.00038651176,500,0.0028553838,498.016,1.7804945e-07,4979.879190029916,0.1929546,1.0409186,480.3449620916877,4798.4507,4979.879190029916,4990.4546,85774.81613916936,85774.81613916936,1,145.8329,0.04437369,1.4254662,0.99844104,4979.879190029916,478.7330652146355,100
0.009999998,0.01,500,0.01,500.0,3.5044917e-18,4999.7541184717065,1.0,1.0,500.0,4578.944,4999.7541184717065,4999.7544,0.05747427219986856,0.05747427219986856,2,0.238528,,1.0,1.0,4999.7541184717065,100.0,100
0.0049999994,0.005,500,0.005,500.0,2.179301e-19,4999.777405876372,1.0,1.0,500.0,4702.219,4999.777405876372,4999.7773,0.04929262872043832,0.04929262872043832,2,0.22146262,,1.0,1.0,4999.777405876372,200.00000010221265,100
0.0033333336,0.0033333334,500,0.0033333334,500.0,5.4391416e-20,4999.780022511989,1.0,1.0,500.0,4756.825,4999.780022511989,4999.7803,0.04784574346028983,0.04784574346028983,2,0.21837017,,1.0,1.0,4999.780022511989,299.999969473632,100
0.0024999997,0.0025,500,0.0025,500.0,5.434597e-20,4999.7767980019735,1.0,1.0,500.0,4789.3716,4999.7767980019735,4999.777,0.05977583322399378,0.05977583322399378,2,0.24418059,,1.0,1.0,4999.7767980019735,400.0,100
0.002,0.0019947332,500,0.0020033077,500.0,1.4934457e-12,4999.779526449157,0.99736696,1.0000021,499.9989271186962,4811.588,4999.779526449157,4999.7803,0.06000025650092073,0.06000025650092073,1,0.24450804,3.7335965e-07,1.0016543,1.0000004,4999.779526449157,499.99977575912715,100
0.009999998,0.01,500,0.01,500.0,3.5044917e-18,4999.811023669047,1.0,1.0,500.0,4579.0005,4999.811023669047,4999.811,0.03584794473742481,0.03584794473742481,2,0.18838835,,1.0,1.0,4999.811023669047,100.0,100
0.0049999994,0.005,500,0.005,500.0,2.179301e-19,4999.796900313777,1.0,1.0,500.0,4702.239,4999.796900313777,4999.797,0.04802009053820856,0.04802009053820856,2,0.21858749,,1.0,1.0,4999.796900313777,200.00000010221265,100
0.0033333336,0.0033333334,500,0.0033333334,500.0,5.4391416e-20,4999.8000640827795,1.0,1.0,500.0,4756.8447,4999.8000640827795,4999.8,0.045397213911718526,0.045397213911718526,2,0.21270868,,1.0,1.0,4999.8000640827795,299.999969473632,100
0.0024999997,0.0025,500,0.0025,498.7525,5.434597e-20,4987.292390201404,1.0,1.0,500.0,4776.8867,4987.292390201404,4987.292,62494.84082968295,62494.84082968295,2,249.677,,1.0,1.0,4987.292390201404,400.0,100
0.002,0.0015957414,500,0.0026049279,499.002,2.617577e-08,4989.78887051696,0.7956916,1.0066993,496.6726293061084,4802.277,4989.78887051696,4991.0986,49995.8216882664,49995.8216882664,1,194.16505,0.0065082475,1.2989068,0.9972689,4989.78887051696,496.75565815660815,100
0.009999998,0.01,500,0.01,500.0,3.5044917e-18,4999.795844311827,1.0,1.0,500.0,4578.9854,4999.795844311827,4999.796,0.05520199585875096,0.05520199585875096,2,0.23377149,,1.0,1.0,4999.795844311827,100.0,100
0.0049999994,0.005,500,0.005,500.0,2.179301e-19,4999.794434273274,1.0,1.0,500.0,4702.2363,4999.794434273274,4999.7944,0.04924494496022636,0.04924494496022636,2,0.22134802,,1.0,1.0,4999.794434273274,200.00000010221265,100
0.0033333336,0.0033333334,500,0.0033333334,499.8433333333333,5.4391416e-20,4998.18837461796,1.0,1.0,500.0,4755.2334,4998.18837461796,4998.1885,768.3347371898342,768.3347371898342,2,27.672617,,1.0,1.0,4998.18837461796,299.999969473632,100
0.0024999997,0.0025,500,0.0025,499.8825,5.434597e-20,4998.5889651353245,1.0,1.0,500.0,4788.1836,4998.5889651353245,4998.589,576.2697291925563,576.2697291925563,2,23.975595,,1.0,1.0,4998.5889651353245,400.0,100
0.0019999999,0.0017486506,500,0.0020911917,499.906,2.3958169e-09,4998.829118145557,0.87452817,1.0006776,499.6614366047786,4810.694,4998.829118145557,4998.9497,461.02513898644906,461.02513898644906,1,18.759306,0.0005992322,1.0458385,1.0002321,4998.829118145557,499.7012779075314,100
0.009999998,0.01,500,0.01,500.0,3.5044917e-18,4999.76116707138,1.0,1.0,500.0,4578.9507,4999.76116707138,4999.761,0.05546278612465543,0.05546278612465543,2,0.23431839,,1.0,1.0,4999.76116707138,100.0,100
0.0049999994,0.005,500,0.005,500.0,2.179301e-19,4999.769870011562,1.0,1.0,500.0,4702.2114,4999.769870011562,4999.7695,0.051861637048421755,0.051861637048421755,2,0.22716092,,1.0,1.0,4999.769870011562,200.00000010221265,100
0.0033333336,0.0033333334,500,0.0033333334,500.0,5.4391416e-20,4999.781531808111,1.0,1.0,500.0,4756.826,4999.781531808111,4999.7812,0.04734755636877259,0.04734755636877259,2,0.21723202,,1.0,1.0,4999.781531808111,299.999969473632,100
0.0024999997,0.0025,500,0.0025,500.0,5.434597e-20,4999.782890850244,1.0,1.0,500.0,4789.378,4999.782890850244,4999.783,0.04896522003907364,0.04896522003907364,2,0.22100684,,1.0,1.0,4999.782890850244,400.0,100
0.0020000003,0.002,500,0.002,500.0,5.431875e-20,4999.780417203619,1.0,1.0,500.0,4811.589,4999.780417203619,4999.7812,0.0496905321789636,0.0496905321789636,1,0.22269851,,1.0,1.0,4999.780417203619,500.00000664260017,100
0.009999998,0.01,500,0.01,500.0,3.5044917e-18,4999.80443296432,1.0,1.0,500.0,4578.9937,4999.80443296432,4999.804,0.04674410175800611,0.04674410175800611,2,0.21513851,,1.0,1.0,4999.80443296432,100.0,100
0.0049999994,0.005,500,0.005,500.0,2.179301e-19,4999.806936972657,1.0,1.0,500.0,4702.2485,4999.806936972657,4999.8066,0.0478850476353728,0.0478850476353728,2,0.2182777,,1.0,1.0,4999.806936972657,200.00000010221265,100
0.0033333336,0.0033333334,500,0.0033333334,500.0,5.4391416e-20,4999.798835633079,1.0,1.0,500.0,4756.844,4999.798835633079,4999.7993,0.05195578155589189,0.05195578155589189,2,0.22755906,,1.0,1.0,4999.798835633079,299.999969473632,100
0.0024999997,0.0025,500,0.0025,500.0,5.434597e-20,4999.7806764563875,1.0,1.0,500.0,4789.376,4999.7806764563875,4999.7812,0.06087313721258396,0.06087313721258396,2,0.24642198,,1.0,1.0,4999.7806764563875,400.0,100
0.0019999999,0.0017906304,500,0.002053889,499.934,1.2852078e-09,4999.096845496718,0.8957419,1.000289,499.8555600789033,4810.932,4999.096845496718,4999.1514,231.45701280926374,231.45701280926374,1,13.9782095,0.00032160824,1.0274339,1.0004766,4999.096845496718,499.83975475036584,100
0.009999998,0.01,500,0.01,500.0,3.5044917e-18,4999.79818036695,1.0,1.0,500.0,4578.9873,4999.79818036695,4999.798,0.03786166572813449,0.03786166572813449,2,0.19358417,,1.0,1.0,4999.79818036695,100.0,100
0.0049999994,0.005,500,0.005,500.0,2.179301e-19,4999.793431771436,1.0,1.0,500.0,4702.2354,4999.793431771436,4999.7935,0.04357230306015421,0.04357230306015421,2,0.20821312,,1.0,1.0,4999.793431771436,200.00000010221265,100
0.0033333336,0.0033333334,500,0.0033333334,500.0,5.4391416e-20,4999.798123562959,1.0,1.0,500.0,4756.8433,4999.798123562959,4999.7983,0.04158901347411257,0.04158901347411257,2,0.2035852,,1.0,1.0,4999.798123562959,299.999969473632,100
0.0024999997,0.0025,500,0.0025,500.0,5.434597e-20,4999.787358996691,1.0,1.0,500.0,4789.382,4999.787358996691,4999.787,0.05393935483874527,0.05393935483874527,2,0.23195039,,1.0,1.0,4999.787358996691,400.0,100
0.0020000003,0.002,500,0.002,500.0,5.431875e-20,4999.793073298951,1.0,1.0,500.0,4811.601,4999.793073298951,4999.7935,0.051727403878031764,0.051727403878031764,1,0.2272067,,1.0,1.0,4999.793073298951,500.00000664260017,100
0.009999998,0.01,500,0.01,500.0,3.5044917e-18,4999.7628039867695,1.0,1.0,500.0,4578.952,4999.7628039867695,4999.7627,0.0436950154067457,0.0436950154067457,2,0.20798154,,1.0,1.0,4999.7628039867695,100.0,100
0.0049999994,0.005,500,0.005,500.0,2.179301e-19,4999.762293085676,1.0,1.0,500.0,4702.204,4999.762293085676,4999.762,0.04976927071752918,0.04976927071752918,2,0.22252043,,1.0,1.0,4999.762293085676,200.00000010221265,100
0.0033333336,0.0033333334,500,0.0033333334,500.0,5.4391416e-20,4999.766731504182,1.0,1.0,500.0,4756.812,4999.766731504182,4999.767,0.05094574689137821,0.05094574689137821,2,0.22533162,,1.0,1.0,4999.766731504182,299.999969473632,100
0.0024999997,0.0025,500,0.0025,500.0,5.434597e-20,4999.7722160610365,1.0,1.0,500.0,4789.3667,4999.7722160610365,4999.772,0.04796009278354635,0.04796009278354635,2,0.21871832,,1.0,1.0,4999.7722160610365,400.0,100
0.002,0.0015516087,500,0.0020808675,499.904,4.0147294e-09,4998.799975052132,0.77371,1.0007794,499.61060832057,4810.705,4998.799975052132,4998.9707,480.2885201195104,480.2885201195104,1,18.098412,0.0009982706,1.0376251,0.9973004,4998.799975052132,499.49965395681727,100
0.009999998,0.01,500,0.01,500.0,3.5044917e-18,4999.79240947297,1.0,1.0,500.0,4578.982,4999.79240947297,4999.7925,0.06011988758373602,0.06011988758373602,2,0.24392503,,1.0,1.0,4999.79240947297,100.0,100
0.0049999994,0.005,500,0.005,500.0,2.179301e-19,4999.781134918233,1.0,1.0,500.0,4702.223,4999.781134918233,4999.7812,0.05471808643168231,0.05471808643168231,2,0.23330913,,1.0,1.0,4999.781134918233,200.00000010221265,100
0.0033333336,0.0033333334,500,0.0033333334,500.0,5.4391416e-20,4999.763435149827,1.0,1.0,500.0,4756.8086,4999.763435149827,4999.7637,0.06259942492162016,0.06259942492162016,2,0.24975534,,1.0,1.0,4999.763435149827,299.999969473632,100
0.0024999997,0.0025,500,0.0025,500.0,5.434597e-20,4999.760576270193,1.0,1.0,500.0,4789.355,4999.760576270193,4999.7603,0.061494616764397256,0.061494616764397256,2,0.2476482,,1.0,1.0,4999.760576270193,400.0,100
0.0020000003,0.002,500,0.002,500.0,5.431875e-20,4999.764304167138,1.0,1.0,500.0,4811.5723,4999.764304167138,4999.7646,0.05651758285171409,0.05651758285171409,1,0.2374778,,1.0,1.0,4999.764304167138,500.00000664260017,100
0.009999998,0.01,500,0.01,500.0,3.5044917e-18,4999.789268226927,1.0,1.0,500.0,4578.9785,4999.789268226927,4999.789,0.052135949503933965,0.052135949503933965,2,0.22720408,,1.0,1.0,4999.789268226927,100.0,100
0.0049999994,0.005,500,0.005,500.0,2.179301e-19,4999.775506313659,1.0,1.0,500.0,4702.2173,4999.775506313659,4999.7754,0.06596227537966116,0.06596227537966116,2,0.25618502,,1.0,1.0,4999.775506313659,200.00000010221265,100
0.0033333336,0.0033333334,500,0.0033333334,500.0,5.4391416e-20,4999.772838688879,1.0,1.0,500.0,4756.8184,4999.772838688879,4999.7734,0.06081576465557692,0.06081576465557692,2,0.24619478,,1.0,1.0,4999.772838688879,299.999969473632,100
0.0024999997,0.0025,500,0.0025,500.0,5.434597e-20,4999.778891902594,1.0,1.0,500.0,4789.374,4999.778891902594,4999.7793,0.054697764710900335,0.054697764710900335,2,0.23358056,,1.0,1.0,4999.778891902594,400.0,100
0.0020000003,0.002,500,0.002,500.0,5.431875e-20,4999.787364051463,1.0,1.0,500.0,4811.595,4999.787364051463,4999.7876,0.05004737751237407,0.05004737751237407,1,0.22348984,,1.0,1.0,4999.787364051463,500.00000664260017,100
0.009999998,0.01,500,0.01,500.0,3.5044917e-18,4999.755436033423,1.0,1.0,500.0,4578.9443,4999.755436033423,4999.755,0.06733568275889504,0.06733568275889504,2,0.2582153,,1.0,1.0,4999.755436033423,100.0,100
0.0049999994,0.005,500,0.005,500.0,2.179301e-19,4999.785455638685,1.0,1.0,500.0,4702.227,4999.785455638685,4999.785,0.05225949332277399,0.05225949332277399,2,0.22805,,1.0,1.0,4999.785455638685,200.00000010221265,100
0.0033333336,0.0033333334,500,0.0033333334,498.33666666666664,5.4391416e-20,4983.127717951575,1.0,1.0,500.0,4740.173,4983.127717951575,4983.128,83326.50559792793,83326.50559792793,2,288.18182,,1.0,1.0,4983.127717951575,299.999969473632,100
0.0024999997,0.0025,500,0.0025,498.7525,5.434597e-20,4987.290870399997,1.0,1.0,500.0,4776.8857,4987.290870399997,4987.291,62494.80596664955,62494.80596664955,2,249.67696,,1.0,1.0,4987.290870399997,400.0,100
0.002,0.0006138078,500,0.0025560178,499.002,6.3785286e-08,4989.792363661913,0.30891672,1.0170368,491.62429732651486,4803.469,4989.792363661913,4993.258,49995.88392105518,49995.88392105518,1,146.1603,0.016156176,1.2863907,1.0065584,4989.792363661913,492.1674338923663,100
0.009999998,0.01,500,0.01,500.0,3.5044917e-18,4999.772083560064,1.0,1.0,500.0,4578.961,4999.772083560064,4999.7715,0.045719588301514645,0.045719588301514645,2,0.21275209,,1.0,1.0,4999.772083560064,100.0,100
0.0049999994,0.005,500,0.005,499.95,2.179301e-19,4999.206615278196,1.0,1.0,500.0,4701.649,4999.206615278196,4999.207,60.64582967466803,60.64582967466803,2,7.7680593,,1.0,1.0,4999.206615278196,200.00000010221265,100
0.0033333336,0.0033333334,500,0.0033333334,499.96666666666664,5.4391416e-20,4999.400522040353,1.0,1.0,500.0,4756.446,4999.400522040353,4999.401,40.451346440173246,40.451346440173246,2,6.349537,,1.0,1.0,4999.400522040353,299.999969473632,100
