eRenyi2,VarVanillaIw,ESSClassic,MaxVanillaIw,VarNormIw,Bound,MaxNormIw,ESSRenyi,VarRet,VarDiscRet,VarJ,AvgVanillaIw,AvgDiscRet,MinNormIw,AvgNormIw,AvgEpLen,MinVanillaIw,AvgRet,BatchSize,J
1.00519,0.030366914,96.99454957243185,1.0549642,3.1298403e-06,-6.9366345,0.010710223,99.48367823371159,39.414911131494634,39.414911131494634,6.3695765,0.9850068,-6.50749004276278,0.0056372155,0.010000003,200.0,0.55526954,-6.50749004276278,100,-6.5047836
1.0000191,0.000132221,99.98694226744152,1.0368648,1.3209274e-08,-8.466632,0.010363626,99.99809268774628,52.037561019240734,52.037561019240734,7.1727405,1.0004845,-7.860534576242592,0.009964036,0.009999999,200.0,0.9968863,-7.860534576242592,100,-7.8561263
1.0013093,0.00583862,99.41700513452875,1.3242114,5.92345e-07,-8.306794,0.013337965,99.86924363341025,43.23363670477783,43.23363670477783,6.57865,0.99281365,-7.774285812860517,0.009824318,0.010000002,200.0,0.97537166,-7.774285812860517,100,-7.809559
1.0000076,4.3848086e-05,99.99571094207032,1.0018518,4.387819e-09,-6.932502,0.010021967,99.9992370663676,42.44691200255827,42.44691200255827,6.485941,0.99965584,-6.384725840082065,0.009802272,0.009999999,200.0,0.9798898,-6.384725840082065,100,-6.3867564
1.0017868,0.012631155,98.7808882487384,1.3621728,1.2466263e-06,-8.589877,0.013532524,99.8216359018644,49.261899167844234,49.261899167844234,6.901471,1.0065919,-8.024419235548072,0.009650629,0.010000002,200.0,0.9714245,-8.024419235548072,100,-7.9466743
1.0006907,0.0029772774,99.70790000346261,1.0191185,2.958852e-07,-8.08449,0.0101596005,99.9309778111651,49.30435556783031,49.30435556783031,6.968486,1.0031089,-7.508072644860501,0.008164613,0.01,200.0,0.8189995,-7.508072644860501,100,-7.4705143
1.0137271,0.118353784,90.13225112958517,2.1229722,1.1058642e-05,-8.313663,0.020521266,98.64588119207048,44.13330043263188,44.13330043263188,6.475956,1.034523,-7.904031786203696,0.008959437,0.01,200.0,0.92687434,-7.904031786203696,100,-7.4924574
1.0013131,0.0063959546,99.36730521565589,1.0266101,6.431596e-07,-7.736793,0.010294663,99.86886316207287,42.10704626182301,42.10704626182301,6.464354,0.99722564,-7.211786579827578,0.007839134,0.009999999,200.0,0.7817386,-7.211786579827578,100,-7.210696
1.0022341,0.012277825,98.78115352438665,1.0351377,1.2463577e-06,-9.46791,0.010429389,99.77708787871182,56.52351194507513,56.52351194507513,7.5788965,0.9925199,-8.884949703756238,0.0071263956,0.01,200.0,0.70730895,-8.884949703756238,100,-8.9014845
1.0111395,0.07653436,93.14257397625703,1.9479315,7.4366135e-06,-9.598085,0.019201407,98.8983209607391,54.94356510971714,54.94356510971714,7.3279223,1.0144733,-9.11546385790141,0.00919988,0.010000003,200.0,0.9333033,-9.11546385790141,100,-8.8432255
1.0096902,0.059670206,94.65456917873085,1.7141062,5.704387e-06,-7.9350634,0.016759595,99.04028326207114,50.45059923540203,50.45059923540203,6.835897,1.0227611,-7.427255269093686,0.009164541,0.009999996,200.0,0.9373136,-7.427255269093686,100,-7.1715717
1.0073512,0.03175275,96.99320562145714,1.5113178,3.131304e-06,-9.009019,0.01500817,99.27024851501857,46.93713263151074,46.93713263151074,6.857621,1.0069968,-8.494352635524033,0.009381014,0.009999999,200.0,0.9446651,-8.494352635524033,100,-8.372131
1.0161973,0.06377167,93.79896433762066,1.1028676,6.677743e-06,-8.014449,0.011285591,98.40608478099722,50.688120155560945,50.688120155560945,7.322931,0.9772351,-7.6697228581256365,0.004857642,0.010000002,200.0,0.47470585,-7.6697228581256365,100,-7.5834804
1.0084469,0.039742086,96.1030542537967,1.0715959,4.0959485e-06,-8.206109,0.01087885,99.16238211726366,44.36589951280528,44.36589951280528,6.6307015,0.98502684,-7.788327925697056,0.005386032,0.009999999,200.0,0.5305386,-7.788327925697056,100,-7.7597446
1.0005075,0.0026976885,99.73401042056209,1.1649871,2.6941376e-07,-8.092885,0.011642203,99.94927834535645,50.175375567634084,50.175375567634084,6.9783196,1.0006586,-7.504857743808832,0.009837584,0.009999998,200.0,0.9844063,-7.504857743808832,100,-7.492059
1.0004121,0.002605963,99.73968418221438,1.0146614,2.6366268e-07,-8.596863,0.010206136,99.95880632478419,47.95353861924853,47.95353861924853,6.9290676,0.9941681,-8.021606603882114,0.008733726,0.009999999,200.0,0.86827916,-8.021606603882114,100,-8.061356
1.0168487,0.10653374,90.7272164489945,2.1171494,1.0323764e-05,-8.373043,0.020841405,98.34304910524042,50.59666289385527,50.59666289385527,6.900778,1.0158381,-7.9339659003075065,0.0090572685,0.01,200.0,0.9200719,-7.9339659003075065,100,-7.6486487
1.0027733,0.009703384,99.0364980703958,1.3260615,9.827074e-07,-6.707981,0.013344865,99.72343849264468,35.49967172181743,35.49967172181743,5.8580427,0.9936867,-6.229149136209219,0.009709142,0.009999999,200.0,0.9647845,-6.229149136209219,100,-6.245618
1.0187007,0.07751787,92.56481493407718,1.1116214,8.113546e-06,-7.9046745,0.011372643,98.16425781064869,45.02010757036834,45.02010757036834,6.927987,0.97745216,-7.696298700749085,0.0041482113,0.01,200.0,0.4054678,-7.696298700749085,100,-7.5043216
1.0150776,0.08691203,92.22589392071592,2.0050504,8.514592e-06,-7.708978,0.019845739,98.51463660739618,36.78798634373204,36.78798634373204,5.709369,1.0103178,-7.32947459316923,0.009143847,0.009999996,200.0,0.9238192,-7.32947459316923,100,-7.1215587
1.0166044,0.074905515,92.72798327804544,1.1043053,7.921536e-06,-6.7696342,0.011356303,98.36667801764938,42.02370849412111,42.02370849412111,6.6371355,0.9724162,-6.491121983760549,0.0042178677,0.01,200.0,0.4101523,-6.491121983760549,100,-6.3963594
1.0020391,0.010323237,98.98425042529358,1.0335003,1.0365495e-06,-8.522887,0.010356134,99.79650744678054,44.632162883934136,44.632162883934136,6.7662663,0.9979596,-8.003166824898644,0.0071185483,0.01,200.0,0.71040237,-8.003166824898644,100,-7.9767203
1.0063832,0.033141598,96.78958539370383,1.0614613,3.3504293e-06,-8.246671,0.010672538,99.36573059434832,54.3259532368307,54.3259532368307,7.3172073,0.9945726,-7.788634521443019,0.0050680507,0.009999999,200.0,0.5040544,-7.788634521443019,100,-7.6664143
1.0045077,0.04514762,95.89846208712952,1.6945322,4.3201458e-06,-7.6052165,0.016576068,99.55125669605162,52.19934790538022,52.19934790538022,7.2626443,1.0222763,-7.059054629764062,0.009349621,0.010000003,200.0,0.95578957,-7.059054629764062,100,-6.8437576
1.0049791,0.027482072,97.32734733395785,1.6482606,2.7737535e-06,-8.169816,0.016559035,99.50455353355532,45.7272356497697,45.7272356497697,6.658023,0.9953845,-7.664886696974324,0.00958134,0.010000003,200.0,0.95371175,-7.664886696974324,100,-7.6349196
1.0101911,0.040342662,96.02095573298364,1.8528517,4.1857807e-06,-7.4317727,0.018873248,98.99117274678352,43.596765940018884,43.596765940018884,6.6773024,0.98173445,-6.969550694053324,0.009532988,0.010000002,200.0,0.93588626,-6.969550694053324,100,-7.0015225
1.0000229,8.438116e-05,99.99163231412247,1.0031942,8.435642e-09,-8.323785,0.010030462,99.99771123402633,51.98655508068532,51.98655508068532,7.179223,1.0001476,-7.7174052609579595,0.0097258445,0.01,200.0,0.97272795,-7.7174052609579595,100,-7.7162433
1.0001297,0.00066673866,99.93422806428757,1.0711259,6.646743e-08,-9.659399,0.010694661,99.98703171128012,60.272861273882185,60.272861273882185,7.709412,1.001552,-9.008546279892,0.009905274,0.01,200.0,0.99206465,-9.008546279892,100,-8.992463
1.0159763,0.069354646,93.56480280496885,1.887748,6.947242e-06,-7.5494094,0.0188935,98.42749189891802,42.14697485063649,42.14697485063649,6.2005463,0.99915206,-7.123025758688632,0.009226654,0.010000002,200.0,0.921883,-7.123025758688632,100,-7.005003
1.0037913,0.01445018,98.57903380126011,1.0464649,1.4560043e-06,-8.843643,0.010504354,99.62229876637865,54.62259301297271,54.62259301297271,7.404732,0.9962202,-8.27645068496129,0.0071419966,0.01,200.0,0.7115001,-8.27645068496129,100,-8.252076
1.0004464,0.0022811429,99.77225565235084,1.0152557,2.3063687e-07,-7.898585,0.010208543,99.9553760429286,37.594941554947056,37.594941554947056,6.1603084,0.99451566,-7.388546530714282,0.0089051295,0.009999999,200.0,0.88562906,-7.388546530714282,100,-7.423509
1.0011069,0.004899074,99.51485392512305,1.0243608,4.9242516e-07,-9.834022,0.010269898,99.88943655271626,53.47540700830643,53.47540700830643,7.3655515,0.99744004,-9.237591280205052,0.008193759,0.009999999,200.0,0.8172783,-9.237591280205052,100,-9.242324
1.0012597,0.0047172294,99.53142604809574,1.2277111,4.755519e-07,-9.218133,0.012326833,99.87419002461552,57.16638424071726,57.16638424071726,7.512138,0.9959663,-8.597948510115623,0.009797665,0.009999999,200.0,0.9758145,-8.597948510115623,100,-8.616599
1.0077931,0.03704547,96.33501275992546,1.0685079,3.84287e-06,-7.8517156,0.010882735,99.22671934086438,48.221901817854125,48.221901817854125,6.9334235,0.98183763,-7.398693986472831,0.0056901705,0.01,200.0,0.5586823,-7.398693986472831,100,-7.399814
1.0016608,0.007613182,99.24891391332073,1.292399,7.643867e-07,-7.9649053,0.012950009,99.83419299402324,42.15581134604502,42.15581134604502,6.6077743,0.99799085,-7.437713222433411,0.009743479,0.010000002,200.0,0.97239035,-7.437713222433411,100,-7.4333253
1.0033243,0.015606649,98.46421582869574,1.04333,1.5754991e-06,-7.861089,0.010482768,99.66867439102315,45.61936927351422,45.61936927351422,6.719117,0.995281,-7.348367373652675,0.0067691654,0.01,200.0,0.67372215,-7.348367373652675,100,-7.32667
1.0065713,0.03427376,96.64155009226054,1.0624417,3.5102805e-06,-8.719147,0.010752147,99.34716071045362,49.8494683847969,49.8494683847969,7.0837536,0.9881205,-8.280982083818342,0.005379661,0.010000002,200.0,0.5315753,-8.280982083818342,100,-8.22106
1.000042,0.0002617934,99.97411299099468,1.0517155,2.6151877e-08,-8.728161,0.010511644,99.9958040090786,47.239649323258185,47.239649323258185,6.857935,1.0005242,-8.150914821191028,0.009949397,0.010000002,200.0,0.9954613,-8.150914821191028,100,-8.145828
1.0113091,0.100730926,91.44059400785126,2.0363107,9.455143e-06,-7.9951677,0.019728618,98.88173196930126,47.794268664912146,47.794268664912146,6.978765,1.0321609,-7.538158497327674,0.00903783,0.010000002,200.0,0.93284947,-7.538158497327674,100,-7.179556
1.0025897,0.011825588,98.8426967085799,1.0379866,1.1826828e-06,-8.8006,0.010380411,99.74169866302543,45.06353002225914,45.06353002225914,6.6926074,0.9999476,-8.28762106908864,0.0069221286,0.009999998,200.0,0.6921766,-8.28762106908864,100,-8.235724
1.0878484,0.32380384,73.65256162611007,4.1661024,3.6133963e-05,-8.390483,0.044009525,91.92457120865475,47.88974738903664,47.88974738903664,8.791024,0.9466365,-8.329298708528842,0.0089481585,0.01,200.0,0.8470653,-8.329298708528842,100,-8.222211
1.0014392,0.0053985915,99.46675038509908,1.0279523,5.4153037e-07,-9.122139,0.010295423,99.85628546066683,50.81394947865569,50.81394947865569,7.1035757,0.99845564,-8.541512226525846,0.008185261,0.01,200.0,0.817262,-8.541512226525846,100,-8.535373
1.008824,0.03573651,96.52442113756655,1.0733366,3.6370518e-06,-6.8194046,0.010828159,99.12531909410184,40.048119069197334,40.048119069197334,6.4490933,0.99124575,-6.419033522220011,0.005652177,0.010000002,200.0,0.56026965,-6.419033522220011,100,-6.3403316
1.0043697,0.019875703,98.05470650362695,1.0501239,2.003969e-06,-8.868888,0.01054447,99.56492757971738,48.40163111584648,48.40163111584648,7.074039,0.9959002,-8.368989812529689,0.0063562277,0.01,200.0,0.6330168,-8.368989812529689,100,-8.316594
1.0003816,0.0019100293,99.81110990301143,1.0140984,1.9115465e-07,-8.488507,0.010145008,99.96185566187219,48.430175848005945,48.430175848005945,6.9238544,0.99960345,-7.9125320332720355,0.008694938,0.010000002,200.0,0.869149,-7.9125320332720355,100,-7.906243
1.0012062,0.0070205554,99.31325577538604,1.2676629,6.984648e-07,-8.670475,0.01264417,99.87952934766535,48.943990414475024,48.943990414475024,6.939287,1.0025672,-8.099198768212299,0.009738489,0.010000002,200.0,0.9763489,-8.099198768212299,100,-8.061042
1.0008587,0.0039839605,99.60585400422623,1.2113763,3.9967108e-07,-7.585246,0.012133134,99.91420721595567,47.82500510739581,47.82500510739581,6.961308,0.9984035,-7.014145277846048,0.009814511,0.01,200.0,0.9798842,-7.014145277846048,100,-7.014575
1.0253128,0.12470255,89.03922925987445,2.2821436,1.2434351e-05,-6.709293,0.022788562,97.53121371402474,37.42478536154964,37.42478536154964,5.9727488,1.0014426,-6.353901532499065,0.009037422,0.010000002,200.0,0.9050459,-6.353901532499065,100,-6.1794
1.0118301,0.039351556,96.20343920607499,1.6211925,3.98625e-06,-8.974752,0.016316831,98.83082233113089,52.20498268238266,52.20498268238266,7.195741,0.9935707,-8.460193679542646,0.009375258,0.010000002,200.0,0.9314982,-8.460193679542646,100,-8.417617
1.00267,0.010785255,98.91569367132715,1.0386045,1.1072601e-06,-7.786386,0.010523494,99.73370605133321,47.08978803641327,47.08978803641327,6.897274,0.9869388,-7.237050331118337,0.00790602,0.010000002,200.0,0.7802757,-7.237050331118337,100,-7.303882
1.0007212,0.002266159,99.77536543770215,1.132915,2.2744055e-07,-7.5326204,0.011349739,99.92793035761552,40.32873967637761,40.32873967637761,6.366338,0.99818605,-7.005494251234564,0.009833177,0.009999999,200.0,0.981534,-7.005494251234564,100,-7.0110507
1.0026662,0.009660568,99.04486786718707,1.038561,9.740679e-07,-8.882912,0.010428581,99.73408549354689,50.820839987104016,50.820839987104016,7.063814,0.9958794,-8.322748124838403,0.0077499524,0.010000002,200.0,0.7718018,-8.322748124838403,100,-8.316823
1.0002174,0.0007913126,99.92169524385302,1.0758351,7.912494e-08,-8.061214,0.010757924,99.9782609524754,45.75004831297641,45.75004831297641,6.7313485,1.0000397,-7.493879665362519,0.009896648,0.010000002,200.0,0.9897041,-7.493879665362519,100,-7.4919925
1.0078969,0.03072013,96.99083209046361,1.0690094,3.133854e-06,-7.3032656,0.010797155,99.21649722549844,52.808274031629416,52.808274031629416,7.4006186,0.9900844,-6.789446144414699,0.0061080125,0.010000003,200.0,0.6047448,-6.789446144414699,100,-6.7566824
1.0040518,0.02238719,97.72635779222784,1.0481349,2.3500193e-06,-7.6529975,0.010738734,99.59645463269821,47.991102320243,47.991102320243,6.945089,0.9760321,-7.139465499234335,0.006850665,0.010000002,200.0,0.6686469,-7.139465499234335,100,-7.2427835
1.0075663,0.042732406,96.03676482518911,1.6295333,4.168483e-06,-7.8778343,0.016094357,99.2490486660146,48.10055296551845,48.10055296551845,6.844811,1.0124873,-7.365255214058201,0.009322849,0.01,200.0,0.94392663,-7.365255214058201,100,-7.2023993
1.0041552,0.012230385,98.77390245286283,1.3887014,1.2538862e-06,-8.29246,0.014061056,99.58620349063045,49.55419470382731,49.55419470382731,7.1363053,0.98762244,-7.738570508701027,0.009694328,0.01,200.0,0.9574335,-7.738570508701027,100,-7.795683
1.0092512,0.03843264,96.21809651830117,1.0752628,3.9702873e-06,-7.91402,0.010928875,99.08335639559269,44.50604090113117,44.50604090113117,6.911908,0.9838733,-7.488864985741122,0.005768451,0.009999999,200.0,0.5675425,-7.488864985741122,100,-7.470836
1.0039752,0.013421878,98.66222548439207,1.4100902,1.369638e-06,-7.9567165,0.0142443655,99.60405863057433,48.40559932689829,48.40559932689829,7.080783,0.9899284,-7.409781841791484,0.00968053,0.009999999,200.0,0.95830315,-7.409781841791484,100,-7.445403
1.0025783,0.012897923,98.76753481448799,1.2916414,1.2604473e-06,-8.411915,0.012768632,99.74283718078779,44.47620838287615,44.47620838287615,6.646318,1.0115738,-7.87377470971388,0.009549292,0.01,200.0,0.96598136,-7.87377470971388,100,-7.7604866
1.0091974,0.028915912,97.26837365691428,1.075031,2.8367053e-06,-8.765192,0.010647793,99.08864660837934,42.727445788365436,42.727445788365436,6.4108744,1.0096279,-8.36644825350508,0.005664765,0.01,200.0,0.5719305,-8.36644825350508,100,-8.134599
1.0085123,0.033115502,96.83727035826394,1.0718882,3.2990229e-06,-7.415412,0.0106985895,99.15595884356692,42.54112186198908,42.54112186198908,6.412855,1.0018967,-7.025289335678898,0.0053248205,0.01,200.0,0.533492,-7.025289335678898,100,-6.8515387
1.0000114,7.076448e-05,99.9929592040755,1.0025094,7.0825776e-09,-8.687205,0.01002944,99.99885560391688,51.20988485739557,51.20988485739557,7.120451,0.9995667,-8.085540446196635,0.009761818,0.010000003,200.0,0.97575873,-8.085540446196635,100,-8.088858
1.0049982,0.03057821,96.93172297193306,1.0538661,3.197391e-06,-9.3505745,0.010776489,99.50266507372723,49.929964160407195,49.929964160407195,7.2023687,0.9779309,-8.882109888097418,0.005923427,0.009999999,200.0,0.57927024,-8.882109888097418,100,-8.95238
1.2038307,2.09862,39.53950245843444,6.870865,0.00015445621,-7.9031425,0.05894503,83.0681576921005,53.884559306866265,53.884559306866265,8.24305,1.1656394,-8.102081122176976,0.0068758493,0.01,200.0,0.8014761,-8.102081122176976,100,-6.198978
1.0039253,0.016606456,98.33452669572497,1.0473436,1.710763e-06,-8.331631,0.010630301,99.60900244325975,44.083952020728184,44.083952020728184,6.7294545,0.9852436,-7.819936225720976,0.0073129367,0.010000003,200.0,0.72050244,-7.819936225720976,100,-7.888533
1.0109197,0.04862499,95.19151427877242,1.0824732,5.10238e-06,-8.44375,0.011088526,98.91982615051116,46.0192003334722,46.0192003334722,6.8464212,0.9762102,-8.061775771442223,0.005359448,0.010000003,200.0,0.5231948,-8.061775771442223,100,-8.061901
1.0006983,0.0026335535,99.74154978353808,1.0192138,2.6170116e-07,-7.1366005,0.010160076,99.9302159303522,43.338922382086,43.338922382086,6.5158963,1.0031557,-6.591712519599293,0.008381476,0.010000003,200.0,0.8407925,-6.591712519599293,100,-6.5620294
1.0058843,0.034433153,96.54001733958746,1.0588226,3.6201995e-06,-8.140564,0.01085678,99.41501325733716,44.55065491087018,44.55065491087018,6.730379,0.97526395,-7.696875538265098,0.0058168983,0.01,200.0,0.56730115,-7.696875538265098,100,-7.769752
1.0073857,0.039045095,96.20969758242933,1.066543,3.9794204e-06,-6.6412096,0.010767255,99.26684183446217,39.228325006703756,39.228325006703756,6.320888,0.99054307,-6.2740393196798365,0.004865296,0.01,200.0,0.48192853,-6.2740393196798365,100,-6.170868
1.0212297,0.1641858,86.12069665732949,2.7616467,1.6278915e-05,-8.044247,0.027498754,97.92115886918364,47.372602641459736,47.372602641459736,7.1963067,1.0042807,-7.692699995450596,0.009079012,0.01,200.0,0.9117877,-7.692699995450596,100,-7.4274783
1.0014354,0.006182785,99.3955951160087,1.0279093,6.142122e-07,-8.334523,0.010245233,99.85666583617528,44.309378557463795,44.309378557463795,6.627789,1.003305,-7.801931378629938,0.0075204317,0.01,200.0,0.75452864,-7.801931378629938,100,-7.7486777
1.0002098,0.00150986,99.84935885143301,1.0104088,1.5236516e-07,-7.860703,0.010150133,99.97902356607004,48.62548104336386,48.62548104336386,6.970193,0.99546355,-7.277820339771465,0.008995273,0.010000002,200.0,0.89544666,-7.277820339771465,100,-7.3073235
1.0011412,0.0074906927,99.26974275676957,1.2778624,7.430617e-07,-8.47868,0.012727278,99.88601103024571,49.74745444481333,49.74745444481333,6.9555335,1.0040344,-7.903041292682997,0.009730269,0.01,200.0,0.97695243,-7.903041292682997,100,-7.8534636
1.001336,0.004609228,99.53721560936012,1.285101,4.696614e-07,-7.9767556,0.012972258,99.86658039492536,46.390132531064125,46.390132531064125,6.826705,0.9906533,-7.4192981035721655,0.009843564,0.01,200.0,0.9751559,-7.4192981035721655,100,-7.4733973
1.0615424,0.44689286,71.80398260922013,3.3170812,3.9664752e-05,-8.759069,0.031250484,94.20254977533062,54.255523822229335,54.255523822229335,7.38657,1.0614495,-8.552630959157796,0.008152129,0.009999997,200.0,0.8653074,-8.552630959157796,100,-7.6506743
1.0142028,0.05897196,94.21062115470728,1.0955213,6.2071967e-06,-8.17641,0.011239469,98.59960624136816,56.39967551644766,56.39967551644766,7.6231747,0.97470915,-7.773007668603249,0.0050421287,0.010000002,200.0,0.4914609,-7.773007668603249,100,-7.7359786
1.0000229,0.00013168437,99.98702794266687,1.0286859,1.3128808e-08,-8.416284,0.010271389,99.99771123402633,45.4703303257664,45.4703303257664,6.7051005,1.0015061,-7.849552023239622,0.0099521065,0.01,200.0,0.9967095,-7.849552023239622,100,-7.8373523
