BatchSize,renyi2,VanillaAvgRet,AvgEpLen,AvgVanillaIw,AvgNormIw,MaxNormIw,SamplesThisIter,AvgRet,VarNormIw,Bound,VarVanillaIw,MaxVanillaIw,MinVanillaIw,ESSClassic,delta,VarDiscRet,IterType,AvgDiscRet,EpsThisIter,VarJ,VarRet,MinNormIw,J,ESSRenyi
100,nan,nan,500.0,nan,nan,nan,50000,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1,nan,100,nan,nan,nan,nan,nan
100,nan,nan,500.0,nan,nan,nan,50000,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1,nan,100,nan,nan,nan,nan,nan
100,nan,nan,500.0,nan,nan,nan,50000,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1,nan,100,nan,nan,nan,nan,nan
100,nan,nan,500.0,nan,nan,nan,50000,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1,nan,100,nan,nan,nan,nan,nan
100,nan,nan,500.0,nan,nan,nan,50000,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1,nan,100,nan,nan,nan,nan,nan
100,nan,nan,500.0,nan,nan,nan,50000,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1,nan,100,nan,nan,nan,nan,nan
100,nan,nan,500.0,nan,nan,nan,50000,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1,nan,100,nan,nan,nan,nan,nan
100,nan,nan,500.0,nan,nan,nan,50000,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1,nan,100,nan,nan,nan,nan,nan
100,nan,nan,500.0,nan,nan,nan,50000,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1,nan,100,nan,nan,nan,nan,nan
100,nan,nan,500.0,nan,nan,nan,50000,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1,nan,100,nan,nan,nan,nan,nan
100,nan,nan,500.0,nan,nan,nan,50000,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1,nan,100,nan,nan,nan,nan,nan
100,nan,nan,500.0,nan,nan,nan,50000,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1,nan,100,nan,nan,nan,nan,nan
100,nan,nan,500.0,nan,nan,nan,50000,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1,nan,100,nan,nan,nan,nan,nan
100,nan,nan,500.0,nan,nan,nan,50000,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1,nan,100,nan,nan,nan,nan,nan
100,nan,nan,500.0,nan,nan,nan,50000,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1,nan,100,nan,nan,nan,nan,nan
100,nan,nan,500.0,nan,nan,nan,50000,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1,nan,100,nan,nan,nan,nan,nan
100,nan,nan,500.0,nan,nan,nan,50000,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1,nan,100,nan,nan,nan,nan,nan
100,nan,nan,500.0,nan,nan,nan,50000,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1,nan,100,nan,nan,nan,nan,nan
100,nan,nan,500.0,nan,nan,nan,50000,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1,nan,100,nan,nan,nan,nan,nan
100,nan,nan,500.0,nan,nan,nan,50000,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1,nan,100,nan,nan,nan,nan,nan
100,nan,nan,500.0,nan,nan,nan,50000,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1,nan,100,nan,nan,nan,nan,nan
100,nan,nan,500.0,nan,nan,nan,50000,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1,nan,100,nan,nan,nan,nan,nan
100,nan,nan,500.0,nan,nan,nan,50000,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1,nan,100,nan,nan,nan,nan,nan
100,nan,nan,500.0,nan,nan,nan,50000,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1,nan,100,nan,nan,nan,nan,nan
100,nan,nan,500.0,nan,nan,nan,50000,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1,nan,100,nan,nan,nan,nan,nan
100,nan,nan,500.0,nan,nan,nan,50000,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1,nan,100,nan,nan,nan,nan,nan
100,nan,nan,500.0,nan,nan,nan,50000,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1,nan,100,nan,nan,nan,nan,nan
100,nan,nan,500.0,nan,nan,nan,50000,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1,nan,100,nan,nan,nan,nan,nan
100,nan,nan,500.0,nan,nan,nan,50000,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1,nan,100,nan,nan,nan,nan,nan
100,nan,nan,500.0,nan,nan,nan,50000,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1,nan,100,nan,nan,nan,nan,nan
100,nan,nan,500.0,nan,nan,nan,50000,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1,nan,100,nan,nan,nan,nan,nan
100,nan,nan,500.0,nan,nan,nan,50000,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1,nan,100,nan,nan,nan,nan,nan
100,nan,nan,500.0,nan,nan,nan,50000,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1,nan,100,nan,nan,nan,nan,nan
100,nan,nan,500.0,nan,nan,nan,50000,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1,nan,100,nan,nan,nan,nan,nan
100,nan,nan,500.0,nan,nan,nan,50000,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1,nan,100,nan,nan,nan,nan,nan
100,nan,nan,500.0,nan,nan,nan,50000,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1,nan,100,nan,nan,nan,nan,nan
100,nan,nan,500.0,nan,nan,nan,50000,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1,nan,100,nan,nan,nan,nan,nan
100,nan,nan,500.0,nan,nan,nan,50000,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1,nan,100,nan,nan,nan,nan,nan
100,nan,nan,500.0,nan,nan,nan,50000,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1,nan,100,nan,nan,nan,nan,nan
100,nan,nan,500.0,nan,nan,nan,50000,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1,nan,100,nan,nan,nan,nan,nan
100,nan,nan,500.0,nan,nan,nan,50000,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1,nan,100,nan,nan,nan,nan,nan
100,nan,nan,500.0,nan,nan,nan,50000,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1,nan,100,nan,nan,nan,nan,nan
100,nan,nan,500.0,nan,nan,nan,50000,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1,nan,100,nan,nan,nan,nan,nan
100,nan,nan,500.0,nan,nan,nan,50000,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1,nan,100,nan,nan,nan,nan,nan
100,nan,nan,500.0,nan,nan,nan,50000,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1,nan,100,nan,nan,nan,nan,nan
100,nan,nan,500.0,nan,nan,nan,50000,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1,nan,100,nan,nan,nan,nan,nan
100,nan,nan,500.0,nan,nan,nan,50000,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1,nan,100,nan,nan,nan,nan,nan
100,nan,nan,500.0,nan,nan,nan,50000,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1,nan,100,nan,nan,nan,nan,nan
100,nan,nan,500.0,nan,nan,nan,50000,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1,nan,100,nan,nan,nan,nan,nan
100,nan,nan,500.0,nan,nan,nan,50000,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1,nan,100,nan,nan,nan,nan,nan
100,nan,nan,500.0,nan,nan,nan,50000,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1,nan,100,nan,nan,nan,nan,nan
100,nan,nan,500.0,nan,nan,nan,50000,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1,nan,100,nan,nan,nan,nan,nan
100,nan,nan,500.0,nan,nan,nan,50000,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1,nan,100,nan,nan,nan,nan,nan
100,nan,nan,500.0,nan,nan,nan,50000,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1,nan,100,nan,nan,nan,nan,nan
100,nan,nan,500.0,nan,nan,nan,50000,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1,nan,100,nan,nan,nan,nan,nan
100,nan,nan,500.0,nan,nan,nan,50000,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1,nan,100,nan,nan,nan,nan,nan
100,nan,nan,500.0,nan,nan,nan,50000,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1,nan,100,nan,nan,nan,nan,nan
100,nan,nan,500.0,nan,nan,nan,50000,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1,nan,100,nan,nan,nan,nan,nan
100,nan,nan,500.0,nan,nan,nan,50000,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1,nan,100,nan,nan,nan,nan,nan
100,nan,nan,500.0,nan,nan,nan,50000,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1,nan,100,nan,nan,nan,nan,nan
100,nan,nan,500.0,nan,nan,nan,50000,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1,nan,100,nan,nan,nan,nan,nan
100,nan,nan,500.0,nan,nan,nan,50000,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1,nan,100,nan,nan,nan,nan,nan
100,nan,nan,500.0,nan,nan,nan,50000,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1,nan,100,nan,nan,nan,nan,nan
100,nan,nan,500.0,nan,nan,nan,50000,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1,nan,100,nan,nan,nan,nan,nan
100,nan,nan,500.0,nan,nan,nan,50000,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1,nan,100,nan,nan,nan,nan,nan
100,nan,nan,500.0,nan,nan,nan,50000,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1,nan,100,nan,nan,nan,nan,nan
100,nan,nan,500.0,nan,nan,nan,50000,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1,nan,100,nan,nan,nan,nan,nan
100,nan,nan,500.0,nan,nan,nan,50000,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1,nan,100,nan,nan,nan,nan,nan
100,nan,nan,500.0,nan,nan,nan,50000,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1,nan,100,nan,nan,nan,nan,nan
100,nan,nan,500.0,nan,nan,nan,50000,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1,nan,100,nan,nan,nan,nan,nan
100,nan,nan,500.0,nan,nan,nan,50000,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1,nan,100,nan,nan,nan,nan,nan
100,nan,nan,500.0,nan,nan,nan,50000,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1,nan,100,nan,nan,nan,nan,nan
100,nan,nan,500.0,nan,nan,nan,50000,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1,nan,100,nan,nan,nan,nan,nan
100,nan,nan,500.0,nan,nan,nan,50000,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1,nan,100,nan,nan,nan,nan,nan
100,nan,nan,500.0,nan,nan,nan,50000,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1,nan,100,nan,nan,nan,nan,nan
100,nan,nan,500.0,nan,nan,nan,50000,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1,nan,100,nan,nan,nan,nan,nan
100,nan,nan,500.0,nan,nan,nan,50000,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1,nan,100,nan,nan,nan,nan,nan
100,nan,nan,500.0,nan,nan,nan,50000,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1,nan,100,nan,nan,nan,nan,nan
100,nan,nan,500.0,nan,nan,nan,50000,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1,nan,100,nan,nan,nan,nan,nan
100,nan,nan,500.0,nan,nan,nan,50000,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1,nan,100,nan,nan,nan,nan,nan
100,nan,nan,500.0,nan,nan,nan,50000,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1,nan,100,nan,nan,nan,nan,nan
100,nan,nan,500.0,nan,nan,nan,50000,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1,nan,100,nan,nan,nan,nan,nan
100,nan,nan,500.0,nan,nan,nan,50000,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1,nan,100,nan,nan,nan,nan,nan
100,nan,nan,500.0,nan,nan,nan,50000,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1,nan,100,nan,nan,nan,nan,nan
100,nan,nan,500.0,nan,nan,nan,50000,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1,nan,100,nan,nan,nan,nan,nan
100,nan,nan,500.0,nan,nan,nan,50000,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1,nan,100,nan,nan,nan,nan,nan
100,nan,nan,500.0,nan,nan,nan,50000,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1,nan,100,nan,nan,nan,nan,nan
100,nan,nan,500.0,nan,nan,nan,50000,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1,nan,100,nan,nan,nan,nan,nan
100,nan,nan,500.0,nan,nan,nan,50000,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1,nan,100,nan,nan,nan,nan,nan
100,nan,nan,500.0,nan,nan,nan,50000,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1,nan,100,nan,nan,nan,nan,nan
100,nan,nan,500.0,nan,nan,nan,50000,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1,nan,100,nan,nan,nan,nan,nan
100,nan,nan,500.0,nan,nan,nan,50000,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1,nan,100,nan,nan,nan,nan,nan
100,nan,nan,500.0,nan,nan,nan,50000,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1,nan,100,nan,nan,nan,nan,nan
100,nan,nan,500.0,nan,nan,nan,50000,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1,nan,100,nan,nan,nan,nan,nan
100,nan,nan,500.0,nan,nan,nan,50000,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1,nan,100,nan,nan,nan,nan,nan
100,nan,nan,500.0,nan,nan,nan,50000,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1,nan,100,nan,nan,nan,nan,nan
100,nan,nan,500.0,nan,nan,nan,50000,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1,nan,100,nan,nan,nan,nan,nan
100,nan,nan,500.0,nan,nan,nan,50000,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1,nan,100,nan,nan,nan,nan,nan
100,nan,nan,500.0,nan,nan,nan,50000,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1,nan,100,nan,nan,nan,nan,nan
100,nan,nan,500.0,nan,nan,nan,50000,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1,nan,100,nan,nan,nan,nan,nan
100,nan,nan,500.0,nan,nan,nan,50000,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1,nan,100,nan,nan,nan,nan,nan
100,nan,nan,500.0,nan,nan,nan,50000,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1,nan,100,nan,nan,nan,nan,nan
100,nan,nan,500.0,nan,nan,nan,50000,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1,nan,100,nan,nan,nan,nan,nan
100,nan,nan,500.0,nan,nan,nan,50000,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1,nan,100,nan,nan,nan,nan,nan
100,nan,nan,500.0,nan,nan,nan,50000,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1,nan,100,nan,nan,nan,nan,nan
100,nan,nan,500.0,nan,nan,nan,50000,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1,nan,100,nan,nan,nan,nan,nan
100,nan,nan,500.0,nan,nan,nan,50000,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1,nan,100,nan,nan,nan,nan,nan
100,nan,nan,500.0,nan,nan,nan,50000,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1,nan,100,nan,nan,nan,nan,nan
100,nan,nan,500.0,nan,nan,nan,50000,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1,nan,100,nan,nan,nan,nan,nan
100,nan,nan,500.0,nan,nan,nan,50000,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1,nan,100,nan,nan,nan,nan,nan
100,nan,nan,500.0,nan,nan,nan,50000,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1,nan,100,nan,nan,nan,nan,nan
100,nan,nan,500.0,nan,nan,nan,50000,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1,nan,100,nan,nan,nan,nan,nan
100,nan,nan,500.0,nan,nan,nan,50000,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1,nan,100,nan,nan,nan,nan,nan
