AvgRet,VarVanillaIw,AvgNormIw,eRenyi2,ESSRenyi,VarRet,VarJ,ESSClassic,AvgDiscRet,MinVanillaIw,MaxVanillaIw,MaxNormIw,Bound,AvgVanillaIw,J,AvgEpLen,VarDiscRet,VarNormIw,MinNormIw,BatchSize
-8.579613800798926,,0.009999998,1.0,100.0,56.43248237055844,7.4745,100.0,4.085620730620576e-16,1.0,1.0,0.01,-0.6317948,1.0,4.4703484e-08,200.0,56.43248237055844,3.5044917e-18,0.01,100
-9.768441564391535,,0.009999998,1.0,100.0,67.18842494702434,8.1557665,100.0,-4.440892098500626e-16,1.0,1.0,0.01,-0.68938017,1.0,1.4901161e-08,200.0,67.18842494702434,3.5044917e-18,0.01,100
-9.226947672444682,,0.009999998,1.0,100.0,62.556883504399124,7.869645,100.0,-1.3500311979441904e-15,1.0,1.0,0.01,-0.66519535,1.0,3.3527613e-08,200.0,62.556883504399146,3.5044917e-18,0.01,100
-7.663517585524379,,0.009999998,1.0,100.0,64.67239571328044,8.001604,100.0,-6.306066779870889e-16,1.0,1.0,0.01,-0.67634916,1.0,-1.1920929e-07,200.0,64.67239571328044,3.5044917e-18,0.01,100
-9.549133367265432,,0.009999998,1.0,100.0,70.8945655998095,8.3776865,100.0,1.8118839761882555e-15,1.0,1.0,0.01,-0.70813835,1.0,,200.0,70.8945655998095,3.5044917e-18,0.01,100
-9.58483063292401,,0.009999998,1.0,100.0,68.84997493806475,8.255997,100.0,-6.750155989720952e-16,1.0,1.0,0.01,-0.6978522,1.0,-4.4703484e-08,200.0,68.84997493806476,3.5044917e-18,0.01,100
-8.782916978630363,,0.009999998,1.0,100.0,63.63606689038903,7.9372354,100.0,1.3677947663381929e-15,1.0,1.0,0.01,-0.67090833,1.0,3.7252903e-08,200.0,63.63606689038903,3.5044917e-18,0.01,100
-8.806574286731495,,0.009999998,1.0,100.0,65.43726147498676,8.048782,100.0,5.240252676230739e-16,1.0,1.0,0.01,-0.6803371,1.0,-2.9802322e-08,200.0,65.43726147498676,3.5044917e-18,0.01,100
-9.275314103742168,,0.009999998,1.0,100.0,80.77552188248872,8.94247,100.0,-1.0036416142611414e-15,1.0,1.0,0.01,-0.75587744,1.0,-4.4703484e-08,200.0,80.77552188248872,3.5044917e-18,0.01,100
-10.058429203026535,,0.009999998,1.0,100.0,63.83409349315841,7.949576,100.0,8.881784197001253e-17,1.0,1.0,0.01,-0.6719513,1.0,8.940697e-08,200.0,63.83409349315841,3.5044917e-18,0.01,100
-8.702620498543261,,0.009999998,1.0,100.0,55.96427701177065,7.443429,100.0,1.2789769243681803e-15,1.0,1.0,0.01,-0.6291685,1.0,2.2351742e-08,200.0,55.96427701177065,3.5044917e-18,0.01,100
-9.480364047676652,,0.009999998,1.0,100.0,59.57592531581849,7.679855,100.0,-1.6875389974302379e-15,1.0,1.0,0.01,-0.6491529,1.0,4.4703484e-08,200.0,59.575925315818495,3.5044917e-18,0.01,100
-10.09111980037747,,0.009999998,1.0,100.0,77.26038753735357,8.745729,100.0,2.842170943040401e-16,1.0,1.0,0.01,-0.7392476,1.0,2.9802322e-08,200.0,77.26038753735357,3.5044917e-18,0.01,100
-8.943705884322199,,0.009999998,1.0,100.0,57.03758296264747,7.5144663,100.0,9.769962616701378e-16,1.0,1.0,0.01,-0.63517314,1.0,1.4901161e-08,200.0,57.03758296264748,3.5044917e-18,0.01,100
-8.886420825537693,,0.009999998,1.0,100.0,69.53598821469174,8.297026,100.0,1.6697754290362353e-15,1.0,1.0,0.01,-0.7013203,1.0,-7.450581e-09,200.0,69.53598821469173,3.5044917e-18,0.01,100
-9.821519151069356,,0.009999998,1.0,100.0,73.97389353402187,8.557695,100.0,3.588240815588506e-15,1.0,1.0,0.01,-0.72335374,1.0,1.1920929e-07,200.0,73.97389353402187,3.5044917e-18,0.01,100
-9.393037528125634,,0.009999998,1.0,100.0,59.745260358193946,7.6907616,100.0,1.5099033134902129e-15,1.0,1.0,0.01,-0.65007484,1.0,6.7055225e-08,200.0,59.745260358193946,3.5044917e-18,0.01,100
-9.929438277380202,,0.009999998,1.0,100.0,72.12081780398282,8.449829,100.0,-1.2256862191861727e-15,1.0,1.0,0.01,-0.7142362,1.0,-7.450581e-09,200.0,72.12081780398282,3.5044917e-18,0.01,100
-9.731195635737572,,0.009999998,1.0,100.0,68.58693143747045,8.240211,100.0,-8.171241461241152e-16,1.0,1.0,0.01,-0.6965178,1.0,-7.450581e-09,200.0,68.58693143747045,3.5044917e-18,0.01,100
-9.14588464447024,,0.009999998,1.0,100.0,69.9621618185666,8.3224125,100.0,-1.2256862191861727e-15,1.0,1.0,0.01,-0.7034661,1.0,2.9802322e-08,200.0,69.9621618185666,3.5044917e-18,0.01,100
-10.499183870787668,,0.009999998,1.0,100.0,70.46137831069842,8.352052,100.0,2.540190280342358e-15,1.0,1.0,0.01,-0.7059714,1.0,1.4901161e-07,200.0,70.46137831069841,3.5044917e-18,0.01,100
-9.471629457149115,,0.009999998,1.0,100.0,68.64319746698294,8.243589,100.0,1.2079226507921704e-15,1.0,1.0,0.01,-0.69680345,1.0,-1.4901161e-08,200.0,68.64319746698294,3.5044917e-18,0.01,100
-8.789661360592785,,0.009999998,1.0,100.0,66.93200993101183,8.14019,100.0,-9.059419880941278e-16,1.0,1.0,0.01,-0.6880636,1.0,-5.2154064e-08,200.0,66.93200993101183,3.5044917e-18,0.01,100
-10.103900412925501,,0.009999998,1.0,100.0,61.19447531163254,7.783478,100.0,1.4210854715202005e-15,1.0,1.0,0.01,-0.6579118,1.0,-2.2351742e-08,200.0,61.19447531163252,3.5044917e-18,0.01,100
-9.569843569877108,,0.009999998,1.0,100.0,64.25880996212247,7.975978,100.0,-1.5631940186722204e-15,1.0,1.0,0.01,-0.67418325,1.0,8.940697e-08,200.0,64.25880996212246,3.5044917e-18,0.01,100
-8.040081083726129,,0.009999998,1.0,100.0,61.41391470056135,7.7974215,100.0,1.305622276959184e-15,1.0,1.0,0.01,-0.6590904,1.0,8.940697e-08,200.0,61.41391470056135,3.5044917e-18,0.01,100
-8.601828317392815,,0.009999998,1.0,100.0,56.349958531792566,7.469033,100.0,-3.552713678800501e-17,1.0,1.0,0.01,-0.6313327,1.0,-2.9802322e-08,200.0,56.349958531792566,3.5044917e-18,0.01,100
-9.022910823232916,,0.009999998,1.0,100.0,71.20642465835206,8.396091,100.0,-8.526512829121202e-16,1.0,1.0,0.01,-0.7096941,1.0,-5.9604645e-08,200.0,71.20642465835206,3.5044917e-18,0.01,100
-9.051283375667316,,0.009999998,1.0,100.0,66.85556336323259,8.13554,100.0,4.884981308350689e-16,1.0,1.0,0.01,-0.6876704,1.0,-3.7252903e-08,200.0,66.85556336323258,3.5044917e-18,0.01,100
-8.113861341301368,,0.009999998,1.0,100.0,70.68820817424259,8.365484,100.0,1.438849039914203e-15,1.0,1.0,0.01,-0.7071067,1.0,2.9802322e-08,200.0,70.6882081742426,3.5044917e-18,0.01,100
-9.28558396926001,,0.009999998,1.0,100.0,59.10515663418523,7.649451,100.0,1.7053025658242404e-15,1.0,1.0,0.01,-0.64658296,1.0,5.9604645e-08,200.0,59.105156634185235,3.5044917e-18,0.01,100
-9.515899015322576,,0.009999998,1.0,100.0,69.6879481480225,8.306086,100.0,-8.171241461241152e-16,1.0,1.0,0.01,-0.7020862,1.0,-8.940697e-08,200.0,69.6879481480225,3.5044917e-18,0.01,100
-8.129966822730179,,0.009999998,1.0,100.0,53.82134535547603,7.2995296,100.0,-1.5631940186722204e-15,1.0,1.0,0.01,-0.6170053,1.0,-2.9802322e-08,200.0,53.82134535547602,3.5044917e-18,0.01,100
-8.547390388804288,,0.009999998,1.0,100.0,59.722344170304176,7.6892858,100.0,-7.105427357601002e-17,1.0,1.0,0.01,-0.64995,1.0,1.4901161e-08,200.0,59.722344170304176,3.5044917e-18,0.01,100
-8.7958906207049,,0.009999998,1.0,100.0,58.08375726925523,7.5830674,100.0,6.838973831690964e-16,1.0,1.0,0.01,-0.64097184,1.0,-2.9802322e-08,200.0,58.083757269255216,3.5044917e-18,0.01,100
-8.84078989603139,,0.009999998,1.0,100.0,67.92471840022058,8.200334,100.0,-4.529709940470639e-16,1.0,1.0,0.01,-0.6931471,1.0,8.940697e-08,200.0,67.9247184002206,3.5044917e-18,0.01,100
-7.7284143800035965,,0.009999998,1.0,100.0,51.57834026221731,7.145807,100.0,3.730349362740526e-16,1.0,1.0,0.01,-0.6040115,1.0,8.940697e-08,200.0,51.57834026221732,3.5044917e-18,0.01,100
-9.020141867154754,,0.009999998,1.0,100.0,55.711454720609794,7.4265966,100.0,-3.552713678800501e-16,1.0,1.0,0.01,-0.6277458,1.0,1.0430813e-07,200.0,55.711454720609794,3.5044917e-18,0.01,100
-9.927125675005248,,0.009999998,1.0,100.0,70.61902224635232,8.361389,100.0,1.1368683772161603e-15,1.0,1.0,0.01,-0.70676076,1.0,,200.0,70.61902224635234,3.5044917e-18,0.01,100
-9.081156543216604,,0.009999998,1.0,100.0,59.24594776612046,7.6585565,100.0,7.105427357601002e-17,1.0,1.0,0.01,-0.6473525,1.0,-3.7252903e-08,200.0,59.24594776612046,3.5044917e-18,0.01,100
-9.41135923673166,,0.009999998,1.0,100.0,66.72200946670003,8.12741,100.0,-1.2256862191861727e-15,1.0,1.0,0.01,-0.6869832,1.0,-7.450581e-09,200.0,66.72200946670003,3.5044917e-18,0.01,100
-8.031071819323266,,0.009999998,1.0,100.0,57.224002478522245,7.5267363,100.0,-1.7319479184152442e-15,1.0,1.0,0.01,-0.6362102,1.0,7.0780516e-08,200.0,57.22400247852223,3.5044917e-18,0.01,100
-8.352530406995015,,0.009999998,1.0,100.0,65.67604594502548,8.063454,100.0,8.260059303211165e-16,1.0,1.0,0.01,-0.68157727,1.0,1.4901161e-08,200.0,65.67604594502548,3.5044917e-18,0.01,100
-9.463921569448267,,0.009999998,1.0,100.0,72.35905011492191,8.463774,100.0,8.615330671091215e-16,1.0,1.0,0.01,-0.71541494,1.0,-1.1920929e-07,200.0,72.35905011492191,3.5044917e-18,0.01,100
-9.205405194529327,,0.009999998,1.0,100.0,61.482783270635366,7.801792,100.0,-1.5099033134902129e-15,1.0,1.0,0.01,-0.65945977,1.0,-2.2351742e-08,200.0,61.482783270635366,3.5044917e-18,0.01,100
-9.261845783603825,,0.009999998,1.0,100.0,73.78429617094199,8.546721,100.0,1.4210854715202004e-16,1.0,1.0,0.01,-0.72242635,1.0,-7.450581e-09,200.0,73.78429617094199,3.5044917e-18,0.01,100
-8.947137529501179,,0.009999998,1.0,100.0,64.03143496509888,7.9618545,100.0,1.2079226507921704e-15,1.0,1.0,0.01,-0.67298925,1.0,-2.9802322e-08,200.0,64.03143496509887,3.5044917e-18,0.01,100
-9.666787908288347,,0.009999998,1.0,100.0,66.14776518715466,8.09236,100.0,1.0302869668521452e-15,1.0,1.0,0.01,-0.68402046,1.0,2.9802322e-08,200.0,66.14776518715466,3.5044917e-18,0.01,100
-8.315872854281109,,0.009999998,1.0,100.0,66.79552010931604,8.1318865,100.0,1.0480505352461477e-15,1.0,1.0,0.01,-0.68736136,1.0,6.7055225e-08,200.0,66.79552010931604,3.5044917e-18,0.01,100
-7.920732430551498,,0.009999998,1.0,100.0,56.56338416290816,7.483165,100.0,1.5010215292932116e-15,1.0,1.0,0.01,-0.6325271,1.0,-2.9802322e-08,200.0,56.56338416290814,3.5044917e-18,0.01,100
-10.00638381343392,,0.009999998,1.0,100.0,69.84298418622375,8.31532,100.0,6.661338147750939e-16,1.0,1.0,0.01,-0.7028667,1.0,-8.940697e-08,200.0,69.84298418622373,3.5044917e-18,0.01,100
-7.7674074140748095,,0.009999998,1.0,100.0,71.71423204433853,8.425977,100.0,-1.3233858453531866e-15,1.0,1.0,0.01,-0.71222013,1.0,-2.9802322e-08,200.0,71.71423204433853,3.5044917e-18,0.01,100
-10.670985994178134,,0.009999998,1.0,100.0,80.19557702625306,8.91031,100.0,-1.3944401189291967e-15,1.0,1.0,0.01,-0.7531592,1.0,-5.9604645e-08,200.0,80.19557702625306,3.5044917e-18,0.01,100
-9.815046945208218,,0.009999998,1.0,100.0,62.187866700130854,7.8463993,100.0,3.552713678800501e-17,1.0,1.0,0.01,-0.66323036,1.0,-1.4901161e-07,200.0,62.187866700130854,3.5044917e-18,0.01,100
-9.083779362122845,,0.009999998,1.0,100.0,71.00368335238979,8.3841305,100.0,-4.085620730620576e-16,1.0,1.0,0.01,-0.7086829,1.0,-2.9802322e-08,200.0,71.00368335238979,3.5044917e-18,0.01,100
-8.766100786538567,,0.009999998,1.0,100.0,66.68210326782096,8.124979,100.0,7.194245199571015e-16,1.0,1.0,0.01,-0.68677765,1.0,1.4901161e-08,200.0,66.68210326782096,3.5044917e-18,0.01,100
-7.2507019572753215,,0.009999998,1.0,100.0,60.79926550684735,7.758303,100.0,-4.085620730620576e-16,1.0,1.0,0.01,-0.65578383,1.0,3.7252903e-09,200.0,60.79926550684735,3.5044917e-18,0.01,100
-9.084159236364101,,0.009999998,1.0,100.0,72.4973500093061,8.471858,100.0,-1.1368683772161603e-15,1.0,1.0,0.01,-0.71609825,1.0,-1.0430813e-07,200.0,72.4973500093061,3.5044917e-18,0.01,100
-10.937295569046798,,0.009999998,1.0,100.0,71.42451439652638,8.40894,100.0,-9.769962616701378e-16,1.0,1.0,0.01,-0.71077996,1.0,2.9802322e-08,200.0,71.42451439652639,3.5044917e-18,0.01,100
-9.604894058535036,,0.009999998,1.0,100.0,68.70831936628751,8.247499,100.0,-2.3092638912203257e-16,1.0,1.0,0.01,-0.69713396,1.0,1.1920929e-07,200.0,68.70831936628751,3.5044917e-18,0.01,100
-8.463249553208314,,0.009999998,1.0,100.0,56.95484729329584,7.509014,100.0,9.414691248821328e-16,1.0,1.0,0.01,-0.6347123,1.0,7.4505806e-08,200.0,56.95484729329584,3.5044917e-18,0.01,100
-9.313586979798563,,0.009999998,1.0,100.0,67.28487101405578,8.161619,100.0,5.595524044110789e-16,1.0,1.0,0.01,-0.6898749,1.0,,200.0,67.28487101405578,3.5044917e-18,0.01,100
-9.02272547160731,,0.009999998,1.0,100.0,66.69908294977341,8.126014,100.0,-1.0658141036401502e-16,1.0,1.0,0.01,-0.68686503,1.0,2.9802322e-08,200.0,66.69908294977341,3.5044917e-18,0.01,100
-10.447814913363656,,0.009999998,1.0,100.0,73.15333332585675,8.510099,100.0,-1.1191048088221578e-15,1.0,1.0,0.01,-0.7193306,1.0,4.4703484e-08,200.0,73.15333332585675,3.5044917e-18,0.01,100
-8.339761666187691,,0.009999998,1.0,100.0,51.8495470371546,7.164569,100.0,8.881784197001252e-16,1.0,1.0,0.01,-0.60559744,1.0,-3.7252903e-09,200.0,51.8495470371546,3.5044917e-18,0.01,100
-9.485220350489021,,0.009999998,1.0,100.0,64.31749579862603,7.979619,100.0,-9.947598300641404e-16,1.0,1.0,0.01,-0.67449087,1.0,-7.450581e-09,200.0,64.31749579862604,3.5044917e-18,0.01,100
-9.390437169030106,,0.009999998,1.0,100.0,64.89375791032847,8.015286,100.0,4.618527782440651e-16,1.0,1.0,0.01,-0.67750585,1.0,1.1920929e-07,200.0,64.89375791032847,3.5044917e-18,0.01,100
-8.539627872251415,,0.009999998,1.0,100.0,63.96737701435749,7.9578705,100.0,-5.417888360170764e-16,1.0,1.0,0.01,-0.67265266,1.0,-7.450581e-09,200.0,63.96737701435749,3.5044917e-18,0.01,100
-8.165693772900601,,0.009999998,1.0,100.0,48.95492208713124,6.9617076,100.0,1.7763568394002506e-16,1.0,1.0,0.01,-0.5884502,1.0,,200.0,48.95492208713124,3.5044917e-18,0.01,100
-9.183711457139315,,0.009999998,1.0,100.0,64.81406450027175,8.010363,100.0,-2.486899575160351e-16,1.0,1.0,0.01,-0.67708975,1.0,7.450581e-09,200.0,64.81406450027175,3.5044917e-18,0.01,100
-8.04139141907506,,0.009999998,1.0,100.0,67.31457325625429,8.16342,100.0,-2.3092638912203257e-16,1.0,1.0,0.01,-0.690027,1.0,2.9802322e-08,200.0,67.31457325625429,3.5044917e-18,0.01,100
-9.526504779102416,,0.009999998,1.0,100.0,67.0257012107826,8.1458845,100.0,3.4638958368304885e-16,1.0,1.0,0.01,-0.68854487,1.0,-5.9604645e-08,200.0,67.0257012107826,3.5044917e-18,0.01,100
-9.201713048572831,,0.009999998,1.0,100.0,61.847571632797376,7.824902,100.0,1.2256862191861727e-15,1.0,1.0,0.01,-0.66141325,1.0,8.940697e-08,200.0,61.847571632797376,3.5044917e-18,0.01,100
-9.173194273504864,,0.009999998,1.0,100.0,68.09381438824562,8.210535,100.0,2.0250467969162854e-15,1.0,1.0,0.01,-0.6940095,1.0,1.4901161e-08,200.0,68.09381438824563,3.5044917e-18,0.01,100
-8.144501196804857,,0.009999998,1.0,100.0,66.6758277991602,8.124597,100.0,4.973799150320702e-16,1.0,1.0,0.01,-0.68674535,1.0,-5.9604645e-08,200.0,66.6758277991602,3.5044917e-18,0.01,100
-9.16011562080535,,0.009999998,1.0,100.0,65.7245205258077,8.066428,100.0,3.161915174132446e-15,1.0,1.0,0.01,-0.68182874,1.0,2.9802322e-08,200.0,65.7245205258077,3.5044917e-18,0.01,100
-8.32515342902854,,0.009999998,1.0,100.0,67.58100073345108,8.17956,100.0,2.806643806252396e-15,1.0,1.0,0.01,-0.69139117,1.0,,200.0,67.58100073345108,3.5044917e-18,0.01,100
-10.81094758093624,,0.009999998,1.0,100.0,78.52860270419397,8.817217,100.0,9.947598300641404e-16,1.0,1.0,0.01,-0.7452903,1.0,1.4901161e-08,200.0,78.52860270419397,3.5044917e-18,0.01,100
-7.873065499041271,,0.009999998,1.0,100.0,55.22269889250113,7.393948,100.0,-8.437694987151189e-16,1.0,1.0,0.01,-0.62498605,1.0,-2.9802322e-08,200.0,55.22269889250113,3.5044917e-18,0.01,100
-8.23972330610623,,0.009999998,1.0,100.0,57.69869513684876,7.5578904,100.0,1.1191048088221578e-15,1.0,1.0,0.01,-0.6388434,1.0,-1.0430813e-07,200.0,57.69869513684876,3.5044917e-18,0.01,100
-8.911501557337543,,0.009999998,1.0,100.0,68.33102684179866,8.224823,100.0,-6.217248937900876e-16,1.0,1.0,0.01,-0.69521725,1.0,2.9802322e-08,200.0,68.33102684179866,3.5044917e-18,0.01,100
-10.196728300347884,,0.009999998,1.0,100.0,72.97186668555354,8.499538,100.0,-1.0302869668521452e-15,1.0,1.0,0.01,-0.7184381,1.0,-1.4901161e-08,200.0,72.97186668555355,3.5044917e-18,0.01,100
-9.779452178065691,,0.009999998,1.0,100.0,64.77088292983488,8.007694,100.0,6.750155989720952e-16,1.0,1.0,0.01,-0.6768641,1.0,5.9604645e-08,200.0,64.77088292983488,3.5044917e-18,0.01,100
-9.257685574372411,,0.009999998,1.0,100.0,59.366565805233165,7.6663485,100.0,-5.506706202140776e-16,1.0,1.0,0.01,-0.6480112,1.0,-5.9604645e-08,200.0,59.366565805233165,3.5044917e-18,0.01,100
-10.543895896429083,,0.009999998,1.0,100.0,71.03988091605068,8.386268,100.0,1.3500311979441904e-15,1.0,1.0,0.01,-0.7088636,1.0,5.9604645e-08,200.0,71.03988091605068,3.5044917e-18,0.01,100
-8.416234841178065,,0.009999998,1.0,100.0,60.82141185528673,7.759716,100.0,-3.375077994860476e-16,1.0,1.0,0.01,-0.65590334,1.0,-1.2665987e-07,200.0,60.82141185528673,3.5044917e-18,0.01,100
-6.942085433171724,,0.009999998,1.0,100.0,53.72213932599554,7.2927995,100.0,2.575717417130363e-16,1.0,1.0,0.01,-0.61643636,1.0,2.6077032e-08,200.0,53.72213932599554,3.5044917e-18,0.01,100
-7.9171620593455945,,0.009999998,1.0,100.0,57.764950662527234,7.5622287,100.0,-8.881784197001253e-17,1.0,1.0,0.01,-0.6392103,1.0,-2.9802322e-08,200.0,57.764950662527234,3.5044917e-18,0.01,100
-9.46031673827749,,0.009999998,1.0,100.0,58.58103454425262,7.6154594,100.0,-1.2434497875801754e-16,1.0,1.0,0.01,-0.64370984,1.0,8.940697e-08,200.0,58.58103454425262,3.5044917e-18,0.01,100
-9.351097863608212,,0.009999998,1.0,100.0,65.13108392758868,8.029929,100.0,9.592326932761353e-16,1.0,1.0,0.01,-0.6787435,1.0,2.9802322e-08,200.0,65.13108392758868,3.5044917e-18,0.01,100
