AvgNormIw,ESSRenyi,MaxNormIw,eRenyi2,VarVanillaIw,MinVanillaIw,VarDiscRet,Bound,AvgEpLen,BatchSize,AvgVanillaIw,VarJ,ESSClassic,AvgRet,MaxVanillaIw,VarNormIw,AvgDiscRet,J,VarRet,MinNormIw
0.01,0.0024640050727704438,1.0,40584.332,28202248.0,,5688470.842681565,1357375.2,200.0,100,531.0578,,1.0,-2654.305220661724,53105.78,0.010000002,4.956746124662459e-13,2632.0774,5688470.842681565,
0.01,0.21500865106677244,0.5006412,465.09756,3513.3838,,119.25622726625605,72.713394,200.0,100,8.426047,1.4093314,2.000375390881741,-14.434129895166615,421.84268,0.0049485476,-8.881784197001252e-16,10.980312,119.25622726625605,
0.01,3.888241407731538e-11,0.06666667,2571856800000.0,1.7037323e+24,,107.05522504629002,2356301000000.0,200.0,100,545574940000.0,26.69543,15.000001986263626,-15.841495116977802,3637166200000.0,0.0005723907,-1.0302869668521452e-15,4.318935,107.05522504629002,
0.009999998,100.0,0.01,1.0,,1.0,119.99727836108937,-0.9212919,200.0,100,1.0,10.899418,100.0,-17.06743827334094,1.0,3.5044917e-18,1.8118839761882555e-15,2.9802322e-08,119.99727836108937,0.01
0.009999998,100.0,0.01,1.0,,1.0,128.33584882403665,-0.9527644,200.0,100,1.0,11.271756,100.0,-14.221041691687471,1.0,3.5044917e-18,-1.5276668818842154e-15,-1.0430813e-07,128.33584882403665,0.01
0.009999998,100.0,0.01,1.0,,1.0,118.28882267915904,-0.91471004,200.0,100,1.0,10.821549,100.0,-14.69009782516081,1.0,3.5044917e-18,-6.217248937900876e-16,1.3411045e-07,118.28882267915904,0.01
0.009999998,100.0,0.01,1.0,,1.0,119.15454404694742,-0.91805106,200.0,100,1.0,10.861076,100.0,-16.963544379953163,1.0,3.5044917e-18,1.5099033134902129e-15,4.4703484e-08,119.1545440469474,0.01
0.009999998,100.0,0.01,1.0,,1.0,114.91149155214336,-0.9015571,200.0,100,1.0,10.665945,100.0,-14.081102018697031,1.0,3.5044917e-18,-1.5631940186722204e-15,-1.7881393e-07,114.91149155214336,0.01
0.009999998,100.0,0.01,1.0,,1.0,117.97033955935085,-0.9134778,200.0,100,1.0,10.806972,100.0,-14.84999691702284,1.0,3.5044917e-18,3.3395508580724707e-15,1.4901161e-07,117.97033955935085,0.01
0.009999998,100.0,0.01,1.0,,1.0,115.48687541286586,-0.9038114,200.0,100,1.0,10.692615,100.0,-15.054647551757956,1.0,3.5044917e-18,3.588240815588506e-15,-2.9802322e-08,115.48687541286583,0.01
0.009999998,100.0,0.01,1.0,,1.0,117.80440708876078,-0.9128351,200.0,100,1.0,10.799369,100.0,-15.539118860585898,1.0,3.5044917e-18,5.151434834260726e-16,-1.7136335e-07,117.80440708876078,0.01
0.009999998,100.0,0.01,1.0,,1.0,109.15967801534995,-0.8787042,200.0,100,1.0,10.395579,100.0,-17.137095282498677,1.0,3.5044917e-18,2.2737367544323206e-15,,109.15967801534995,0.01
0.009999998,100.0,0.01,1.0,,1.0,113.59173447066259,-0.8963649,200.0,100,1.0,10.604518,100.0,-14.052614200691764,1.0,3.5044917e-18,-1.4743761767022078e-15,,113.59173447066259,0.01
0.009999998,100.0,0.01,1.0,,1.0,110.44016207435146,-0.88384265,200.0,100,1.0,10.456373,100.0,-16.00607769696726,1.0,3.5044917e-18,-9.237055564881303e-16,-1.4901161e-07,110.44016207435146,0.01
0.009999998,100.0,0.01,1.0,,1.0,110.12280811518255,-0.88257205,200.0,100,1.0,10.44134,100.0,-15.605440510568139,1.0,3.5044917e-18,3.1974423109204507e-16,-4.4703484e-08,110.12280811518252,0.01
0.009999998,100.0,0.01,1.0,,1.0,117.13649971897081,-0.91024375,200.0,100,1.0,10.768711,100.0,-15.603786406166309,1.0,3.5044917e-18,-1.4921397450962103e-15,-2.9802322e-08,117.1364997189708,0.01
0.009999998,100.0,0.01,1.0,,1.0,119.64296231469248,-0.9199307,200.0,100,1.0,10.883314,100.0,-15.255378628474139,1.0,3.5044917e-18,-1.438849039914203e-15,-3.7252903e-08,119.64296231469251,0.01
0.009999998,100.0,0.01,1.0,,1.0,106.12465575546496,-0.8664025,200.0,100,1.0,10.250045,100.0,-17.403274417270683,1.0,3.5044917e-18,3.552713678800501e-17,1.1920929e-07,106.12465575546496,0.01
0.009999998,100.0,0.01,1.0,,1.0,113.07642990485931,-0.8943296,200.0,100,1.0,10.580438,100.0,-15.825097613104656,1.0,3.5044917e-18,-2.1316282072803005e-16,-1.1920929e-07,113.07642990485931,0.01
0.009999998,100.0,0.01,1.0,,1.0,113.11406350711368,-0.8944785,200.0,100,1.0,10.582198,100.0,-15.586428656972782,1.0,3.5044917e-18,,,113.11406350711368,0.01
0.009999998,100.0,0.01,1.0,,1.0,120.44413297972051,-0.92300576,200.0,100,1.0,10.919693,100.0,-17.23995952913005,1.0,3.5044917e-18,-8.171241461241152e-16,3.7252903e-08,120.44413297972051,0.01
0.009999998,100.0,0.01,1.0,,1.0,102.57411314426895,-0.85178596,200.0,100,1.0,10.077121,100.0,-16.519798265553323,1.0,3.5044917e-18,2.113864638886298e-15,1.1920929e-07,102.57411314426895,0.01
0.009999998,100.0,0.01,1.0,,1.0,111.2551924239966,-0.8870981,200.0,100,1.0,10.494886,100.0,-14.300121179921085,1.0,3.5044917e-18,-3.801403636316536e-15,,111.25519242399658,0.01
0.009999998,100.0,0.01,1.0,,1.0,104.82407343217822,-0.8610771,200.0,100,1.0,10.187042,100.0,-13.140750101500696,1.0,3.5044917e-18,-1.1901590823981679e-15,5.2154064e-08,104.82407343217822,0.01
0.009999998,100.0,0.01,1.0,,1.0,115.37426666606183,-0.9033707,200.0,100,1.0,10.6874,100.0,-15.862173492044711,1.0,3.5044917e-18,1.3500311979441904e-15,2.9802322e-08,115.37426666606183,0.01
0.009999998,100.0,0.01,1.0,,1.0,112.57164382258959,-0.8923312,200.0,100,1.0,10.556795,100.0,-13.331038831491293,1.0,3.5044917e-18,-9.237055564881303e-16,-1.1920929e-07,112.57164382258959,0.01
0.009999998,100.0,0.01,1.0,,1.0,119.17326194445653,-0.91812325,200.0,100,1.0,10.86193,100.0,-14.037100998208722,1.0,3.5044917e-18,-1.7763568394002505e-15,4.4703484e-08,119.17326194445653,0.01
0.009999998,100.0,0.01,1.0,,1.0,104.15210220411394,-0.8583127,200.0,100,1.0,10.154338,100.0,-14.318227981935381,1.0,3.5044917e-18,-1.3500311979441904e-15,-2.9802322e-08,104.15210220411394,0.01
0.009999998,100.0,0.01,1.0,,1.0,119.04397828696906,-0.91762525,200.0,100,1.0,10.856036,100.0,-15.640677735918155,1.0,3.5044917e-18,-5.861977570020827e-16,5.2154064e-08,119.0439782869691,0.01
0.009999998,100.0,0.01,1.0,,1.0,119.57434660723729,-0.9196668,200.0,100,1.0,10.880193,100.0,-17.386815800114768,1.0,3.5044917e-18,-1.0658141036401502e-16,8.195639e-08,119.57434660723729,0.01
0.009999998,100.0,0.01,1.0,,1.0,123.09567403112068,-0.93311024,200.0,100,1.0,11.039236,100.0,-16.023654977224172,1.0,3.5044917e-18,-1.3500311979441904e-15,-7.4505806e-08,123.09567403112068,0.01
0.009999998,100.0,0.01,1.0,,1.0,117.60888007105213,-0.91207707,200.0,100,1.0,10.790402,100.0,-13.789295706664078,1.0,3.5044917e-18,1.1013412404281553e-15,-1.7881393e-07,117.60888007105214,0.01
0.009999998,100.0,0.01,1.0,,1.0,123.43769956338268,-0.9344059,200.0,100,1.0,11.054562,100.0,-14.228119884012584,1.0,3.5044917e-18,2.842170943040401e-15,2.9802322e-08,123.4376995633827,0.01
0.009999998,100.0,0.01,1.0,,1.0,113.42282592884325,-0.89569825,200.0,100,1.0,10.596631,100.0,-13.503236214700559,1.0,3.5044917e-18,9.85878045867139e-16,-2.9802322e-08,113.42282592884325,0.01
0.009999998,100.0,0.01,1.0,,1.0,118.47165624549638,-0.91541654,200.0,100,1.0,10.829909,100.0,-13.302354138798062,1.0,3.5044917e-18,-2.2737367544323206e-15,5.9604645e-08,118.47165624549638,0.01
0.009999998,100.0,0.01,1.0,,1.0,109.20047786464615,-0.87886834,200.0,100,1.0,10.397523,100.0,-13.295115096924416,1.0,3.5044917e-18,2.842170943040401e-16,5.9604645e-08,109.20047786464615,0.01
0.009999998,100.0,0.01,1.0,,1.0,115.02565378589082,-0.90200496,200.0,100,1.0,10.671242,100.0,-15.96621968302632,1.0,3.5044917e-18,-5.329070518200751e-16,-1.2665987e-07,115.02565378589082,0.01
0.009999998,100.0,0.01,1.0,,1.0,115.54164851628052,-0.9040256,200.0,100,1.0,10.695149,100.0,-14.480132697526367,1.0,3.5044917e-18,-8.171241461241152e-16,7.450581e-09,115.54164851628052,0.01
0.009999998,100.0,0.01,1.0,,1.0,113.71612398767004,-0.8968558,200.0,100,1.0,10.610324,100.0,-17.048352550553897,1.0,3.5044917e-18,2.2382096176443156e-15,-1.1920929e-07,113.71612398767002,0.01
0.009999998,100.0,0.01,1.0,,1.0,128.63980687322098,-0.95389205,200.0,100,1.0,11.285097,100.0,-14.940063122676579,1.0,3.5044917e-18,-2.0605739337042904e-15,-1.1920929e-07,128.63980687322098,0.01
0.009999998,100.0,0.01,1.0,,1.0,126.40080190428716,-0.9455543,200.0,100,1.0,11.186457,100.0,-13.237313510800911,1.0,3.5044917e-18,1.1368683772161603e-15,1.4901161e-08,126.40080190428716,0.01
0.009999998,100.0,0.01,1.0,,1.0,129.76391387592005,-0.9580505,200.0,100,1.0,11.334296,100.0,-14.481934266071706,1.0,3.5044917e-18,-9.237055564881303e-16,1.4901161e-08,129.76391387592005,0.01
0.009999998,100.0,0.01,1.0,,1.0,117.32947638027868,-0.9109931,200.0,100,1.0,10.777577,100.0,-15.463189550718269,1.0,3.5044917e-18,1.723066134218243e-15,-2.0861626e-07,117.3294763802787,0.01
0.009999998,100.0,0.01,1.0,,1.0,114.94115290721432,-0.90167344,200.0,100,1.0,10.667321,100.0,-13.720936424278195,1.0,3.5044917e-18,-1.4210854715202005e-15,,114.94115290721432,0.01
0.009999998,100.0,0.01,1.0,,1.0,112.34489195594068,-0.8914321,200.0,100,1.0,10.546158,100.0,-14.628759735554608,1.0,3.5044917e-18,-7.993605777301127e-16,,112.34489195594068,0.01
0.009999998,100.0,0.01,1.0,,1.0,124.78161873944217,-0.9394784,200.0,100,1.0,11.114576,100.0,-15.764640635315088,1.0,3.5044917e-18,1.5099033134902129e-15,2.0861626e-07,124.78161873944217,0.01
0.009999998,100.0,0.01,1.0,,1.0,107.27318265873862,-0.8710781,200.0,100,1.0,10.30536,100.0,-17.029495888790176,1.0,3.5044917e-18,-2.0250467969162854e-15,8.940697e-08,107.2731826587386,0.01
0.009999998,100.0,0.01,1.0,,1.0,113.40666799594295,-0.89563453,200.0,100,1.0,10.595877,100.0,-15.426576919496192,1.0,3.5044917e-18,-5.453415496958769e-15,5.9604645e-08,113.40666799594295,0.01
0.009999998,100.0,0.01,1.0,,1.0,116.85031456752749,-0.90913117,200.0,100,1.0,10.7555485,100.0,-15.98764125455452,1.0,3.5044917e-18,1.4210854715202004e-16,1.1920929e-07,116.85031456752749,0.01
0.009999998,100.0,0.01,1.0,,1.0,111.90212440451694,-0.88967365,200.0,100,1.0,10.525355,100.0,-14.316574202632424,1.0,3.5044917e-18,-4.263256414560601e-16,-1.6763806e-08,111.90212440451694,0.01
0.009999998,100.0,0.01,1.0,,1.0,118.42631270096132,-0.9152414,200.0,100,1.0,10.827837,100.0,-13.771518411297537,1.0,3.5044917e-18,-1.2434497875801754e-16,6.7055225e-08,118.42631270096132,0.01
0.009999998,100.0,0.01,1.0,,1.0,112.78229487834638,-0.8931656,200.0,100,1.0,10.566668,100.0,-14.778205787081026,1.0,3.5044917e-18,7.371880883511039e-16,1.1920929e-07,112.78229487834638,0.01
0.009999998,100.0,0.01,1.0,,1.0,117.00083787962396,-0.9097165,200.0,100,1.0,10.762474,100.0,-13.923717657504989,1.0,3.5044917e-18,-2.966515921798418e-15,-1.1175871e-08,117.00083787962396,0.01
0.009999998,100.0,0.01,1.0,,1.0,122.21537902814647,-0.92976767,200.0,100,1.0,10.999692,100.0,-13.455826708234959,1.0,3.5044917e-18,-1.1723955140041654e-15,-2.9802322e-08,122.21537902814647,0.01
0.009999998,100.0,0.01,1.0,,1.0,115.4576233576919,-0.9036971,200.0,100,1.0,10.69126,100.0,-15.061981176250404,1.0,3.5044917e-18,-8.348877145181177e-16,-5.9604645e-08,115.4576233576919,0.01
0.009999998,100.0,0.01,1.0,,1.0,118.2028114450797,-0.91437733,200.0,100,1.0,10.817615,100.0,-15.413512260974473,1.0,3.5044917e-18,5.506706202140776e-16,2.9802322e-08,118.2028114450797,0.01
0.009999998,100.0,0.01,1.0,,1.0,104.6149171549319,-0.86021763,200.0,100,1.0,10.176873,100.0,-14.674819203767534,1.0,3.5044917e-18,9.237055564881303e-16,2.2351742e-08,104.6149171549319,0.01
0.009999998,100.0,0.01,1.0,,1.0,111.60235778060425,-0.88848114,200.0,100,1.0,10.511248,100.0,-15.301492607405617,1.0,3.5044917e-18,-1.9184653865522706e-15,,111.60235778060424,0.01
0.009999998,100.0,0.01,1.0,,1.0,115.55321147600266,-0.90407103,200.0,100,1.0,10.695685,100.0,-15.093341021488733,1.0,3.5044917e-18,-2.220446049250313e-15,4.4703484e-08,115.55321147600266,0.01
0.009999998,100.0,0.01,1.0,,1.0,105.44848009089851,-0.8636379,200.0,100,1.0,10.217338,100.0,-16.24935569664883,1.0,3.5044917e-18,3.552713678800501e-16,-2.9802322e-08,105.44848009089851,0.01
0.009999998,100.0,0.01,1.0,,1.0,113.00837909646786,-0.89406043,200.0,100,1.0,10.577253,100.0,-12.625530714219645,1.0,3.5044917e-18,-3.907985046680551e-16,-1.0430813e-07,113.00837909646786,0.01
0.009999998,100.0,0.01,1.0,,1.0,123.51287716227691,-0.9346901,200.0,100,1.0,11.057927,100.0,-15.828938938681292,1.0,3.5044917e-18,-2.5579538487363606e-15,1.1920929e-07,123.51287716227691,0.01
0.009999998,100.0,0.01,1.0,,1.0,119.29732512802273,-0.918601,200.0,100,1.0,10.867582,100.0,-15.271419539037032,1.0,3.5044917e-18,-1.5099033134902129e-15,-1.4901161e-08,119.29732512802276,0.01
0.009999998,100.0,0.01,1.0,,1.0,115.59971132185382,-0.9042529,200.0,100,1.0,10.697837,100.0,-14.465600863017933,1.0,3.5044917e-18,3.8902214782865484e-15,1.1920929e-07,115.5997113218538,0.01
0.009999998,100.0,0.01,1.0,,1.0,117.25629713854346,-0.910709,200.0,100,1.0,10.774217,100.0,-15.73123955603863,1.0,3.5044917e-18,3.907985046680551e-16,2.9802322e-08,117.25629713854346,0.01
0.009999998,100.0,0.01,1.0,,1.0,117.27117603269296,-0.9107667,200.0,100,1.0,10.7748995,100.0,-14.712177620223605,1.0,3.5044917e-18,-7.105427357601002e-17,-8.940697e-08,117.27117603269296,0.01
0.009999998,100.0,0.01,1.0,,1.0,99.95770773003599,-0.84085226,200.0,100,1.0,9.94777,100.0,-15.841496777644103,1.0,3.5044917e-18,-1.1368683772161603e-15,5.9604645e-08,99.95770773003598,0.01
0.009999998,100.0,0.01,1.0,,1.0,117.235414025986,-0.91062766,200.0,100,1.0,10.773256,100.0,-15.446799626276578,1.0,3.5044917e-18,-7.105427357601002e-16,1.0430813e-07,117.235414025986,0.01
0.009999998,100.0,0.01,1.0,,1.0,115.942483362417,-0.9055926,200.0,100,1.0,10.713685,100.0,-16.38010583666003,1.0,3.5044917e-18,2.1316282072803005e-16,,115.942483362417,0.01
0.009999998,100.0,0.01,1.0,,1.0,105.00999908132839,-0.8618404,200.0,100,1.0,10.196073,100.0,-15.54755931125332,1.0,3.5044917e-18,1.580957587066223e-15,-1.4901161e-08,105.00999908132836,0.01
0.009999998,100.0,0.01,1.0,,1.0,99.04766489274931,-0.83701587,200.0,100,1.0,9.902383,100.0,-15.94271031324052,1.0,3.5044917e-18,2.149391775674303e-15,-8.940697e-08,99.04766489274931,0.01
0.009999998,100.0,0.01,1.0,,1.0,123.1494044820785,-0.933314,200.0,100,1.0,11.041644,100.0,-15.289173565344862,1.0,3.5044917e-18,1.403321903126198e-15,5.2154064e-08,123.1494044820785,0.01
0.009999998,100.0,0.01,1.0,,1.0,123.52128938896661,-0.93472165,200.0,100,1.0,11.058304,100.0,-16.489702637554252,1.0,3.5044917e-18,1.7763568394002505e-15,-2.9802322e-08,123.52128938896661,0.01
0.009999998,100.0,0.01,1.0,,1.0,117.50404873218424,-0.9116706,200.0,100,1.0,10.785592,100.0,-15.022110586743564,1.0,3.5044917e-18,-2.3980817331903383e-15,-1.1920929e-07,117.50404873218424,0.01
0.009999998,100.0,0.01,1.0,,1.0,109.28441879441701,-0.87920606,200.0,100,1.0,10.401518,100.0,-15.693884240315699,1.0,3.5044917e-18,8.704148513061227e-16,2.9802322e-08,109.28441879441701,0.01
