ESSRenyi,VarDiscRet,VanillaAvgRet,MaxVanillaIw,MaxNormIw,IterType,ESSClassic,VarVanillaIw,VarNormIw,eRenyi2,EpsThisIter,AvgVanillaIw,MinVanillaIw,Bound,AvgEpLen,MinNormIw,VarRet,VarJ,AvgNormIw,J,AvgDiscRet,Delta,AvgRet,BatchSize
274.542996607,0.567147762775,-1133.79886589,25.6525,0.034466,,202.837640768,3.3738,6.09036e-06,1.82121,100,1.86071,0.0113176,-1134.48,500.0,1.5206e-05,0.404147720054,11.9745,0.0025,-1134.48,-1133.74550378,1.0,-1133.79886589,500
,0.408634419961,-1133.76190375,201.094,0.229992,1,10.9228164527,137.197,0.000179462,inf,100,1.7487,0.00551723,-1130.31,500.0,6.31009e-06,0.408634419961,60.5359,0.002,-1130.31,-1133.76190375,1.0,-1133.76190375,500
500.0,6848.64993625,-1142.03746687,1.0,0.01,2,100.0,,3.50449e-18,1.0,100,1.0,1.0,-1142.04,500.0,0.01,6848.64993625,82.3418,0.01,-1142.04,-1142.03746687,1.0,-1142.03746687,500
500.0,4.54423786664,-1133.91661378,1.0,0.005,2,200.000000102,,2.1793e-19,1.0,100,1.0,1.0,-1137.98,500.0,0.005,4.54423786664,58.3851,0.005,-1137.98,-1133.91661378,1.0,-1133.91661378,500
500.0,0.913843940533,-1133.60843075,1.0,0.00333333,2,299.999969474,,5.43914e-20,1.0,100,1.0,1.0,-1136.52,500.0,0.00333333,0.913843940533,47.7188,0.00333333,-1136.52,-1133.60843075,1.0,-1133.60843075,500
500.0,0.478863991509,-1133.73895972,1.0,0.0025,2,400.0,,5.4346e-20,1.0,100,1.0,1.0,-1135.83,500.0,0.0025,0.478863991509,41.3447,0.0025,-1135.83,-1133.73895972,1.0,-1133.73895972,500
5.74998490629e-05,6395.51154758,-1141.69784915,2.36531e-16,1.0,1,1.0,1.11894e-34,0.002,8.69568e+06,100,4.73061e-19,,-1132.98,500.0,,6395.51154758,1.20358e-07,0.002,-1132.98,-1141.69784915,1.0,-1141.69784915,500
500.0,0.0592215515823,-1133.36613267,1.0,0.01,2,100.0,,3.50449e-18,1.0,100,1.0,1.0,-1133.37,500.0,0.01,0.0592215515823,0.242136,0.01,-1133.37,-1133.36613267,1.0,-1133.36613267,500
500.0,0.100588502895,-1133.38137048,1.0,0.005,2,200.000000102,,2.1793e-19,1.0,100,1.0,1.0,-1133.37,500.0,0.005,0.100588502895,0.28136,0.005,-1133.37,-1133.38137048,1.0,-1133.38137048,500
500.0,0.0882373769937,-1133.38985521,1.0,0.00333333,2,299.999969474,,5.43914e-20,1.0,100,1.0,1.0,-1133.38,500.0,0.00333333,0.0882373769937,0.286274,0.00333333,-1133.38,-1133.38985521,1.0,-1133.38985521,500
500.0,0.130370861796,-1133.39999538,1.0,0.0025,2,400.0,,5.4346e-20,1.0,100,1.0,1.0,-1133.38,500.0,0.0025,0.130370861796,0.306291,0.0025,-1133.38,-1133.39999538,1.0,-1133.39999538,500
0.000981075723778,0.0722811052013,-1133.37683003,1.78023,0.998008,1,1.00399159845,0.00633843,0.00199203,509645.0,100,0.00356757,,-1133.25,500.0,,0.0722811052013,0.00273397,0.002,-1133.25,-1133.37683003,1.0,-1133.37683003,500
500.0,0.0800817840682,-1133.35840392,1.0,0.01,2,100.0,,3.50449e-18,1.0,100,1.0,1.0,-1133.36,500.0,0.01,0.0800817840682,0.281565,0.01,-1133.36,-1133.35840392,1.0,-1133.35840392,500
500.0,0.0770147698187,-1133.38665004,1.0,0.005,2,200.000000102,,2.1793e-19,1.0,100,1.0,1.0,-1133.37,500.0,0.005,0.0770147698187,0.279213,0.005,-1133.37,-1133.38665004,1.0,-1133.38665004,500
500.0,0.0944493147407,-1133.45538099,1.0,0.00333333,2,299.999969474,,5.43914e-20,1.0,100,1.0,1.0,-1133.4,500.0,0.00333333,0.0944493147407,0.290975,0.00333333,-1133.4,-1133.45538099,1.0,-1133.45538099,500
500.0,0.149303437435,-1133.43811011,1.0,0.0025,2,400.0,,5.4346e-20,1.0,100,1.0,1.0,-1133.41,500.0,0.0025,0.149303437435,0.317369,0.0025,-1133.41,-1133.43811011,1.0,-1133.43811011,500
,0.0771789340383,-1133.40245936,659.413,0.688759,1,2.07892455272,879.898,0.000959957,inf,100,1.91479,8.31591e-05,-1133.16,500.0,8.68599e-08,0.0771789340383,0.812283,0.002,-1133.16,-1133.40245936,1.0,-1133.40245936,500
500.0,0.105535816479,-1133.46295081,1.0,0.01,2,100.0,,3.50449e-18,1.0,100,1.0,1.0,-1133.46,500.0,0.01,0.105535816479,0.323238,0.01,-1133.46,-1133.46295081,1.0,-1133.46295081,500
500.0,0.092737105785,-1133.41042638,1.0,0.005,2,200.000000102,,2.1793e-19,1.0,100,1.0,1.0,-1133.44,500.0,0.005,0.092737105785,0.314384,0.005,-1133.44,-1133.41042638,1.0,-1133.41042638,500
500.0,0.0640232098113,-1133.35919435,1.0,0.00333333,2,299.999969474,,5.43914e-20,1.0,100,1.0,1.0,-1133.41,500.0,0.00333333,0.0640232098113,0.297243,0.00333333,-1133.41,-1133.35919435,1.0,-1133.35919435,500
500.0,0.0820003131964,-1133.40074582,1.0,0.0025,2,400.0,,5.4346e-20,1.0,100,1.0,1.0,-1133.41,500.0,0.0025,0.0820003131964,0.294243,0.0025,-1133.41,-1133.40074582,1.0,-1133.40074582,500
2.14154539124e-06,0.0720359355245,-1133.36104665,26.4656,0.0498021,1,138.596005636,2.95148,1.04513e-05,2.33476e+08,100,1.06283,0.0377883,-1133.35,500.0,7.11087e-05,0.0720359355245,0.317014,0.002,-1133.35,-1133.36104665,1.0,-1133.36104665,500
500.0,0.110351280803,-1133.42103199,1.0,0.01,2,100.0,,3.50449e-18,1.0,100,1.0,1.0,-1133.42,500.0,0.01,0.110351280803,0.330525,0.01,-1133.42,-1133.42103199,1.0,-1133.42103199,500
500.0,0.0857579718338,-1133.41601923,1.0,0.005,2,200.000000102,,2.1793e-19,1.0,100,1.0,1.0,-1133.42,500.0,0.005,0.0857579718338,0.311575,0.005,-1133.42,-1133.41601923,1.0,-1133.41601923,500
500.0,0.106059643529,-1133.41480347,1.0,0.00333333,2,299.999969474,,5.43914e-20,1.0,100,1.0,1.0,-1133.42,500.0,0.00333333,0.106059643529,0.31579,0.00333333,-1133.42,-1133.41480347,1.0,-1133.41480347,500
500.0,0.107828327704,-1133.41324163,1.0,0.0025,2,400.0,,5.4346e-20,1.0,100,1.0,1.0,-1133.42,500.0,0.0025,0.107828327704,0.318565,0.0025,-1133.42,-1133.41324163,1.0,-1133.41324163,500
,0.115274452015,-1133.41952171,230.71,0.354616,1,7.64436454238,109.265,0.000258147,inf,100,1.30118,0.0409559,-1133.26,500.0,6.29521e-05,0.115274452015,1.25413,0.002,-1133.26,-1133.41952171,1.0,-1133.41952171,500
500.0,0.0627701032173,-1133.40854017,1.0,0.01,2,100.0,,3.50449e-18,1.0,100,1.0,1.0,-1133.41,500.0,0.01,0.0627701032173,0.249277,0.01,-1133.41,-1133.40854017,1.0,-1133.40854017,500
500.0,0.0858738732692,-1133.36913077,1.0,0.005,2,200.000000102,,2.1793e-19,1.0,100,1.0,1.0,-1133.39,500.0,0.005,0.0858738732692,0.271962,0.005,-1133.39,-1133.36913077,1.0,-1133.36913077,500
500.0,0.0788630056864,-1133.34965189,1.0,0.00333333,2,299.999969474,,5.43914e-20,1.0,100,1.0,1.0,-1133.38,500.0,0.00333333,0.0788630056864,0.275091,0.00333333,-1133.38,-1133.34965189,1.0,-1133.34965189,500
500.0,0.0683414929643,-1133.36435168,1.0,0.0025,2,400.0,,5.4346e-20,1.0,100,1.0,1.0,-1133.37,500.0,0.0025,0.0683414929643,0.271469,0.0025,-1133.37,-1133.36435168,1.0,-1133.36435168,500
0.0306123406835,0.0818267941234,-1133.40532958,1.77044e-05,1.0,1,1.0,6.26893e-13,0.002,16333.3,100,3.54088e-08,,-1133.16,500.0,,0.0818267941234,2.61016e-10,0.002,-1133.16,-1133.40532958,1.0,-1133.40532958,500
500.0,0.0713707204215,-1133.40439207,1.0,0.01,2,100.0,,3.50449e-18,1.0,100,1.0,1.0,-1133.4,500.0,0.01,0.0713707204215,0.265812,0.01,-1133.4,-1133.40439207,1.0,-1133.40439207,500
500.0,0.0754867195539,-1133.36316592,1.0,0.005,2,200.000000102,,2.1793e-19,1.0,100,1.0,1.0,-1133.38,500.0,0.005,0.0754867195539,0.270404,0.005,-1133.38,-1133.36316592,1.0,-1133.36316592,500
500.0,0.074318143633,-1133.37610091,1.0,0.00333333,2,299.999969474,,5.43914e-20,1.0,100,1.0,1.0,-1133.38,500.0,0.00333333,0.074318143633,0.270709,0.00333333,-1133.38,-1133.37610091,1.0,-1133.37610091,500
500.0,0.0975266085958,-1133.38691483,1.0,0.0025,2,400.0,,5.4346e-20,1.0,100,1.0,1.0,-1133.38,500.0,0.0025,0.0975266085958,0.281259,0.0025,-1133.38,-1133.38691483,1.0,-1133.38691483,500
1.02452647249e-25,0.0635347489538,-1133.36291394,25.8839,0.0509345,1,128.880450044,2.98052,1.15413e-05,4.8803e+27,100,1.01636,0.00389785,-1133.34,500.0,7.67022e-06,0.0635347489538,0.365353,0.002,-1133.34,-1133.36291394,1.0,-1133.36291394,500
500.0,0.077805208434,-1133.35909855,1.0,0.01,2,100.0,,3.50449e-18,1.0,100,1.0,1.0,-1133.36,500.0,0.01,0.077805208434,0.27754,0.01,-1133.36,-1133.35909855,1.0,-1133.35909855,500
500.0,0.0762406089692,-1133.37850867,1.0,0.005,2,200.000000102,,2.1793e-19,1.0,100,1.0,1.0,-1133.37,500.0,0.005,0.0762406089692,0.276315,0.005,-1133.37,-1133.37850867,1.0,-1133.37850867,500
500.0,0.107921767023,-1133.39970998,1.0,0.00333333,2,299.999969474,,5.43914e-20,1.0,100,1.0,1.0,-1133.38,500.0,0.00333333,0.107921767023,0.294493,0.00333333,-1133.38,-1133.39970998,1.0,-1133.39970998,500
500.0,0.110017676778,-1133.36988365,1.0,0.0025,2,400.0,,5.4346e-20,1.0,100,1.0,1.0,-1133.38,500.0,0.0025,0.110017676778,0.303792,0.0025,-1133.38,-1133.36988365,1.0,-1133.36988365,500
,0.0760529910859,-1133.36568288,1.84692,0.17056,1,14.3733049119,0.0158789,0.000135418,inf,100,0.0216572,5.28309e-08,-1133.21,500.0,4.87882e-09,0.0760529910859,0.611569,0.002,-1133.21,-1133.36568288,1.0,-1133.36568288,500
500.0,66.7581275763,-1135.13938256,1.0,0.01,2,100.0,,3.50449e-18,1.0,100,1.0,1.0,-1135.14,500.0,0.01,66.7581275763,8.1296,0.01,-1135.14,-1135.13938256,1.0,-1135.13938256,500
500.0,22.5214059015,-1134.32168057,1.0,0.005,2,200.000000102,,2.1793e-19,1.0,100,1.0,1.0,-1134.73,500.0,0.005,22.5214059015,6.66037,0.005,-1134.73,-1134.32168057,1.0,-1134.32168057,500
500.0,60.6965462905,-1135.61615718,1.0,0.00333333,2,299.999969474,,5.43914e-20,1.0,100,1.0,1.0,-1135.03,500.0,0.00333333,60.6965462905,7.05534,0.00333333,-1135.03,-1135.61615718,1.0,-1135.61615718,500
500.0,16.5626546074,-1134.14670274,1.0,0.0025,2,400.0,,5.4346e-20,1.0,100,1.0,1.0,-1134.81,500.0,0.0025,16.5626546074,6.44806,0.0025,-1134.81,-1134.14670274,1.0,-1134.14670274,500
0.0390735806655,15.6121047782,-1133.98346393,0.0201023,0.999987,1,1.00002594454,8.08202e-07,0.00199995,12796.4,100,4.02051e-05,,-1133.15,500.0,,15.6121047782,0.00272962,0.002,-1133.15,-1133.98346393,1.0,-1133.98346393,500
500.0,0.107309951655,-1133.44654282,1.0,0.01,2,100.0,,3.50449e-18,1.0,100,1.0,1.0,-1133.45,500.0,0.01,0.107309951655,0.325943,0.01,-1133.45,-1133.44654282,1.0,-1133.44654282,500
500.0,0.117755056688,-1133.43760715,1.0,0.005,2,200.000000102,,2.1793e-19,1.0,100,1.0,1.0,-1133.44,500.0,0.005,0.117755056688,0.333808,0.005,-1133.44,-1133.43760715,1.0,-1133.43760715,500
500.0,0.0806975486355,-1133.4137662,1.0,0.00333333,2,299.999969474,,5.43914e-20,1.0,100,1.0,1.0,-1133.43,500.0,0.00333333,0.0806975486355,0.317952,0.00333333,-1133.43,-1133.4137662,1.0,-1133.4137662,500
500.0,0.0911491147795,-1133.41231844,1.0,0.0025,2,400.0,,5.4346e-20,1.0,100,1.0,1.0,-1133.43,500.0,0.0025,0.0911491147795,0.313778,0.0025,-1133.43,-1133.41231844,1.0,-1133.41231844,500
,0.080948987425,-1133.41778975,85.7853,0.24716,1,9.02182093985,26.2765,0.000218121,inf,100,0.694169,0.000108979,-1133.21,500.0,3.13984e-07,0.080948987425,0.974247,0.002,-1133.21,-1133.41778975,1.0,-1133.41778975,500
500.0,0.111130980597,-1133.40005334,1.0,0.01,2,100.0,,3.50449e-18,1.0,100,1.0,1.0,-1133.4,500.0,0.01,0.111130980597,0.33169,0.01,-1133.4,-1133.40005334,1.0,-1133.40005334,500
500.0,0.113726728422,-1133.41178759,1.0,0.005,2,200.000000102,,2.1793e-19,1.0,100,1.0,1.0,-1133.41,500.0,0.005,0.113726728422,0.333675,0.005,-1133.41,-1133.41178759,1.0,-1133.41178759,500
500.0,0.0797110792791,-1133.42191387,1.0,0.00333333,2,299.999969474,,5.43914e-20,1.0,100,1.0,1.0,-1133.41,500.0,0.00333333,0.0797110792791,0.317156,0.00333333,-1133.41,-1133.42191387,1.0,-1133.42191387,500
500.0,0.0707760924252,-1133.41389389,1.0,0.0025,2,400.0,,5.4346e-20,1.0,100,1.0,1.0,-1133.41,500.0,0.0025,0.0707760924252,0.304893,0.0025,-1133.41,-1133.41389389,1.0,-1133.41389389,500
0.00361352084646,0.0671975472935,-1133.40209557,3.60713e-19,0.996294,1,1.00744888363,2.60224e-40,0.00198518,138369.0,100,7.24109e-22,,-1133.25,500.0,,0.0671975472935,0.0124148,0.002,-1133.25,-1133.40209557,1.0,-1133.40209557,500
500.0,21431.0596361,-1157.74453798,1.0,0.01,2,100.0,,3.50449e-18,1.0,100,1.0,1.0,-1157.74,500.0,0.01,21431.0596361,145.66,0.01,-1157.74,-1157.74453798,1.0,-1157.74453798,500
500.0,17404.1085333,-1167.83933348,1.0,0.005,2,200.000000102,,2.1793e-19,1.0,100,1.0,1.0,-1162.79,500.0,0.005,17404.1085333,138.74,0.005,-1162.79,-1167.83933348,1.0,-1167.83933348,500
500.0,32322.3850614,-1155.55755522,1.0,0.00333333,2,299.999969474,,5.43914e-20,1.0,100,1.0,1.0,-1160.38,500.0,0.00333333,32322.3850614,153.332,0.00333333,-1160.38,-1155.55755522,1.0,-1155.55755522,500
500.0,23150.9929667,-1154.09475158,1.0,0.0025,2,400.0,,5.4346e-20,1.0,100,1.0,1.0,-1158.81,500.0,0.0025,23150.9929667,152.873,0.0025,-1158.81,-1154.09475158,1.0,-1154.09475158,500
2.40540056374e-16,16052.3168089,-1155.05455442,9.69247e-06,0.964354,1,1.07398691364,1.88089e-13,0.00186194,2.07866e+18,100,2.01015e-08,,-1133.25,500.0,,16052.3168089,0.0262111,0.002,-1133.25,-1155.05455442,1.0,-1155.05455442,500
500.0,0.0767011251952,-1133.370888,1.0,0.01,2,100.0,,3.50449e-18,1.0,100,1.0,1.0,-1133.37,500.0,0.01,0.0767011251952,0.275558,0.01,-1133.37,-1133.370888,1.0,-1133.370888,500
500.0,0.108656764298,-1133.418466,1.0,0.005,2,200.000000102,,2.1793e-19,1.0,100,1.0,1.0,-1133.39,500.0,0.005,0.108656764298,0.303838,0.005,-1133.39,-1133.418466,1.0,-1133.418466,500
500.0,0.0677922923131,-1133.37722916,1.0,0.00333333,2,299.999969474,,5.43914e-20,1.0,100,1.0,1.0,-1133.39,500.0,0.00333333,0.0677922923131,0.289801,0.00333333,-1133.39,-1133.37722916,1.0,-1133.37722916,500
500.0,0.112089252514,-1133.40870584,1.0,0.0025,2,400.0,,5.4346e-20,1.0,100,1.0,1.0,-1133.39,500.0,0.0025,0.112089252514,0.301338,0.0025,-1133.39,-1133.40870584,1.0,-1133.40870584,500
,0.0702957306544,-1133.41283527,138.303,0.253062,1,14.1785232664,41.0188,0.000137333,inf,100,1.09303,0.000979794,-1133.31,500.0,1.7928e-06,0.0702957306544,0.498179,0.002,-1133.31,-1133.41283527,1.0,-1133.41283527,500
500.0,0.0978931443196,-1133.40512292,1.0,0.01,2,100.0,,3.50449e-18,1.0,100,1.0,1.0,-1133.41,500.0,0.01,0.0978931443196,0.311307,0.01,-1133.41,-1133.40512292,1.0,-1133.40512292,500
500.0,0.0609151452835,-1133.38871975,1.0,0.005,2,200.000000102,,2.1793e-19,1.0,100,1.0,1.0,-1133.4,500.0,0.005,0.0609151452835,0.280493,0.005,-1133.4,-1133.38871975,1.0,-1133.38871975,500
500.0,0.110952395892,-1133.38623094,1.0,0.00333333,2,299.999969474,,5.43914e-20,1.0,100,1.0,1.0,-1133.39,500.0,0.00333333,0.110952395892,0.29848,0.00333333,-1133.39,-1133.38623094,1.0,-1133.38623094,500
500.0,0.0754518928148,-1133.37200032,1.0,0.0025,2,400.0,,5.4346e-20,1.0,100,1.0,1.0,-1133.39,500.0,0.0025,0.0754518928148,0.292537,0.0025,-1133.39,-1133.37200032,1.0,-1133.37200032,500
0.548027902327,0.082634236668,-1133.41640715,18.8982,0.0440989,1,132.187287538,2.04811,1.11523e-05,912.362,100,0.857083,9.06367e-09,-1133.35,500.0,2.115e-11,0.082634236668,0.445675,0.002,-1133.35,-1133.41640715,1.0,-1133.41640715,500
500.0,0.0784281658637,-1133.39618742,1.0,0.01,2,100.0,,3.50449e-18,1.0,100,1.0,1.0,-1133.4,500.0,0.01,0.0784281658637,0.278647,0.01,-1133.4,-1133.39618742,1.0,-1133.39618742,500
500.0,0.101431123949,-1133.42378394,1.0,0.005,2,200.000000102,,2.1793e-19,1.0,100,1.0,1.0,-1133.41,500.0,0.005,0.101431123949,0.298699,0.005,-1133.41,-1133.42378394,1.0,-1133.42378394,500
500.0,0.096979882723,-1133.41585205,1.0,0.00333333,2,299.999969474,,5.43914e-20,1.0,100,1.0,1.0,-1133.41,500.0,0.00333333,0.096979882723,0.302478,0.00333333,-1133.41,-1133.41585205,1.0,-1133.41585205,500
500.0,0.0864661910079,-1133.40751162,1.0,0.0025,2,400.0,,5.4346e-20,1.0,100,1.0,1.0,-1133.41,500.0,0.0025,0.0864661910079,0.300039,0.0025,-1133.41,-1133.40751162,1.0,-1133.40751162,500
,0.0680191336518,-1133.36795291,22.3133,0.0491391,1,115.957787121,2.73705,1.32742e-05,inf,100,0.90817,0.0019123,-1133.34,500.0,4.21133e-06,0.0680191336518,0.386273,0.002,-1133.34,-1133.36795291,1.0,-1133.36795291,500
500.0,0.0739575963721,-1133.36995262,1.0,0.01,2,100.0,,3.50449e-18,1.0,100,1.0,1.0,-1133.37,500.0,0.01,0.0739575963721,0.270591,0.01,-1133.37,-1133.36995262,1.0,-1133.36995262,500
500.0,0.0805602333969,-1133.410144,1.0,0.005,2,200.000000102,,2.1793e-19,1.0,100,1.0,1.0,-1133.39,500.0,0.005,0.0805602333969,0.277291,0.005,-1133.39,-1133.410144,1.0,-1133.410144,500
500.0,0.0732376166462,-1133.37804736,1.0,0.00333333,2,299.999969474,,5.43914e-20,1.0,100,1.0,1.0,-1133.39,500.0,0.00333333,0.0732376166462,0.274701,0.00333333,-1133.39,-1133.37804736,1.0,-1133.37804736,500
500.0,0.0646160479767,-1133.35419586,1.0,0.0025,2,400.0,,5.4346e-20,1.0,100,1.0,1.0,-1133.38,500.0,0.0025,0.0646160479767,0.269774,0.0025,-1133.38,-1133.35419586,1.0,-1133.35419586,500
3.29495649181e-08,0.0846999922808,-1133.41572738,1.0181e-20,1.0,1,0.99999492207,2.07392e-43,0.002,1.51747e+10,100,2.03621e-23,,-1133.32,500.0,,0.0846999922808,9.09671e-13,0.002,-1133.32,-1133.41572738,1.0,-1133.41572738,500
500.0,0.0915381846932,-1133.40681458,1.0,0.01,2,100.0,,3.50449e-18,1.0,100,1.0,1.0,-1133.41,500.0,0.01,0.0915381846932,0.301037,0.01,-1133.41,-1133.40681458,1.0,-1133.40681458,500
500.0,0.122838242212,-1133.43153313,1.0,0.005,2,200.000000102,,2.1793e-19,1.0,100,1.0,1.0,-1133.42,500.0,0.005,0.122838242212,0.325988,0.005,-1133.42,-1133.43153313,1.0,-1133.43153313,500
500.0,0.117305718893,-1133.47349028,1.0,0.00333333,2,299.999969474,,5.43914e-20,1.0,100,1.0,1.0,-1133.44,500.0,0.00333333,0.117305718893,0.331982,0.00333333,-1133.44,-1133.47349028,1.0,-1133.47349028,500
500.0,0.118854951628,-1133.44784618,1.0,0.0025,2,400.0,,5.4346e-20,1.0,100,1.0,1.0,-1133.44,500.0,0.0025,0.118854951628,0.334807,0.0025,-1133.44,-1133.44784618,1.0,-1133.44784618,500
,0.0970471549116,-1133.4323778,71.2771,0.757824,1,1.70158004201,10.3832,0.00117373,inf,100,0.18811,1.84248e-08,-1133.21,500.0,1.95894e-10,0.0970471549116,0.336238,0.002,-1133.21,-1133.4323778,1.0,-1133.4323778,500
500.0,0.136082911062,-1133.4586242,1.0,0.01,2,100.0,,3.50449e-18,1.0,100,1.0,1.0,-1133.46,500.0,0.01,0.136082911062,0.367039,0.01,-1133.46,-1133.4586242,1.0,-1133.4586242,500
500.0,0.071562935147,-1133.41589437,1.0,0.005,2,200.000000102,,2.1793e-19,1.0,100,1.0,1.0,-1133.44,500.0,0.005,0.071562935147,0.321304,0.005,-1133.44,-1133.41589437,1.0,-1133.41589437,500
500.0,0.0974761720679,-1133.41568496,1.0,0.00333333,2,299.999969474,,5.43914e-20,1.0,100,1.0,1.0,-1133.43,500.0,0.00333333,0.0974761720679,0.317955,0.00333333,-1133.43,-1133.41568496,1.0,-1133.41568496,500
500.0,0.0961151560531,-1133.38796895,1.0,0.0025,2,400.0,,5.4346e-20,1.0,100,1.0,1.0,-1133.42,500.0,0.0025,0.0961151560531,0.316137,0.0025,-1133.42,-1133.38796895,1.0,-1133.38796895,500
0.106766693713,0.10370076111,-1133.44857401,170.941,0.250309,1,14.4844139906,62.6569,0.000134348,4683.11,100,1.36584,0.0145488,-1133.32,500.0,2.13038e-05,0.10370076111,0.86577,0.002,-1133.32,-1133.44857401,1.0,-1133.44857401,500
500.0,0.0828753298627,-1133.38575458,1.0,0.01,2,100.0,,3.50449e-18,1.0,100,1.0,1.0,-1133.39,500.0,0.01,0.0828753298627,0.286438,0.01,-1133.39,-1133.38575458,1.0,-1133.38575458,500
500.0,0.127612019443,-1133.43699376,1.0,0.005,2,200.000000102,,2.1793e-19,1.0,100,1.0,1.0,-1133.41,500.0,0.005,0.127612019443,0.323801,0.005,-1133.41,-1133.43699376,1.0,-1133.43699376,500
500.0,0.130837767729,-1133.48322087,1.0,0.00333333,2,299.999969474,,5.43914e-20,1.0,100,1.0,1.0,-1133.44,500.0,0.00333333,0.130837767729,0.337967,0.00333333,-1133.44,-1133.48322087,1.0,-1133.48322087,500
500.0,0.0792145950403,-1133.39146833,1.0,0.0025,2,400.0,,5.4346e-20,1.0,100,1.0,1.0,-1133.42,500.0,0.0025,0.0792145950403,0.32501,0.0025,-1133.42,-1133.39146833,1.0,-1133.39146833,500
1.98242593445,0.0644662771145,-1133.39193923,22.4494,0.0461838,1,167.786347049,1.87509,7.93579e-06,252.216,100,0.972178,4.71952e-05,-1133.37,500.0,9.70916e-08,0.0644662771145,0.554691,0.002,-1133.37,-1133.39193923,1.0,-1133.39193923,500
500.0,0.0609018019634,-1133.36347237,1.0,0.01,2,100.0,,3.50449e-18,1.0,100,1.0,1.0,-1133.36,500.0,0.01,0.0609018019634,0.245546,0.01,-1133.36,-1133.36347237,1.0,-1133.36347237,500
