InitialBound,InitialReturnMax,MinIWNorm,MeanIW,ReturnStepMax,InitialReturnStd,ESSRenyi,Iteration,J_sample_variance,Bound,StdIW,EpisodesSoFar,EpRewMean,MeanEntropy,TimeElapsed,EpLenMean,MaxIW,EmpiricalD2,InitialReturnMin,ReturnStepMaxmin,TimestepsSoFar,MinIW,ReturnMeanIW,MaxIWNorm,EpThisIter,StdIWNorm,MeanIWNorm,InitialReturnMean,ESSClassic,Weights
-89.48876,-86.60203,1.5545718e-06,0.5309468,1.0,1.5258789e-05,2.5731766,24,8697.931,-63.976906,1.0715133,2400,-200.0,0.9982561,252.65293788909912,200.0,6.353732,38.86247,-86.60203,1.0,480000,0.00015545718,-45.98107,0.06353732,100,0.010715132,0.005309468,-86.60204,19.71298,[-0.604  0.553  1.134 -0.357 -0.836  0.701 -0.357  0.71  -0.353]
-89.48876,-86.60203,2.9003228e-05,0.503873,1.0,1.5258789e-05,2.319283,25,4035.2336,-62.59169,0.72983366,2500,-200.0,1.0397298,262.71360659599304,200.0,3.5906284,43.116776,-86.60203,1.0,500000,0.002900323,-43.63642,0.03590628,100,0.0072983354,0.00503873,-86.60204,32.27888,[-0.666  0.641  1.109 -0.356 -0.837  0.701 -0.273  0.591 -0.318]
-89.48876,-86.60203,1.3472622e-06,0.5902755,1.0,1.5258789e-05,2.6190503,26,15892.999,-68.95659,1.4484131,2600,-200.0,0.98813385,273.65543508529663,200.0,8.830208,38.181778,-86.60203,1.0,520000,0.00013472623,-51.11905,0.088302076,100,0.014484131,0.005902755,-86.60204,14.242795,[-0.622  0.696  1.01  -0.356 -0.839  0.703 -0.292  0.452 -0.16 ]
-89.48876,-86.60203,4.4271924e-06,0.57574683,1.0,1.5258789e-05,3.2603834,27,13460.775,-65.848045,1.3329829,2700,-200.0,0.97762704,284.80658888816833,200.0,10.117817,30.67124,-86.60203,1.0,540000,0.00044271926,-49.860844,0.10117817,100,0.013329828,0.0057574683,-86.60204,15.722624,[-0.656  0.613  1.127 -0.355 -0.839  0.702 -0.196  0.553 -0.357]
-89.48876,-86.60203,1.760657e-06,0.5431346,1.0,1.5258789e-05,4.6987834,28,6048.513,-60.3538,0.89353967,2800,-200.0,0.9159919,295.2956485748291,200.0,4.7844167,21.282104,-86.60203,1.0,560000,0.0001760657,-47.036564,0.047844164,100,0.008935397,0.005431347,-86.60204,26.979418,[-0.73   0.681  1.133 -0.356 -0.84   0.704 -0.103  0.442 -0.339]
-89.48876,-86.60203,2.5837023e-06,0.42346236,1.0,1.5258789e-05,2.0123436,29,8601.223,-57.022293,1.0655397,2900,-200.0,0.8376397,305.8955571651459,200.0,8.577997,49.693302,-86.60203,1.0,580000,0.00025837024,-36.6727,0.08577997,100,0.010655398,0.004234623,-86.60204,13.63969,[-0.778  0.602  1.26  -0.355 -0.841  0.704  0.016  0.537 -0.553]
-89.48876,-86.60203,2.7063661e-05,0.91799676,1.0,1.5258789e-05,32.741547,30,10111.723,-84.545334,1.1553195,3000,-200.0,0.7838382,317.2978973388672,200.0,5.8091893,3.0542235,-86.60203,1.0,600000,0.0027063661,-79.50038,0.05809189,100,0.011553194,0.009179967,-86.60204,38.701504,[-0.881  0.575  1.39  -0.355 -0.839  0.703  0.192  0.554 -0.746]
-89.48876,-86.60203,0.00024321282,0.9073378,1.0,1.5258789e-05,39.4241,31,8555.42,-83.17483,1.0626988,3100,-200.0,0.74704915,326.85176825523376,200.0,6.7614765,2.5365195,-86.60203,1.0,620000,0.024321282,-78.577286,0.067614764,100,0.010626988,0.009073379,-86.60204,42.16254,[-0.958  0.575  1.466 -0.352 -0.842  0.702  0.285  0.596 -0.882]
-89.48876,-86.60203,3.7367356e-06,0.5898075,1.0,1.5258789e-05,3.8970304,32,17204.33,-65.701645,1.5069833,3200,-200.0,0.67670506,337.89113426208496,200.0,13.164128,25.660564,-86.60203,1.0,640000,0.00037367357,-51.078526,0.13164128,100,0.015069833,0.005898075,-86.60204,13.283312,[-1.098  0.611  1.57  -0.352 -0.843  0.703  0.324  0.756 -1.08 ]
-89.48876,-86.60203,1.6610826e-05,0.5744242,1.0,1.5258789e-05,3.003513,33,7954.9546,-66.403114,1.0247275,3300,-200.0,0.74148947,347.85236382484436,200.0,6.4815807,33.294346,-86.60203,1.0,660000,0.0016610826,-49.7463,0.064815804,100,0.010247275,0.005744242,-86.60204,23.90986,[-1.183  0.667  1.599 -0.353 -0.843  0.704  0.449  0.688 -1.137]
-89.48876,-86.60203,2.1752569e-05,0.47890654,1.0,1.5258789e-05,2.9899473,34,4300.637,-58.16884,0.7534526,3400,-200.0,0.76483595,358.7328164577484,200.0,4.3473682,33.445404,-86.60203,1.0,680000,0.0021752568,-41.474274,0.04347368,100,0.007534526,0.0047890656,-86.60204,28.775328,[-1.068  0.665  1.487 -0.356 -0.84   0.704  0.273  0.651 -0.924]
-89.48876,-86.60203,2.9405703e-06,0.47702157,1.0,1.5258789e-05,2.2180986,35,5610.075,-60.69383,0.8605456,3500,-200.0,0.7103054,370.3934543132782,200.0,4.4686246,45.083656,-86.60203,1.0,700000,0.00029405704,-41.311035,0.044686247,100,0.008605455,0.0047702156,-86.60204,23.505043,[-1.079  0.815  1.348 -0.356 -0.839  0.703  0.205  0.492 -0.697]
-89.48876,-86.60203,5.0912327e-06,0.50232404,1.0,1.5258789e-05,1.928297,36,11017.376,-64.29062,1.2059481,3600,-200.0,0.5844442,379.80676078796387,200.0,8.734903,51.85923,-86.60203,1.0,720000,0.00050912326,-43.50228,0.087349035,100,0.012059481,0.0050232406,-86.60204,14.785158,[-1.151  0.917  1.318 -0.356 -0.837  0.702  0.27   0.327 -0.597]
-89.48876,-86.60203,7.064551e-05,0.6759862,1.0,1.5258789e-05,3.3445897,37,10504.488,-74.32644,1.1775435,3700,-200.0,0.66385657,389.05653738975525,200.0,8.371746,29.899033,-86.60203,1.0,740000,0.007064551,-58.54177,0.08371746,100,0.011775435,0.0067598615,-86.60204,24.786596,[-1.31   0.967  1.427 -0.343 -0.841  0.693  0.452  0.406 -0.858]
-89.48876,-86.60203,6.380464e-05,0.84447753,1.0,1.5258789e-05,4.585777,38,19069.332,-86.61379,1.5865628,3800,-200.0,0.7682525,399.36463809013367,200.0,9.77297,21.806557,-86.60203,1.0,760000,0.0063804644,-73.13347,0.0977297,100,0.015865628,0.008444776,-86.60204,22.076494,[-1.145  0.931  1.297 -0.348 -0.834  0.69   0.328  0.344 -0.671]
-89.48876,-86.60203,1.1942276e-06,0.582453,1.0,1.5258789e-05,1.8373065,39,11216.813,-71.738495,1.2168142,3900,-200.0,0.6973941,408.47189688682556,200.0,6.5481815,54.4275,-86.60203,1.0,780000,0.000119422766,-50.441612,0.06548181,100,0.012168142,0.00582453,-86.60204,18.641336,[-1.024  0.85   1.257 -0.358 -0.829  0.695  0.213  0.352 -0.566]
-89.48876,-86.60203,9.219739e-06,0.553376,1.0,1.5258789e-05,2.3738515,40,10356.3,-66.65962,1.1692083,4000,-200.0,0.58384,420.235732793808,200.0,5.7447724,42.125633,-86.60203,1.0,800000,0.0009219739,-47.923485,0.057447724,100,0.011692082,0.0055337604,-86.60204,18.300957,[-1.061  0.95   1.195 -0.362 -0.827  0.697  0.332  0.186 -0.518]
-89.48876,-86.60203,4.1206217e-06,0.48354778,1.0,1.5258789e-05,4.6986327,41,8101.328,-55.193672,1.0341122,4100,-200.0,0.5511007,429.9097623825073,200.0,8.067806,21.282787,-86.60203,1.0,820000,0.00041206216,-41.87622,0.08067806,100,0.010341121,0.0048354776,-86.60204,17.941782,[-1.218  1.028  1.274 -0.368 -0.822  0.699  0.462  0.115 -0.577]
-89.48876,-86.60203,3.100215e-06,0.5376088,1.0,1.5258789e-05,2.41049,42,8617.5205,-65.151215,1.0665488,4200,-200.0,0.44389626,441.19444131851196,200.0,8.458962,41.48534,-86.60203,1.0,840000,0.0003100215,-46.558014,0.08458962,100,0.010665488,0.005376088,-86.60204,20.260305,[-1.381  0.991  1.473 -0.363 -0.827  0.698  0.454  0.388 -0.842]
-89.48876,-86.60203,3.7249905e-05,0.46483117,1.0,1.5258789e-05,4.5164685,43,7896.192,-53.838684,1.0209357,4300,-200.0,0.51252353,450.7259774208069,200.0,8.886054,22.141193,-86.60203,1.0,860000,0.0037249906,-40.25532,0.08886054,100,0.010209356,0.0046483115,-86.60204,17.170362,[-1.365  0.986  1.463 -0.356 -0.833  0.696  0.707  0.235 -0.941]
-89.48876,-86.60203,3.112447e-05,0.56215113,1.0,1.5258789e-05,3.6577585,44,8509.369,-63.77725,1.0598348,4400,-200.0,0.6026396,461.76842641830444,200.0,5.5687437,27.339148,-86.60203,1.0,880000,0.003112447,-48.683422,0.055687435,100,0.010598348,0.0056215106,-86.60204,21.956633,[-1.307  0.928  1.463 -0.355 -0.832  0.695  0.567  0.36  -0.927]
-89.48876,-86.60203,0.000113957045,0.54481035,1.0,1.5258789e-05,4.32193,45,6954.086,-61.06739,0.9580973,4500,-200.0,0.65141857,472.80829668045044,200.0,7.7140594,23.137812,-86.60203,1.0,900000,0.011395705,-47.181686,0.07714059,100,0.009580972,0.0054481034,-86.60204,24.434145,[-1.216  0.824  1.475 -0.359 -0.826  0.693  0.442  0.424 -0.866]
-89.48876,-86.60203,8.633406e-06,0.4279808,1.0,1.5258789e-05,2.7068052,46,2330.1707,-54.61001,0.5546045,4600,-200.0,0.7628069,483.63059067726135,200.0,2.9985619,36.94392,-86.60203,1.0,920000,0.00086334057,-37.064,0.029985618,100,0.0055460446,0.0042798077,-86.60204,37.323727,[-1.103  0.84   1.347 -0.358 -0.828  0.693  0.382  0.213 -0.595]
-89.48876,-86.60203,0.0056274757,0.9905679,1.0,1.5258789e-05,94.0019,47,552.34015,-88.762596,0.27001807,4700,-200.0,0.76515484,493.7958941459656,200.0,1.8603369,1.0638083,-86.60203,1.0,940000,0.5627476,-85.78519,0.018603368,100,0.0027001805,0.009905678,-86.60204,93.08346,[-0.689  0.429  1.344 -0.335 -0.864  0.707  0.44   0.016 -0.456]
-89.48876,-86.60203,2.8388679e-06,0.5765921,1.0,1.5258789e-05,3.410194,48,16667.377,-65.56614,1.4832801,4800,-200.0,0.7366627,503.6932592391968,200.0,9.030946,29.323845,-86.60203,1.0,960000,0.0002838868,-49.934044,0.090309456,100,0.014832799,0.005765921,-86.60204,13.127274,[-0.712  0.435  1.36  -0.337 -0.862  0.707  0.434  0.052 -0.486]
-89.48876,-86.60203,2.3046634e-05,0.50610805,1.0,1.5258789e-05,3.65367,49,7725.532,-58.93225,1.0098428,4900,-200.0,0.7999894,514.5297527313232,200.0,6.5286674,27.36974,-86.60203,1.0,980000,0.0023046634,-43.829983,0.06528667,100,0.010098427,0.0050610807,-86.60204,20.075226,[-0.682  0.242  1.524 -0.335 -0.866  0.709  0.562  0.194 -0.756]
-89.48876,-86.60203,2.3147704e-06,0.45061207,1.0,1.5258789e-05,2.1257594,50,7586.961,-58.823215,1.000745,5000,-200.0,0.7693897,524.6488151550293,200.0,7.6676974,47.04201,-86.60203,1.0,1000000,0.00023147704,-39.02392,0.07667697,100,0.01000745,0.0045061205,-86.60204,16.857132,[-0.625  0.209  1.5   -0.335 -0.865  0.708  0.431  0.279 -0.71 ]
-89.48876,-86.60203,8.958654e-08,0.50514853,1.0,1.5258789e-05,2.3438299,51,16837.674,-62.60263,1.4908385,5100,-200.0,0.72967565,534.2024800777435,200.0,8.918944,42.66521,-86.60203,1.0,1020000,8.958655e-06,-43.746883,0.08918944,100,0.0149083845,0.0050514853,-86.60204,10.298557,[-0.567 -0.035  1.685 -0.339 -0.859  0.706  0.596  0.437 -1.032]
-89.48876,-86.60203,0.00056790793,0.86718637,1.0,1.5258789e-05,54.63771,52,4541.6094,-79.005455,0.7742736,5200,-200.0,0.71124506,542.5425052642822,200.0,4.482303,1.8302377,-86.60203,1.0,1040000,0.056790795,-75.1001,0.044823032,100,0.007742735,0.008671863,-86.60204,55.642303,[-0.614 -0.267  1.965 -0.359 -0.84   0.707  0.83   0.722 -1.552]
-89.48876,-86.60203,4.0645696e-06,0.6709077,1.0,1.5258789e-05,3.0755653,53,18836.318,-74.562515,1.5768397,5300,-200.0,0.67538804,551.7506563663483,200.0,10.966215,32.514347,-86.60203,1.0,1060000,0.00040645697,-58.101963,0.109662145,100,0.015768396,0.006709076,-86.60204,15.328141,[-0.766 -0.302  2.152 -0.338 -0.86   0.706  0.942  0.942 -1.884]
-89.48876,-86.60203,9.626246e-06,0.44221658,1.0,1.5258789e-05,2.5372944,54,3137.9343,-56.419487,0.64359313,5400,-200.0,0.70329523,561.8459432125092,200.0,3.996897,39.41206,-86.60203,1.0,1080000,0.0009626246,-38.296852,0.039968967,100,0.0064359317,0.004422166,-86.60204,32.07049,[-1.023 -0.128  2.236 -0.34  -0.856  0.704  1.015  1.007 -2.022]
-89.48876,-86.60203,4.07939e-05,0.76368445,1.0,1.5258789e-05,7.137944,55,14370.241,-76.9415,1.377278,5500,-200.0,0.7109577,571.7929480075836,200.0,10.014702,14.009636,-86.60203,1.0,1100000,0.0040793903,-66.13661,0.10014702,100,0.013772779,0.0076368437,-86.60204,23.515667,[-0.949 -0.178  2.212 -0.339 -0.857  0.704  0.902  1.092 -1.994]
-89.48876,-86.60203,0.000589593,0.9139175,1.0,1.5258789e-05,26.149548,56,14739.54,-84.79224,1.3948629,5600,-200.0,0.699429,581.1549913883209,200.0,8.854487,3.824158,-86.60203,1.0,1120000,0.058959305,-79.147095,0.088544875,100,0.013948629,0.009139175,-86.60204,30.0352,[-0.535 -0.296  1.915 -0.369 -0.83   0.706  0.999  0.686 -1.685]
-89.48876,-86.60203,1.0890737e-05,0.44393104,1.0,1.5258789e-05,2.2901647,57,6311.844,-57.520714,0.9127832,5700,-200.0,0.6293477,591.5861797332764,200.0,5.9500227,43.66498,-86.60203,1.0,1140000,0.0010890737,-38.44532,0.059500225,100,0.009127832,0.0044393092,-86.60204,19.128864,[-0.51  -0.251  1.845 -0.367 -0.831  0.706  1.005  0.541 -1.546]
-89.48876,-86.60203,3.3259167e-07,0.57727516,1.0,1.5258789e-05,5.3981028,58,15511.409,-62.417904,1.4309194,5800,-200.0,0.56066144,600.8713254928589,200.0,9.590572,18.525026,-86.60203,1.0,1160000,3.3259166e-05,-49.993195,0.09590572,100,0.014309193,0.0057727518,-86.60204,13.997389,[-0.624 -0.287  1.995 -0.367 -0.83   0.704  1.263  0.563 -1.826]
-89.48876,-86.60203,7.239734e-08,0.6239319,1.0,1.5258789e-05,7.6759496,59,18031.008,-64.45311,1.5427642,5900,-200.0,0.48748508,610.7813713550568,200.0,12.371025,13.027704,-86.60203,1.0,1180000,7.2397343e-06,-54.03376,0.123710245,100,0.0154276425,0.0062393188,-86.60204,14.0568075,[-0.601 -0.6    2.285 -0.372 -0.818  0.697  1.779  0.618 -2.397]
-89.48876,-86.60203,0.0011981557,0.9595653,1.0,1.5258789e-05,63.50493,60,3943.6458,-86.72276,0.7215036,6000,-200.0,0.44971374,621.6669285297394,200.0,5.11078,1.5746809,-86.60203,1.0,1200000,0.11981557,-83.1003,0.051107798,100,0.007215036,0.009595652,-86.60204,63.882908,[-1.68  -0.201  2.965 -0.453 -0.747  0.708  1.956  1.519 -3.475]
-89.48876,-86.60203,0.002743183,0.9589585,1.0,1.5258789e-05,93.81526,61,349.549,-86.02812,0.21480459,6100,-200.0,0.4426221,630.487372636795,200.0,1.7926307,1.0659246,-86.60203,1.0,1220000,0.2743183,-83.04775,0.017926306,100,0.002148046,0.0095895855,-86.60204,95.22222,[-1.631 -0.241  2.956 -0.447 -0.754  0.709  2.038  1.422 -3.46 ]
-89.48876,-86.60203,3.1003085e-05,0.6572122,1.0,1.5258789e-05,4.4249616,62,15258.447,-70.63901,1.4192035,6200,-200.0,0.51350635,640.2549912929535,200.0,9.776649,22.599066,-86.60203,1.0,1240000,0.0031003084,-56.915913,0.097766496,100,0.014192035,0.0065721227,-86.60204,17.658062,[-1.815 -0.036  2.935 -0.436 -0.765  0.708  1.897  1.528 -3.425]
-89.48876,-86.60203,0.002432764,0.938483,1.0,1.5258789e-05,76.71588,63,2560.7544,-84.57034,0.58139795,6300,-200.0,0.5098279,650.5740151405334,200.0,4.3394856,1.303511,-86.60203,1.0,1260000,0.2432764,-81.27452,0.043394856,100,0.0058139795,0.009384829,-86.60204,72.26529,[-1.655 -0.191  2.93  -0.438 -0.762  0.708  1.847  1.573 -3.419]
-89.48876,-86.60203,7.798881e-05,0.7260625,1.0,1.5258789e-05,15.646877,64,17760.498,-70.176285,1.5311478,6400,-200.0,0.47233638,662.1908030509949,200.0,12.791546,6.391052,-86.60203,1.0,1280000,0.007798881,-62.87847,0.12791546,100,0.01531148,0.0072606234,-86.60204,18.35807,[-1.445 -0.301  2.83  -0.478 -0.722  0.708  1.904  1.348 -3.253]
-89.48876,-86.60203,3.7667272e-05,0.55273193,1.0,1.5258789e-05,3.0553274,65,6538.8066,-64.382675,0.9290493,6500,-200.0,0.5420478,671.5303061008453,200.0,6.60047,32.729717,-86.60203,1.0,1300000,0.0037667274,-47.8677,0.0660047,100,0.009290494,0.005527319,-86.60204,26.142454,[-0.908 -0.674  2.666 -0.513 -0.688  0.709  2.174  0.811 -2.985]
-89.48876,-86.60203,4.5430597e-06,0.34680218,1.0,1.5258789e-05,2.4556024,66,2712.0269,-48.45539,0.5983241,6600,-200.0,0.46130508,681.9502332210541,200.0,3.2265983,40.723206,-86.60203,1.0,1320000,0.00045430596,-30.03377,0.032265984,100,0.005983241,0.0034680218,-86.60204,25.147594,[-0.86  -0.72   2.665 -0.509 -0.692  0.709  2.047  0.936 -2.983]
-89.48876,-86.60203,0.00015732131,0.84142596,1.0,1.5258789e-05,25.399384,67,11262.833,-78.5971,1.2193079,6700,-200.0,0.51049185,692.8996639251709,200.0,9.251093,3.9371035,-86.60203,1.0,1340000,0.015732132,-72.8692,0.092510924,100,0.012193078,0.00841426,-86.60204,32.259293,[-0.958 -0.61   2.652 -0.512 -0.689  0.709  2.149  0.812 -2.961]
