MaxIW,InitialReturnStd,ESSClassic,EmpiricalD2,MeanIWNorm,InitialReturnMin,ReturnMeanIW,InitialReturnMax,MinIW,Iteration,Weights,ReturnStepMaxmin,InitialBound,EpThisIter,TimestepsSoFar,StdIWNorm,Bound,StdIW,ESSRenyi,EpRewMean,ReturnStepMax,MeanEntropy,MeanIW,InitialReturnMean,MinIWNorm,J_sample_variance,EpisodesSoFar,MaxIWNorm,TimeElapsed,EpLenMean
9.352887,1.5258789e-05,23.136475,25.064293,0.0069467197,-86.60203,-60.160004,-86.60203,0.01370558,11,[ 0.483 -1.143  0.579  0.304  0.761  1.068  0.216  0.449 -0.665],1.0,-89.48876,100,220000,0.0126616815,-74.61222,1.2661682,3.9897394,-200.0,1.0,0.85178125,0.6946721,-86.60204,0.00013705579,12145.176,1100,0.09352887,121.36013436317444,200.0
13.375272,1.5258789e-05,16.00068,30.908525,0.0066662882,-86.60203,-57.731407,-86.60203,0.0038158128,12,[ 0.564 -1.066  0.421  0.307  0.766  1.061  0.102  0.387 -0.489],1.0,-89.48876,100,240000,0.015273999,-73.780334,1.5274,3.2353532,-200.0,1.0,0.8805429,0.6666289,-86.60204,3.8158127e-05,17673.654,1200,0.13375272,132.43114471435547,200.0
9.759142,1.5258789e-05,19.19021,26.838512,0.0076405257,-86.60203,-66.16849,-86.60203,0.0040175435,13,[ 0.478 -1.037  0.478  0.307  0.766  1.06   0.271  0.337 -0.608],1.0,-89.48876,100,260000,0.01567889,-81.123474,1.5678889,3.7259889,-200.0,1.0,0.9206075,0.76405245,-86.60204,4.0175433e-05,18623.078,1300,0.097591415,143.78351306915283,200.0
14.83156,1.5258789e-05,21.002306,7.2824388,0.008808837,-86.60203,-76.28632,-86.60203,0.02828313,14,[ 0.407 -0.934  0.446  0.305  0.769  1.06   0.386  0.262 -0.648],1.0,-89.48876,100,280000,0.01708411,-84.07646,1.7084109,13.731664,-200.0,1.0,0.9639281,0.8808838,-86.60204,0.0002828313,22110.863,1400,0.1483156,154.64233827590942,200.0
5.191491,1.5258789e-05,22.391325,34.146595,0.0047339275,-86.60203,-40.996773,-86.60203,0.0008350815,15,[ 0.491 -0.882  0.31   0.295  0.778  1.061  0.364  0.175 -0.54 ],1.0,-89.48876,100,300000,0.008813265,-57.865433,0.88132644,2.9285498,-200.0,1.0,0.9685289,0.47339272,-86.60204,8.350815e-06,5884.297,1500,0.05191491,164.6769027709961,200.0
5.1631427,1.5258789e-05,22.861645,32.71547,0.0044293553,-86.60203,-38.359116,-86.60203,0.0022727204,16,[ 0.422 -0.871  0.368  0.294  0.779  1.061  0.518  0.108 -0.626],1.0,-89.48876,100,320000,0.008136205,-54.870495,0.8136206,3.056658,-200.0,1.0,1.0014206,0.4429355,-86.60204,2.2727205e-05,5014.929,1600,0.051631425,176.11262822151184,200.0
16.355928,1.5258789e-05,14.642762,10.99833,0.007752018,-86.60203,-67.13405,-86.60203,0.0040203473,17,[ 0.39  -0.794  0.323  0.293  0.78   1.061  0.573 -0.031 -0.542],1.0,-89.48876,100,340000,0.01871645,-76.707535,1.871645,9.092289,-200.0,1.0,0.96464485,0.77520186,-86.60204,4.020347e-05,26537.98,1700,0.16355929,187.01127862930298,200.0
5.833768,1.5258789e-05,15.818148,43.909565,0.0040107607,-86.60203,-34.734,-86.60203,0.00045256328,18,[ 0.352 -0.826  0.392  0.294  0.779  1.06   0.529  0.11  -0.639],1.0,-89.48876,100,360000,0.009252479,-53.86274,0.92524797,2.2774081,-200.0,1.0,0.9048736,0.40107605,-86.60204,4.525633e-06,6485.4067,1800,0.058337677,199.03391408920288,200.0
8.910411,1.5258789e-05,15.192927,49.0782,0.0057856943,-86.60203,-50.105278,-86.60203,0.00018904735,19,[ 0.335 -0.898  0.481  0.292  0.78   1.061  0.515  0.281 -0.795],1.0,-89.48876,100,380000,0.013669441,-70.32854,1.3669442,2.0375645,-200.0,1.0,0.8206355,0.5785694,-86.60204,1.8904734e-06,14155.41,1900,0.08910411,210.19770097732544,200.0
13.087205,1.5258789e-05,13.590138,30.222654,0.0056724553,-86.60203,-49.12462,-86.60203,0.0054161735,20,[ 0.317 -0.999  0.601  0.292  0.779  1.062  0.572  0.467 -1.039],1.0,-89.48876,100,400000,0.014303448,-64.99448,1.4303453,3.3087761,-200.0,1.0,0.8486453,0.5672456,-86.60204,5.4161734e-05,15498.962,2000,0.13087204,220.72819447517395,200.0
17.696178,1.5258789e-05,12.772612,30.083715,0.007594009,-86.60203,-65.76565,-86.60203,0.00073451997,21,[ 0.258 -0.963  0.624  0.294  0.778  1.062  0.699  0.375 -1.074],1.0,-89.48876,100,420000,0.019845298,-81.59899,1.9845299,3.3240576,-200.0,1.0,0.8018936,0.7594008,-86.60204,7.3451997e-06,29835.695,2100,0.17696178,231.56478762626648,200.0
9.735321,1.5258789e-05,20.1105,33.52296,0.0072586606,-86.60203,-62.861477,-86.60203,0.0010229462,22,[ 0.283 -0.994  0.63   0.293  0.784  1.057  0.597  0.518 -1.115],1.0,-89.48876,100,440000,0.014467381,-79.575386,1.4467381,2.98303,-200.0,1.0,0.84914935,0.7258661,-86.60204,1.0229462e-05,15856.26,2200,0.097353205,242.44592547416687,200.0
11.052563,1.5258789e-05,13.292791,36.354965,0.004997005,-86.60203,-43.275078,-86.60203,0.001790789,23,[ 0.204 -0.875  0.59   0.3    0.774  1.059  0.666  0.425 -1.091],1.0,-89.48876,100,460000,0.012762312,-60.680664,1.2762312,2.750656,-200.0,1.0,0.82114875,0.49970055,-86.60204,1.7907889e-05,12338.991,2300,0.11052562,253.89055681228638,200.0
5.5954347,1.5258789e-05,23.01956,43.525272,0.0052614533,-86.60203,-45.565247,-86.60203,0.0037529066,24,[ 0.281 -0.921  0.559  0.3    0.774  1.06   0.528  0.508 -1.037],1.0,-89.48876,100,480000,0.0096216025,-64.61009,0.9621602,2.2975159,-200.0,1.0,0.8317311,0.52614534,-86.60204,3.7529066e-05,7013.1934,2400,0.055954345,264.4234206676483,200.0
6.5454597,1.5258789e-05,21.59792,37.414207,0.004940781,-86.60203,-42.788162,-86.60203,0.00092182925,25,[ 0.323 -0.844  0.439  0.301  0.773  1.059  0.306  0.539 -0.845],1.0,-89.48876,100,500000,0.009413549,-60.445496,0.941355,2.6727815,-200.0,1.0,0.8341225,0.49407807,-86.60204,9.218293e-06,6713.172,2500,0.065454595,275.7058780193329,200.0
11.682823,1.5258789e-05,15.09198,33.082108,0.005540731,-86.60203,-47.983856,-86.60203,0.00085631694,26,[ 0.443 -0.862  0.337  0.3    0.774  1.059  0.132  0.525 -0.657],1.0,-89.48876,100,520000,0.013142206,-64.5875,1.3142207,3.022782,-200.0,1.0,0.89113533,0.5540731,-86.60204,8.563169e-06,13084.51,2600,0.116828226,287.3823473453522,200.0
5.834195,1.5258789e-05,23.455006,33.0008,0.004833534,-86.60203,-41.859383,-86.60203,0.0027061673,27,[ 0.369 -0.784  0.334  0.304  0.771  1.059  0.272  0.445 -0.716],1.0,-89.48876,100,540000,0.008731831,-58.44261,0.87318313,3.0302296,-200.0,1.0,0.9085425,0.48335338,-86.60204,2.7061673e-05,5776.0596,2700,0.05834195,297.9922230243683,200.0
8.282433,1.5258789e-05,21.659184,32.45928,0.0055883233,-86.60203,-48.39602,-86.60203,0.0016139674,28,[ 0.463 -0.801  0.257  0.306  0.773  1.055  0.122  0.394 -0.515],1.0,-89.48876,100,560000,0.0106280735,-64.84262,1.0628073,3.0807831,-200.0,1.0,0.9666362,0.55883235,-86.60204,1.6139673e-05,8557.167,2800,0.08282433,309.99520659446716,200.0
8.65399,1.5258789e-05,16.901066,35.453663,0.0072790817,-86.60203,-63.03833,-86.60203,0.00026086642,29,[ 0.527 -0.769  0.161  0.308  0.771  1.055  0.06   0.286 -0.347],1.0,-89.48876,100,580000,0.01614051,-80.22681,1.614051,2.820583,-200.0,1.0,0.89318466,0.7279082,-86.60204,2.608664e-06,19735.832,2900,0.086539894,320.92196106910706,200.0
6.596497,1.5258789e-05,20.54636,42.66337,0.0049698395,-86.60203,-43.039818,-86.60203,0.0007621574,30,[ 0.635 -0.938  0.222  0.305  0.77   1.059  0.106  0.38  -0.486],1.0,-89.48876,100,600000,0.009773088,-61.895157,0.97730875,2.3439312,-200.0,1.0,0.88109446,0.49698395,-86.60204,7.621574e-06,7235.7656,3000,0.06596497,332.42912769317627,200.0
6.4332423,1.5258789e-05,16.567085,46.691963,0.004299012,-86.60203,-37.230316,-86.60203,0.00032907492,31,[ 0.828 -1.048  0.139  0.306  0.774  1.054 -0.038  0.349 -0.311],1.0,-89.48876,100,620000,0.009647489,-56.95581,0.96474886,2.1416962,-200.0,1.0,0.81575173,0.4299012,-86.60204,3.2907492e-06,7050.98,3100,0.06433242,345.55992007255554,200.0
14.403798,1.5258789e-05,12.966408,28.984543,0.0060198866,-86.60203,-52.133442,-86.60203,0.0008753198,32,[ 0.931 -1.112  0.1    0.306  0.775  1.053 -0.271  0.466 -0.195],1.0,-89.48876,100,640000,0.0155963125,-67.674835,1.5596313,3.4501147,-200.0,1.0,0.82062393,0.6019887,-86.60204,8.753198e-06,18427.432,3200,0.14403798,357.3310196399689,200.0
7.0180154,1.5258789e-05,19.656513,29.330544,0.0050399303,-86.60203,-43.64682,-86.60203,0.0044597588,33,[ 0.844 -1.095  0.17   0.303  0.775  1.056 -0.079  0.474 -0.395],1.0,-89.48876,100,660000,0.0101893535,-59.280704,1.0189353,3.4094152,-200.0,1.0,0.8419631,0.50399303,-86.60204,4.4597586e-05,7865.279,3300,0.070180155,369.24051308631897,200.0
8.934204,1.5258789e-05,18.941336,29.242676,0.007013963,-86.60203,-60.742344,-86.60203,0.005112256,34,[ 0.936 -1.114  0.097  0.3    0.781  1.052 -0.207  0.405 -0.198],1.0,-89.48876,100,680000,0.0145096835,-76.35279,1.4509685,3.4196596,-200.0,1.0,0.9153091,0.70139635,-86.60204,5.112256e-05,15949.122,3400,0.089342035,379.9516553878784,200.0
6.065763,1.5258789e-05,20.203918,38.378845,0.005187037,-86.60203,-44.92079,-86.60203,0.0010716612,35,[ 0.917 -1.098  0.099  0.301  0.786  1.047 -0.196  0.252 -0.056],1.0,-89.48876,100,700000,0.010308424,-62.804302,1.0308424,2.605602,-200.0,1.0,0.83715236,0.5187037,-86.60204,1.0716612e-05,8050.1787,3500,0.060657628,391.0002815723419,200.0
4.694778,1.5258789e-05,24.969973,31.300226,0.0051583527,-86.60203,-44.672386,-86.60203,0.0067427875,36,[ 0.964 -1.188  0.143  0.3    0.785  1.049 -0.236  0.393 -0.157],1.0,-89.48876,100,720000,0.0089416895,-60.822685,0.89416903,3.194865,-200.0,1.0,0.90485877,0.51583534,-86.60204,6.742787e-05,6057.036,3600,0.046947777,401.7355980873108,200.0
7.258936,1.5258789e-05,19.264212,31.611143,0.0051289187,-86.60203,-44.41748,-86.60203,0.0065996693,37,[ 0.865 -1.107  0.16   0.298  0.788  1.047 -0.072  0.285 -0.213],1.0,-89.48876,100,740000,0.0104998555,-60.647797,1.0499854,3.1634414,-200.0,1.0,0.9133967,0.51289195,-86.60204,6.599669e-05,8351.942,3700,0.07258936,412.2805337905884,200.0
7.5365405,1.5258789e-05,19.230757,45.085083,0.0053834934,-86.60203,-46.622143,-86.60203,0.00027288322,38,[ 0.766 -1.079  0.232  0.295  0.791  1.047  0.102  0.272 -0.374],1.0,-89.48876,100,760000,0.011032881,-66.00524,1.1032882,2.2180285,-200.0,1.0,0.82249284,0.53834933,-86.60204,2.7288322e-06,9221.441,3800,0.0753654,424.3282790184021,200.0
10.920837,1.5258789e-05,12.931709,48.634033,0.0056176214,-86.60203,-48.649742,-86.60203,0.0002495311,39,[ 0.741 -1.187  0.364  0.293  0.794  1.047  0.135  0.403 -0.539],1.0,-89.48876,100,780000,0.014576545,-68.78128,1.4576544,2.0561733,-200.0,1.0,0.7172872,0.5617622,-86.60204,2.4953108e-06,16096.447,3900,0.109208375,437.0441770553589,200.0
6.595147,1.5258789e-05,23.365543,31.195507,0.006638212,-86.60203,-57.488266,-86.60203,0.00064412784,40,[ 0.929 -1.545  0.535  0.292  0.795  1.047  0.292  0.432 -0.724],1.0,-89.48876,100,800000,0.012021959,-73.61153,1.202196,3.2055898,-200.0,1.0,0.8116101,0.6638213,-86.60204,6.4412784e-06,10948.924,4000,0.06595147,448.41466760635376,200.0
16.48848,1.5258789e-05,16.814411,3.5000658,0.007706898,-86.60203,-66.7433,-86.60203,0.0204753,41,[ 0.923 -1.459  0.456  0.288  0.797  1.049  0.318  0.28  -0.598],1.0,-89.48876,100,820000,0.017142052,-72.143936,1.7142054,28.570892,-200.0,1.0,0.794771,0.7706899,-86.60204,0.000204753,22261.104,4100,0.16488479,461.0868122577667,200.0
6.2343884,1.5258789e-05,24.910921,34.251835,0.0062963814,-86.60203,-54.527935,-86.60203,0.0039761188,42,[ 1.008 -1.537  0.448  0.285  0.791  1.057  0.211  0.268 -0.48 ],1.0,-89.48876,100,840000,0.0109316185,-71.42257,1.093162,2.9195516,-200.0,1.0,0.8619334,0.6296381,-86.60204,3.9761188e-05,9052.945,4200,0.06234388,473.0727846622467,200.0
6.388779,1.5258789e-05,19.14829,37.723778,0.004901533,-86.60203,-42.448273,-86.60203,0.0016022138,43,[ 1.103 -1.508  0.323  0.284  0.788  1.062  0.171  0.145 -0.316],1.0,-89.48876,100,860000,0.010071904,-60.178505,1.0071903,2.650848,-200.0,1.0,0.8548175,0.4901533,-86.60204,1.6022137e-05,7685.0044,4300,0.06388779,484.5461483001709,200.0
10.86442,1.5258789e-05,16.065573,36.72438,0.0064810943,-86.60203,-56.12759,-86.60203,0.001778997,44,[ 1.003 -1.478  0.393  0.277  0.791  1.066  0.348  0.179 -0.527],1.0,-89.48876,100,880000,0.01481393,-73.62138,1.4813932,2.7229867,-200.0,1.0,0.8281966,0.64810944,-86.60204,1.778997e-05,16624.998,4400,0.108644195,495.066645860672,200.0
11.770419,1.5258789e-05,15.844302,36.77045,0.0075337505,-86.60203,-65.243805,-86.60203,0.0019089592,45,[ 1.187 -1.605  0.337  0.283  0.79   1.06   0.192  0.151 -0.343],1.0,-89.48876,100,900000,0.017362667,-82.748566,1.7362667,2.7195752,-200.0,1.0,0.7377447,0.7533751,-86.60204,1.9089592e-05,22837.781,4500,0.11770419,506.077983379364,200.0
7.1717606,1.5258789e-05,21.699982,28.656713,0.007136605,-86.60203,-61.80445,-86.60203,0.0020322162,46,[ 1.226 -1.831  0.524  0.288  0.776  1.07   0.076  0.237 -0.313],1.0,-89.48876,100,920000,0.013556355,-77.257706,1.3556354,3.4895837,-200.0,1.0,0.77298814,0.7136605,-86.60204,2.032216e-05,13922.164,4600,0.071717605,516.7667326927185,200.0
4.7902765,1.5258789e-05,28.823076,32.773975,0.004346117,-86.60203,-37.638252,-86.60203,0.0013547642,47,[ 1.276 -1.758  0.4    0.287  0.776  1.07  -0.09   0.215 -0.125],1.0,-89.48876,100,940000,0.0068296874,-54.16439,0.6829688,3.0512013,-200.0,1.0,0.81802016,0.4346117,-86.60204,1.3547642e-05,3533.6426,4700,0.047902763,527.5027167797089,200.0
6.180706,1.5258789e-05,16.93039,54.496815,0.004224686,-86.60203,-36.58664,-86.60203,6.0120245e-05,48,[ 1.332 -1.717  0.304  0.29   0.776  1.068 -0.207  0.154  0.053],1.0,-89.48876,100,960000,0.0093579795,-57.897076,0.93579805,1.8349696,-200.0,1.0,0.72401905,0.42246863,-86.60204,6.0120243e-07,6634.148,4800,0.06180706,538.6987023353577,200.0
7.8800697,1.5258789e-05,21.466682,29.152088,0.007864533,-86.60203,-68.10846,-86.60203,0.0023115112,49,[ 1.468 -1.8    0.252  0.288  0.778  1.068 -0.475  0.347  0.128],1.0,-89.48876,100,980000,0.015042414,-83.69471,1.5042415,3.430286,-200.0,1.0,0.7659361,0.7864534,-86.60204,2.3115112e-05,17141.783,4900,0.07880069,550.3914837837219,200.0
8.947981,1.5258789e-05,16.907343,33.292374,0.0059209345,-86.60203,-51.27649,-86.60203,0.0013275272,50,[ 1.524 -1.746  0.141  0.286  0.778  1.069 -0.6    0.307  0.293],1.0,-89.48876,100,1000000,0.013126046,-67.932816,1.3126047,3.003691,-200.0,1.0,0.7668204,0.5920935,-86.60204,1.3275272e-05,13052.351,5000,0.089479804,562.1219527721405,200.0
6.9618464,1.5258789e-05,19.024683,48.504013,0.006788135,-86.60203,-58.786625,-86.60203,0.00043869647,51,[ 1.434 -1.76   0.245  0.284  0.78   1.07  -0.396  0.308  0.088],1.0,-89.48876,100,1020000,0.014004515,-78.891235,1.4004513,2.061685,-200.0,1.0,0.6427487,0.67881346,-86.60204,4.3869645e-06,14857.887,5100,0.06961846,573.7219243049622,200.0
5.4994397,1.5258789e-05,20.004587,55.891197,0.004260039,-86.60203,-36.892803,-86.60203,3.2570497e-05,52,[ 1.462 -1.877  0.334  0.284  0.782  1.068 -0.583  0.497  0.086],1.0,-89.48876,100,1040000,0.008518856,-58.474148,0.8518856,1.7891905,-200.0,1.0,0.55920076,0.42600387,-86.60204,3.2570497e-07,5497.7324,5200,0.054994397,585.6091768741608,200.0
10.573942,1.5258789e-05,18.872463,27.60239,0.0055318074,-86.60203,-47.906578,-86.60203,0.0051938323,53,[ 1.415 -1.951  0.455  0.284  0.781  1.068 -0.433  0.592 -0.159],1.0,-89.48876,100,1060000,0.011469302,-63.072895,1.1469302,3.6228747,-200.0,1.0,0.63162756,0.5531808,-86.60204,5.193832e-05,9965.403,5300,0.10573942,597.6945431232452,200.0
17.383205,1.5258789e-05,11.679073,12.346333,0.006759756,-86.60203,-58.540848,-86.60203,0.0055903136,54,[ 1.447 -1.884  0.355  0.283  0.783  1.067 -0.5    0.49   0.01 ],1.0,-89.48876,100,1080000,0.018589105,-68.68407,1.8589108,8.099571,-200.0,1.0,0.6649216,0.6759755,-86.60204,5.5903136e-05,26178.098,5400,0.17383204,608.312117099762,200.0
8.575253,1.5258789e-05,15.616334,44.66414,0.0058372333,-86.60203,-50.55162,-86.60203,0.00014606454,55,[ 1.525 -1.885  0.279  0.282  0.779  1.073 -0.64   0.446  0.195],1.0,-89.48876,100,1100000,0.013568965,-69.844025,1.3568965,2.2389326,-200.0,1.0,0.5929627,0.58372337,-86.60204,1.4606454e-06,13948.074,5500,0.085752524,619.1486766338348,200.0
6.8734813,1.5258789e-05,22.314785,29.769732,0.006131375,-86.60203,-53.098953,-86.60203,0.0008561626,56,[ 1.498 -1.999  0.42   0.281  0.777  1.076 -0.582  0.55   0.033],1.0,-89.48876,100,1120000,0.011440123,-68.84945,1.1440122,3.3591166,-200.0,1.0,0.6626628,0.6131375,-86.60204,8.561626e-06,9914.763,5600,0.06873481,630.480416059494,200.0
8.385553,1.5258789e-05,24.052979,29.310331,0.005622751,-86.60203,-48.69416,-86.60203,0.0064161634,57,[ 1.486 -1.902  0.335  0.28   0.778  1.075 -0.589  0.433  0.156],1.0,-89.48876,100,1140000,0.009991248,-64.322655,0.999125,3.4117663,-200.0,1.0,0.7070345,0.5622751,-86.60204,6.4161635e-05,7562.4136,5700,0.08385553,642.8041920661926,200.0
9.139236,1.5258789e-05,18.381264,49.77502,0.006153505,-86.60203,-53.290592,-86.60203,0.0004649416,58,[ 1.345 -1.819  0.394  0.278  0.779  1.076 -0.329  0.365 -0.036],1.0,-89.48876,100,1160000,0.012966707,-73.656906,1.2966708,2.0090399,-200.0,1.0,0.66593516,0.6153504,-86.60204,4.649416e-06,12737.391,5800,0.09139236,652.4367499351501,200.0
9.2610655,1.5258789e-05,12.337903,59.942238,0.00459131,-86.60203,-39.76168,-86.60203,6.437609e-05,59,[ 1.138 -1.913  0.694  0.274  0.785  1.074 -0.17   0.367 -0.197],1.0,-89.48876,100,1180000,0.012238322,-62.111465,1.2238324,1.6682727,-200.0,1.0,0.5649157,0.459131,-86.60204,6.4376087e-07,11346.574,5900,0.09261065,663.8052544593811,200.0
6.259513,1.5258789e-05,25.02261,35.913284,0.006477614,-86.60203,-56.097446,-86.60203,0.0041100485,60,[ 1.256 -1.974  0.636  0.275  0.788  1.071 -0.532  0.547 -0.014],1.0,-89.48876,100,1200000,0.011212798,-73.39698,1.1212797,2.7844849,-200.0,1.0,0.63737196,0.64776146,-86.60204,4.1100484e-05,9524.6455,6000,0.06259513,675.3850393295288,200.0
12.459877,1.5258789e-05,7.5418315,47.639618,0.0038993473,-86.60203,-33.76914,-86.60203,1.2577467e-05,61,[ 1.3   -1.937  0.556  0.27   0.79   1.073 -0.626  0.444  0.182],1.0,-89.48876,100,1220000,0.013652937,-53.6938,1.3652937,2.0990932,-200.0,1.0,0.5851529,0.3899347,-86.60204,1.2577466e-07,14121.25,6100,0.124598764,686.2647850513458,200.0
10.596558,1.5258789e-05,18.667858,15.158145,0.008159575,-86.60203,-70.66357,-86.60203,0.00572829,62,[ 1.551 -2.064  0.432  0.271  0.787  1.076 -1.104  0.63   0.473],1.0,-89.48876,100,1240000,0.017031442,-81.90262,1.7031442,6.597113,-200.0,1.0,0.6668425,0.8159575,-86.60204,5.7282898e-05,21974.74,6200,0.10596558,697.6798055171967,200.0
6.600304,1.5258789e-05,23.95817,29.875137,0.00572158,-86.60203,-49.55004,-86.60203,0.0039186934,63,[ 1.53  -2.064  0.453  0.271  0.782  1.081 -1.016  0.449  0.566],1.0,-89.48876,100,1260000,0.0101933135,-65.3284,1.0193313,3.347265,-200.0,1.0,0.73097706,0.5721579,-86.60204,3.9186933e-05,7871.3926,6300,0.06600304,708.5764882564545,200.0
15.263729,1.5258789e-05,21.343378,4.1522517,0.008697845,-86.60203,-75.3251,-86.60203,0.060597647,64,[ 1.486 -2.02   0.453  0.266  0.785  1.082 -0.976  0.298  0.677],1.0,-89.48876,100,1280000,0.016697356,-81.20742,1.6697357,24.083319,-200.0,1.0,0.7609534,0.86978453,-86.60204,0.00060597644,21121.094,6400,0.15263729,718.9129986763,200.0
9.627021,1.5258789e-05,19.11799,32.090874,0.007490518,-86.60203,-64.869415,-86.60203,0.00025265265,65,[ 1.513 -2.066  0.472  0.268  0.78   1.085 -1.014  0.211  0.802],1.0,-89.48876,100,1300000,0.015406955,-81.22242,1.5406954,3.1161509,-200.0,1.0,0.7347255,0.74905187,-86.60204,2.5265265e-06,17982.686,6500,0.0962702,730.2104244232178,200.0
6.695879,1.5258789e-05,19.744616,43.544872,0.006453985,-86.60203,-55.892815,-86.60203,0.00012350705,66,[ 1.509 -1.886  0.296  0.224  0.816  1.093 -0.946  0.411  0.535],1.0,-89.48876,100,1320000,0.013011901,-74.941956,1.30119,2.2964816,-200.0,1.0,0.64829445,0.64539856,-86.60204,1.2350705e-06,12826.328,6600,0.066958785,740.4480051994324,200.0
12.021199,1.5258789e-05,12.939828,27.684404,0.0056135845,-86.60203,-48.614784,-86.60203,0.0001732108,67,[ 1.492 -2.026  0.453  0.226  0.817  1.091 -0.952  0.51   0.443],1.0,-89.48876,100,1340000,0.014560819,-63.80362,1.456082,3.612142,-200.0,1.0,0.5689523,0.5613585,-86.60204,1.732108e-06,16061.737,6700,0.12021199,751.2690143585205,200.0
