ESSClassic,Bound,Weights,InitialBound,ESSRenyi,MinIW,InitialReturnMean,MeanIWNorm,MaxIWNorm,EpRewMean,EmpiricalD2,InitialReturnMin,EpisodesSoFar,EpThisIter,EpLenMean,ReturnMeanIW,InitialReturnMax,MeanIW,MinIWNorm,ReturnStepMaxmin,MaxIW,StdIWNorm,Iteration,InitialReturnStd,TimeElapsed,MeanEntropy,ReturnStepMax,J_sample_variance,TimestepsSoFar,StdIW
17.213678,-69.31096,[ 0.502  0.324  1.     0.645  0.246 -0.004  0.39   0.669 -1.06 ],-89.48876,3.6344485,0.00020122355,-86.60204,0.0062549114,0.09911388,-200.0,27.51449,-86.60203,1100,100,200.0,-54.168804,-86.60203,0.62549126,2.0122354e-06,1.0,9.911388,0.013717145,11,1.5258789e-05,127.39324831962585,0.84925014,1.0,14254.379,220000,1.3717145
27.617186,-57.00173,[ 0.695  0.005  1.125  0.627  0.27  -0.01   0.723  0.495 -1.218],-89.48876,2.5316353,0.000866149,-86.60204,0.0044870605,0.03652316,-200.0,39.50016,-86.60203,1200,100,200.0,-38.85885,-86.60203,0.44870606,8.66149e-06,1.0,3.652316,0.0072642365,12,1.5258789e-05,136.4415214061737,0.85064274,1.0,3997.6135,240000,0.7264236
14.27346,-67.9474,[ 0.621  0.072  1.133  0.627  0.27  -0.01   0.823  0.398 -1.221],-89.48876,3.9442954,0.0014376383,-86.60204,0.0061675417,0.116303824,-200.0,25.353071,-86.60203,1300,100,200.0,-53.412163,-86.60203,0.61675423,1.4376383e-05,1.0,11.630383,0.015114893,13,1.5258789e-05,146.910329580307,0.8441269,1.0,17307.37,260000,1.5114894
12.66039,-64.00865,[ 0.694  0.004  1.128  0.627  0.27  -0.01   0.742  0.495 -1.237],-89.48876,4.1293926,0.00290652,-86.60204,0.00575078,0.10834812,-200.0,24.216637,-86.60203,1400,100,200.0,-49.802917,-86.60203,0.57507795,2.9065199e-05,1.0,10.834812,0.015104584,14,1.5258789e-05,158.8803834915161,0.8002402,1.0,17283.775,280000,1.5104586
23.063393,-61.604195,[ 0.693 -0.064  1.197  0.631  0.267 -0.011  0.722  0.669 -1.391],-89.48876,2.2342768,0.0011649164,-86.60204,0.0048834546,0.05046853,-200.0,44.757214,-86.60203,1500,100,200.0,-42.291702,-86.60203,0.4883454,1.1649164e-05,1.0,5.046853,0.008919326,15,1.5258789e-05,170.56603860855103,0.7554156,1.0,6026.7754,300000,0.89193267
61.19025,-84.96485,[ 0.722 -0.127  1.232  0.627  0.269 -0.01   0.625  0.811 -1.435],-89.48876,66.97986,0.17874372,-86.60204,0.009403661,0.05853836,-200.0,1.4929862,-86.60203,1600,100,200.0,-81.437614,-86.60203,0.94036615,0.0017874371,1.0,5.853836,0.0074890438,16,1.5258789e-05,181.93720483779907,0.78252107,1.0,4248.872,320000,0.7489044
16.22781,-67.23596,[ 0.658  0.022  1.146  0.637  0.267 -0.017  0.528  0.811 -1.339],-89.48876,4.1770573,0.0058142208,-86.60204,0.0061328257,0.10640641,-200.0,23.9403,-86.60203,1700,100,200.0,-53.11151,-86.60203,0.61328256,5.8142206e-05,1.0,10.640641,0.013934154,17,1.5258789e-05,191.99719071388245,0.8468,1.0,14708.967,340000,1.3934155
41.897808,-53.788177,[ 0.686  0.095  1.045  0.631  0.272 -0.016  0.518  0.637 -1.154],-89.48876,2.7325623,0.0042842724,-86.60204,0.0041944813,0.030147698,-200.0,36.595688,-86.60203,1800,100,200.0,-36.325058,-86.60203,0.41944814,4.2842723e-05,1.0,3.0147698,0.004939453,18,1.5258789e-05,203.0606288909912,0.9105447,1.0,1848.3267,360000,0.49394536
15.859833,-67.90279,[ 0.616  0.26   0.95   0.627  0.275 -0.016  0.375  0.537 -0.912],-89.48876,2.170169,0.0006755135,-86.60204,0.0055780583,0.10301588,-200.0,46.079357,-86.60203,1900,100,200.0,-48.30712,-86.60203,0.55780596,6.755135e-06,1.0,10.301588,0.012848001,19,1.5258789e-05,213.97299313545227,0.8491897,1.0,12505.24,380000,1.2848
11.062782,-56.95688,[ 0.656  0.168  1.002  0.627  0.276 -0.017  0.336  0.69  -1.026],-89.48876,2.232495,3.1256777e-06,-86.60204,0.004345936,0.097779825,-200.0,44.79293,-86.60203,2000,100,200.0,-37.63668,-86.60203,0.43459356,3.1256775e-08,1.0,9.777983,0.01232233,20,1.5258789e-05,224.59544324874878,0.7660756,1.0,11502.881,400000,1.232233
16.212147,-65.14425,[ 0.547  0.07   1.209  0.635  0.266 -0.014  0.507  0.898 -1.405],-89.48876,3.2510915,0.0009456777,-86.60204,0.0056735636,0.091774635,-200.0,30.7589,-86.60203,2100,100,200.0,-49.134216,-86.60203,0.5673564,9.456777e-06,1.0,9.177464,0.0128981145,21,1.5258789e-05,236.7368142604828,0.75744736,1.0,12602.984,420000,1.2898116
29.450323,-64.31457,[ 0.515 -0.054  1.365  0.651  0.25  -0.015  0.769  0.876 -1.645],-89.48876,3.099049,0.012575291,-86.60204,0.005532953,0.05641079,-200.0,32.267963,-86.60203,2200,100,200.0,-47.916504,-86.60203,0.5532954,0.00012575291,1.0,5.641079,0.008563663,22,1.5258789e-05,247.7881829738617,0.7833825,1.0,5555.716,440000,0.8563663
25.079472,-72.05614,[ 0.708 -0.055  1.174  0.644  0.256 -0.013  0.602  0.755 -1.357],-89.48876,3.9008715,0.012021998,-86.60204,0.0066326647,0.076762944,-200.0,25.635298,-86.60203,2300,100,200.0,-57.440224,-86.60203,0.66326654,0.00012021998,1.0,7.676295,0.011463817,23,1.5258789e-05,259.1275038719177,0.81634456,1.0,9955.875,460000,1.1463817
8.867545,-65.07257,[ 0.663  0.032  1.132  0.66   0.244 -0.017  0.344  0.707 -1.051],-89.48876,4.164845,0.0005815232,-86.60204,0.005880628,0.18118769,-200.0,24.010498,-86.60203,2400,100,200.0,-50.927425,-86.60203,0.58806276,5.8152323e-06,1.0,18.118769,0.01885205,24,1.5258789e-05,270.9322073459625,0.7831439,1.0,26923.902,480000,1.8852049
29.30611,-66.45878,[ 0.72   0.012  1.094  0.657  0.245 -0.016  0.175  0.784 -0.959],-89.48876,3.1290848,0.006549628,-86.60204,0.0057896567,0.053373866,-200.0,31.958227,-86.60203,2500,100,200.0,-50.139606,-86.60203,0.5789657,6.549628e-05,1.0,5.3373866,0.008992175,25,1.5258789e-05,280.9085376262665,0.8396257,1.0,6125.625,500000,0.8992175
11.924714,-63.496643,[ 7.072e-01  1.641e-01  9.549e-01  6.398e-01  2.686e-01 -2.173e-02
  7.754e-04  7.377e-01 -7.384e-01],-89.48876,1.9222955,7.953375e-05,-86.60204,0.004927815,0.095011115,-200.0,52.02114,-86.60203,2600,100,200.0,-42.675877,-86.60203,0.49278152,7.953374e-07,1.0,9.501112,0.01339237,26,1.5258789e-05,291.8503830432892,0.7592293,1.0,13587.384,520000,1.339237
19.854836,-62.437164,[ 0.573  0.018  1.236  0.637  0.27  -0.021  0.126  0.86  -0.987],-89.48876,3.4743192,0.0006650441,-86.60204,0.0054213507,0.082360685,-200.0,28.782618,-86.60203,2700,100,200.0,-46.949997,-86.60203,0.54213506,6.6504413e-06,1.0,8.236069,0.010892135,27,1.5258789e-05,302.67976570129395,0.8381014,1.0,8987.668,540000,1.0892136
56.038284,-84.83058,[ 0.323  0.273  1.23   0.665  0.158  0.064 -0.018  0.799 -0.781],-89.48876,57.983593,0.11249316,-86.60204,0.0093577,0.056163862,-200.0,1.7246258,-86.60203,2800,100,200.0,-81.03958,-86.60203,0.93577,0.0011249315,1.0,5.6163864,0.008288272,28,1.5258789e-05,314.5415463447571,0.8273897,1.0,5204.139,560000,0.8288272
24.140848,-64.3332,[ 0.361  0.218  1.247  0.666  0.158  0.063  0.098  0.787 -0.885],-89.48876,2.0207791,0.0006506084,-86.60204,0.005083729,0.06692609,-200.0,49.485863,-86.60203,2900,100,200.0,-44.026123,-86.60203,0.5083729,6.5060835e-06,1.0,6.6926093,0.009011771,29,1.5258789e-05,324.94367599487305,0.7439938,1.0,6152.352,580000,0.901177
19.348244,-82.06194,[ 0.267  0.326  1.233  0.646  0.179  0.062 -0.028  1.065 -1.037],-89.48876,12.782553,0.0030418423,-86.60204,0.008543422,0.13158326,-200.0,7.8231635,-86.60203,3000,100,200.0,-73.98777,-86.60203,0.8543422,3.0418421e-05,1.0,13.158326,0.01744287,30,1.5258789e-05,335.5252957344055,0.7158638,1.0,23049.25,600000,1.744287
20.76891,-62.558907,[ 0.285  0.374  1.167  0.652  0.177  0.058 -0.211  1.138 -0.927],-89.48876,3.316828,0.0017341733,-86.60204,0.005393444,0.065482415,-200.0,30.149286,-86.60203,3100,100,200.0,-46.70832,-86.60203,0.53934443,1.7341732e-05,1.0,6.5482416,0.010534336,31,1.5258789e-05,346.16802644729614,0.78887224,1.0,8406.889,620000,1.0534337
48.444817,-87.15382,[ 0.211  0.456  1.159  0.652  0.177  0.058 -0.11   1.023 -0.913],-89.48876,43.66657,0.050610784,-86.60204,0.009559281,0.05784824,-200.0,2.2900815,-86.60203,3200,100,200.0,-82.78532,-86.60203,0.9559282,0.0005061078,1.0,5.7848244,0.009861383,32,1.5258789e-05,357.2933831214905,0.7877015,1.0,7367.099,640000,0.9861382
17.429173,-67.64725,[ 0.147  0.478  1.2    0.657  0.167  0.063 -0.023  1.044 -1.021],-89.48876,2.717445,0.0016341365,-86.60204,0.0057891975,0.070506714,-200.0,36.799274,-86.60203,3300,100,200.0,-50.135628,-86.60203,0.5789198,1.6341364e-05,1.0,7.0506716,0.012600661,33,1.5258789e-05,369.02205634117126,0.72818214,1.0,12028.396,660000,1.2600663
27.354475,-59.41826,[ 0.237  0.425  1.164  0.653  0.17   0.064 -0.172  1.144 -0.972],-89.48876,2.5759244,0.003560071,-86.60204,0.004784187,0.037782934,-200.0,38.821014,-86.60203,3400,100,200.0,-41.432022,-86.60203,0.47841865,3.560071e-05,1.0,3.7782936,0.007796475,34,1.5258789e-05,381.3480124473572,0.8006392,1.0,4604.872,680000,0.7796475
63.418556,-86.628716,[ 0.171  0.514  1.141  0.654  0.169  0.065 -0.07   1.028 -0.958],-89.48876,56.742912,0.1401996,-86.60204,0.009560572,0.03910757,-200.0,1.7623346,-86.60203,3500,100,200.0,-82.79649,-86.60203,0.9560573,0.001401996,1.0,3.9107568,0.0072611626,35,1.5258789e-05,392.86213088035583,0.80167407,1.0,3994.2317,700000,0.7261163
14.77156,-42.909653,[ 0.278  0.44   1.109  0.658  0.172  0.057 -0.109  0.98  -0.871],-89.48876,2.2298617,5.801835e-05,-86.60204,0.002722575,0.04373442,-200.0,44.84583,-86.60203,3600,100,200.0,-23.578053,-86.60203,0.2722575,5.801835e-07,1.0,4.373442,0.006539716,36,1.5258789e-05,404.3821346759796,0.72858024,1.0,3239.953,720000,0.6539717
20.09197,-65.81677,[ 0.211  0.31   1.306  0.665  0.163  0.058  0.114  1.125 -1.239],-89.48876,3.0986068,0.0019856624,-86.60204,0.005706279,0.071039334,-200.0,32.272568,-86.60203,3700,100,200.0,-49.417534,-86.60203,0.5706279,1.9856623e-05,1.0,7.1039333,0.01137986,37,1.5258789e-05,415.99991250038147,0.7724732,1.0,9810.583,740000,1.1379861
16.426798,-71.63213,[ 0.12   0.365  1.341  0.666  0.164  0.058  0.235  1.044 -1.279],-89.48876,3.0164587,0.0001601295,-86.60204,0.006352172,0.1056111,-200.0,33.151455,-86.60203,3800,100,200.0,-55.011093,-86.60203,0.6352172,1.6012949e-06,1.0,10.5611105,0.014327793,38,1.5258789e-05,427.8908405303955,0.73313373,1.0,15551.763,760000,1.4327796
13.994224,-61.448444,[ 0.173  0.355  1.298  0.665  0.163  0.059  0.056  1.128 -1.184],-89.48876,3.4558752,0.0020759495,-86.60204,0.0053024166,0.093270354,-200.0,28.93623,-86.60203,3900,100,200.0,-45.920006,-86.60203,0.5302417,2.0759495e-05,1.0,9.327036,0.013145083,39,1.5258789e-05,439.88237738609314,0.70572245,1.0,13090.238,780000,1.3145081
15.772614,-69.989914,[ 0.291  0.328  1.207  0.665  0.163  0.058 -0.134  1.145 -1.01 ],-89.48876,4.6162033,0.0010106029,-86.60204,0.006530342,0.13117571,-200.0,21.662825,-86.60203,4000,100,200.0,-56.554085,-86.60203,0.65303427,1.0106029e-05,1.0,13.117572,0.015090747,40,1.5258789e-05,450.33439683914185,0.706111,1.0,17252.123,800000,1.5090749
19.875708,-42.099068,[ 0.455  0.264  1.107  0.667  0.159  0.06  -0.295  1.079 -0.784],-89.48876,2.746891,0.00018385658,-86.60204,0.002849998,0.038252916,-200.0,36.404793,-86.60203,4100,100,200.0,-24.681557,-86.60203,0.2849998,1.8385657e-06,1.0,3.8252919,0.00572223,41,1.5258789e-05,459.99135994911194,0.63974476,1.0,2480.5708,820000,0.572223
27.571217,-64.685974,[ 0.58   0.207  1.04   0.666  0.159  0.061 -0.51   1.171 -0.661],-89.48876,3.3345556,0.006712754,-86.60204,0.0056439294,0.056118634,-200.0,29.989004,-86.60203,4200,100,200.0,-48.87758,-86.60203,0.56439304,6.7127534e-05,1.0,5.6118636,0.009147643,42,1.5258789e-05,470.9721758365631,0.6911646,1.0,6339.274,840000,0.9147644
32.167496,-44.073414,[ 0.471  0.245  1.11   0.666  0.158  0.063 -0.312  1.108 -0.796],-89.48876,3.2835088,0.0032624698,-86.60204,0.0032496476,0.026763177,-200.0,30.455225,-86.60203,4300,100,200.0,-28.142609,-86.60203,0.32496476,3.2624695e-05,1.0,2.6763177,0.0047189626,43,1.5258789e-05,481.8048264980316,0.78209686,1.0,1686.9957,860000,0.47189626
64.00368,-84.91411,[ 0.467  0.336  1.023  0.665  0.159  0.063 -0.325  0.961 -0.636],-89.48876,71.49478,0.27141783,-86.60204,0.009410871,0.05571872,-200.0,1.3987035,-86.60203,4400,100,200.0,-81.50006,-86.60203,0.9410872,0.0027141783,1.0,5.571872,0.007057591,44,1.5258789e-05,492.1282539367676,0.8010678,1.0,3773.4097,880000,0.7057591
17.415459,-67.583336,[ 0.509  0.306  1.011  0.667  0.157  0.063 -0.24   0.903 -0.663],-89.48876,3.4163306,0.00090507907,-86.60204,0.00600047,0.067642026,-200.0,29.271172,-86.60203,4500,100,200.0,-51.965286,-86.60203,0.60004705,9.05079e-06,1.0,6.764203,0.013066739,45,1.5258789e-05,502.2687156200409,0.7899209,1.0,12934.674,900000,1.306674
12.122891,-72.20442,[ 0.598  0.31   0.919  0.667  0.155  0.064 -0.444  0.925 -0.482],-89.48876,2.53141,0.00077929406,-86.60204,0.0062424312,0.14816228,-200.0,39.503677,-86.60203,4600,100,200.0,-54.06073,-86.60203,0.62424314,7.792941e-06,1.0,14.816228,0.016806936,46,1.5258789e-05,514.2295026779175,0.68202853,1.0,21399.223,920000,1.6806936
15.827748,-40.258476,[ 0.588  0.262  0.976  0.661  0.157  0.069 -0.521  1.119 -0.598],-89.48876,2.4269922,8.0536134e-05,-86.60204,0.0025090163,0.044950407,-200.0,41.203262,-86.60203,4700,100,200.0,-21.728592,-86.60203,0.25090167,8.053613e-07,1.0,4.495041,0.0057860003,47,1.5258789e-05,523.9184284210205,0.59424573,1.0,2536.1672,940000,0.57860005
27.026146,-55.825478,[ 0.491  0.195  1.141  0.658  0.158  0.071 -0.382  1.284 -0.902],-89.48876,3.4311886,0.0006442538,-86.60204,0.0046466896,0.03905795,-200.0,29.144419,-86.60203,4800,100,200.0,-40.241276,-86.60203,0.46466896,6.442538e-06,1.0,3.9057953,0.0076354607,48,1.5258789e-05,534.5821387767792,0.6794331,1.0,4416.6343,960000,0.7635461
20.981499,-54.9542,[ 0.423  0.264  1.139  0.658  0.158  0.071 -0.249  1.152 -0.903],-89.48876,2.5235724,0.0017752608,-86.60204,0.004247286,0.056794494,-200.0,39.626366,-86.60203,4900,100,200.0,-36.782356,-86.60203,0.42472863,1.7752607e-05,1.0,5.6794496,0.008242475,49,1.5258789e-05,544.0061981678009,0.65889734,1.0,5146.788,980000,0.82424754
31.81229,-80.85655,[ 0.532  0.268  1.027  0.658  0.157  0.071 -0.488  1.168 -0.679],-89.48876,32.781982,0.05412864,-86.60204,0.00875438,0.0912508,-200.0,3.050456,-86.60203,5000,100,200.0,-75.81471,-86.60203,0.8754381,0.00054128637,1.0,9.12508,0.012816841,50,1.5258789e-05,553.5775766372681,0.7096886,1.0,12444.658,1000000,1.2816842
18.96602,-59.023895,[ 0.452  0.36   1.014  0.659  0.17   0.058 -0.421  1.122 -0.701],-89.48876,3.1285872,0.0032278069,-86.60204,0.004930995,0.08868483,-200.0,31.963308,-86.60203,5100,100,200.0,-42.703423,-86.60203,0.4930996,3.227807e-05,1.0,8.868483,0.0101924855,51,1.5258789e-05,564.1858909130096,0.7857856,1.0,7870.1147,1020000,1.0192486
16.151339,-71.89831,[ 0.394  0.401  1.031  0.658  0.171  0.058 -0.274  0.99  -0.716],-89.48876,2.290453,0.00019021961,-86.60204,0.006099639,0.08959233,-200.0,43.65949,-86.60203,5200,100,200.0,-52.824116,-86.60203,0.6099639,1.902196e-06,1.0,8.959233,0.0138978595,52,1.5258789e-05,573.6092293262482,0.75270724,1.0,14632.44,1040000,1.389786
17.82339,-66.42692,[ 0.415  0.166  1.245  0.649  0.168  0.07   0.003  0.953 -0.957],-89.48876,2.1672828,0.0002264768,-86.60204,0.005406133,0.07116642,-200.0,46.140724,-86.60203,5300,100,200.0,-46.818207,-86.60203,0.54061335,2.264768e-06,1.0,7.116642,0.011608221,53,1.5258789e-05,583.3958067893982,0.65693796,1.0,10208.275,1060000,1.1608222
31.361101,-82.90179,[ 0.49   0.07   1.267  0.647  0.172  0.068 -0.086  1.108 -1.022],-89.48876,37.056355,0.03945865,-86.60204,0.009025152,0.118773185,-200.0,2.6985924,-86.60203,5400,100,200.0,-78.15964,-86.60203,0.9025151,0.0003945865,1.0,11.877318,0.0133519275,54,1.5258789e-05,592.3626375198364,0.64971197,1.0,13505.442,1080000,1.3351926
20.00646,-73.44528,[ 0.806  0.008  1.013  0.629  0.184  0.074 -0.068  1.071 -1.003],-89.48876,1.5813175,0.00012586017,-86.60204,0.005830028,0.070707984,-200.0,63.238407,-86.60203,5500,100,200.0,-50.489227,-86.60203,0.5830028,1.2586016e-06,1.0,7.0707984,0.011657703,55,1.5258789e-05,602.0452132225037,0.5341832,1.0,10295.484,1100000,1.1657702
32.68649,-56.33943,[ 0.904 -0.201  1.123  0.641  0.176  0.07  -0.198  1.199 -1.   ],-89.48876,3.4656544,0.008049844,-86.60204,0.0047150073,0.047495738,-200.0,28.85458,-86.60203,5600,100,200.0,-40.832916,-86.60203,0.47150078,8.049844e-05,1.0,4.7495737,0.0067662722,56,1.5258789e-05,612.706214427948,0.59933937,1.0,3468.3257,1120000,0.6766272
18.731598,-64.87024,[ 0.969 -0.123  0.98   0.64   0.175  0.072 -0.333  1.078 -0.745],-89.48876,5.1711807,0.008044334,-86.60204,0.0060247835,0.092602424,-200.0,19.337944,-86.60203,5700,100,200.0,-52.175842,-86.60203,0.6024783,8.044334e-05,1.0,9.260242,0.012549167,57,1.5258789e-05,623.5085666179657,0.67126155,1.0,11930.281,1140000,1.2549167
22.149166,-73.663605,[ 1.021 -0.044  0.849  0.642  0.173  0.072 -0.414  0.975 -0.561],-89.48876,3.864592,0.0038216687,-86.60204,0.0068103764,0.06267324,-200.0,25.875952,-86.60203,5800,100,200.0,-58.979248,-86.60203,0.6810377,3.8216687e-05,1.0,6.2673244,0.012768039,58,1.5258789e-05,634.0848605632782,0.7617278,1.0,12350.065,1160000,1.2768037
18.204056,-75.50933,[ 1.008  0.034  0.783  0.643  0.171  0.072 -0.423  0.84  -0.417],-89.48876,3.3044586,0.0046090716,-86.60204,0.0068854163,0.09783668,-200.0,30.262144,-86.60203,5900,100,200.0,-59.629105,-86.60203,0.6885417,4.6090714e-05,1.0,9.7836685,0.014595266,59,1.5258789e-05,645.305855512619,0.85376155,1.0,16137.826,1180000,1.4595268
14.165387,-67.10708,[ 0.934  0.163  0.729  0.643  0.169  0.074 -0.363  0.721 -0.357],-89.48876,3.52623,0.00029884762,-86.60204,0.0059738015,0.08990602,-200.0,28.358898,-86.60203,6000,100,200.0,-51.73433,-86.60203,0.59738016,2.9884761e-06,1.0,8.9906025,0.014705094,60,1.5258789e-05,656.0448908805847,0.7569211,1.0,16381.606,1200000,1.4705094
24.232973,-63.370148,[ 0.988  0.077  0.761  0.64   0.175  0.072 -0.457  0.872 -0.416],-89.48876,2.4568853,0.0012435104,-86.60204,0.0051907958,0.049937237,-200.0,40.70194,-86.60203,6100,100,200.0,-44.95334,-86.60203,0.51907957,1.2435104e-05,1.0,4.993724,0.009178478,61,1.5258789e-05,667.5964713096619,0.82747656,1.0,6382.0815,1220000,0.9178478
19.436626,-65.59476,[ 1.045  0.126  0.655  0.641  0.175  0.071 -0.498  0.757 -0.259],-89.48876,2.021687,0.0004145418,-86.60204,0.0052299285,0.06086874,-200.0,49.463642,-86.60203,6200,100,200.0,-45.29224,-86.60203,0.52299285,4.145418e-06,1.0,6.086874,0.010647658,62,1.5258789e-05,678.1681323051453,0.7235836,1.0,8588.733,1240000,1.0647658
22.076818,-70.19078,[ 1.137  0.04   0.65   0.641  0.176  0.07  -0.678  0.935 -0.256],-89.48876,4.114639,0.004923052,-86.60204,0.006461697,0.09198901,-200.0,24.303469,-86.60203,6300,100,200.0,-55.959602,-86.60203,0.64616966,4.923052e-05,1.0,9.198901,0.012139804,63,1.5258789e-05,689.6242218017578,0.7897384,1.0,11164.629,1260000,1.2139803
13.875267,-74.754196,[ 1.038  0.086  0.701  0.639  0.175  0.072 -0.477  0.819 -0.341],-89.48876,2.9204266,0.00013342661,-86.60204,0.0066813785,0.09404659,-200.0,34.241573,-86.60203,6400,100,200.0,-57.8621,-86.60203,0.6681379,1.3342661e-06,1.0,9.404659,0.01664598,64,1.5258789e-05,701.33970952034,0.72677094,1.0,20991.316,1280000,1.664598
12.290838,-51.294937,[ 0.914  0.069  0.843  0.634  0.176  0.076 -0.383  0.936 -0.553],-89.48876,2.3498664,0.00014295419,-86.60204,0.0037485755,0.08657697,-200.0,42.55561,-86.60203,6500,100,200.0,-32.46342,-86.60203,0.3748575,1.4295418e-06,1.0,8.657697,0.010013777,65,1.5258789e-05,711.4968628883362,0.64254487,1.0,7596.5557,1300000,1.0013777
22.148996,-48.70569,[ 0.811  0.031  0.985  0.634  0.171  0.082 -0.256  1.091 -0.835],-89.48876,2.1375608,0.0008112999,-86.60204,0.0033441614,0.03328797,-200.0,46.782295,-86.60203,6600,100,200.0,-28.96112,-86.60203,0.3344162,8.112998e-06,1.0,3.3287969,0.006269637,66,1.5258789e-05,721.8645329475403,0.5318771,1.0,2977.8699,1320000,0.6269637
17.242222,-63.2016,[ 0.908 -0.055  0.974  0.632  0.174  0.081 -0.46   1.26  -0.801],-89.48876,1.9439914,0.0001142101,-86.60204,0.004907199,0.056268733,-200.0,51.440556,-86.60203,6700,100,200.0,-42.49734,-86.60203,0.49071997,1.142101e-06,1.0,5.6268735,0.010750819,67,1.5258789e-05,731.5730977058411,0.48668063,1.0,8755.965,1340000,1.0750818
