ReturnMeanIW,J_sample_variance,EpLenMean,InitialReturnMin,MaxIWNorm,StdIW,EmpiricalD2,MeanIWNorm,MinIWNorm,MeanIW,Weights,EpThisIter,MeanEntropy,ReturnStepMax,EpisodesSoFar,StdIWNorm,EpRewMean,TimeElapsed,InitialReturnMax,ESSRenyi,Bound,ESSClassic,MaxIW,MinIW,Iteration,InitialReturnMean,ReturnStepMaxmin,TimestepsSoFar,InitialReturnStd,InitialBound
-40.81983,7264.2437,200.0,-86.60203,0.062772326,0.97923005,28.77293,0.0047134967,1.9977273e-05,0.47134963,[ 0.796 -0.747 -0.012 -0.856  0.239  0.945  0.217 -0.099 -0.117],100,1.0828854,1.0,1700,0.0097923,-200.0,178.62700033187866,-86.60203,3.475489,-56.30439,18.811075,6.277233,0.0019977274,17,-86.60204,1.0,340000,1.5258789e-05,-89.48876
-39.1345,8046.828,200.0,-86.60203,0.08944353,1.0306278,33.095646,0.0045188894,3.1149502e-06,0.45188895,[ 0.806 -0.693 -0.075 -0.856  0.238  0.947  0.172 -0.193  0.021],100,1.0802735,1.0,1800,0.010306279,-200.0,188.79085397720337,-86.60203,3.0215454,-55.74154,16.124767,8.944353,0.00031149504,18,-86.60204,1.0,360000,1.5258789e-05,-89.48876
-81.505936,3416.0503,200.0,-86.60203,0.042639513,0.6715087,1.3715268,0.00941155,0.0024683154,0.9411551,[ 0.758 -0.749  0.028 -0.857  0.237  0.949  0.259 -0.137 -0.122],100,1.0738716,1.0,1900,0.006715087,-200.0,198.34244441986084,-86.60203,72.911446,-84.88666,66.26581,4.2639513,0.24683155,19,-86.60204,1.0,380000,1.5258789e-05,-89.48876
-48.506573,11062.849,200.0,-86.60203,0.071735896,1.2084341,39.21425,0.005601089,1.3272784e-06,0.5601089,[ 0.815 -0.753 -0.025 -0.859  0.238  0.95   0.229 -0.112 -0.117],100,1.0524702,1.0,2000,0.012084342,-200.0,207.2450304031372,-86.60203,2.5500934,-66.58367,17.68409,7.1735897,0.00013272784,20,-86.60204,1.0,400000,1.5258789e-05,-89.48876
-55.54505,14188.715,200.0,-86.60203,0.09985107,1.3685511,19.948965,0.006413828,7.080779e-05,0.6413828,[ 0.95  -0.796 -0.116 -0.861  0.238  0.951  0.079 -0.055 -0.024],100,1.0739951,1.0,2100,0.013685512,-200.0,218.23922538757324,-86.60203,5.012791,-68.43844,18.008633,9.985107,0.0070807794,21,-86.60204,1.0,420000,1.5258789e-05,-89.48876
-51.07676,16907.873,200.0,-86.60203,0.107287616,1.493943,39.680965,0.005897871,2.348549e-05,0.58978707,[ 0.979 -0.965  0.024 -0.854  0.236  0.947  0.279 -0.216 -0.063],100,1.0467426,1.0,2200,0.014939429,-200.0,226.94047260284424,-86.60203,2.5200999,-69.261116,13.484004,10.728762,0.0023485492,22,-86.60204,1.0,440000,1.5258789e-05,-89.48876
-38.14998,5358.129,200.0,-86.60203,0.043884866,0.8410002,36.19181,0.004405206,2.237367e-05,0.44052064,[ 0.926 -1.037  0.149 -0.862  0.239  0.952  0.328 -0.126 -0.202],100,1.076826,1.0,2300,0.008410002,-200.0,236.43570709228516,-86.60203,2.763056,-55.516464,21.529997,4.388487,0.002237367,23,-86.60204,1.0,460000,1.5258789e-05,-89.48876
-42.484253,9022.437,200.0,-86.60203,0.08368168,1.0913184,37.44491,0.0049056876,3.6888837e-06,0.49056876,[ 0.883 -0.965  0.12  -0.861  0.237  0.953  0.426 -0.264 -0.162],100,1.0493662,1.0,2400,0.010913183,-200.0,246.36558747291565,-86.60203,2.6705902,-60.148827,16.81001,8.368168,0.00036888837,24,-86.60204,1.0,480000,1.5258789e-05,-89.48876
-43.709103,8846.079,200.0,-86.60203,0.080132864,1.0806,41.02161,0.005047122,4.27856e-06,0.5047122,[ 0.942 -1.01   0.105 -0.859  0.237  0.95   0.281 -0.136 -0.145],100,1.0037907,1.0,2500,0.010806,-200.0,256.3907594680786,-86.60203,2.4377396,-62.19809,17.908388,8.013287,0.000427856,25,-86.60204,1.0,500000,1.5258789e-05,-89.48876
-41.47202,6146.616,200.0,-86.60203,0.07508359,0.90075684,49.243916,0.004788805,1.4188405e-06,0.4788805,[ 1.03  -1.062  0.069 -0.862  0.239  0.952  0.143  0.002 -0.145],100,0.941372,1.0,2600,0.0090075685,-200.0,266.238627910614,-86.60203,2.0307078,-61.729393,22.03602,7.5083594,0.00014188405,26,-86.60204,1.0,520000,1.5258789e-05,-89.48876
-44.23432,9901.6,200.0,-86.60203,0.07645831,1.1432526,45.911102,0.0051077697,1.2861669e-05,0.51077706,[ 1.073 -1.168  0.133 -0.863  0.243  0.948  0.088  0.136 -0.224],100,0.9076728,1.0,2700,0.011432526,-200.0,276.7401134967804,-86.60203,2.1781223,-63.79418,16.63945,7.6458316,0.001286167,27,-86.60204,1.0,540000,1.5258789e-05,-89.48876
-37.83617,2534.31,200.0,-86.60203,0.03056839,0.57838815,34.56902,0.00436897,2.703602e-05,0.43689704,[ 1.165 -1.219  0.092 -0.861  0.246  0.943 -0.134  0.18  -0.046],100,0.96783805,1.0,2800,0.0057838815,-200.0,286.82525873184204,-86.60203,2.8927636,-54.808846,36.329403,3.056839,0.002703602,28,-86.60204,1.0,560000,1.5258789e-05,-89.48876
-54.986664,17767.469,200.0,-86.60203,0.12823679,1.5314484,26.45709,0.0063493503,2.4526942e-05,0.634935,[ 1.067 -1.154  0.125 -0.859  0.245  0.942  0.043  0.085 -0.128],100,1.0184324,1.0,2900,0.015314482,-200.0,297.1376464366913,-86.60203,3.779705,-69.83501,14.667853,12.823679,0.0024526943,29,-86.60204,1.0,580000,1.5258789e-05,-89.48876
-37.664936,4508.161,200.0,-86.60203,0.037992664,0.7714171,42.929882,0.004349198,1.7236423e-05,0.4349198,[ 1.027 -1.085  0.096 -0.861  0.248  0.942  0.116 -0.051 -0.065],100,0.96381944,1.0,3000,0.0077141705,-200.0,308.46816325187683,-86.60203,2.3293798,-56.57908,24.119574,3.7992663,0.0017236423,30,-86.60204,1.0,600000,1.5258789e-05,-89.48876
-44.501244,9403.853,200.0,-86.60203,0.0706939,1.1141468,32.959225,0.0051385923,9.386164e-06,0.5138593,[ 1.066 -1.163  0.135 -0.86   0.247  0.941  0.056  0.093 -0.149],100,1.0181581,1.0,3100,0.01114147,-200.0,318.5478866100311,-86.60203,3.034052,-61.07402,17.540573,7.069391,0.0009386164,31,-86.60204,1.0,620000,1.5258789e-05,-89.48876
-54.01615,11030.965,200.0,-86.60203,0.08100172,1.2066915,29.958862,0.006237285,3.3384185e-05,0.6237285,[ 1.031 -1.087  0.093 -0.859  0.246  0.942  0.116 -0.043 -0.073],100,1.0303915,1.0,3200,0.012066917,-200.0,328.60181641578674,-86.60203,3.3379104,-69.816605,21.084408,8.100172,0.0033384184,32,-86.60204,1.0,640000,1.5258789e-05,-89.48876
-56.780357,11906.164,200.0,-86.60203,0.08389522,1.2536477,32.981373,0.006556469,7.992785e-06,0.6556469,[ 1.096 -1.075  0.016 -0.858  0.242  0.944  0.047 -0.121  0.074],100,1.053389,1.0,3300,0.012536475,-200.0,339.5349588394165,-86.60203,3.0320144,-73.3587,21.477482,8.389523,0.0007992785,33,-86.60204,1.0,660000,1.5258789e-05,-89.48876
-47.27707,8812.357,200.0,-86.60203,0.05595126,1.0785384,34.664707,0.0054591177,1.7378603e-05,0.54591185,[ 0.992 -1.076  0.121 -0.856  0.245  0.94   0.196 -0.164 -0.032],100,1.0491023,1.0,3400,0.010785383,-200.0,350.0879421234131,-86.60203,2.8847785,-64.273224,20.394638,5.595126,0.0017378603,34,-86.60204,1.0,680000,1.5258789e-05,-89.48876
-70.90315,25947.13,200.0,-86.60203,0.12909207,1.8506923,15.705844,0.00818724,1.0267418e-05,0.8187239,[ 0.877 -1.021  0.181 -0.863  0.25   0.941  0.318 -0.127 -0.191],100,1.0031359,1.0,3500,0.018506922,-200.0,361.6328670978546,-86.60203,6.367057,-82.34345,16.367476,12.909206,0.0010267418,35,-86.60204,1.0,700000,1.5258789e-05,-89.48876
-45.440193,11599.695,200.0,-86.60203,0.096992716,1.2374078,30.697144,0.0052470122,3.9774557e-05,0.5247013,[ 0.902 -1.059  0.194 -0.864  0.247  0.945  0.22   0.006 -0.226],100,1.0501477,1.0,3600,0.012374076,-200.0,371.52894377708435,-86.60203,3.257632,-61.434147,15.240138,9.699272,0.0039774557,36,-86.60204,1.0,720000,1.5258789e-05,-89.48876
-50.685783,11855.944,200.0,-86.60203,0.09541411,1.2510008,49.779213,0.0058527254,1.0284592e-05,0.58527255,[ 0.861 -1.002  0.179 -0.867  0.244  0.952  0.316 -0.135 -0.181],100,1.0833851,1.0,3700,0.012510008,-200.0,382.23559641838074,-86.60203,2.0088706,-71.05296,17.957298,9.541411,0.0010284592,37,-86.60204,1.0,740000,1.5258789e-05,-89.48876
-41.884373,9456.511,200.0,-86.60203,0.08093982,1.1172619,39.438812,0.004836419,1.5684995e-05,0.48364192,[ 0.87  -0.922  0.089 -0.871  0.242  0.957  0.418 -0.282 -0.136],100,1.0528924,1.0,3800,0.011172619,-200.0,392.55725049972534,-86.60203,2.5355732,-60.01316,15.781412,8.093983,0.0015684995,38,-86.60204,1.0,760000,1.5258789e-05,-89.48876
-47.181664,9751.652,200.0,-86.60203,0.07947913,1.134563,33.166298,0.0054481006,1.6817059e-05,0.5448101,[ 0.863 -0.994  0.168 -0.87   0.239  0.96   0.472 -0.173 -0.299],100,1.0604153,1.0,3900,0.011345631,-200.0,401.9209189414978,-86.60203,3.0151088,-63.80642,18.737907,7.9479127,0.0016817059,39,-86.60204,1.0,780000,1.5258789e-05,-89.48876
-46.414246,9009.26,200.0,-86.60203,0.069768906,1.0905211,38.991585,0.0053594876,3.3457952e-06,0.53594875,[ 0.911 -0.972  0.099 -0.871  0.237  0.963  0.317 -0.162 -0.155],100,1.0894542,1.0,4000,0.010905212,-200.0,413.9694826602936,-86.60203,2.564656,-64.43995,19.454483,6.9768906,0.00033457953,40,-86.60204,1.0,800000,1.5258789e-05,-89.48876
-42.507942,5572.2153,200.0,-86.60203,0.03869312,0.857637,34.536877,0.004908424,3.245673e-05,0.49084243,[ 0.859 -0.893  0.071 -0.87   0.238  0.961  0.37  -0.305 -0.065],100,1.0869104,1.0,4100,0.00857637,-200.0,423.979284286499,-86.60203,2.8954558,-59.472725,24.67326,3.8693118,0.0032456731,41,-86.60204,1.0,820000,1.5258789e-05,-89.48876
-48.8724,7441.169,200.0,-86.60203,0.068047546,0.99108326,43.52734,0.005643332,8.4411695e-06,0.56433314,[ 0.902 -0.867  0.002 -0.872  0.239  0.961  0.261 -0.343  0.082],100,1.075401,1.0,4200,0.009910832,-200.0,434.61175322532654,-86.60203,2.2974067,-67.9177,24.484318,6.8047547,0.00084411696,42,-86.60204,1.0,840000,1.5258789e-05,-89.48876
-42.761246,13138.033,200.0,-86.60203,0.1122328,1.3169057,29.504921,0.004937673,7.349071e-06,0.4937673,[ 0.906 -0.797 -0.072 -0.874  0.239  0.964  0.217 -0.439  0.221],100,1.041148,1.0,4300,0.013169058,-200.0,444.4244935512543,-86.60203,3.389265,-58.441536,12.325599,11.22328,0.0007349071,43,-86.60204,1.0,860000,1.5258789e-05,-89.48876
-41.87222,7241.839,200.0,-86.60203,0.05848063,0.97771883,47.172646,0.0048350156,8.484056e-07,0.48350158,[ 0.986 -0.811 -0.139 -0.874  0.241  0.962  0.07  -0.413  0.342],100,1.0308481,1.0,4400,0.009777188,-200.0,454.13873505592346,-86.60203,2.1198726,-61.69899,19.649677,5.8480635,8.484056e-05,44,-86.60204,1.0,880000,1.5258789e-05,-89.48876
-51.46997,15154.996,200.0,-86.60203,0.11137439,1.4143844,22.35705,0.0059432755,4.198445e-05,0.59432757,[ 0.962 -0.714 -0.211 -0.874  0.241  0.961  0.201 -0.583  0.382],100,1.0559158,1.0,4500,0.014143843,-200.0,464.2032735347748,-86.60203,4.4728622,-65.119385,15.007175,11.13744,0.004198445,45,-86.60204,1.0,900000,1.5258789e-05,-89.48876
-29.864084,2319.331,200.0,-86.60203,0.027873076,0.553313,38.391254,0.003448428,1.3202026e-05,0.3448428,[ 0.933 -0.677 -0.219 -0.872  0.23   0.97   0.363 -0.631  0.268],100,1.0071107,1.0,4600,0.0055331304,-200.0,474.69387459754944,-86.60203,2.60476,-47.750484,27.975628,2.7873077,0.0013202026,46,-86.60204,1.0,920000,1.5258789e-05,-89.48876
-51.173134,11343.954,200.0,-86.60203,0.10784984,1.223691,24.476665,0.005909,2.4495539e-05,0.59089994,[ 0.932 -0.611 -0.283 -0.872  0.23   0.97   0.374 -0.779  0.406],100,1.008978,1.0,4700,0.01223691,-200.0,485.11735129356384,-86.60203,4.0855236,-65.45493,18.908592,10.784984,0.002449554,47,-86.60204,1.0,940000,1.5258789e-05,-89.48876
-55.715256,16352.479,200.0,-86.60203,0.121915825,1.4692014,26.180586,0.006433481,2.543259e-05,0.6433482,[ 1.498 -0.812 -0.649 -0.905  0.277  0.956  0.824 -0.995  0.171],100,1.0106866,1.0,4800,0.014692015,-200.0,495.39368438720703,-86.60203,3.8196242,-70.4858,16.089605,12.191583,0.002543259,48,-86.60204,1.0,960000,1.5258789e-05,-89.48876
-52.31196,11025.452,200.0,-86.60203,0.08340306,1.20639,27.028013,0.0060405005,7.283943e-05,0.6040501,[ 1.5   -0.928 -0.534 -0.896  0.267  0.958  0.628 -0.897  0.268],100,1.0369267,1.0,4900,0.012063901,-200.0,505.82012248039246,-86.60203,3.699865,-67.31965,20.045368,8.340306,0.0072839432,49,-86.60204,1.0,980000,1.5258789e-05,-89.48876
-51.285347,10538.051,200.0,-86.60203,0.07189874,1.1794232,31.28166,0.005921957,3.3414664e-05,0.5921957,[ 1.293 -0.979 -0.277 -0.892  0.246  0.975  0.4   -0.723  0.322],100,1.0465523,1.0,5000,0.011794232,-200.0,518.3438942432404,-86.60203,3.1967614,-67.430855,20.134853,7.189874,0.0033414667,50,-86.60204,1.0,1000000,1.5258789e-05,-89.48876
-67.51721,22653.38,200.0,-86.60203,0.118620925,1.7292432,9.023705,0.0077962624,2.0782432e-05,0.7796263,[ 1.226 -0.927 -0.262 -0.887  0.246  0.97   0.562 -0.83   0.268],100,1.0099139,1.0,5100,0.017292429,-200.0,527.7077987194061,-86.60203,11.0819235,-76.18881,16.892735,11.862093,0.0020782433,51,-86.60204,1.0,1020000,1.5258789e-05,-89.48876
-41.724586,7930.867,200.0,-86.60203,0.059597433,1.0231749,38.921124,0.004817969,2.4207386e-05,0.48179692,[ 1.174 -0.851 -0.286 -0.89   0.246  0.973  0.566 -0.948  0.382],100,0.9644576,1.0,5200,0.010231748,-200.0,538.819340467453,-86.60203,2.569299,-59.733997,18.148983,5.9597435,0.0024207386,52,-86.60204,1.0,1040000,1.5258789e-05,-89.48876
-48.85632,8022.227,200.0,-86.60203,0.068120986,1.0290514,45.731678,0.0056414753,2.385247e-05,0.5641476,[ 1.256 -0.849 -0.369 -0.89   0.246  0.972  0.44  -0.939  0.499],100,1.0204868,1.0,5300,0.010290514,-200.0,549.6793670654297,-86.60203,2.1866682,-68.377914,23.109234,6.8120985,0.002385247,53,-86.60204,1.0,1060000,1.5258789e-05,-89.48876
-51.765415,14012.66,200.0,-86.60203,0.0939793,1.3600342,29.675058,0.005977391,2.8528751e-05,0.59773904,[ 1.266 -0.93  -0.298 -0.891  0.244  0.975  0.559 -0.911  0.352],100,1.0594512,1.0,5400,0.013600342,-200.0,558.9475905895233,-86.60203,3.3698332,-67.490845,16.189144,9.39793,0.0028528753,54,-86.60204,1.0,1080000,1.5258789e-05,-89.48876
-49.853516,8836.984,200.0,-86.60203,0.06363331,1.0800444,37.303802,0.0057566212,4.8299407e-05,0.57566214,[ 1.283 -0.985 -0.261 -0.889  0.242  0.976  0.637 -0.832  0.195],100,1.0554103,1.0,5500,0.010800444,-200.0,568.1306948661804,-86.60203,2.680692,-67.48478,22.12369,6.363331,0.004829941,55,-86.60204,1.0,1100000,1.5258789e-05,-89.48876
-43.39963,6742.4985,200.0,-86.60203,0.047422532,0.9434089,28.792847,0.0050113876,2.1456743e-05,0.50113875,[ 1.187 -0.871 -0.279 -0.9    0.249  0.979  0.777 -0.89   0.113],100,1.0667086,1.0,5600,0.009434089,-200.0,577.3714056015015,-86.60203,3.473085,-58.88955,22.007427,4.7422533,0.0021456743,56,-86.60204,1.0,1120000,1.5258789e-05,-89.48876
-44.435165,5495.782,200.0,-86.60203,0.041132543,0.8517346,41.252296,0.005130961,6.855639e-06,0.5130961,[ 0.679 -0.452 -0.19  -0.919  0.257  0.991  0.611 -0.597 -0.014],100,1.0624563,1.0,5700,0.008517346,-200.0,587.0108509063721,-86.60203,2.4241076,-62.976067,26.62713,4.1132545,0.00068556395,57,-86.60204,1.0,1140000,1.5258789e-05,-89.48876
-45.378826,8181.9204,200.0,-86.60203,0.054818027,1.0392432,35.5006,0.0052399267,9.355033e-06,0.52399266,[ 0.735 -0.442 -0.255 -0.917  0.252  0.993  0.511 -0.635  0.124],100,1.0365382,1.0,5800,0.01039243,-200.0,596.9157178401947,-86.60203,2.816854,-62.578674,20.269411,5.481803,0.0009355034,58,-86.60204,1.0,1160000,1.5258789e-05,-89.48876
-65.54446,22876.42,200.0,-86.60203,0.1309739,1.7377352,25.0537,0.0075684665,2.3377752e-05,0.75684667,[ 0.765 -0.448 -0.279 -0.916  0.251  0.993  0.407 -0.689  0.282],100,1.0681777,1.0,5900,0.01737735,-200.0,607.6860601902008,-86.60203,3.9914265,-79.99362,15.944623,13.09739,0.0023377752,59,-86.60204,1.0,1180000,1.5258789e-05,-89.48876
-67.58495,17500.646,200.0,-86.60203,0.10372351,1.5199054,14.592437,0.0078040836,0.000110525136,0.7804085,[ 0.675 -0.487 -0.15  -0.925  0.248  1.006  0.433 -0.606  0.173],100,1.0866966,1.0,6000,0.015199054,-200.0,616.8683655261993,-86.60203,6.852865,-78.61229,20.86352,10.372352,0.0110525135,60,-86.60204,1.0,1200000,1.5258789e-05,-89.48876
-34.12882,3720.9148,200.0,-86.60203,0.042345647,0.7008327,41.78392,0.00394088,1.35448645e-05,0.39408797,[ 0.884 -0.536 -0.311 -0.95   0.25   1.028  0.549 -0.491 -0.058],100,1.0864581,1.0,6100,0.007008327,-200.0,625.7487156391144,-86.60203,2.3932652,-52.788807,24.02353,4.234565,0.0013544864,61,-86.60204,1.0,1220000,1.5258789e-05,-89.48876
-51.624626,14873.899,200.0,-86.60203,0.095396124,1.4012058,26.506403,0.005961133,1.8004728e-05,0.5961134,[ 0.852 -0.578 -0.237 -0.951  0.251  1.028  0.641 -0.424 -0.217],100,1.0789951,1.0,6200,0.014012057,-200.0,635.9108982086182,-86.60203,3.7726734,-66.48679,15.325255,9.539613,0.0018004728,62,-86.60204,1.0,1240000,1.5258789e-05,-89.48876
-43.524467,5026.3003,200.0,-86.60203,0.0382277,0.8145426,48.465275,0.005025802,8.516832e-06,0.5025802,[ 0.829 -0.495 -0.297 -0.957  0.253  1.032  0.631 -0.547 -0.084],100,1.084775,1.0,6300,0.0081454255,-200.0,645.44509100914,-86.60203,2.063333,-63.621048,27.57299,3.8227699,0.0008516832,63,-86.60204,1.0,1260000,1.5258789e-05,-89.48876
-39.478386,7786.81,200.0,-86.60203,0.08591415,1.0138397,37.959126,0.0045585986,1.2808398e-05,0.45585987,[ 1.157 -0.779 -0.34  -0.733  0.08   0.982  0.608 -0.601 -0.007],100,1.0950067,1.0,6400,0.010138397,-200.0,654.7706615924835,-86.60203,2.6344125,-57.26384,16.81733,8.591415,0.0012808399,64,-86.60204,1.0,1280000,1.5258789e-05,-89.48876
-58.04142,24328.441,200.0,-86.60203,0.16397057,1.7920356,21.24298,0.006702085,1.1332029e-05,0.6702085,[ 1.149 -0.878 -0.234 -0.733  0.079  0.982  0.624 -0.497 -0.127],100,1.0850348,1.0,6500,0.017920356,-200.0,663.7421996593475,-86.60203,4.7074375,-71.346405,12.270747,16.397058,0.0011332029,65,-86.60204,1.0,1300000,1.5258789e-05,-89.48876
-44.280807,7142.9146,200.0,-86.60203,0.063647926,0.971018,49.616173,0.005113138,9.888714e-06,0.5113138,[ 1.146 -0.896 -0.213 -0.73   0.074  0.984  0.746 -0.687 -0.059],100,1.0562907,1.0,6600,0.009710181,-200.0,673.6024136543274,-86.60203,2.015472,-64.6146,21.708704,6.364793,0.0009888714,66,-86.60204,1.0,1320000,1.5258789e-05,-89.48876
-38.202324,3417.7014,200.0,-86.60203,0.04245635,0.67167103,37.135525,0.0044112504,4.7927306e-06,0.44112504,[ 1.095 -0.785 -0.273 -0.733  0.077  0.985  0.804 -0.853  0.049],100,1.0317304,1.0,6700,0.00671671,-200.0,683.8642017841339,-86.60203,2.6928394,-55.79377,30.134932,4.245635,0.0004792731,67,-86.60204,1.0,1340000,1.5258789e-05,-89.48876
