ReturnMeanIW,J_sample_variance,TimestepsSoFar,EpisodesSoFar,EpRewMean,MaxIWNorm,MeanIWNorm,MaxIW,Iteration,StdIW,ESSRenyi,InitialReturnMin,MeanEntropy,EpThisIter,MeanIW,TimeElapsed,Bound,EmpiricalD2,InitialReturnMax,InitialReturnMean,MinIW,ReturnStepMax,ReturnStepMaxmin,StdIWNorm,InitialReturnStd,MinIWNorm,ESSClassic,InitialBound,EpLenMean,Weights
-39.99,4672.6846,550000,1100,-415.1654390978813,0.046734728,0.0048604994,4.673473,11,0.8274918,2.3175957,-82.729416,1.3684278,100,0.48604992,402.2539258003235,-58.104233,43.148163,-81.73016,-82.44953,0.0122147985,0.84199286,0.84199286,0.008274918,0.22535847,0.00012214798,25.65123,-85.20718,500.0,[ 1.237 -0.172 -0.057]
-48.679108,7205.137,600000,1200,-413.21314230412247,0.061710384,0.0059136087,6.1710386,12,1.0260324,2.5365283,-82.67114,1.3222798,100,0.5913609,439.5819926261902,-65.981766,39.42396,-80.97603,-82.17168,0.00020733189,0.8431009,0.8431009,0.010260324,0.364432,2.073319e-06,24.935482,-84.927376,500.0,[ 1.184  0.114 -0.05 ]
-50.121582,13244.303,650000,1300,-414.5973367074132,0.10211878,0.0060725706,10.211879,13,1.3869408,3.0331993,-82.77722,1.2705115,100,0.607257,476.533522605896,-65.964645,32.96849,-81.24805,-82.360146,0.00019312634,0.84341913,0.84341913,0.013869407,0.33438182,1.9312633e-06,16.086485,-85.11938,500.0,[ 1.27  -0.038 -0.097]
-48.221756,11855.164,700000,1400,-415.29258762702347,0.08167682,0.0058462536,8.167682,14,1.3135177,2.2560158,-82.731445,1.211152,100,0.5846254,516.382075548172,-66.58199,44.32593,-81.81499,-82.489746,0.0003438231,0.84184414,0.84184414,0.013135177,0.16692658,3.438231e-06,16.534485,-85.24746,500.0,[ 1.455 -0.18  -0.148]
-59.92705,16133.629,750000,1500,-414.9414618876576,0.09668337,0.007267465,9.668337,15,1.5317537,8.394799,-82.70482,1.2578275,100,0.7267465,555.0202515125275,-69.441956,11.912137,-81.814705,-82.431816,0.008215313,0.8422579,0.8422579,0.015317536,0.19320394,8.215313e-05,18.374447,-85.18865,500.0,[ 1.386 -0.047 -0.208]
-55.471962,11278.245,800000,1600,-414.8814894028008,0.07851634,0.006731022,7.851634,16,1.2813379,4.9315658,-82.701515,1.309585,100,0.6731022,591.9918959140778,-67.88562,20.277536,-81.19149,-82.39454,0.005017236,0.8421173,0.8421173,0.012813378,0.25596645,5.017236e-05,21.627186,-85.151245,500.0,[ 1.363 -0.082 -0.161]
-38.774475,8134.381,850000,1700,-414.8073135022819,0.06221726,0.004706558,6.2217264,17,1.0896878,2.7085567,-82.72058,1.2488304,100,0.47065583,627.769740819931,-55.528664,36.920033,-81.196945,-82.37684,0.0003773082,0.84240353,0.84240353,0.010896878,0.24319953,3.773082e-06,15.722279,-85.13419,500.0,[ 1.369 -0.1   -0.109]
-35.99392,6922.274,900000,1800,-415.3581826673448,0.07676051,0.0043641943,7.676051,18,1.0034318,2.5521822,-82.759476,1.1846253,100,0.4364194,666.6739776134491,-53.261864,39.182156,-81.64944,-82.47978,0.0008486998,0.8422316,0.8422316,0.010034317,0.16699164,8.486998e-06,15.907124,-85.238434,500.0,[ 1.499 -0.179 -0.17 ]
-76.33569,3282.2485,950000,1900,-415.5137302866578,0.049115743,0.009251044,4.9115744,19,0.6903443,72.22155,-82.75612,1.1669372,100,0.9251045,705.1592693328857,-79.58167,1.3846283,-81.80975,-82.51288,0.1881175,0.8421143,0.8421143,0.006903443,0.15356079,0.001881175,64.23165,-85.27141,500.0,[ 1.524 -0.21  -0.234]
-77.748795,980.55475,1000000,2000,-415.4664453676343,0.020362431,0.009420134,2.0362432,20,0.3768491,80.21676,-82.73039,1.1719271,100,0.9420134,743.5422172546387,-80.827805,1.2466223,-81.444046,-82.49976,0.20403779,0.8426169,0.8426169,0.003768491,0.21531495,0.0020403778,86.20414,-85.25744,500.0,[ 1.532 -0.19  -0.252]
-53.49872,13558.146,1050000,2100,-415.6559929843247,0.093629204,0.006483869,9.362921,21,1.405153,4.8282666,-82.788864,1.2028621,100,0.648387,780.5416216850281,-66.05772,20.711367,-82.07359,-82.560936,0.018592082,0.8419863,0.8419863,0.014051529,0.15280685,0.00018592081,17.5545,-85.32057,500.0,[ 1.525 -0.256 -0.247]
-38.849213,9796.716,1100000,2200,-414.90372979164124,0.08401364,0.0047106375,8.401364,22,1.1938072,2.9483714,-82.7788,1.1396618,100,0.47106376,816.7304127216339,-54.918877,33.91703,-81.685936,-82.425545,0.0008453225,0.8422055,0.8422055,0.011938072,0.21583669,8.453225e-06,13.472419,-85.184845,500.0,[ 1.481 -0.039 -0.216]
-57.202633,27090.676,1150000,2300,-414.9910051198304,0.1801992,0.006939762,18.01992,23,1.9856944,2.9885316,-82.72283,1.0771475,100,0.6939762,853.0941507816315,-73.15317,33.46125,-81.70119,-82.45284,0.00023581886,0.841998,0.841998,0.019856943,0.19689158,2.3581886e-06,10.884705,-85.210266,500.0,[ 1.48  -0.036 -0.279]
-31.59842,2716.3125,1200000,2400,-415.0471361657977,0.035148032,0.0038429953,3.5148032,24,0.63189656,2.7881944,-82.7319,1.0604717,100,0.38429955,889.0459814071655,-48.11386,35.865505,-80.779724,-82.42184,0.007435324,0.84223497,0.84223497,0.006318965,0.26845336,7.435324e-05,27.000313,-85.17957,500.0,[ 1.464 -0.014 -0.342]
-81.53673,398.82977,1250000,2500,-412.6204415990412,0.017702075,0.009931544,1.7702075,25,0.24131405,94.68409,-82.68653,1.0663455,100,0.99315447,924.7642188072205,-84.36926,1.0561436,-80.79599,-82.08113,0.46095386,0.8427182,0.8427182,0.0024131404,0.46976992,0.0046095387,94.42532,-84.83735,500.0,[ 1.429  0.192 -0.359]
-76.36033,2094.1216,1300000,2600,-412.91903171420097,0.032408558,0.009316201,3.2408557,26,0.55764884,69.8463,-82.728485,1.0594993,100,0.9316202,959.7700214385986,-79.659935,1.4317151,-80.6328,-82.06379,0.29976776,0.8467464,0.8467464,0.0055764886,0.48491025,0.0029976775,73.62156,-84.8214,500.0,[ 1.453  0.181 -0.353]
-53.744778,7340.687,1350000,2700,-411.50867124170065,0.057924055,0.0065550543,5.7924056,27,1.0384432,2.8335273,-82.75141,1.1125246,100,0.6555054,996.5373845100403,-70.13144,35.291702,-80.50094,-81.926384,0.0026661183,0.84669775,0.84669775,0.010384432,0.55004734,2.6661182e-05,28.492878,-84.68475,500.0,[ 1.451  0.229 -0.36 ]
-43.073433,7868.058,1400000,2800,-411.6433068585396,0.059775732,0.005278522,5.9775734,28,1.087309,1.9443207,-82.693054,1.0761544,100,0.52785224,1033.743015050888,-62.841484,51.431847,-79.745995,-81.96503,0.0041252556,0.84671867,0.84671867,0.01087309,0.53937536,4.1252555e-05,19.072754,-84.721466,500.0,[ 1.275  0.229 -0.306]
-37.97841,5576.494,1450000,2900,-405.7550130340457,0.06045396,0.004664905,6.045396,29,0.9108066,1.9374244,-82.69533,1.0094634,100,0.4664905,1069.7480063438416,-57.782154,51.614918,-79.46813,-81.34486,0.00017742833,0.84794503,0.84794503,0.009108066,0.8041113,1.7742833e-06,20.780857,-84.101364,500.0,[ 1.287  0.348 -0.343]
-43.60154,7298.5337,1500000,3000,-406.4804588195682,0.05211688,0.005367785,5.211688,30,1.0489196,2.4338748,-82.64113,0.96808815,100,0.53677857,1108.7386047840118,-61.258904,41.086746,-79.6095,-81.50477,0.00038356456,0.8506216,0.8506216,0.010489196,0.7573002,3.8356457e-06,20.7533,-84.259476,500.0,[ 1.298  0.342 -0.41 ]
-56.39253,9061.338,1550000,3100,-399.5000120483339,0.06354141,0.0069484925,6.354141,31,1.163879,5.5241003,-82.693756,1.0087729,100,0.69484925,1146.6183693408966,-68.12044,18.102495,-77.57649,-80.66874,0.0054370193,0.8498608,0.8498608,0.01163879,1.167287,5.437019e-05,26.27668,-83.42521,500.0,[ 1.412  0.409 -0.451]
-44.263206,6074.2065,1600000,3200,-404.5426410262287,0.05575448,0.0054676044,5.575448,32,0.9615783,2.724696,-82.676346,1.0264293,100,0.5467605,1183.185401916504,-60.95877,36.701344,-78.86622,-81.28655,0.0105906185,0.849288,0.849288,0.009615784,0.860391,0.00010590618,24.432163,-84.04242,500.0,[ 1.382  0.37  -0.41 ]
-36.868385,8581.101,1650000,3300,-396.29356453463436,0.08372921,0.004573137,8.372921,33,1.1414057,2.8423395,-82.50146,0.9687694,100,0.4573137,1223.614930152893,-53.180206,35.182285,-77.38863,-80.37657,0.00032057695,0.85001326,0.85001326,0.011414056,1.1630961,3.2057694e-06,13.832259,-83.12662,500.0,[ 1.415  0.449 -0.392]
-27.95211,3091.3132,1700000,3400,-399.21366750851274,0.051365707,0.003448913,5.136571,34,0.6824274,3.1177337,-82.71413,0.9180382,100,0.3448913,1259.504915714264,-43.567,32.07458,-76.502625,-80.77741,0.00083808973,0.85182166,0.85182166,0.0068242736,1.250783,8.380897e-06,20.34526,-83.534546,500.0,[ 1.406  0.418 -0.45 ]
-47.407932,4582.9775,1750000,3500,-402.7456654459238,0.043378506,0.0058185314,4.3378506,35,0.8240212,5.4670773,-82.60586,0.94856334,100,0.58185315,1297.1100490093231,-59.18432,18.29131,-78.937485,-81.117386,0.0019562503,0.85002416,0.85002416,0.008240212,0.94406897,1.9562502e-05,33.270935,-83.8709,500.0,[ 1.401  0.375 -0.501]
-49.92961,20169.734,1800000,3600,-407.92505102306603,0.16600905,0.0061818534,16.600906,36,1.7742771,5.5180535,-82.6897,0.97625005,100,0.6181853,1334.387321472168,-61.663372,18.122332,-79.02686,-81.548004,0.035484906,0.849569,0.849569,0.017742772,0.7737755,0.00035484906,10.825213,-84.30433,500.0,[ 1.446  0.321 -0.47 ]
-56.47586,12715.46,1850000,3700,-401.9805381017923,0.08629194,0.006941985,8.629194,37,1.3764817,4.9847026,-82.612686,1.0244187,100,0.6941984,1372.5339622497559,-68.80991,20.061377,-77.027374,-80.931274,0.010423742,0.8497882,0.8497882,0.013764815,1.1769322,0.00010423742,20.27724,-83.685036,500.0,[ 1.435  0.39  -0.443]
-30.5781,3799.5745,1900000,3800,-404.55608515128495,0.051142596,0.003767126,5.1142597,38,0.75406235,2.4243796,-82.60345,0.9854135,100,0.37671256,1410.7487297058105,-48.26194,41.247665,-79.058655,-81.24767,0.0008876617,0.8500079,0.8500079,0.0075406237,0.92401415,8.876616e-06,19.972958,-84.00112,500.0,[ 1.506  0.369 -0.394]
-61.293518,9944.891,1950000,3900,-396.75898539394143,0.08118205,0.007568462,8.118205,39,1.2130061,5.29965,-82.59802,1.0136709,100,0.7568463,1451.1783456802368,-73.25334,18.86917,-76.80142,-80.357025,0.0017775487,0.8518369,0.8518369,0.012130061,1.3156816,1.7775486e-05,28.021536,-83.11029,500.0,[ 1.509  0.442 -0.433]
-61.060978,13992.24,2000000,4000,-402.38493857607244,0.09469223,0.0075487266,9.469223,40,1.4565486,3.9891536,-82.614655,1.0673254,100,0.75487274,1490.785989522934,-74.84879,25.067974,-78.29067,-80.89791,0.0016661787,0.849761,0.849761,0.0145654855,1.02162,1.6661787e-05,21.172619,-83.651726,500.0,[ 1.498  0.389 -0.405]
-68.83107,8310.445,2050000,4100,-402.9930791990459,0.052294534,0.008469911,5.2294536,41,1.113295,14.50315,-82.59009,1.0614481,100,0.8469912,1529.7199256420135,-76.06003,6.895054,-78.17699,-80.94806,0.0043242616,0.84974635,0.84974635,0.011132948,1.0235448,4.3242613e-05,36.66123,-83.701065,500.0,[ 1.504  0.388 -0.352]
-48.444622,9980.733,2100000,4200,-406.96343307748435,0.07670338,0.0059291893,7.6703377,42,1.2181722,5.555667,-82.499825,1.1057001,100,0.592919,1564.7490587234497,-60.11174,17.99964,-79.11182,-81.496765,0.0038486023,0.84974706,0.84974706,0.012181722,0.7402693,3.848602e-05,19.153019,-84.24675,500.0,[ 1.452  0.325 -0.358]
-46.721226,8550.484,2150000,4300,-409.31473360762,0.09381274,0.0057151294,9.381274,43,1.1242735,4.452491,-82.6495,1.1562465,100,0.571513,1600.5303993225098,-59.777447,22.45934,-79.50902,-81.654465,0.0023857509,0.84977067,0.84977067,0.011242735,0.7037468,2.3857508e-05,20.534603,-84.40944,500.0,[ 1.462  0.28  -0.313]
-77.637726,1672.7316,2200000,4400,-411.23300798103213,0.032164566,0.009492234,3.2164567,44,0.50042164,84.88421,-82.65112,1.1477396,100,0.94922346,1639.3299779891968,-80.62802,1.1780754,-78.819565,-81.87042,0.3230906,0.84975564,0.84975564,0.0050042165,0.6686238,0.003230906,78.25156,-84.62546,500.0,[ 1.445  0.248 -0.263]
-48.85306,8283.152,2250000,4500,-410.57113128632307,0.061659764,0.005983798,6.1659765,45,1.1099238,3.3292928,-82.70885,1.1982925,100,0.59837985,1674.829960823059,-63.962723,30.03641,-79.80699,-81.85944,0.00475209,0.8497596,0.8497596,0.011099239,0.633007,4.75209e-05,22.519548,-84.616394,500.0,[ 1.382  0.27  -0.271]
-68.372765,6478.4136,2300000,4600,-408.0952238701284,0.043739147,0.008345959,4.3739147,46,0.97446215,17.321783,-82.64542,1.1901648,100,0.8345959,1710.7367804050446,-74.9919,5.7730775,-79.30539,-81.61327,0.002363757,0.8497591,0.8497591,0.009744621,0.7124599,2.3637569e-05,42.314507,-84.36811,500.0,[ 1.39   0.321 -0.221]
-55.162354,15066.197,2350000,4700,-410.9026402580738,0.08897781,0.0067336536,8.897781,47,1.4886116,2.3996968,-82.681725,1.1256956,100,0.6733654,1743.2259707450867,-72.95375,41.671932,-78.86046,-81.75952,0.00022415613,0.8497516,0.8497516,0.014886116,0.7050011,2.2415613e-06,16.98597,-84.51558,500.0,[ 1.279  0.244 -0.229]
-37.800198,5473.7046,2400000,4800,-411.20784360155466,0.0491263,0.004604619,4.91263,48,0.8960339,2.1582494,-82.66956,1.0634907,100,0.46046197,1775.885915517807,-56.55764,46.333847,-80.179565,-81.90505,0.0001077071,0.84975874,0.84975874,0.008960338,0.5523699,1.0770709e-06,20.8912,-84.660706,500.0,[ 1.351  0.238 -0.293]
-58.334805,10326.911,2450000,4900,-412.62979706779123,0.08238219,0.007090279,8.238219,49,1.227865,4.457504,-82.69807,1.1083846,100,0.7090279,1811.5385122299194,-71.39135,22.43408,-80.644,-82.083046,0.01581354,0.8498597,0.8498597,0.012278649,0.49397925,0.0001581354,25.006336,-84.83963,500.0,[ 1.308  0.188 -0.355]
-50.721725,8395.409,2500000,5000,-413.6539411088824,0.08656643,0.0061655086,8.656644,50,1.1086898,3.5475426,-82.72994,1.1599324,100,0.6165509,1846.3219838142395,-65.36296,28.188528,-80.74526,-82.25402,0.0018752887,0.849877,0.849877,0.011086899,0.39857882,1.8752886e-05,23.620722,-85.01168,500.0,[ 1.324  0.117 -0.311]
-57.673706,13179.944,2550000,5100,-414.1297578431666,0.089714624,0.0070079933,8.971462,51,1.3874207,5.489778,-82.72677,1.2090001,100,0.7007994,1879.1979804039001,-69.44292,18.215673,-80.9861,-82.299736,0.0048146173,0.8498813,0.8498813,0.013874207,0.30982473,4.8146172e-05,20.327341,-85.057304,500.0,[ 1.323  0.061 -0.259]
-46.441845,8880.8955,2600000,5200,-414.5687064528465,0.08188498,0.0056327838,8.1884985,52,1.1365602,4.1160016,-82.7366,1.1579788,100,0.5632784,1913.6859295368195,-60.035576,24.295422,-81.37508,-82.36942,0.0015121358,0.84985536,0.84985536,0.011365603,0.28542686,1.5121358e-05,19.718607,-85.127304,500.0,[ 1.323  0.014 -0.21 ]
-45.8415,10282.524,2650000,5300,-414.94907426938414,0.086683996,0.0055576586,8.6684,53,1.2231683,3.182786,-82.75927,1.1016308,100,0.5557659,1949.020404100418,-61.30443,31.419014,-81.92575,-82.45536,0.0009175338,0.8498565,0.8498565,0.0122316815,0.21046066,9.175338e-06,17.112078,-85.214005,500.0,[ 0.907 -0.03  -0.261]
-31.269287,3178.1619,2700000,5400,-415.48914380684494,0.040914662,0.0037879967,4.0914664,54,0.6793202,2.3460624,-82.74605,1.041757,100,0.3787997,1983.3782169818878,-49.2769,42.62461,-81.89281,-82.52543,6.45585e-05,0.8498689,0.8498689,0.0067932014,0.19678332,6.4558503e-07,23.718596,-85.28362,500.0,[ 0.989 -0.132 -0.317]
-53.826595,7769.546,2750000,5500,-415.8523583860695,0.08149061,0.006517062,8.149061,55,1.0611942,7.328073,-82.77758,1.0875964,100,0.6517062,2020.4743030071259,-64.01947,13.6461525,-81.92882,-82.59911,0.008914968,0.84986037,0.84986037,0.010611943,0.15592626,8.9149675e-05,27.38626,-85.358376,500.0,[ 1.001 -0.239 -0.377]
-53.59326,11174.484,2800000,5600,-415.6001566262543,0.076602004,0.0064852997,7.6602006,56,1.2723023,3.8436544,-82.783516,1.0451694,100,0.64852995,2051.881887435913,-67.66833,26.016907,-81.95288,-82.54289,0.00015321469,0.84985477,0.84985477,0.012723024,0.19136174,1.5321468e-06,20.623842,-85.302345,500.0,[ 0.999 -0.156 -0.332]
-46.221863,6927.4307,2850000,5700,-415.9671527786553,0.07744868,0.0055960715,7.7448683,57,1.0026246,3.4533544,-82.7985,1.0744467,100,0.5596071,2085.9666187763214,-61.073715,28.957354,-82.18753,-82.6296,0.011967085,0.8498535,0.8498535,0.010026245,0.11506918,0.00011967085,23.75275,-85.38954,500.0,[ 0.993 -0.339 -0.374]
-41.58571,3821.3037,2900000,5800,-415.46423618212344,0.049894962,0.005042993,4.989496,58,0.7464463,6.301045,-82.76469,1.0598015,100,0.50429934,2120.225265979767,-52.57621,15.870383,-82.02843,-82.52011,0.007659745,0.8498561,0.8498561,0.007464463,0.18642032,7.659745e-05,31.339222,-85.278915,500.0,[ 1.054 -0.098 -0.344]
-56.088722,13504.598,2950000,5900,-414.1089073970914,0.09456588,0.0068120337,9.456589,59,1.4037601,4.641037,-82.72218,1.1122912,100,0.68120337,2155.7243185043335,-68.88823,21.54691,-81.103874,-82.31223,0.012705379,0.8498684,0.8498684,0.014037601,0.3120726,0.00012705379,19.060286,-85.06965,500.0,[ 1.066  0.107 -0.359]
-61.909546,16113.0205,3000000,6000,-413.83833254083993,0.11805355,0.007545414,11.805355,60,1.5444893,9.160288,-82.71445,1.1579915,100,0.7545414,2192.2032446861267,-71.01928,10.916687,-80.71642,-82.22219,0.019957438,0.84986794,0.84986794,0.0154448915,0.40621656,0.00019957438,19.268196,-84.97934,500.0,[ 1.055  0.112 -0.307]
-44.137695,4826.425,3050000,6100,-413.5524661195278,0.054487247,0.0053715683,5.4487247,61,0.84022427,3.0549247,-82.75525,1.2087703,100,0.5371569,2226.2779936790466,-59.92013,32.73403,-80.82196,-82.17494,0.0049147164,0.8498545,0.8498545,0.008402243,0.4372254,4.9147162e-05,29.012903,-84.93345,500.0,[ 0.983  0.137 -0.261]
-57.070347,15420.501,3100000,6200,-412.27410610079767,0.101626754,0.006957291,10.162676,62,1.5040799,9.939828,-82.73036,1.2511841,100,0.6957292,2259.6218886375427,-65.817245,10.060536,-79.73153,-81.99181,0.011968432,0.8498569,0.8498569,0.015040799,0.56950897,0.000119684315,17.625166,-84.7495,500.0,[ 0.971  0.209 -0.21 ]
-35.734642,8594.349,3150000,6300,-410.97611942529676,0.071120955,0.004362505,7.112096,63,1.1233373,3.2728415,-82.66482,1.1894699,100,0.43625054,2295.7706410884857,-50.965942,30.55449,-80.43814,-81.8728,0.0016330054,0.84986496,0.84986496,0.011233373,0.51567024,1.6330054e-05,13.105244,-84.62829,500.0,[ 0.964  0.257 -0.168]
-40.92091,14679.1455,3200000,6400,-411.6763301382959,0.10697439,0.0050036786,10.697439,64,1.4740772,2.9579756,-82.74451,1.1389,100,0.5003678,2328.182697534561,-56.957817,33.806904,-80.34914,-81.9531,0.002040921,0.8499447,0.8499447,0.014740772,0.5374065,2.040921e-05,10.331817,-84.71126,500.0,[ 0.957  0.244 -0.229]
-46.92468,13359.308,3250000,6500,-407.08761912718415,0.11690635,0.0057448978,11.690636,65,1.4069103,3.6203103,-82.689865,1.0859971,100,0.57448983,2360.9459002017975,-61.411,27.621943,-78.30087,-81.43881,0.00023200414,0.8499446,0.8499446,0.014069102,0.7884008,2.3200414e-06,14.290878,-84.195145,500.0,[ 0.904  0.335 -0.28 ]
-76.10669,4285.84,3300000,6600,-409.6514632824063,0.03550936,0.009280478,3.550936,66,0.791657,42.82959,-82.72128,1.0781426,100,0.9280477,2392.542531490326,-80.32001,2.3348343,-79.81259,-81.80258,0.048732653,0.849945,0.849945,0.00791657,0.6280361,0.00048732653,57.881474,-84.55996,500.0,[ 0.852  0.284 -0.333]
-32.64582,4479.0903,3350000,6700,-412.0230056755245,0.05532502,0.003977518,5.532502,67,0.81200004,2.1786897,-82.71742,1.0126907,100,0.3977518,2426.2317707538605,-51.325874,45.899147,-80.577675,-82.05018,0.00012168657,0.84994394,0.84994394,0.00812,0.5001558,1.2168657e-06,19.351282,-84.80742,500.0,[ 0.939  0.23  -0.341]
-37.12625,6910.6646,3400000,6800,-411.6813168500364,0.073667996,0.004527925,7.3668,68,1.0072544,2.4376132,-82.671555,0.94986266,100,0.45279253,2456.6328389644623,-54.776566,41.023735,-80.41413,-81.97223,0.00066865794,0.8499427,0.8499427,0.010072544,0.5443617,6.686579e-06,16.810757,-84.72795,500.0,[ 0.935  0.242 -0.406]
-44.135178,8751.948,3450000,6900,-412.020750721395,0.099808425,0.0053773015,9.980843,69,1.1362597,4.89715,-82.727295,0.9934821,100,0.53773016,2489.5505743026733,-56.596264,20.42004,-80.12988,-81.95957,0.004301746,0.8499294,0.8499294,0.011362596,0.54093224,4.301746e-05,18.298092,-84.717155,500.0,[ 0.915  0.21  -0.469]
-43.881645,5399.669,3500000,7000,-413.6028112782538,0.04953986,0.0053350506,4.953986,70,0.8885218,3.1636221,-82.761215,1.0488099,100,0.5335052,2521.951175928116,-59.3917,31.609337,-80.9928,-82.2427,0.0050806734,0.8499452,0.8499452,0.008885218,0.37522942,5.080673e-05,26.499218,-85.001396,500.0,[ 0.932  0.151 -0.425]
-39.768932,6544.8086,3550000,7100,-413.417177105844,0.08026066,0.004843705,8.026066,71,0.98023695,2.2234921,-82.7431,1.1015806,100,0.4843705,2548.7504093647003,-58.265568,44.974297,-80.55876,-82.16926,0.0028929263,0.84992385,0.84992385,0.009802369,0.4828893,2.8929262e-05,19.625166,-84.92736,500.0,[ 0.919  0.166 -0.37 ]
-48.31713,10223.912,3600000,7200,-411.79331140130756,0.06156164,0.005894351,6.156164,72,1.2272596,2.1163085,-82.69045,1.0417004,100,0.58943504,2575.5852999687195,-67.26431,47.25209,-80.50905,-81.97834,0.00024048351,0.84991634,0.84991634,0.012272595,0.52516055,2.404835e-06,18.743729,-84.73469,500.0,[ 0.903  0.231 -0.317]
-70.36701,7167.036,3650000,7300,-409.51514360174536,0.069694184,0.0085670445,6.9694185,73,1.0222118,18.176378,-82.64902,1.0602497,100,0.8567044,2604.0311789512634,-76.82895,5.501646,-79.33882,-81.802536,0.0011640235,0.8499158,0.8499158,0.010222117,0.71805114,1.1640235e-05,41.25916,-84.55751,500.0,[ 0.93   0.292 -0.377]
-73.72427,9340.695,3700000,7400,-412.2355382576585,0.096934974,0.008985373,9.693498,74,1.1714419,41.390926,-82.73784,1.088633,100,0.8985374,2635.2439210414886,-78.01105,2.4159884,-80.68211,-82.06715,0.04151703,0.84994584,0.84994584,0.01171442,0.44762647,0.0004151703,37.041313,-84.82507,500.0,[ 0.982  0.226 -0.359]
