InitialBound,TimeElapsed,Weights,InitialReturnMin,InitialReturnMean,TimestepsSoFar,MeanIW,EpRewMean,InitialReturnMax,EpThisIter,ReturnStepMax,ReturnStepMaxmin,EpisodesSoFar,RewardCompression,Bound,MinIW,EpLenMean,ESSRenyi,InitialReturnStd,Iteration,EmpiricalD2,MaxIW,StdIW,ReturnMeanIW,MeanEntropy,ESSClassic
-85.38447,36.80985999107361,[ 1.119 -0.646  0.   ],-82.79863739013672,-82.62451171875,50000,0.7584177747741427,-415.9448908059299,-82.24974060058594,100,0.8420907855033875,0.8420907855033875,100,,-73.71927642822266,0.0037094828145128006,500.0,6.136965751647949,0.105068638920784,1,16.294696807861328,28.283687285071828,2.859301805615608,-62.578250885009766,1.3887187242507935,6.59126615524292
-85.29243,77.14419794082642,[ 0.995 -0.328 -0.03 ],-82.73975372314453,-82.53443145751953,100000,0.4933664106978284,-415.5762418112159,-81.93565368652344,100,0.8421380519866943,0.8421380519866943,200,,-58.054603576660156,0.0020098066952880444,500.0,2.5267269611358643,0.15415525436401367,2,39.5768928527832,5.3023595838192135,0.7736893060377948,-40.70402908325195,1.4455311298370361,28.927682876586914
-85.31828,114.90049409866333,[ 1.    -0.304  0.027],-82.74217987060547,-82.56021118164062,150000,0.5681148934105691,-415.48153302177786,-82.28546142578125,100,0.8420380353927612,0.8420380353927612,300,,-59.09931182861328,0.002214898170068453,500.0,5.08997106552124,0.10590051859617233,3,19.64647674560547,14.097479764579518,1.5191498122076805,-46.874332427978516,1.4016046524047852,12.28201675415039
-85.175865,157.24558115005493,[ 1.063 -0.095 -0.017],-82.71402740478516,-82.41873168945312,200000,0.7328139413413219,-414.78634675815704,-81.570068359375,100,0.8422496318817139,0.8422496318817139,400,,-76.09449005126953,0.0061544725457616965,500.0,3.070356845855713,0.21585725247859955,4,32.56950378417969,6.450358526600536,1.240172078001623,-60.3596076965332,1.4570322036743164,25.893367767333984
-85.11247,193.9491376876831,[ 1.047 -0.071  0.038],-82.7066650390625,-82.35558319091797,250000,0.5226141049213531,-414.60513382062317,-81.581787109375,100,0.8429505825042725,0.8429505825042725,500,,-61.18360900878906,0.01694953929243449,500.0,2.276514768600464,0.26278939843177795,5,43.926795959472656,6.191145393694206,1.0262498012630203,-42.91169357299805,1.449394702911377,20.627105712890625
-84.78585,230.9336018562317,[1.074 0.202 0.031],-82.57880401611328,-82.0332260131836,300000,0.47772925248926174,-412.22984182849524,-80.34930419921875,100,0.8439586162567139,0.8439586162567139,600,,-54.4388542175293,0.0016663914289945857,500.0,3.2518832683563232,0.44244495034217834,6,30.75141143798828,8.771508374738433,1.2928762852702105,-39.1744499206543,1.4121229648590088,11.99417781829834
-84.25326,271.92514729499817,[ 1.044  0.361 -0.007],-82.53772735595703,-81.50199890136719,350000,0.6764380584310158,-407.5628594040871,-78.78372192382812,100,0.8497328162193298,0.8497328162193298,700,,-69.06288146972656,0.005396936412937933,500.0,4.003213405609131,0.7280107140541077,7,24.979930877685547,9.450746125960352,1.263082293116891,-55.31211853027344,1.4616379737854004,22.13799285888672
-84.434105,311.78728699684143,[1.148 0.311 0.043],-82.56861877441406,-81.68181610107422,400000,0.35404915750810884,-410.01653660148384,-79.70006561279297,100,0.8491945862770081,0.8491945862770081,800,,-44.223026275634766,0.02509570595733904,500.0,3.203125476837158,0.5735527276992798,8,31.219507217407227,3.202723082108648,0.5036536080203015,-28.84477996826172,1.464133620262146,33.230289459228516
-83.781425,349.7326271533966,[1.162 0.472 0.045],-82.32489013671875,-81.03726196289062,450000,0.24935817011082753,-403.3454255318642,-78.42213439941406,100,0.8499126434326172,0.8499126434326172,900,,-36.5540771484375,0.00034925201497437253,500.0,2.8199477195739746,0.8261971473693848,9,35.46165084838867,2.5742459850547954,0.4415665045907281,-20.212671279907227,1.4090580940246582,24.15218162536621
-83.268776,395.55319356918335,[ 1.177  0.538 -0.01 ],-82.40681457519531,-80.52188110351562,500000,0.6712707947884123,-398.2488499884307,-76.9450454711914,100,0.8512207269668579,0.8512207269668579,1000,,-66.05921173095703,0.006160109866920275,500.0,5.005764007568359,1.262090802192688,10,19.976970672607422,8.379543987120694,1.4101752432507917,-53.781803131103516,1.4562045335769653,18.58553123474121
-82.77176,434.6211447715759,[1.186 0.579 0.037],-82.36839294433594,-80.0261459350586,550000,0.563470010321754,-394.60199388071896,-75.79443359375,100,0.8544819355010986,0.8544819355010986,1100,,-61.11695861816406,0.007071658474970296,500.0,2.8786699771881104,1.2655969858169556,11,34.73826599121094,9.084257894639418,1.1816685735686925,-44.934539794921875,1.4647995233535767,18.436105728149414
-81.604935,472.7411222457886,[1.183 0.681 0.046],-82.03179168701172,-78.87054443359375,599564,1.0,-377.33426644593476,-72.94761657714844,100,0.8530558347702026,0.8530558347702026,1200,,-81.60493469238281,1.0,495.64,100.0,1.677933931350708,12,1.0,1.0,,-78.87054443359375,1.4647995233535767,99.95475006103516
-81.90192,509.05318307876587,[1.183 0.681 0.046],-81.90251159667969,-79.17182922363281,649495,0.38361846816108397,-382.98085806503894,-74.68379211425781,100,0.8527145385742188,0.8527145385742188,1300,,-48.08061981201172,0.0008814558782745237,499.31,2.392906665802002,1.6770871877670288,13,41.79018020629883,3.0894425746748193,0.6226950312924866,-30.431903839111328,1.4147412776947021,27.423175811767578
-82.49507,551.9978406429291,[ 1.191  0.619 -0.004],-82.05612182617188,-79.7598648071289,699495,0.5869106507716275,-388.76542788416145,-76.14851379394531,100,0.8505388498306274,0.8505388498306274,1400,,-65.16792297363281,0.0007821191502882401,500.0,2.172562599182129,1.144611120223999,14,46.028594970703125,6.642534496468196,1.2916059032385891,-46.61110305786133,1.3554208278656006,17.130966186523438
-81.52721,592.4317979812622,[ 1.158  0.663 -0.064],-81.97877502441406,-78.7945785522461,748685,1.0,-372.51448488414286,-73.0349349975586,100,0.849693775177002,0.849693775177002,1500,,-81.52720642089844,1.0,491.9,100.0,1.928043246269226,15,1.0,1.0,,-78.7945785522461,1.3554208278656006,99.9401626586914
-80.971085,628.4193012714386,[ 1.158  0.663 -0.064],-81.37742614746094,-78.25850677490234,797377,1.0,-367.0332628443837,-68.52764892578125,100,0.8594979047775269,0.8594979047775269,1600,,-80.97108459472656,1.0,486.92,100.0,2.175063133239746,16,1.0,1.0,,-78.25850677490234,1.3554208278656006,99.92280578613281
-81.403625,663.3902115821838,[ 1.158  0.663 -0.064],-81.95365142822266,-78.67183685302734,847034,1.0,-375.39400069490074,-73.51007080078125,100,0.8572515249252319,0.8572515249252319,1700,,-81.40362548828125,1.0,496.57,100.0,1.7018749713897705,17,1.0,1.0,,-78.67183685302734,1.3554208278656006,99.95323181152344
-81.386986,700.531991481781,[ 1.158  0.663 -0.064],-81.68339538574219,-78.6642074584961,896235,1.0,-373.29953572511675,-71.170654296875,100,0.8526055216789246,0.8526055216789246,1800,,-81.3869857788086,1.0,492.01,100.0,2.115565299987793,18,1.0,1.0,,-78.6642074584961,1.3554208278656006,99.92770385742188
-81.34215,737.2627980709076,[ 1.158  0.663 -0.064],-81.70195007324219,-78.6187515258789,945724,1.0,-373.7586869192123,-73.37176513671875,100,0.8546737432479858,0.8546737432479858,1900,,-81.34214782714844,1.0,494.89,100.0,1.7939398288726807,19,1.0,1.0,,-78.6187515258789,1.3554208278656006,99.94795989990234
-81.438896,775.190122127533,[ 1.158  0.663 -0.064],-82.33699798583984,-78.69432830810547,995041,1.0,-372.01977596104143,-72.57081604003906,100,0.8559770584106445,0.8559770584106445,2000,,-81.43889617919922,1.0,493.17,100.0,2.0827038288116455,20,1.0,1.0,,-78.69432830810547,1.3554208278656006,99.93000793457031
-81.34078,810.24200963974,[ 1.158  0.663 -0.064],-81.69551086425781,-78.61759948730469,1044805,1.0,-376.3316489577293,-73.44635009765625,100,0.8557747602462769,0.8557747602462769,2100,,-81.34078216552734,1.0,497.64,100.0,1.6564496755599976,21,1.0,1.0,,-78.61759948730469,1.3554208278656006,99.95562744140625
-81.56257,846.4611744880676,[ 1.158  0.663 -0.064],-81.84669494628906,-78.83434295654297,1094269,1.0,-374.7910257087648,-73.60856628417969,100,0.8567951917648315,0.8567951917648315,2200,,-81.56256866455078,1.0,494.64,100.0,1.6682536602020264,22,1.0,1.0,,-78.83434295654297,1.3554208278656006,99.9552230834961
