InitialReturnMax,StdIW,ReturnMeanIW,ESSRenyi,MeanIW,InitialReturnStd,TimeElapsed,EpLenMean,RewardCompression,Bound,EpRewMean,EpThisIter,TimestepsSoFar,EpisodesSoFar,Weights,ReturnStepMaxmin,MeanEntropy,MaxIW,Iteration,EmpiricalD2,ReturnStepMax,ESSClassic,InitialReturnMean,InitialBound,MinIW,InitialReturnMin
-86.6020278930664,,-3.0724806785583496,18.398738861083984,0.03547815968667024,1.52587890625e-05,6.4657018184661865,200.0,0.99,-9.802444458007812,-200.0,100,20000,100,[ 0.911 -0.288 -0.586 -0.882  0.24   0.971  0.     0.     0.   ],1.0,1.0767699480056763,0.03547815968667024,1,5.435154914855957,1.0,1.0,-86.60204315185547,-89.48876,0.03547815968667024,-86.6020278930664
-86.6020278930664,,-4.169881343841553,15.421173095703125,0.0481499266454735,1.52587890625e-05,16.05701470375061,200.0,0.99,-11.520910263061523,-200.0,100,40000,200,[ 0.855 -0.267 -0.551 -0.882  0.24   0.971  0.114 -0.043 -0.071],1.0,1.089720606803894,0.0481499266454735,2,6.484591007232666,1.0,1.0,-86.60204315185547,-89.48876,0.0481499266454735,-86.6020278930664
-86.6020278930664,,-7.778719902038574,10.96716594696045,0.08982145172508378,1.52587890625e-05,26.697632551193237,200.0,0.99,-16.49557113647461,-200.0,100,60000,300,[ 0.8   -0.253 -0.509 -0.882  0.239  0.971  0.223 -0.071 -0.152],1.0,1.097462773323059,0.08982145172508378,3,9.118125915527344,1.0,1.0,-86.60204315185547,-89.48876,0.08982145172508378,-86.6020278930664
-86.6020278930664,,-30.310359954833984,8.503108024597168,0.34999596553421486,1.52587890625e-05,39.25799345970154,200.0,0.99,-40.20996856689453,-200.0,100,80000,400,[ 0.736 -0.242 -0.457 -0.882  0.24   0.97   0.335 -0.104 -0.231],1.0,1.0945676565170288,0.34999596553421486,4,11.760405540466309,1.0,1.0,-86.60204315185547,-89.48876,0.34999596553421486,-86.6020278930664
-86.6020278930664,,-12.880698204040527,6.536746501922607,0.1487343800112217,1.52587890625e-05,52.033183097839355,200.0,0.99,-24.171531677246094,-200.0,100,100000,500,[ 0.5   -0.152 -0.31  -0.877  0.238  0.967  0.36  -0.095 -0.265],1.0,1.0969754457473755,0.1487343800112217,5,15.29813003540039,1.0,1.0,-86.60204315185547,-89.48876,0.1487343800112217,-86.6020278930664
-86.6020278930664,,-22.101991653442383,4.778339385986328,0.2552133244489396,1.52587890625e-05,65.44061923027039,200.0,0.99,-35.307899475097656,-200.0,100,120000,600,[ 0.555 -0.158 -0.359 -0.876  0.239  0.966  0.229 -0.059 -0.17 ],1.0,1.0942935943603516,0.2552133244489396,6,20.927772521972656,1.0,1.0,-86.60204315185547,-89.48876,0.2552133244489396,-86.6020278930664
-86.6020278930664,,-15.904784202575684,7.167579174041748,0.18365370554428728,1.52587890625e-05,76.10868716239929,200.0,0.99,-26.68731117248535,-200.0,100,140000,700,[ 0.471 -0.1   -0.333 -0.875  0.24   0.964  0.346 -0.166 -0.18 ],1.0,1.097607970237732,0.18365370554428728,7,13.951711654663086,1.0,1.0,-86.60204315185547,-89.48876,0.18365370554428728,-86.6020278930664
-86.6020278930664,,-44.690128326416016,3.9545748233795166,0.5160402351220478,1.52587890625e-05,86.94316029548645,200.0,0.99,-59.206459045410156,-200.0,100,160000,800,[ 0.498 -0.166 -0.295 -0.872  0.238  0.963  0.229 -0.054 -0.175],1.0,1.0932128429412842,0.5160402351220478,8,25.287168502807617,1.0,1.0,-86.60204315185547,-89.48876,0.5160402351220478,-86.6020278930664
-86.6020278930664,,-9.200265884399414,10.59133529663086,0.10623614291852171,1.52587890625e-05,98.79432725906372,200.0,0.99,-18.07042694091797,-200.0,100,180000,900,[ 0.421 -0.1   -0.283 -0.871  0.237  0.962  0.333 -0.187 -0.146],1.0,1.098034381866455,0.10623614291852171,9,9.441679954528809,1.0,1.0,-86.60204315185547,-89.48876,0.10623614291852171,-86.6020278930664
-86.6020278930664,,-28.439178466796875,3.306821346282959,0.32838927790613154,1.52587890625e-05,111.6885781288147,200.0,0.99,-44.31372833251953,-200.0,100,200000,1000,[ 0.463 -0.149 -0.277 -0.871  0.237  0.962  0.223 -0.086 -0.137],1.0,1.0904513597488403,0.32838927790613154,10,30.240520477294922,1.0,1.0,-86.60204315185547,-89.48876,0.32838927790613154,-86.6020278930664
