Bound,Iteration,ESSRenyi,EpThisIter,InitialReturnMin,MaxIW,Weights,ESSClassic,EpisodesSoFar,StdIW,MinIW,EpRewMean,MaxIWNorm,MeanIWNorm,InitialReturnMax,ReturnStepMaxmin,TimeElapsed,StdIWNorm,J_sample_variance,MeanIW,ReturnStepMax,ReturnMeanIW,MinIWNorm,TimestepsSoFar,MeanEntropy,EpLenMean,InitialReturnMean,EmpiricalD2,InitialBound,InitialReturnStd
-9.215463,11,5.461055,100,-14.35954,5.9280844,[-1.323  1.096 -0.109],27.215542,1100,0.9622511,0.0062640286,-57.0201731987856,0.059280843,0.0058840667,-9.059642,97.74422,145.37928009033203,0.009622511,150.38191,0.5884067,99.99983,-7.1672215,6.264028e-05,549754,1.3567029,499.83,-11.386767,18.311481,-11.86542,1.053927
-8.534418,12,3.535266,100,-15.9895735,7.350171,[-1.377  1.095 -0.062],18.482952,1200,1.0069077,0.00065475825,-64.31037513361623,0.073501706,0.0047945855,-10.10775,2.2837808,158.4947464466095,0.010069076,137.11327,0.47945854,2.2837808,-5.6997347,6.5475824e-06,599754,1.2970718,500.0,-12.69037,28.286415,-13.223354,1.2037071
-10.090733,13,6.038332,100,-14.354593,8.707599,[-1.339  1.095 -0.122],18.034237,1300,1.6201458,0.0021886963,-58.24027028921886,0.087075986,0.007599529,-9.27734,1.9110042,171.4118673801422,0.016201459,289.48322,0.7599529,1.9110042,-8.14353,2.1886963e-05,649754,1.2414052,500.0,-11.553454,16.560865,-12.031941,0.99212646
-9.392428,14,36.81145,100,-13.057265,8.348833,[-1.329  1.095 -0.177],30.523602,1400,1.3278973,0.017021395,-53.91557673425072,0.08348833,0.008801641,-8.52893,1.8927307,184.26366329193115,0.013278972,145.59856,0.8801642,1.8927307,-8.675064,0.00017021394,699754,1.2089347,500.0,-10.43022,2.716546,-10.865464,0.94414765
-10.1567,15,66.81888,100,-12.801833,3.4414294,[-1.329  1.095 -0.21 ],65.594696,1500,0.6799504,0.12607515,-50.61017355436174,0.03441429,0.009388557,-7.2881784,1.5415536,196.2906608581543,0.006799504,53.937935,0.93885565,1.5415536,-9.634663,0.0012607515,749754,1.2283041,500.0,-10.034712,1.4965831,-10.46144,0.94089216
-6.1445246,16,3.8999183,100,-12.537853,4.346571,[-1.319  1.095 -0.191],24.076347,1600,0.74358946,0.00034775358,-52.51572101852291,0.043465707,0.0041873567,-8.031038,1.7807666,207.24117016792297,0.007435894,49.24281,0.41873565,1.7807666,-4.0282397,3.4775358e-06,799754,1.1748048,500.0,-10.265349,25.641563,-10.683277,0.87568164
-8.472165,17,9.591221,100,-11.686001,15.243356,[-1.249  1.093 -0.244],18.314346,1700,1.6671664,0.012829586,-46.96017635448229,0.15243356,0.007894084,-7.5662174,1.3524332,220.41706132888794,0.016671663,221.47574,0.78940845,1.3524332,-7.214376,0.00012829585,849754,1.2050157,500.0,-9.252592,10.426201,-9.642125,0.8609731
-6.372144,18,5.1555686,100,-11.140886,4.943411,[-1.161  1.097 -0.214],29.070923,1800,0.77501863,0.007803267,-45.40462332611678,0.049434107,0.0049616876,-7.198044,98.25814,231.4908208847046,0.007750186,61.868782,0.49616873,99.999565,-4.736608,7.8032666e-05,899708,1.2559073,499.54,-9.124698,19.396503,-9.496059,0.8185809
-7.2081304,19,4.973117,100,-12.331721,4.3176994,[-1.144  1.097 -0.163],26.753641,1900,0.8460608,0.004887725,-49.68230067642198,0.043176994,0.005113286,-6.9725995,1.8533447,245.07845211029053,0.008460608,86.7371,0.5113286,1.8533447,-5.364864,4.887725e-05,949708,1.2785667,500.0,-9.758229,20.108114,-10.169288,0.9759582
-8.129908,20,3.8350573,100,-13.832935,6.365304,[-1.269  1.1   -0.14 ],18.518038,2000,1.1690853,0.00065028307,-54.00132472834185,0.06365304,0.0055733067,-8.054989,98.25663,259.0014193058014,0.011690853,144.63907,0.5573306,99.95079,-5.775362,6.5028307e-06,999686,1.2187467,499.78,-11.016045,26.07523,-11.477142,1.1075573
-8.720669,21,4.723722,100,-12.733778,14.69696,[-1.287  1.101 -0.2  ],15.441797,2100,1.73388,0.0014539226,-50.861254419861844,0.1469696,0.007409519,-8.380212,1.6751227,271.3431372642517,0.0173388,235.939,0.7409519,1.6751227,-6.7677064,1.4539226e-05,1049686,1.1740998,500.0,-9.8694935,21.169746,-10.293952,0.9229767
-6.889246,22,3.4861283,100,-11.077583,8.739699,[-1.194  1.1   -0.245],20.825113,2200,1.1318492,0.00068881945,-44.57397050293081,0.087396994,0.0058048163,-7.147666,98.292175,282.9961664676666,0.01131849,87.554146,0.58048165,99.8816,-4.911584,6.8881945e-06,1099679,1.1379237,499.93,-8.983787,28.685118,-9.35304,0.84842634
-8.395777,23,100.0,100,-10.598904,1.0,[-1.079  1.089 -0.281],100.0,2300,,1.0,-40.87477104806555,0.01,0.010000002,-6.3400583,1.3262085,295.73920226097107,1.8626451e-09,0.708436,1.0,1.3262085,-8.0424795,0.01,1149679,1.1379237,500.0,-8.0424795,1.0,-8.395777,0.8374674
-7.465188,24,8.378435,100,-10.179556,12.86591,[-1.079  1.089 -0.281],18.560076,2400,1.7120901,0.0022856938,-39.20315397386489,0.1286591,0.008173307,-6.380258,98.69624,306.5481467247009,0.017120901,155.88333,0.8173308,99.995384,-6.292922,2.2856937e-05,1199671,1.0891049,499.92,-8.104149,11.935403,-8.443466,0.74252546
-5.759446,25,5.423423,100,-9.389257,5.2417207,[-1.121  1.081 -0.33 ],28.367346,2500,0.89184743,0.006110044,-38.882972830453824,0.052417204,0.005612345,-6.1441708,1.3558693,318.48546957969666,0.0089184735,48.267944,0.56123453,1.3558693,-4.4155264,6.110044e-05,1249671,1.1404003,500.0,-7.6926136,18.43854,-8.005589,0.6138318
-5.621623,26,2.9531791,100,-9.856477,7.720288,[-1.116  1.081 -0.279],18.265635,2600,1.0142467,4.7594873e-05,-40.842980300573295,0.07720288,0.0047946684,-6.5680456,98.589134,330.193665266037,0.010142466,54.267693,0.47946686,99.99898,-3.7097654,4.7594872e-07,1299664,1.0773711,499.93,-8.282818,33.861813,-8.611366,0.7314641
-7.69922,27,47.700027,100,-9.786459,5.7568426,[-1.121  1.081 -0.342],49.20834,2700,1.0177945,0.04572673,-38.473987157712784,0.057568423,0.010018051,-6.139168,1.170653,340.8401942253113,0.010177945,45.653477,1.0018051,1.170653,-7.2268906,0.0004572673,1349664,1.049557,500.0,-7.589565,2.0964348,-7.915779,0.7516352
-6.4337044,28,32.945614,100,-9.058008,12.188934,[-1.122  1.081 -0.369],26.756245,2800,1.3908368,0.0196422,-36.98375203571066,0.12188934,0.00840627,-5.790652,1.1330281,352.62166142463684,0.013908368,82.06476,0.84062713,1.1330281,-5.907672,0.000196422,1399664,1.015689,500.0,-7.331358,3.0353053,-7.6332927,0.6929198
-7.2014923,29,100.0,100,-8.596607,1.0,[-1.137  1.081 -0.403],100.0,2900,,1.0,-35.65499062365072,0.01,0.010000002,-5.46106,1.20534,363.52507853507996,1.8626451e-09,0.36736432,1.0,1.20534,-6.914939,0.01,1449664,1.015689,500.0,-6.914939,1.0,-7.2014923,0.6030677
-5.1780057,30,4.977736,100,-9.028364,11.543752,[-1.137  1.081 -0.403],14.705943,3000,1.4221824,0.0009818457,-35.96683833263485,0.115437515,0.0059053046,-5.5684156,1.2600312,374.3760507106781,0.014221824,74.4078,0.5905305,1.2600312,-3.82913,9.818456e-06,1499664,0.9716022,500.0,-7.1325765,20.089455,-7.433522,0.6553672
-4.758259,31,7.390973,100,-8.056595,8.767298,[-1.063  1.081 -0.447],18.915041,3100,1.316351,0.0032782543,-32.33630245062738,0.08767298,0.006357777,-5.0594826,0.96631235,386.9523663520813,0.013163511,58.093098,0.63577765,0.96631235,-3.7704349,3.2782544e-05,1549664,0.9615864,500.0,-6.339231,13.530018,-6.6077847,0.5266486
-3.8658488,32,4.3742323,100,-7.5719004,6.2997556,[-0.963  1.084 -0.457],22.586771,3200,0.8915138,0.002470437,-30.343363791865432,0.06299756,0.004815568,-4.6642065,1.2567817,400.44562339782715,0.008915138,21.274,0.48155686,1.2567817,-2.659056,2.470437e-05,1599664,0.9444164,500.0,-5.9424896,22.861155,-6.194886,0.55605346
-4.381646,33,2.9132304,100,-6.6609526,8.110518,[-0.858  1.081 -0.474],20.368826,3300,1.1825669,0.0022877841,-27.43461756925284,0.08110518,0.005980909,-4.288254,0.8908633,412.3929977416992,0.01182567,34.88706,0.5980909,0.8908633,-3.0807948,2.287784e-05,1649664,0.8821093,500.0,-5.402628,34.326157,-5.6246595,0.50498444
-3.4669604,34,4.9806194,100,-6.251275,6.6150527,[-0.874  1.08  -0.537],19.929977,3400,1.0935929,0.0019109738,-25.607127017919787,0.06615052,0.005455996,-4.0578027,0.8325064,424.09436988830566,0.010935928,23.923882,0.5455997,0.8325064,-2.5332642,1.9109737e-05,1699664,0.8437311,500.0,-5.0349517,20.077824,-5.2433276,0.4382712
-2.8418772,35,4.9530454,100,-5.565985,6.3095117,[-0.8    1.081 -0.575],19.024925,3500,0.98532724,0.0005222411,-22.98576489726831,0.063095115,0.0047760215,-3.8032444,0.74639326,436.53962755203247,0.009853272,15.882496,0.47760215,0.74639326,-2.0082254,5.222411e-06,1749664,0.78670377,500.0,-4.4923487,20.1896,-4.6778812,0.36379522
-4.3904314,36,100.0,100,-5.267276,1.000292,[-0.816  1.082 -0.632],100.00001,3600,0.00010910512,0.99977386,-21.413664416138484,0.0100029195,0.010000017,-3.194066,0.5948387,447.5756986141205,1.0910704e-06,0.14915001,1.0000018,0.5948387,-4.2148557,0.0099977385,1799664,0.7867038,500.0,-4.214856,1.0,-4.390432,0.38434696
-3.3912153,37,4.824428,100,-5.1661816,6.9446335,[-0.816  1.082 -0.632],23.551619,3700,1.0572284,0.0058737984,-21.167942790242822,0.06944633,0.005868068,-3.2752786,0.6309379,459.27960872650146,0.0105722835,23.248165,0.5868068,0.6309379,-2.6071982,5.8737984e-05,1849664,0.8293923,500.0,-4.1689944,20.727846,-4.3412004,0.39660445
-4.641124,38,67.9088,100,-6.154766,5.904718,[-0.866  1.083 -0.59 ],60.2185,3800,0.78755397,0.15255365,-23.610569953625074,0.059047177,0.009689571,-3.4686837,0.71837753,470.9088749885559,0.007875539,11.6421995,0.9689572,0.71837753,-4.392165,0.0015255364,1899664,0.8095517,500.0,-4.667338,1.4725633,-4.872496,0.45845163
-2.929318,39,4.0392494,100,-5.2661347,3.7084234,[-0.861  1.083 -0.609],29.007988,3900,0.6925271,0.0054833163,-22.52312771214231,0.037084233,0.00442681,-3.5137954,0.63284504,481.7562596797943,0.0069252714,10.868672,0.442681,0.63284504,-2.0559034,5.4833163e-05,1949664,0.8262505,500.0,-4.433179,24.757074,-4.6087165,0.4015967
-3.9605014,40,5.069254,100,-6.8517194,12.122848,[-0.949  1.083 -0.593],15.664668,4000,1.4959466,0.002729091,-24.978053177230162,0.12122847,0.006447213,-4.060959,0.72221553,494.4969425201416,0.014959466,42.587524,0.6447212,0.72221553,-2.9461083,2.7290911e-05,1999664,0.78328604,500.0,-4.9266634,19.726768,-5.155054,0.4608552
-3.3750048,41,3.6444893,100,-5.59999,9.236776,[-0.886  1.081 -0.636],18.774574,4100,1.2404361,0.00059299334,-22.44127471741188,0.09236776,0.0059636678,-3.282291,0.69157404,505.91223883628845,0.012404361,21.619556,0.5963668,0.69157404,-2.3972101,5.929933e-06,2049664,0.7357609,500.0,-4.4493666,27.438686,-4.636033,0.41658986
-3.0658114,42,3.2930903,100,-4.854839,7.1116595,[-0.826  1.082 -0.683],19.13815,4200,1.1313998,0.0013196947,-20.1679059675147,0.0711166,0.005504198,-3.2852035,0.82477975,517.856294631958,0.011313996,22.13002,0.5504199,0.82477975,-2.1740437,1.3196946e-05,2099664,0.6836832,500.0,-3.9368505,30.366613,-4.098678,0.32650727
-3.9157624,43,78.942314,100,-4.6791716,3.9451292,[-0.876  1.084 -0.735],74.07026,4300,0.57375914,0.27870908,-19.598408222131262,0.03945129,0.009697337,-3.1723633,0.608132,530.1856479644775,0.005737591,4.5216193,0.9697336,0.608132,-3.7402158,0.0027870908,2149664,0.66933227,500.0,-3.889706,1.2667477,-4.0456786,0.29629362
-3.3060002,44,6.42008,100,-4.619629,10.427148,[-0.885  1.084 -0.75 ],20.026453,4400,1.4587828,0.011255269,-19.47652793092516,0.10427148,0.0072999448,-2.9502468,0.5815423,541.4197626113892,0.014587827,28.36812,0.72999436,0.5815423,-2.6982632,0.00011255268,2199664,0.6788269,500.0,-3.8688781,15.57613,-4.022866,0.34161514
-3.7085366,45,88.433105,100,-4.710642,2.1513023,[-0.811  1.084 -0.74 ],88.08921,4500,0.351384,0.34154576,-18.3497674038381,0.021513022,0.009555928,-3.0705936,0.5927072,552.8751673698425,0.00351384,2.237086,0.95559293,0.5927072,-3.5415616,0.0034154574,2249664,0.6773745,500.0,-3.6514807,1.1307982,-3.8085022,0.2979267
-2.7986069,46,5.336569,100,-4.874048,6.791498,[-0.827  1.084 -0.741],22.055481,4600,1.1213574,0.000979694,-18.881349556421007,0.06791498,0.0059649865,-2.9419627,0.5455656,563.5929520130157,0.011213574,14.435979,0.59649867,0.5455656,-2.0953119,9.79694e-06,2299664,0.68199396,500.0,-3.7204328,18.738632,-3.8829005,0.33576664
-2.5324898,47,8.176255,100,-4.5682883,6.9766827,[-0.749  1.086 -0.737],19.597849,4700,1.2338207,0.005634221,-17.801725590306614,0.06976683,0.006091474,-2.6981452,0.526279,575.073570728302,0.012338208,15.635855,0.6091475,0.526279,-1.9999462,5.6342207e-05,2349664,0.6582947,500.0,-3.520598,12.230537,-3.6728742,0.31906533
-2.239768,48,3.7072415,100,-3.8583808,11.729197,[-0.683  1.086 -0.761],13.618214,4800,1.2885063,0.0017718847,-16.2881630708477,0.117291965,0.0051160585,-2.6063175,0.4993609,586.9919383525848,0.012885062,17.13306,0.51160586,0.4993609,-1.571796,1.7718847e-05,2399664,0.62451005,500.0,-3.227622,26.974234,-3.3562343,0.29116288
-2.9978356,49,100.0,100,-3.6154747,1.0001428,[-0.615  1.086 -0.794],100.00002,4900,6.5510976e-05,0.99983406,-14.456386127241105,0.0100014275,0.009999723,-2.29771,0.48588192,598.3729977607727,6.550914e-07,0.07487148,0.9999725,0.48588192,-2.8773198,0.00999834,2449664,0.6245101,500.0,-2.8773937,1.0,-2.99791,0.27220994
-2.5026617,50,6.7464557,100,-3.4606404,10.13456,[-0.615  1.086 -0.794],21.633112,5000,1.3718654,0.0020576296,-14.493745236915403,0.10134559,0.0072078337,-2.2281122,0.5070601,608.846076965332,0.013718652,16.745407,0.72078323,0.5070601,-2.0585446,2.0576295e-05,2499664,0.58238214,500.0,-2.8138878,14.8225975,-2.9292426,0.25699782
-2.3470824,51,6.438214,100,-3.5776303,8.328205,[-0.66   1.086 -0.837],21.788704,5100,1.2245547,0.0076569845,-14.257235761300374,0.083282046,0.0064633726,-2.1422274,0.48323965,621.8623876571655,0.012245548,13.623086,0.6463373,0.48323965,-1.8770891,7.656984e-05,2549664,0.62938845,500.0,-2.8103344,15.532258,-2.9295886,0.25568193
-2.167791,52,4.6034307,100,-3.523353,5.907138,[-0.639  1.086 -0.79 ],22.989569,5200,1.0397564,0.008374706,-15.003502057943395,0.059071377,0.005680967,-2.4355164,0.46529022,633.2671055793762,0.010397564,8.569766,0.5680967,0.46529022,-1.6204044,8.374706e-05,2599664,0.6356415,500.0,-2.9676952,21.722929,-3.0851407,0.24007066
-2.7192411,53,58.41747,100,-3.405866,6.2613325,[-0.565  1.088 -0.783],50.930695,5300,0.96334755,0.11816447,-14.23374437802258,0.06261332,0.009814492,-2.0788975,0.49274665,644.9180243015289,0.009633475,4.9635563,0.9814493,0.49274665,-2.570704,0.0011816447,2649664,0.6200139,500.0,-2.7955463,1.7118167,-2.909075,0.29408675
-2.7732732,54,88.971504,100,-3.5671256,2.639972,[-0.542  1.088 -0.799],86.83292,5400,0.38832232,0.344836,-13.564962504346484,0.026399719,0.00997218,-2.1512897,0.42286047,656.0844929218292,0.0038832233,0.9473946,0.997218,0.42286047,-2.647215,0.00344836,2699664,0.6090115,500.0,-2.69257,1.1239554,-2.811474,0.2716902
-2.050376,55,10.268846,100,-3.5226135,8.352316,[-0.543  1.088 -0.81 ],22.649063,5500,1.2813354,0.0028838008,-13.460766280392624,0.083523154,0.0069335424,-2.1428485,0.46711442,667.4667596817017,0.012813353,9.095538,0.6933542,0.46711442,-1.6839528,2.8838007e-05,2749664,0.5591961,500.0,-2.6411707,9.738193,-2.758591,0.266013
-2.081276,56,6.1228156,100,-3.0427623,10.187396,[-0.538  1.088 -0.86 ],18.965765,5600,1.5564681,0.00049215805,-12.376967787772196,0.10187396,0.007529932,-1.9837272,0.38158372,678.3375351428986,0.01556468,10.70744,0.75299335,0.38158372,-1.6713822,4.9215805e-06,2799664,0.5076924,500.0,-2.4323754,16.332355,-2.5338008,0.236853
-1.5893044,57,7.231098,100,-2.712704,14.401237,[-0.513  1.088 -0.911],11.982688,5700,1.6602403,0.00096916704,-11.258258729076115,0.14401236,0.006125817,-1.8293755,0.4498091,689.5064005851746,0.016602403,10.372034,0.61258173,0.4498091,-1.2530415,9.69167e-06,2849664,0.45442274,500.0,-2.1988308,13.829158,-2.2892542,0.19691478
-2.143942,58,100.0,100,-2.480482,1.0,[-0.522  1.088 -0.965],100.0,5800,,1.0,-10.42120564920526,0.01,0.010000002,-1.488883,0.4145661,700.3592009544373,1.8626451e-09,0.038095653,1.0,0.4145661,-2.0612593,0.01,2899664,0.45442274,500.0,-2.0612593,1.0,-2.143942,0.19420272
-2.0217214,59,20.378616,100,-2.7206945,7.797186,[-0.522  1.088 -0.965],27.216331,5900,1.5501658,0.008438139,-10.43654360245391,0.07797186,0.009479292,-1.4960877,0.39982522,711.501513004303,0.0155016575,7.6929874,0.9479292,0.39982522,-1.8208253,8.438139e-05,2949664,0.41293153,500.0,-2.0754151,4.9071045,-2.1661048,0.19863994
-2.0209842,60,100.0,100,-2.271377,1.0,[-0.524  1.088 -1.006],100.0,6000,,1.0,-9.852144278830078,0.01,0.010000002,-1.4490783,0.52342886,722.0969045162201,1.8626451e-09,0.027079437,1.0,0.52342886,-1.9452715,0.01,2999664,0.41293153,500.0,-1.9452716,1.0,-2.0209842,0.16373345
-2.0058668,61,100.0,100,-2.43112,1.0000062,[-0.524  1.088 -1.006],99.999985,6100,3.0191031e-06,0.99999154,-9.84380599239644,0.010000062,0.009999991,-1.5711023,0.2966158,732.6610288619995,3.024003e-08,0.030947044,0.99999917,0.2966158,-1.9248294,0.009999915,3049664,0.41293153,500.0,-1.9248309,1.0,-2.0058682,0.1750378
-1.3875611,62,5.40547,100,-2.609219,14.35606,[-0.524  1.088 -1.006],10.966907,6200,1.5251583,0.0034315714,-9.868287766265674,0.1435606,0.0053528035,-1.5740114,0.4212714,743.1969933509827,0.0152515825,8.246689,0.5352803,0.4212714,-1.0134741,3.431571e-05,3099664,0.37126628,500.0,-1.9761751,18.499779,-2.063149,0.18717152
-1.5915422,63,5.344278,100,-2.3841558,8.002434,[-0.565  1.089 -1.048],20.416416,6300,1.2620552,0.00017968594,-9.762628477379842,0.08002434,0.006392288,-1.6024442,0.29057935,754.2047629356384,0.0126205515,6.0839734,0.6392288,0.29057935,-1.2477715,1.7968594e-06,3149664,0.3528008,500.0,-1.940195,18.711601,-2.019667,0.15877658
-2.119448,64,100.0,100,-2.5720253,1.0,[-0.618  1.089 -1.066],100.0,6400,,1.0,-10.2359507999027,0.01,0.010000002,-1.5913783,0.3465074,765.3052442073822,1.8626451e-09,0.03391711,1.0,0.3465074,-2.0337138,0.01,3199664,0.3528008,500.0,-2.0337138,1.0,-2.119448,0.18324284
-2.0848145,65,100.0,100,-2.4185753,1.0001175,[-0.618  1.089 -1.066],99.999985,6500,5.8927493e-05,0.99978167,-10.154932183114544,0.010001175,0.009999866,-1.5399146,0.29648665,776.096981048584,5.8931016e-07,0.031146271,0.9999866,0.29648665,-2.0041955,0.009997817,3249664,0.3528008,500.0,-2.0042198,1.0,-2.0848386,0.17557079
-2.0880094,66,100.0,100,-2.5139675,1.0,[-0.618  1.089 -1.066],100.0,6600,,1.0,-10.17315902583505,0.01,0.010000002,-1.6416728,0.3207005,786.3483464717865,1.8626451e-09,0.028829368,1.0,0.3207005,-2.0042105,0.01,3299664,0.3528008,500.0,-2.0042105,1.0,-2.0880094,0.16894104
-1.9279013,67,32.533028,100,-2.4554272,8.056757,[-0.618  1.089 -1.066],32.712227,6700,1.3600497,0.028308503,-10.25272204154467,0.08056757,0.009482913,-1.4448093,0.3192307,797.1993715763092,0.013600497,5.463687,0.9482912,0.3192307,-1.784404,0.000283085,3349664,0.35347033,500.0,-2.0246732,3.0737994,-2.106521,0.18374968
-1.3140687,68,8.1529875,100,-2.4840932,4.6865325,[-0.584  1.089 -1.066],33.228313,6800,0.7276668,0.008595041,-9.751760260474281,0.046865325,0.005133227,-1.5151662,0.40819702,807.8983654975891,0.007276668,2.0587304,0.5133228,0.40819702,-1.0240752,8.595041e-05,3399664,0.4009288,500.0,-1.9497228,12.265442,-2.0325255,0.17631339
-2.0179374,69,46.19354,100,-2.5129771,8.906422,[-0.582  1.088 -1.018],42.152332,6900,1.1300598,0.065503,-10.443000869444893,0.08906422,0.009646489,-1.7213824,0.34319857,818.8219213485718,0.011300598,4.3390374,0.96464896,0.34319857,-1.8946903,0.00065503,3449664,0.39107415,500.0,-2.0541813,2.164805,-2.1379473,0.17009059
-2.038257,70,99.98811,100,-2.4649754,1.0004991,[-0.554  1.088 -1.028],99.99999,7000,0.00020417669,0.9994514,-9.965914839965862,0.010004991,0.0099999895,-1.4913254,0.2958597,829.81267619133,2.0417926e-06,0.035546385,0.999999,0.2958597,-1.9560862,0.009994513,3499664,0.39107245,500.0,-1.9561113,1.0001189,-2.0382774,0.18783431
-2.0625205,71,100.0,100,-2.5662963,1.0,[-0.554  1.088 -1.028],100.0,7100,,1.0,-9.903249234929033,0.01,0.010000002,-1.6378824,0.3313857,840.7099556922913,1.8626451e-09,0.027005283,1.0,0.3313857,-1.9769773,0.01,3549664,0.39107245,500.0,-1.9769772,1.0,-2.0625205,0.16350912
-1.3200355,72,4.9708567,100,-2.4898176,4.2850423,[-0.554  1.088 -1.028],25.3314,7200,0.883037,0.00075898145,-9.966600600021307,0.042850424,0.0051432718,-1.5952921,0.38370794,851.3190767765045,0.008830369,2.4502668,0.5143272,0.38370794,-0.94778895,7.5898142e-06,3599664,0.35036847,500.0,-1.9750363,20.117256,-2.0580301,0.17117761
-1.8551619,73,100.0,100,-2.1699905,1.0000203,[-0.512  1.088 -1.069],99.99998,7300,9.693903e-06,0.9999689,-8.896832348724507,0.010000203,0.009999986,-1.369472,0.36872354,862.4903755187988,9.694983e-08,0.02683005,0.99999857,0.36872354,-1.7828289,0.009999689,3649664,0.35036847,500.0,-1.7828311,1.0,-1.855164,0.16297323
-1.4653335,74,15.804474,100,-2.1182327,11.8371525,[-0.512  1.088 -1.069],19.368582,7400,1.6002376,0.014737205,-9.054978077249915,0.118371524,0.007842982,-1.3995566,0.29192376,873.0155503749847,0.016002376,6.156701,0.78429824,0.29192376,-1.2877254,0.00014737205,3699664,0.3098114,500.0,-1.7617524,6.3273225,-1.83236,0.1437114
-1.7028338,75,100.0,100,-1.9664359,1.0,[-0.493  1.086 -1.109],100.0,7500,,1.0,-8.246372815345088,0.01,0.010000002,-1.3346794,0.25238955,884.1896374225616,1.8626451e-09,0.018722529,1.0,0.25238955,-1.637286,0.01,3749664,0.3098114,500.0,-1.6372861,1.0,-1.7028338,0.13614441
