MinIW,InitialReturnMean,Weights,TimeElapsed,ReturnStepMax,EpRewMean,MeanIW,InitialReturnMax,EpisodesSoFar,EmpiricalD2,MeanEntropy,TimestepsSoFar,Iteration,InitialReturnMin,EpThisIter,ESSRenyi,ReturnStepMaxmin,ReturnMeanIW,StdIW,InitialReturnStd,Bound,ESSClassic,MaxIW,EpLenMean,RewardCompression,InitialBound
0.10388605376829219,-86.60204315185547,[ 0.865  0.619  0.341  0.65   0.246 -0.009  0.     0.     0.   ],6.614898920059204,1.0,-200.0,0.10388605376829219,-86.6020278930664,100,8.710393905639648,1.0984830856323242,20000,1,-86.6020278930664,100,11.480537414550781,1.0,-8.996743202209473,,1.52587890625e-05,-17.51647186279297,1.0,0.10388605376829219,200.0,0.99,-89.48876
0.5255807745090179,-86.60204315185547,[ 0.814  0.614  0.399  0.65   0.246 -0.009  0.09   0.018 -0.108],19.119801998138428,1.0,-200.0,0.5255807745090179,-86.6020278930664,200,33.22596740722656,1.0890576839447021,40000,2,-86.6020278930664,100,3.0096940994262695,1.0,-45.516361236572266,,1.52587890625e-05,-62.15606689453125,1.0,0.5255807745090179,200.0,0.99,-89.48876
0.10581863168438627,-86.60204315185547,[ 0.77   0.572  0.484  0.648  0.25  -0.011  0.109  0.138 -0.248],31.203709363937378,1.0,-200.0,0.10581863168438627,-86.6020278930664,300,11.431371688842773,1.098114252090454,60000,3,-86.6020278930664,100,8.747856140136719,1.0,-9.164108276367188,,1.52587890625e-05,-18.92424774169922,1.0,0.10581863168438627,200.0,0.99,-89.48876
0.42643393372126137,-86.60204315185547,[ 0.772  0.628  0.427  0.648  0.25  -0.011  0.102  0.037 -0.138],41.487223386764526,1.0,-200.0,0.42643393372126137,-86.6020278930664,400,26.417430877685547,1.0930991172790527,80000,4,-86.6020278930664,100,3.785379409790039,1.0,-36.9300422668457,,1.52587890625e-05,-51.767250061035156,1.0,0.42643393372126137,200.0,0.99,-89.48876
0.12651168257089182,-86.60204315185547,[ 0.823  0.633  0.37   0.649  0.25  -0.012 -0.02   0.024 -0.004],52.71782183647156,1.0,-200.0,0.12651168257089182,-86.6020278930664,500,12.874482154846191,1.0985404253005981,100000,5,-86.6020278930664,100,7.767302513122559,1.0,-10.956168174743652,,1.52587890625e-05,-21.314067840576172,1.0,0.12651168257089182,200.0,0.99,-89.48876
0.3673327312113905,-86.60204315185547,[ 0.758  0.642  0.426  0.649  0.25  -0.012  0.09   0.02  -0.11 ],65.54490423202515,1.0,-200.0,0.3673327312113905,-86.6020278930664,600,39.264034271240234,1.090521216392517,120000,6,-86.6020278930664,100,2.5468599796295166,1.0,-31.81175994873047,,1.52587890625e-05,-49.90032958984375,1.0,0.3673327312113905,200.0,0.99,-89.48876
0.0913991488960111,-86.60204315185547,[ 0.77   0.687  0.369  0.649  0.25  -0.013  0.042 -0.084  0.042],77.31664061546326,1.0,-200.0,0.0913991488960111,-86.6020278930664,700,10.469198226928711,1.0984843969345093,140000,7,-86.6020278930664,100,9.551830291748047,1.0,-7.915351390838623,,1.52587890625e-05,-17.255708694458008,1.0,0.0913991488960111,200.0,0.99,-89.48876
0.5308196612547604,-86.60204315185547,[ 0.75   0.647  0.43   0.649  0.25  -0.012  0.082 -0.005 -0.077],86.5882818698883,1.0,-200.0,0.5308196612547604,-86.6020278930664,800,45.46788024902344,1.0900081396102905,160000,8,-86.6020278930664,100,2.199354887008667,1.0,-45.97005844116211,,1.52587890625e-05,-65.43527221679688,1.0,0.5308196612547604,200.0,0.99,-89.48876
0.09037885978127812,-86.60204315185547,[ 0.796  0.598  0.432  0.649  0.249 -0.011 -0.092  0.113 -0.021],97.69370126724243,1.0,-200.0,0.09037885978127812,-86.6020278930664,900,8.76126480102539,1.0981448888778687,180000,9,-86.6020278930664,100,11.413877487182617,1.0,-7.826992511749268,,1.52587890625e-05,-16.371562957763672,1.0,0.09037885978127812,200.0,0.99,-89.48876
0.39405581458640965,-86.60204315185547,[ 0.738  0.628  0.46   0.648  0.249 -0.011  0.026  0.042 -0.068],110.39656591415405,1.0,-200.0,0.39405581458640965,-86.6020278930664,1000,20.414785385131836,1.094250202178955,200000,10,-86.6020278930664,100,4.898410320281982,1.0,-34.126033782958984,,1.52587890625e-05,-47.16908645629883,1.0,0.39405581458640965,200.0,0.99,-89.48876
