ReturnStepMaxmin,MeanIW,TimestepsSoFar,EmpiricalD2,J_sample_variance,InitialReturnStd,TimeElapsed,Bound,EpThisIter,InitialBound,MinIWNorm,InitialReturnMin,MeanEntropy,Iteration,MeanIWNorm,Weights,EpisodesSoFar,MinIW,StdIWNorm,StdIW,ESSClassic,MaxIW,ESSRenyi,ReturnMeanIW,EpLenMean,ReturnStepMax,MaxIWNorm,InitialReturnMax,InitialReturnMean,EpRewMean
1.1730967,0.40941194,750000,24.064447,20.408083,0.7597968,187.7273302078247,-4.970492,100,-8.067459,6.630196e-05,-10.162577,1.0860109,15,0.0040941196,[ 0.874 -0.652 -0.368],1500,0.0066301962,0.0054778922,0.5477892,35.83949,2.7554698,4.155508,-3.3087234,500.0,1.1730967,0.027554698,-6.1113853,-7.728706,-39.295879459266466
1.3095062,0.59521055,800000,23.03393,50.59522,0.82509947,199.99954223632812,-6.883152,100,-8.842145,2.4363137e-05,-11.23188,1.1311378,16,0.0059521054,[ 0.936 -0.654 -0.333],1600,0.0024363138,0.008454719,0.8454718,33.137806,4.436387,4.3414216,-5.086288,500.0,1.3095062,0.04436387,-6.9264545,-8.467749,-43.73129427472733
1.5825357,0.5283922,850000,27.679028,110.48792,0.80356574,213.62931942939758,-6.375455,100,-9.190767,1.1052408e-05,-10.690545,1.0705414,17,0.005283922,[ 0.892 -0.655 -0.288],1700,0.0011052408,0.012588527,1.2588528,14.979185,8.637296,3.6128438,-4.500659,500.0,1.5825357,0.08637296,-6.6304398,-8.834415,-44.48452001294023
1.3719238,0.42710388,900000,23.444483,35.900776,0.8380738,226.56342911720276,-4.837982,100,-8.297219,1.5154215e-05,-10.304044,1.0143489,18,0.0042710393,[ 0.881 -0.654 -0.348],1800,0.0015154216,0.008282487,0.82824874,21.005852,4.961815,4.2653956,-3.1749268,500.0,1.3719238,0.049618147,-6.317318,-7.953751,-40.94544302856288
1.6161147,0.65128267,950000,18.560059,67.74314,0.88414115,239.89970898628235,-5.685411,100,-7.628133,2.4485785e-06,-9.679691,0.9775341,19,0.0065128254,[ 0.853 -0.654 -0.405],1900,0.00024485786,0.0126788635,1.2678863,20.877497,6.5757556,5.387914,-4.2953625,500.0,1.6161147,0.06575756,-5.5592575,-7.305476,-37.466344692320355
1.5830647,0.5981536,1000000,20.717827,42.75473,0.66366017,253.8997495174408,-5.010104,100,-6.8408895,7.5710224e-05,-8.139764,0.99049187,20,0.0059815366,[ 0.791 -0.654 -0.441],2000,0.0075710225,0.010524778,1.0524778,24.414078,5.916436,4.8267612,-3.7751162,500.0,1.5830647,0.05916436,-5.177399,-6.5695634,-33.170054658029514
0.9960767,0.5324947,1050000,32.98982,42.65006,0.6683544,266.8358678817749,-4.744506,100,-6.2975254,4.0587147e-06,-7.7497034,0.94310385,21,0.0053249467,[ 0.715 -0.655 -0.428],2100,0.00040587148,0.010284265,1.0284264,21.141378,5.4763937,3.0312383,-3.2607794,500.0,0.9960767,0.054763936,-4.2448845,-6.039202,-30.686312792808714
0.9146511,0.51021117,1100000,23.294195,47.664825,0.6026118,279.32349038124084,-4.2416625,100,-6.4140587,1.4292481e-05,-7.8682323,0.8837891,22,0.005102111,[ 0.774 -0.656 -0.476],2200,0.0014292481,0.012137748,1.2137748,15.016194,8.822853,4.292915,-2.9758196,500.0,0.9146511,0.08822853,-4.9357243,-6.151785,-31.312560996958865
0.8834695,0.67697406,1150000,30.098824,69.93353,0.54968077,291.43113899230957,-4.917332,100,-5.9630127,1.3517719e-06,-6.758078,0.8222843,23,0.0067697405,[ 0.773 -0.656 -0.535],2300,0.0001351772,0.01612553,1.6125531,14.983671,11.415129,3.322389,-3.6814508,500.0,0.8834695,0.114151284,-4.4818316,-5.737743,-29.10894814815788
0.8218705,1.0,1200000,1.0,0.26383108,0.5110702,303.75572991371155,-5.562504,100,-5.562504,0.01,-6.8404465,0.8222843,24,0.010000002,[ 0.781 -0.658 -0.597],2400,1.0,1.8626451e-09,,100.0,1.0,100.0,-5.334489,500.0,0.8218705,0.01,-4.184065,-5.3344884,-27.277826862447505
0.7637164,0.618499,1250000,17.319159,35.50093,0.56784666,314.934104681015,-4.0773177,100,-5.67105,1.4857585e-05,-7.237507,0.7963002,25,0.006184989,[ 0.781 -0.658 -0.597],2500,0.0014857585,0.012284049,1.2284049,20.224005,5.8573446,5.7739525,-3.0733237,500.0,0.7637164,0.058573443,-4.1019263,-5.4298,-27.527303750135747
0.8239407,1.0088998,1300000,1.0188398,0.26054293,0.53220195,327.0592074394226,-4.949997,100,-4.969833,0.006433284,-6.0269775,0.79266435,26,0.010088998,[ 0.722 -0.657 -0.623],2600,0.6433284,0.0016127168,0.16127169,97.50849,1.3781388,98.150856,-4.7472143,500.0,0.8239407,0.013781387,-3.3518925,-4.7689342,-24.3788223118318
0.67432755,0.6817584,1350000,29.262758,32.376225,0.47885734,337.91356325149536,-4.0550528,100,-4.939841,2.0672023e-06,-6.0006666,0.76498705,27,0.006817585,[ 0.719 -0.657 -0.626],2700,0.00020672023,0.013203024,1.3203024,21.05054,7.882742,3.4173129,-2.9730313,500.0,0.67432755,0.07882742,-3.8484716,-4.7398186,-24.400257517877456
0.6284623,0.6215918,1400000,32.993225,25.786556,0.42687136,349.00625944137573,-3.4684634,100,-4.421325,1.7034823e-06,-5.234007,0.71743226,28,0.006215918,[ 0.655 -0.658 -0.654],2800,0.00017034824,0.012984176,1.2984176,18.645126,8.075396,3.0309253,-2.46633,500.0,0.6284623,0.08075395,-3.3315394,-4.246858,-21.60614899689019
0.5920695,0.49175826,1450000,31.373371,7.3028717,0.39874995,360.5558052062988,-2.6242933,100,-3.933358,2.6395805e-06,-4.8656564,0.6581803,29,0.004917583,[ 0.608 -0.658 -0.701],2900,0.00026395806,0.00784679,0.78467906,28.199753,4.111842,3.1874166,-1.7158437,500.0,0.5920695,0.04111842,-2.8154316,-3.7711692,-19.11528635923652
0.5648289,0.7968049,1500000,5.875138,20.175964,0.38235134,373.58689618110657,-2.864477,100,-3.6025665,5.731705e-05,-4.3931713,0.64514315,30,0.0079680495,[ 0.587 -0.658 -0.761],3000,0.005731705,0.015023698,1.5023699,21.953497,8.997567,17.020878,-2.509528,500.0,0.5648289,0.08997567,-2.3624644,-3.4561274,-17.39660659437211
0.47670427,0.99996126,1550000,1.0,0.10836431,0.3271087,385.7225823402405,-3.2776117,100,-3.2776885,0.009989557,-3.9834316,0.64538395,31,0.009999612,[ 0.543 -0.658 -0.774],3100,0.9989557,4.910578e-06,0.00049105583,99.99999,1.0011824,100.0,-3.1448307,500.0,0.47670427,0.010011824,-2.226508,-3.1449075,-15.794073036361484
0.6165377,1.0,1600000,1.0,0.09090683,0.29999626,396.92244815826416,-3.2543125,100,-3.2543125,0.01,-3.9543035,0.64538395,32,0.010000002,[ 0.543 -0.658 -0.774],3200,1.0,1.8626451e-09,,100.0,1.0,100.0,-3.1225023,500.0,0.6165377,0.01,-2.2555676,-3.122502,-15.785365909879609
0.47696593,0.7411057,1650000,15.983967,34.25139,0.30102283,408.733234167099,-3.013978,100,-3.2845047,1.3637695e-05,-3.9349563,0.6292675,33,0.0074110567,[ 0.543 -0.658 -0.774],3300,0.0013637695,0.016147742,1.6147741,17.398922,11.99897,6.2562695,-2.4895802,500.0,0.47696593,0.1199897,-2.3236392,-3.1533399,-15.781377602339822
0.65888387,0.4016323,1700000,20.14957,6.7735596,0.33466506,419.6739573478699,-1.8876798,100,-3.5054877,7.793843e-06,-4.3553257,0.5854829,34,0.0040163235,[ 0.598 -0.658 -0.79 ],3400,0.00077938434,0.008751222,0.87512225,17.398367,6.434719,4.962885,-1.2360029,500.0,0.65888387,0.06434719,-2.7282264,-3.3603106,-17.08103932328186
0.44157413,0.4917574,1750000,33.087563,6.4425063,0.35171312,431.2446753978729,-2.2542799,100,-3.1231089,3.2033613e-06,-3.8726296,0.55848616,35,0.004917574,[ 0.559 -0.658 -0.833],3500,0.00032033614,0.008043339,0.8043338,27.208738,5.1688433,3.0222836,-1.5117446,500.0,0.44157413,0.051688433,-2.2796497,-2.9940214,-14.908937209239621
0.46457914,0.78461015,1800000,4.2573333,17.323029,0.29593113,442.8815336227417,-2.8861117,100,-3.2356439,0.000473287,-3.926369,0.57080245,36,0.007846101,[ 0.615 -0.658 -0.86 ],3600,0.0473287,0.011631367,1.1631366,31.273214,7.785249,23.488882,-2.6160653,500.0,0.46457914,0.07785249,-2.4083111,-3.1047647,-15.740769153370104
0.45958477,0.6642113,1850000,22.190605,15.555269,0.29752278,454.44148683547974,-2.796749,100,-3.5227466,3.447408e-05,-4.0654364,0.6063462,37,0.006642112,[ 0.65  -0.657 -0.848],3700,0.003447408,0.01263576,1.263576,21.649637,8.077334,4.5064116,-2.158382,500.0,0.45958477,0.08077334,-2.750269,-3.387232,-17.094062972855294
0.5106963,0.7316542,1900000,14.862244,20.074688,0.32050958,465.94204592704773,-2.8543806,100,-3.4329772,9.577896e-06,-4.1274953,0.5517221,38,0.007316543,[ 0.61  -0.657 -0.813],3800,0.0009577896,0.014449278,1.4449279,20.407568,8.801736,6.7284594,-2.3239756,500.0,0.5106963,0.08801736,-2.5089223,-3.295394,-16.707659294933013
0.48642078,0.6036745,1950000,33.40986,13.458282,0.29730058,477.739865064621,-2.6534283,100,-3.2461052,1.413429e-05,-3.874854,0.5175399,39,0.0060367454,[ 0.612 -0.658 -0.867],3900,0.001413429,0.011636776,1.1636776,21.205025,5.709359,2.9931285,-1.9068568,500.0,0.48642078,0.05709359,-2.422231,-3.116944,-15.650851522880533
0.6082859,0.5471338,2000000,15.342137,7.742362,0.3553663,489.28236985206604,-2.2820704,100,-3.4664955,3.427604e-05,-4.405799,0.51514596,40,0.005471338,[ 0.662 -0.658 -0.901],4000,0.003427604,0.008963121,0.89631206,27.146738,5.5839357,6.517997,-1.7068341,500.0,0.6082859,0.055839356,-2.4373174,-3.3196359,-16.73173045845389
0.41547215,0.9888354,2050000,1.676847,4.3678164,0.3189557,500.682452917099,-3.0095744,100,-3.1222067,0.000925269,-3.954489,0.51430607,41,0.009888354,[ 0.613 -0.658 -0.904],4100,0.0925269,0.007820531,0.78205305,61.51968,4.2829776,59.635735,-2.8388813,500.0,0.41547215,0.042829774,-2.3613453,-2.99039,-15.163034383012535
0.41643104,0.8000728,2100000,4.063657,13.266173,0.28137663,512.2719984054565,-2.5329258,100,-2.9609022,0.0003168785,-3.4519498,0.5479957,42,0.008000728,[ 0.592 -0.658 -0.905],4200,0.03168785,0.01261551,1.2615511,28.68384,9.457371,24.608377,-2.300972,500.0,0.41643104,0.09457371,-2.1902974,-2.8458374,-14.463250973698218
0.42363143,0.5105284,2150000,26.335655,8.360227,0.28217304,524.2310287952423,-2.1897182,100,-2.987957,2.0610045e-05,-3.5914643,0.5819276,43,0.0051052845,[ 0.579 -0.659 -0.871],4300,0.0020610045,0.008862636,0.88626355,24.915272,5.3515515,3.7971334,-1.5753589,500.0,0.42363143,0.053515512,-2.2277079,-2.8682415,-14.70920244052725
0.53637123,0.55631006,2200000,31.437088,10.410884,0.33861998,536.3997812271118,-2.4579823,100,-3.4134107,6.5769873e-06,-4.0372477,0.5704457,44,0.0055630994,[ 0.622 -0.659 -0.837],4400,0.0006576987,0.010857506,1.0857505,20.793764,5.9716473,3.1809561,-1.7034371,500.0,0.53637123,0.05971647,-2.5812953,-3.2788355,-16.646926897967607
0.52282524,1.0,2250000,1.0,0.09271884,0.3029714,547.8064136505127,-3.0788007,100,-3.0788007,0.01,-3.9070487,0.5704457,45,0.010000002,[ 0.564 -0.66  -0.848],4500,1.0,1.8626451e-09,,100.0,1.0,100.0,-2.9485657,500.0,0.52282524,0.01,-2.20194,-2.948566,-14.786986176510357
0.5241822,1.0050699,2300000,1.065757,0.49683884,0.3196267,559.1646099090576,-3.023403,100,-3.0588682,0.0043417457,-3.7772703,0.5663975,46,0.010050697,[ 0.564 -0.66  -0.848],4600,0.4341746,0.0029026165,0.2902617,92.301674,1.8611751,93.83002,-2.8934202,500.0,0.5241822,0.01861175,-2.3677726,-2.932959,-14.874118322801941
0.45946437,0.99995345,2350000,1.0000001,0.08760529,0.29511526,571.5540914535522,-3.0496006,100,-3.0497918,0.00997777,-3.8188164,0.566378,47,0.009999534,[ 0.557 -0.66  -0.853],4700,0.997777,9.250446e-06,0.0009250457,99.99992,1.0021662,99.999985,-2.9223068,500.0,0.45946437,0.010021661,-2.1991477,-2.9224982,-14.618743865510053
0.44342005,0.6238724,2400000,20.586655,8.495987,0.33628684,582.8540890216827,-2.227167,100,-3.0413811,2.8117247e-06,-4.079099,0.51186717,48,0.006238724,[ 0.557 -0.66  -0.853],4800,0.00028117248,0.011946664,1.1946665,21.427393,5.238626,4.857516,-1.6102369,500.0,0.44342005,0.052386258,-2.1993096,-2.9054115,-14.802803386089991
0.57426393,1.0,2450000,1.0,0.062314853,0.24837814,594.4760122299194,-2.7035582,100,-2.7035582,0.01,-3.3187666,0.51186717,49,0.010000002,[ 0.537 -0.661 -0.907],4900,1.0,1.8626451e-09,,100.0,1.0,100.0,-2.5929327,500.0,0.57426393,0.01,-2.0742593,-2.5929327,-13.193176189217589
0.42294225,0.5466144,2500000,18.005133,4.3509283,0.24617772,604.7929236888885,-1.8956045,100,-2.7184937,0.00011827405,-3.2728724,0.54976845,50,0.0054661436,[ 0.537 -0.661 -0.907],5000,0.011827406,0.007864534,0.7864534,32.5726,4.8803287,5.553972,-1.4326844,500.0,0.42294225,0.048803285,-2.1232576,-2.609398,-13.324594177092585
0.39224076,1.0,2550000,1.0,0.083412774,0.28736502,616.714549779892,-2.7102928,100,-2.7102928,0.01,-3.4173858,0.54976845,51,0.010000002,[ 0.503 -0.661 -0.869],5100,1.0,1.8626451e-09,,100.0,1.0,100.0,-2.59638,500.0,0.39224076,0.01,-2.0856931,-2.59638,-13.10237278139822
0.4486192,0.7953181,2600000,10.13967,12.660832,0.2710319,627.8288989067078,-2.3041172,100,-2.73805,2.837305e-05,-3.4129505,0.5112603,52,0.007953183,[ 0.503 -0.661 -0.869],5200,0.002837305,0.014753104,1.4753104,22.517435,8.035705,9.862253,-1.941857,500.0,0.4486192,0.080357045,-2.0130942,-2.6242847,-13.301443461620744
0.46270862,0.73842275,2650000,18.512882,10.206505,0.2536066,639.7926573753357,-2.0132294,100,-2.4700077,2.3525652e-05,-3.0235002,0.45605743,53,0.0073842276,[ 0.471 -0.662 -0.908],5300,0.0023525653,0.015065854,1.5065854,19.36963,9.407583,5.401644,-1.579593,500.0,0.46270862,0.09407583,-1.7684783,-2.3692243,-12.028989812859193
0.33673552,1.000007,2700000,1.0,0.042477723,0.20535038,651.3250641822815,-2.2272532,100,-2.2272651,0.009993088,-2.6235073,0.45605686,54,0.010000069,[ 0.458 -0.661 -0.963],5400,0.9993089,2.558963e-06,0.00025589613,99.99999,1.0005801,100.0,-2.139803,500.0,0.33673552,0.0100058,-1.7029884,-2.1398149,-10.892533529091637
0.3845749,0.8915947,2750000,4.242555,8.9411,0.2278475,662.8762159347534,-1.9600253,100,-2.2528615,0.00019737374,-2.7605171,0.45947263,55,0.008915947,[ 0.458 -0.661 -0.963],5500,0.019737374,0.016836992,1.6836993,21.90051,11.690115,23.570702,-1.7704931,500.0,0.3845749,0.116901144,-1.6535078,-2.1608446,-10.922277316138935
0.31960255,0.88583976,2800000,4.6664734,5.8415365,0.20126857,674.4445781707764,-1.8628873,100,-2.1316478,0.00019555718,-2.5322828,0.425737,56,0.008858397,[ 0.423 -0.661 -0.959],5600,0.019555718,0.01341066,1.3410661,30.377869,8.371237,21.429459,-1.6805458,500.0,0.31960255,0.08371237,-1.5342412,-2.047238,-10.430755083489192
0.48201108,1.0,2850000,1.0,0.03760802,0.19295579,686.1005017757416,-1.9673537,100,-1.9673537,0.01,-2.3256555,0.425737,57,0.010000002,[ 0.402 -0.661 -0.993],5700,1.0,1.8626451e-09,,100.0,1.0,100.0,-1.8898319,500.0,0.48201108,0.01,-1.4152452,-1.8898319,-9.566968419622192
0.2884121,1.0,2900000,1.0,0.030261984,0.17308773,696.4778468608856,-1.9700774,100,-1.9700774,0.01,-2.3289907,0.425737,58,0.010000002,[ 0.402 -0.661 -0.993],5800,1.0,1.8626451e-09,,100.0,1.0,100.0,-1.8924444,500.0,0.2884121,0.01,-1.5002091,-1.8924443,-9.542403567828963
0.3227386,1.0,2950000,1.0,0.03926984,0.19717287,708.3935284614563,-1.9975142,100,-1.9975142,0.01,-2.408953,0.425737,59,0.010000002,[ 0.402 -0.661 -0.993],5900,1.0,1.8626451e-09,,100.0,1.0,100.0,-1.9172158,500.0,0.3227386,0.01,-1.4799533,-1.9172158,-9.53122706315894
0.35890925,1.0,3000000,1.0,0.042622466,0.20541723,719.0458025932312,-1.9474325,100,-1.9474325,0.01,-2.3487556,0.425737,60,0.010000002,[ 0.402 -0.661 -0.993],6000,1.0,1.8626451e-09,,100.0,1.0,100.0,-1.8691406,500.0,0.35890925,0.01,-1.3779594,-1.8691406,-9.448223354263664
0.29768497,0.53233385,3050000,23.069841,2.4588888,0.19237694,729.3600857257843,-1.3227415,100,-1.9790599,9.442574e-06,-2.3609357,0.43520722,61,0.0053233383,[ 0.402 -0.661 -0.993],6100,0.0009442574,0.009607975,0.96079767,23.487495,5.8256044,4.3346634,-0.9447472,500.0,0.29768497,0.05825604,-1.4950742,-1.9003621,-9.575037458002694
0.30013707,0.5422928,3100000,10.810887,3.1342058,0.18943226,740.42174077034,-1.2711414,100,-1.8554165,4.0875704e-05,-2.4226193,0.46439636,62,0.005422928,[ 0.353 -0.661 -0.984],6200,0.0040875706,0.00848473,0.84847295,29.002464,5.259044,9.249934,-1.005623,500.0,0.30013707,0.05259044,-1.3903514,-1.7746626,-8.973038849613319
0.44955248,0.30058128,3150000,29.229677,0.9873825,0.16613379,751.380434513092,-0.92595446,100,-1.8866174,1.9825145e-06,-2.2792692,0.4125953,63,0.003005813,[ 0.318 -0.661 -0.954],6300,0.00019825147,0.0058990046,0.58990043,20.612045,4.7287545,3.4211805,-0.5151961,500.0,0.44955248,0.047287542,-1.4611622,-1.8106418,-9.176298275273906
0.2604218,0.60547507,3200000,21.481003,4.020234,0.14447553,762.7931048870087,-1.2046409,100,-1.6472083,6.1355177e-06,-1.9992722,0.35516343,64,0.0060547506,[ 0.287 -0.66  -1.006],6400,0.00061355176,0.014525877,1.4525878,14.802485,11.920471,4.6552763,-0.89576924,500.0,0.2604218,0.11920471,-1.2801024,-1.580566,-8.012396696450537
0.2540896,0.7809053,3250000,6.309664,3.2140057,0.12768698,773.5118706226349,-1.2330675,100,-1.5287197,0.00011329408,-1.8346101,0.31889543,65,0.007809053,[ 0.298 -0.66  -1.064],6500,0.011329409,0.013555691,1.3555692,24.916964,6.6796746,15.848705,-1.0794554,500.0,0.2540896,0.06679674,-1.2452791,-1.467566,-7.41681243390976
0.20859472,1.0,3300000,1.0,0.01978469,0.139953,784.2641015052795,-1.379199,100,-1.379199,0.01,-1.7205696,0.31889543,66,0.010000002,[ 0.275 -0.661 -1.1  ],6600,1.0,1.8626451e-09,,100.0,1.0,100.0,-1.3218467,500.0,0.20859472,0.01,-1.0363506,-1.3218466,-6.7068171882567444
0.4136402,0.5574091,3350000,10.20435,1.6533237,0.14986715,794.6295032501221,-0.9278617,100,-1.4177399,4.4208726e-05,-1.8217275,0.27221766,67,0.0055740904,[ 0.275 -0.661 -1.1  ],6700,0.004420873,0.009639419,0.9639419,25.059093,6.280829,9.799742,-0.7338826,500.0,0.4136402,0.06280829,-1.0773121,-1.3570157,-6.763197118539507
0.2028487,0.49434495,3400000,27.081924,2.5920243,0.13071637,805.6901767253876,-0.90772104,100,-1.3201774,9.665254e-06,-1.5879661,0.22118717,68,0.0049434495,[ 0.291 -0.661 -1.147],6800,0.0009665254,0.011820431,1.1820432,14.886481,9.145723,3.6924999,-0.63226026,500.0,0.2028487,0.09145723,-1.0181162,-1.267245,-6.4023790820282604
0.249608,0.9999875,3450000,1.0,0.0131976865,0.11430583,817.070020198822,-1.2656614,100,-1.2656764,0.009999745,-1.4791222,0.22118717,69,0.009999874,[ 0.317 -0.661 -1.198],6900,0.9999745,4.182053e-08,4.1838425e-06,100.000015,0.99999696,100.0,-1.2163572,500.0,0.249608,0.009999969,-0.97188383,-1.2163724,-6.120357358804726
0.19411285,1.0,3500000,1.0,0.01343139,0.11531295,827.4879107475281,-1.2695926,100,-1.2695926,0.01,-1.5329686,0.22118717,70,0.010000002,[ 0.317 -0.661 -1.198],7000,1.0,1.8626451e-09,,100.0,1.0,100.0,-1.2184937,500.0,0.19411285,0.01,-0.9488275,-1.2184936,-6.104716381087594
0.22423162,0.99999297,3550000,1.0,0.014662093,0.12048083,838.1236310005188,-1.2664888,100,-1.2664976,0.009998296,-1.6650454,0.22119,71,0.009999928,[ 0.317 -0.661 -1.198],7100,0.99982965,6.754586e-07,6.75467e-05,100.00001,1.0001593,100.0,-1.2109873,500.0,0.22423162,0.010001592,-0.9233418,-1.2109962,-6.132290843083572
0.24002613,1.0,3600000,1.0,0.013261938,0.11458323,848.7399342060089,-1.2807783,100,-1.2807783,0.01,-1.5162511,0.22119,72,0.010000002,[ 0.317 -0.661 -1.198],7200,1.0,1.8626451e-09,,100.0,1.0,100.0,-1.2302365,500.0,0.24002613,0.01,-0.9708654,-1.2302364,-6.141439450615272
0.18680218,1.0,3650000,1.0,0.016363177,0.12727743,859.5349509716034,-1.2567414,100,-1.2567414,0.01,-1.7572485,0.22119,73,0.010000002,[ 0.317 -0.661 -1.198],7300,1.0,1.8626451e-09,,100.0,1.0,100.0,-1.1981665,500.0,0.18680218,0.01,-0.9657663,-1.1981666,-6.1412091204234835
0.17710173,1.0,3700000,1.0,0.013864334,0.11715669,870.8595187664032,-1.2645793,100,-1.2645793,0.01,-1.5322504,0.22119,74,0.010000002,[ 0.317 -0.661 -1.198],7400,1.0,1.8626451e-09,,100.0,1.0,100.0,-1.2135043,500.0,0.17710173,0.01,-0.9723748,-1.2135044,-6.105745986495345
