EpThisIter,J_sample_variance,MeanEntropy,ESSClassic,InitialReturnMean,ReturnMeanIW,InitialReturnMax,MinIW,InitialReturnMin,Bound,MeanIWNorm,MinIWNorm,ESSRenyi,InitialReturnStd,MaxIW,TimeElapsed,MeanIW,TimestepsSoFar,EpisodesSoFar,EpRewMean,StdIWNorm,ReturnStepMaxmin,MaxIWNorm,Iteration,EmpiricalD2,ReturnStepMax,Weights,InitialBound,StdIW,EpLenMean
100,203.13542,1.215767,24.714703,-9.530419,-7.870067,-7.5702486,0.011464225,-12.221382,-9.217879,0.0079750065,0.00011464225,9.135648,1.0437322,10.59481,143.62782788276672,0.7975006,550000,1100,-49.27081109643762,0.013919013,1.7823702,0.10594809,11,10.946131,1.7823702,[ 0.957 -0.37  -0.247],-9.9377985,1.3919014,500.0
100,20.26918,1.2040353,76.92191,-9.963197,-9.590467,-7.678108,0.1773337,-14.2156725,-10.120548,0.010042496,0.0017733369,79.911156,1.1594138,3.274874,154.88051891326904,1.0042497,600000,1200,-50.870587808118024,0.005500682,1.6373334,0.03274874,12,1.2513897,1.6373334,[ 0.927 -0.368 -0.203],-10.437052,0.55006826,500.0
100,92.93657,1.1633478,18.159477,-9.709173,-4.7571745,-7.951804,0.0009237751,-11.765863,-6.750683,0.0053307805,9.23775e-06,3.8705175,0.93018186,7.619525,166.21230673789978,0.533078,650000,1300,-49.7593479017568,0.011316791,1.4629558,0.07619525,13,25.836338,1.4629558,[ 0.91  -0.368 -0.215],-10.101369,1.131679,500.0
100,129.2311,1.1237386,12.248119,-8.473503,-4.4390936,-6.0297503,0.0045935353,-10.600745,-5.739346,0.005273434,4.593535e-05,7.3854156,0.8775619,11.723572,178.2961940765381,0.5273434,700000,1400,-43.36549232838599,0.0141151985,1.3419278,0.11723571,14,13.540199,1.3419278,[ 0.833 -0.367 -0.255],-8.826861,1.4115198,500.0
100,26.347162,1.0778458,27.204992,-8.717423,-3.2872655,-7.0463643,0.0013245174,-11.279579,-5.3166904,0.0040256525,1.3245174e-05,3.4323964,0.7997497,3.1251235,191.4872272014618,0.40256524,750000,1500,-44.10450214844319,0.006585105,1.3910247,0.031251233,15,29.134165,1.3910247,[ 0.893 -0.369 -0.295],-9.093409,0.65851057,500.0
100,144.2143,1.0234371,18.792877,-7.6082563,-5.7492642,-5.3781013,0.004006503,-10.505276,-7.0847454,0.007924003,4.006503e-05,6.8753815,0.7765955,11.573793,204.56486582756042,0.7924003,800000,1600,-39.03912846881794,0.016471948,1.2061614,0.11573793,16,14.544647,1.2061614,[ 0.828 -0.369 -0.341],-7.9584327,1.6471951,500.0
100,142.88133,0.9657542,14.172196,-7.0942106,-4.9580884,-4.9964056,0.00162952,-8.8831835,-6.336492,0.007517861,1.62952e-05,4.614683,0.720433,14.986785,215.4304587841034,0.7517861,850000,1700,-36.368726026752206,0.018500766,1.2128915,0.14986785,17,21.66996,1.2128915,[ 0.822 -0.369 -0.396],-7.390316,1.8500766,500.0
100,66.92144,0.97396034,27.857046,-6.8647227,-5.1412687,-5.4341826,0.0020347952,-8.741325,-6.1024942,0.00781726,2.0347952e-05,9.188859,0.69498587,7.692314,229.36048865318298,0.78172594,900000,1800,-34.51066961659236,0.012580094,1.1737344,0.07692314,18,10.882744,1.1737344,[ 0.836 -0.37  -0.453],-7.1561003,1.2580094,500.0
100,1.905807,0.9713503,92.97917,-6.327467,-6.24987,-4.907187,0.43751875,-8.508518,-6.543779,0.010055882,0.004375187,93.11916,0.66215205,2.1170776,241.97166681289673,1.005588,950000,1900,-32.259744452427164,0.0027632555,0.9918226,0.021170776,19,1.0738928,0.9918226,[ 0.769 -0.369 -0.445],-6.6110845,0.27632555,500.0
100,23.03542,0.9153015,19.43843,-6.3245726,-2.468931,-4.3765798,0.00050839304,-8.375337,-3.8827949,0.00401293,5.0839303e-06,3.8989434,0.6821048,6.166676,253.6619803905487,0.40129304,1000000,2000,-32.17832917856538,0.008169491,0.9203882,0.06166676,20,25.647974,0.9203882,[ 0.758 -0.37  -0.448],-6.60375,0.8169491,500.0
100,96.76178,0.95896846,20.01866,-5.9837303,-4.926667,-4.5542154,0.009889054,-7.441189,-5.631508,0.008168209,9.889054e-05,12.383989,0.5677643,13.871397,266.09464478492737,0.816821,1050000,2100,-30.453881429905078,0.0163269,0.86787283,0.13871397,21,8.074943,0.86787283,[ 0.789 -0.37  -0.504],-6.2317705,1.6326901,500.0
100,36.549877,0.9297521,15.612044,-6.347487,-2.8615334,-5.194683,0.0010701012,-8.345375,-4.140151,0.004883449,1.0701011e-05,4.7333393,0.5971348,10.674559,277.1323037147522,0.48834497,1100000,2200,-32.60344505193411,0.011353691,1.0315017,0.106745586,22,21.126734,1.0315017,[ 0.787 -0.368 -0.46 ],-6.6256657,1.1353692,500.0
100,32.76533,0.95539325,28.381676,-5.5847926,-3.5384662,-4.458606,0.0026540887,-6.8755913,-4.6520185,0.0065292907,2.6540885e-05,4.236002,0.54564106,6.7427783,288.3469617366791,0.65292907,1150000,2300,-28.789558578525288,0.010371919,0.9701848,0.067427784,23,23.607166,0.9701848,[ 0.719 -0.368 -0.489],-5.8139787,1.0371917,500.0
100,24.930267,0.91505986,16.754349,-5.3111696,-2.2107959,-4.0730743,0.0025949355,-6.3915443,-3.2348475,0.004131364,2.5949354e-05,4.3283815,0.54401106,6.7917185,299.7296006679535,0.4131365,1200000,2400,-27.374618971949005,0.00920896,0.9315065,0.06791718,24,23.103325,0.9315065,[ 0.651 -0.369 -0.463],-5.52422,0.920896,500.0
100,13.173534,0.9287281,32.71551,-5.4260144,-2.3936138,-4.2356005,0.0015791273,-6.7831254,-3.4974642,0.004132291,1.5791273e-05,4.195625,0.558691,3.691016,309.77407002449036,0.4132291,1250000,2500,-27.597697583580334,0.0059261355,0.9268609,0.036910158,25,23.834352,0.9268609,[ 0.713 -0.367 -0.504],-5.6521187,0.5926135,500.0
100,27.134708,0.89578104,22.708218,-5.9835796,-2.8087914,-4.335806,0.0006833547,-7.6570206,-4.1432076,0.004549014,6.8335466e-06,3.6584294,0.6637351,4.095768,321.6905174255371,0.45490134,1300000,2600,-30.788706261426164,0.00839252,0.98924106,0.040957678,26,27.334135,0.98924106,[ 0.786 -0.366 -0.49 ],-6.238813,0.83925205,500.0
100,97.288155,0.84177315,11.708952,-6.350567,-3.700427,-4.9187603,0.00066572375,-9.254669,-4.8814144,0.006083478,6.6572375e-06,6.8232102,0.70613277,16.163897,333.99941778182983,0.60834783,1350000,2700,-32.53695442910174,0.016705185,1.0842057,0.16163896,27,14.655858,1.0842057,[ 0.854 -0.367 -0.523],-6.6590557,1.6705188,500.0
100,67.042725,0.83691883,16.21687,-5.989212,-3.8648388,-4.871442,0.0071278773,-7.8340206,-4.742267,0.007022877,7.127877e-05,8.85735,0.6011445,13.075216,346.76109647750854,0.7022876,1400000,2800,-30.67135966056144,0.015962824,0.80210924,0.13075216,28,11.290058,0.80210924,[ 0.845 -0.367 -0.577],-6.250346,1.5962825,500.0
100,82.00937,0.780275,18.491724,-5.4137425,-4.1541386,-4.1335297,0.00051915465,-6.6947317,-5.1602297,0.007823324,5.1915463e-06,4.9198217,0.5151891,10.193195,357.14964628219604,0.7823325,1450000,2900,-27.790069239462994,0.016424928,0.9390785,0.10193195,29,20.32594,0.9390785,[ 0.784 -0.367 -0.582],-5.636901,1.6424929,500.0
100,45.16586,0.7285427,19.10436,-5.315388,-3.22179,-4.1142683,0.0035626525,-6.928604,-4.2379255,0.0063208677,3.5626523e-05,5.165898,0.56588423,7.128682,368.6680500507355,0.6320868,1500000,3000,-26.997499050157295,0.013006877,0.6948484,0.07128682,30,19.35772,0.6948484,[ 0.799 -0.369 -0.639],-5.5463414,1.3006878,500.0
100,20.922834,0.6747139,22.086853,-4.7959228,-2.5535128,-3.6008067,0.001152335,-5.8233366,-3.751793,0.0058491905,1.152335e-05,2.6241257,0.47669604,5.5869975,380.8310167789459,0.58491904,1550000,3100,-24.41081976601652,0.010985862,0.8162087,0.055869974,31,38.10793,0.8162087,[ 0.771 -0.372 -0.69 ],-4.990034,1.0985863,500.0
100,6.644736,0.63967377,25.955486,-4.2583175,-1.5102831,-3.411099,0.00029928656,-5.2503414,-2.3810892,0.0035033464,2.9928656e-06,4.039146,0.40648398,3.0230145,391.9339258670807,0.3503347,1600000,3200,-21.55951586256619,0.005917183,0.5753037,0.030230144,32,24.75771,0.5753037,[ 0.733 -0.375 -0.744],-4.4333286,0.5917184,500.0
100,21.29099,0.6629894,23.893055,-4.4878273,-2.7444239,-3.6557748,0.0066159274,-5.4905896,-3.5178475,0.006441461,6.615927e-05,5.5996456,0.40443814,8.649706,402.38090991973877,0.64414614,1650000,3300,-22.939851525650376,0.011496369,0.60219324,0.08649705,33,17.858273,0.60219324,[ 0.784 -0.375 -0.779],-4.6708465,1.1496369,500.0
100,41.98899,0.69053835,20.679422,-4.2152157,-3.397125,-3.2287016,0.014997739,-5.315877,-3.898966,0.00844626,0.0001499774,12.467379,0.39418197,13.194671,413.5400969982147,0.844626,1700000,3400,-21.622696324956387,0.016542006,0.48366597,0.1319467,34,8.020932,0.48366597,[ 0.736 -0.376 -0.756],-4.3924117,1.6542008,500.0
100,0.15665829,0.69053835,100.0,-4.1299696,-4.1299696,-3.033204,1.0,-5.3249903,-4.3074694,0.010000002,0.01,100.0,0.39381683,1.0,424.5565297603607,1.0,1750000,3500,-20.96562961522968,1.8626451e-09,0.6161095,0.01,35,1.0,0.6161095,[ 0.7   -0.375 -0.728],-4.3074694,,500.0
100,30.235115,0.65810627,25.012056,-4.0847955,-3.3779888,-3.2381973,0.017005479,-4.956498,-3.7625728,0.00903467,0.00017005479,18.455475,0.38650078,9.438187,438.7060890197754,0.903467,1800000,3600,-21.145961265456407,0.01564348,0.60679257,0.09438186,36,5.4184465,0.60679257,[ 0.7   -0.375 -0.728],-4.250012,1.5643479,500.0
100,11.1397,0.6339137,48.68234,-3.8351257,-3.421431,-3.0239599,0.09028971,-4.624075,-3.626973,0.009322382,0.0009028971,56.235035,0.36636266,6.1801877,451.98867177963257,0.93223816,1850000,3700,-19.562982588305807,0.009571381,0.5603106,0.061801877,37,1.7782509,0.5603106,[ 0.67  -0.376 -0.761],-3.9892616,0.9571381,500.0
100,12.474242,0.6059896,46.369278,-3.7436676,-3.4417014,-2.8062534,0.038845975,-4.7315536,-3.6738632,0.009606109,0.00038845974,46.1513,0.3779895,6.112379,463.9762580394745,0.9606108,1900000,3800,-18.911969328370937,0.010330921,0.6154476,0.06112379,38,2.1667862,0.6154476,[ 0.664 -0.375 -0.785],-3.9013858,1.0330921,500.0
100,33.79744,0.5462403,11.536846,-3.5781958,-2.20157,-2.9654222,0.001544624,-4.299935,-2.9187534,0.0065632393,1.544624e-05,3.9941173,0.31525558,15.141151,476.62801909446716,0.656324,1950000,3900,-17.984576771206463,0.018174227,0.4571609,0.1514115,39,25.036821,0.4571609,[ 0.658 -0.376 -0.813],-3.721527,1.8174229,500.0
100,21.546106,0.5626155,23.628439,-3.3748705,-2.5488296,-2.638205,0.013150168,-4.2467685,-2.9857433,0.007827458,0.00013150167,10.497441,0.3509619,10.330187,488.5602459907532,0.7827459,2000000,4000,-16.992791779141005,0.014072428,0.45692703,0.10330187,40,9.526131,0.45692703,[ 0.662 -0.374 -0.873],-3.5164292,1.4072428,500.0
100,0.13030136,0.5626155,100.0,-3.1863294,-3.186329,-2.311924,1.0,-4.1472683,-3.3245711,0.010000002,0.01,100.0,0.35916337,1.0,500.233496427536,1.0,2050000,4100,-16.119544874234876,1.8626451e-09,0.49993944,0.01,41,1.0,0.49993944,[ 0.62  -0.374 -0.856],-3.3245711,,500.0
100,4.314382,0.51791424,21.613297,-3.266336,-1.1629174,-2.5722191,8.370745e-05,-3.9602103,-1.8584455,0.0037763447,8.370745e-07,3.6021733,0.26544154,5.328449,510.34490752220154,0.3776345,2100000,4200,-16.409812732758148,0.007191713,0.5025098,0.053284485,42,27.761019,0.5025098,[ 0.62  -0.374 -0.856],-3.398343,0.71917135,500.0
100,0.07775624,0.51791424,100.00001,-2.818438,-2.818376,-2.2136855,0.9999627,-3.6637728,-2.9405055,0.009999785,0.009999626,99.99407,0.2774639,0.99999267,522.1820158958435,0.9999785,2150000,4300,-14.38767293638418,5.955857e-08,0.39888012,0.009999926,43,1.0000592,0.39888012,[ 0.581 -0.374 -0.901],-2.9405634,5.9556883e-06,500.0
100,23.250092,0.52095956,16.548586,-2.833676,-2.046246,-2.2510839,0.0086525325,-3.2454116,-2.3820202,0.0069186483,8.6525324e-05,10.380123,0.21391512,10.658707,534.0174572467804,0.6918648,2200000,4400,-14.21382902747374,0.015536658,0.44987372,0.10658707,44,9.633797,0.44987372,[ 0.581 -0.374 -0.901],-2.9418566,1.5536659,500.0
100,2.34271,0.53177404,80.87556,-3.0623279,-2.966031,-2.2380514,0.34825584,-3.9642696,-3.110282,0.009710642,0.0034825583,83.91655,0.36272573,2.6723943,546.087874174118,0.9710642,2250000,4500,-15.480190779598626,0.0047220835,0.4173581,0.026723942,45,1.19166,0.4173581,[ 0.626 -0.374 -0.898],-3.1944704,0.47220838,500.0
100,5.420547,0.5357657,29.431877,-3.055483,-1.580242,-2.326259,0.003348785,-3.944598,-2.176241,0.0056307884,3.348785e-05,4.867121,0.34849933,5.0720873,557.6190841197968,0.56307876,2300000,4600,-15.622713854227447,0.008718954,0.55799854,0.05072087,46,20.546026,0.55799854,[ 0.619 -0.374 -0.887],-3.1869698,0.87189543,500.0
100,2.347052,0.5605183,33.904232,-2.8621235,-1.1124859,-2.2931166,0.0023051107,-3.6467202,-1.662817,0.0040449398,2.3051107e-05,4.8788123,0.2783042,2.3351717,570.0292868614197,0.404494,2350000,4700,-14.423102558086766,0.005647704,0.39943868,0.023351716,47,20.496792,0.39943868,[ 0.567 -0.374 -0.883],-2.9836807,0.5647704,500.0
100,0.08538115,0.5605183,100.0,-2.7338595,-2.73386,-2.0974748,1.0,-3.5025032,-2.85061,0.010000002,0.01,100.0,0.29073587,1.0,581.2056083679199,1.0,2400000,4800,-13.725107412255046,1.8626451e-09,0.43669796,0.01,48,1.0,0.43669796,[ 0.521 -0.374 -0.858],-2.85061,,500.0
100,4.957768,0.52637607,20.904837,-2.7563365,-1.2074926,-2.2113404,0.00043306584,-3.453539,-1.7462199,0.0047760615,4.330658e-06,4.56613,0.2708975,7.475682,592.5070145130157,0.47760618,2450000,4900,-13.872719650264141,0.009290123,0.54449636,0.074756816,49,21.900383,0.54449636,[ 0.521 -0.374 -0.858],-2.8714542,0.9290124,500.0
100,13.686233,0.48324263,16.65483,-2.4046888,-1.6217282,-1.8551896,0.002139224,-2.9946222,-2.0242057,0.006855154,2.139224e-05,6.151181,0.23858397,10.95477,603.6758415699005,0.68551546,2500000,5000,-12.277862825484853,0.015335126,0.43181348,0.1095477,50,16.25704,0.43181348,[ 0.474 -0.373 -0.893],-2.5045094,1.5335126,500.0
100,5.0008206,0.4473082,23.03749,-2.4337435,-1.1919968,-1.8827624,0.002804204,-2.9859176,-1.6417043,0.0048212023,2.8042039e-05,4.8983827,0.2410224,5.5529714,614.8479664325714,0.48212025,2550000,5100,-12.267685269640976,0.008812058,0.37519452,0.055529714,51,20.414902,0.37519452,[ 0.507 -0.374 -0.936],-2.5332744,0.8812058,500.0
100,0.07084257,0.4473082,100.0,-2.469252,-2.4692526,-1.9557488,1.0,-3.1297746,-2.5735784,0.010000002,0.01,100.0,0.2648285,1.0,627.3349344730377,1.0,2600000,5200,-12.478172596635943,1.8626451e-09,0.3433355,0.01,52,1.0,0.3433355,[ 0.549 -0.374 -0.972],-2.5735784,,500.0
100,10.60866,0.48889238,25.431585,-2.484954,-1.8729029,-1.9197395,0.00625045,-3.188178,-2.3268735,0.007519922,6.25045e-05,5.4800825,0.2728165,6.8330283,638.5863125324249,0.75199217,2650000,5300,-12.463851011099441,0.012876685,0.3483911,0.06833028,53,18.2479,0.3483911,[ 0.549 -0.374 -0.972],-2.5912266,1.2876685,500.0
100,2.429114,0.49755862,68.653465,-2.4730833,-2.379859,-1.8290665,0.1704182,-3.034833,-2.4996912,0.009798264,0.001704182,71.26545,0.22352673,3.9226649,652.0521471500397,0.97982645,2700000,5400,-12.59357770860258,0.006620835,0.42383727,0.039226647,54,1.4032044,0.42383727,[ 0.521 -0.373 -0.93 ],-2.574244,0.66208345,500.0
100,0.04618753,0.49755862,100.000015,-2.451323,-2.4513204,-1.8862633,0.9999842,-3.10335,-2.5547655,0.009999991,0.009999841,100.0,0.21384166,1.0000128,663.0519971847534,0.9999992,2750000,5500,-12.43402665213719,5.9345055e-08,0.38090947,0.010000127,55,1.0,0.38090947,[ 0.506 -0.373 -0.921],-2.554768,5.935653e-06,500.0
100,6.9321203,0.50403285,33.787758,-2.4410098,-1.9341245,-1.7523632,0.027721541,-2.9882107,-2.125755,0.008165475,0.0002772154,27.017794,0.2249748,6.5078936,673.6839847564697,0.81654745,2800000,5600,-12.459420314864222,0.011430649,0.4008458,0.06507894,56,3.7012644,0.4008458,[ 0.506 -0.373 -0.921],-2.5406165,1.143065,500.0
100,3.3856645,0.44774535,24.25659,-2.4059937,-1.080787,-1.9471803,0.00015060903,-3.116214,-1.530438,0.0048162225,1.5060903e-06,5.336552,0.23304573,5.047692,684.7686440944672,0.48162225,2850000,5700,-11.975701529939046,0.008510676,0.363542,0.050476916,57,18.738691,0.363542,[ 0.473 -0.374 -0.915],-2.5098672,0.8510677,500.0
100,3.6256716,0.4615563,44.119568,-2.1494071,-1.8257418,-1.5976906,0.07782844,-2.6995308,-1.9654409,0.008771201,0.00077828433,41.490356,0.22988638,6.02376,695.5590717792511,0.87712014,2900000,5800,-10.84269049297459,0.009871277,0.3386866,0.060237598,58,2.4101987,0.3386866,[ 0.464 -0.374 -0.971],-2.2393913,0.9871277,500.0
100,7.364234,0.49039558,22.497026,-2.1069098,-1.4636279,-1.6638042,0.01873644,-2.5172663,-1.6917776,0.0069094687,0.0001873644,13.526215,0.19117361,9.739249,705.9187746047974,0.69094694,2950000,5900,-10.628167205934819,0.012824525,0.31611505,0.09739249,59,7.3930516,0.31611505,[ 0.44  -0.374 -0.957],-2.1908185,1.2824527,500.0
100,4.463532,0.46614704,20.408699,-2.091054,-1.066768,-1.5440035,0.0018816071,-2.7685323,-1.5223523,0.005066258,1.881607e-05,4.103167,0.20612219,5.416231,716.4065964221954,0.50662583,3000000,6000,-10.613931826666956,0.010004893,0.41961405,0.05416231,60,24.371418,0.41961405,[ 0.41  -0.374 -0.928],-2.1833384,1.0004894,500.0
100,0.045965962,0.46614704,100.0,-2.172691,-2.172691,-1.5731971,1.0,-2.8643694,-2.26817,0.010000002,0.01,100.0,0.21332206,1.0,727.993322134018,1.0,3050000,6100,-11.05035563095857,1.8626451e-09,0.38164848,0.01,61,1.0,0.38164848,[ 0.461 -0.374 -0.953],-2.26817,,500.0
100,0.03979667,0.46614704,100.0,-2.1872182,-2.1872182,-1.7536294,1.0,-2.7538483,-2.2790132,0.010000002,0.01,100.0,0.19849107,1.0,739.0586407184601,1.0,3100000,6200,-11.059964714837996,1.8626451e-09,0.3319193,0.01,62,1.0,0.3319193,[ 0.461 -0.374 -0.953],-2.2790132,,500.0
100,0.055575304,0.46614704,100.0,-2.1938465,-2.1938465,-1.7533596,1.0,-2.9082427,-2.290788,0.010000002,0.01,100.0,0.23456247,1.0,748.762820482254,1.0,3150000,6300,-11.040272493683192,1.8626451e-09,0.34855065,0.01,63,1.0,0.34855065,[ 0.461 -0.374 -0.953],-2.290788,,500.0
100,2.6145985,0.40673825,20.761816,-2.181703,-0.83185476,-1.8247697,0.004289346,-2.7423763,-1.2970623,0.0039528594,4.2893458e-05,3.8611631,0.17957291,5.967739,761.0405180454254,0.395286,3200000,6400,-11.112831492953092,0.007722288,0.33968303,0.05967739,64,25.898932,0.33968303,[ 0.461 -0.374 -0.953],-2.2731156,0.7722289,500.0
100,9.503686,0.35541245,18.776785,-2.0192852,-1.4909183,-1.5185406,0.00049913855,-2.4026902,-1.7698153,0.007844453,4.9913856e-06,8.246418,0.18926603,12.384316,771.8146555423737,0.78444535,3250000,6500,-10.101024519449123,0.016315192,0.3210045,0.12384316,65,12.126477,0.3210045,[ 0.451 -0.374 -1.012],-2.0993748,1.6315192,500.0
100,2.8983142,0.36740503,48.0993,-1.8417035,-1.6600813,-1.3134593,0.08606303,-2.3450127,-1.7674136,0.009321003,0.00086063024,53.037968,0.20657681,6.773439,782.8291306495667,0.93210036,3300000,6600,-9.248124290937367,0.00968233,0.29392782,0.06773439,66,1.8854418,0.29392782,[ 0.442 -0.373 -1.064],-1.9198705,0.968233,500.0
100,2.0409648,0.34795862,59.477665,-1.8460864,-1.7503412,-1.4272864,0.14213164,-2.2710695,-1.8467635,0.009650391,0.0014213164,61.640038,0.18886554,4.366274,794.6613903045654,0.965039,3350000,6700,-9.111607164835231,0.007965539,0.2687773,0.043662738,67,1.6223222,0.2687773,[ 0.424 -0.374 -1.052],-1.9217888,0.79655385,500.0
100,0.03125696,0.34795862,100.0,-1.7954804,-1.7954804,-1.4116753,1.0,-2.283279,-1.8715897,0.010000002,0.01,100.0,0.17591017,1.0,805.9578461647034,1.0,3400000,6800,-9.02463693453083,1.8626451e-09,0.2951506,0.01,68,1.0,0.2951506,[ 0.433 -0.373 -1.071],-1.8715897,,500.0
100,4.0754075,0.38105696,23.460974,-1.7851098,-1.1165767,-1.4535735,0.0069441064,-2.2657933,-1.4098321,0.0063532535,6.944106e-05,6.6329384,0.16460063,8.145002,816.0332064628601,0.6353254,3450000,6900,-9.008814994110978,0.011475315,0.340153,0.08145002,69,15.076275,0.340153,[ 0.433 -0.373 -1.071],-1.8606361,1.1475316,500.0
100,0.032452144,0.38105696,100.0,-1.7782086,-1.7782086,-1.3986964,1.0,-2.3846369,-1.8576965,0.010000002,0.01,100.0,0.1792418,1.0,826.3153305053711,1.0,3500000,7000,-8.93518092067131,1.8626451e-09,0.2527757,0.01,70,1.0,0.2527757,[ 0.402 -0.373 -1.038],-1.8576965,,500.0
100,2.235153,0.35715488,50.5528,-1.7756455,-1.6095695,-1.3314065,0.115686774,-2.355926,-1.7127107,0.009443721,0.0011568677,57.9718,0.17538829,6.7277136,838.2687864303589,0.9443721,3550000,7100,-8.987210878075755,0.00933988,0.3087951,0.06727713,71,1.7249765,0.3087951,[ 0.402 -0.373 -1.038],-1.8541762,0.9339881,500.0
100,0.039137866,0.35715488,100.0,-1.7150807,-1.7150806,-1.287268,1.0,-2.2835164,-1.7911978,0.010000002,0.01,100.0,0.19684127,1.0,847.7868883609772,1.0,3600000,7200,-8.659414114258912,1.8626451e-09,0.34016177,0.01,72,1.0,0.34016177,[ 0.402 -0.373 -1.062],-1.7911978,,500.0
100,3.6472607,0.37674385,24.407135,-1.7134014,-1.0774026,-1.3676487,0.0036498383,-2.2362309,-1.3333946,0.006499191,3.6498383e-05,8.478868,0.16238543,6.4395747,858.3758277893066,0.64991915,3650000,7300,-8.674358817132244,0.01143777,0.29558012,0.06439575,73,11.794027,0.29558012,[ 0.402 -0.373 -1.062],-1.7879426,1.143777,500.0
100,7.5343676,0.32916206,15.56234,-1.6883928,-1.2606642,-1.3402724,0.005170121,-2.2524192,-1.4716623,0.00811822,5.170121e-05,12.661903,0.18942301,13.1628475,869.9494762420654,0.811822,3700000,7400,-8.443227151756213,0.018909995,0.3156878,0.13162847,74,7.897707,0.3156878,[ 0.364 -0.373 -1.042],-1.7634734,1.8909997,500.0
