TimestepsSoFar,MeanIW,EpRewMean,MaxIW,InitialReturnMean,InitialReturnMin,ESSClassic,ESSRenyi,EmpiricalD2,ReturnMeanIW,ReturnStepMaxmin,RewardCompression,Iteration,TimeElapsed,ReturnStepMax,EpisodesSoFar,MinIW,MeanEntropy,EpThisIter,InitialReturnMax,StdIW,Bound,EpLenMean,Weights,InitialBound,InitialReturnStd
220000,0.2669740020005274,-200.0,0.2669740020005274,-86.60204315185547,-86.6020278930664,1.0,6.160957336425781,16.231243133544922,-23.1204891204834,1.0,0.99,11,131.72928190231323,1.0,1100,0.2669740020005274,1.0948792695999146,100,-86.6020278930664,,-34.75056838989258,200.0,[-0.12   0.611  0.593 -0.326 -0.821  0.655 -0.309  0.193  0.116],-89.48876,1.52587890625e-05
240000,0.13468754998730642,-200.0,0.13468754998730642,-86.60204315185547,-86.6020278930664,1.0,9.331794738769531,10.716052055358887,-11.664214134216309,1.0,0.99,12,142.70389938354492,1.0,1200,0.13468754998730642,1.0973625183105469,100,-86.6020278930664,,-21.11404800415039,200.0,[-0.145  0.676  0.553 -0.325 -0.821  0.654 -0.234  0.054  0.18 ],-89.48876,1.52587890625e-05
260000,0.2903101870172885,-200.0,0.2903101870172885,-86.60204315185547,-86.6020278930664,1.0,4.16959810256958,23.98312759399414,-25.141448974609375,1.0,0.99,13,155.59367299079895,1.0,1300,0.2903101870172885,1.093509554862976,100,-86.6020278930664,,-39.27853012084961,200.0,[-0.098  0.607  0.575 -0.325 -0.821  0.654 -0.286  0.171  0.116],-89.48876,1.52587890625e-05
280000,0.09996259266064834,-200.0,0.09996259266064834,-86.60204315185547,-86.6020278930664,1.0,10.272287368774414,9.734930038452148,-8.656963348388672,1.0,0.99,14,167.67732667922974,1.0,1400,0.09996259266064834,1.0981162786483765,100,-86.6020278930664,,-17.663818359375,200.0,[-0.119  0.637  0.565 -0.324 -0.818  0.65  -0.138  0.037  0.102],-89.48876,1.52587890625e-05
300000,0.8433441076140702,-200.0,0.8433441076140702,-86.60204315185547,-86.6020278930664,1.0,66.1639404296875,1.511397361755371,-73.03530883789062,1.0,0.99,15,177.47523951530457,1.0,1500,0.8433441076140702,1.0978624820709229,100,-86.6020278930664,,-76.584228515625,200.0,[-0.055  0.586  0.553 -0.324 -0.818  0.649 -0.246  0.127  0.12 ],-89.48876,1.52587890625e-05
320000,0.4083584792157389,-200.0,0.4083584792157389,-86.60204315185547,-86.6020278930664,1.0,7.7271037101745605,12.941459655761719,-35.36467361450195,1.0,0.99,16,189.31993198394775,1.0,1600,0.4083584792157389,1.0954370498657227,100,-86.6020278930664,,-45.749481201171875,200.0,[ 0.169  0.354  0.561 -0.325 -0.815  0.648 -0.103  0.04   0.063],-89.48876,1.52587890625e-05
340000,0.19153291804701977,-200.0,0.19153291804701977,-86.60204315185547,-86.6020278930664,1.0,7.2760748863220215,13.743674278259277,-16.587139129638672,1.0,0.99,17,201.19670343399048,1.0,1700,0.19153291804701977,1.0978187322616577,100,-86.6020278930664,,-27.28897476196289,200.0,[ 0.199  0.381  0.504 -0.325 -0.812  0.645 -0.096 -0.079  0.175],-89.48876,1.52587890625e-05
360000,0.3207911678659258,-200.0,0.3207911678659258,-86.60204315185547,-86.6020278930664,1.0,4.482946395874023,22.3067569732666,-27.781164169311523,1.0,0.99,18,212.4461612701416,1.0,1800,0.3207911678659258,1.0944974422454834,100,-86.6020278930664,,-41.415218353271484,200.0,[ 0.197  0.329  0.557 -0.325 -0.812  0.644 -0.08   0.026  0.055],-89.48876,1.52587890625e-05
380000,0.15535373050308637,-200.0,0.15535373050308637,-86.60204315185547,-86.6020278930664,1.0,7.743215560913086,12.914531707763672,-13.453948020935059,1.0,0.99,19,224.07570481300354,1.0,1900,0.15535373050308637,1.0983893871307373,100,-86.6020278930664,,-23.827945709228516,200.0,[ 0.204  0.396  0.484 -0.324 -0.811  0.643 -0.058 -0.103  0.161],-89.48876,1.52587890625e-05
400000,0.4334702533946516,-200.0,0.4334702533946516,-86.60204315185547,-86.6020278930664,1.0,4.155325889587402,24.065500259399414,-37.53940200805664,1.0,0.99,20,233.24204421043396,1.0,2000,0.4334702533946516,1.092971682548523,100,-86.6020278930664,,-51.70073699951172,200.0,[ 0.215  0.334  0.535 -0.324 -0.811  0.643 -0.082  0.016  0.067],-89.48876,1.52587890625e-05
420000,0.08048556104460691,-200.0,0.08048556104460691,-86.60204315185547,-86.6020278930664,1.0,12.423449516296387,8.049294471740723,-6.970212936401367,1.0,0.99,21,244.69708371162415,1.0,2100,0.08048556104460691,1.0985217094421387,100,-86.6020278930664,,-15.160246849060059,200.0,[ 0.253  0.381  0.45  -0.323 -0.809  0.64  -0.125 -0.068  0.193],-89.48876,1.52587890625e-05
440000,0.604526174744951,-200.0,0.604526174744951,-86.60204315185547,-86.6020278930664,1.0,8.965996742248535,11.153249740600586,-52.35319137573242,1.0,0.99,22,253.83067321777344,1.0,2200,0.604526174744951,1.0941215753555298,100,-86.6020278930664,,-61.993865966796875,200.0,[ 0.233  0.344  0.507 -0.323 -0.809  0.64  -0.087  0.006  0.081],-89.48876,1.52587890625e-05
460000,0.10024686594807754,-200.0,0.10024686594807754,-86.60204315185547,-86.6020278930664,1.0,9.60396957397461,10.412361145019531,-8.6815824508667,1.0,0.99,23,265.2560975551605,1.0,2300,0.10024686594807754,1.0985443592071533,100,-86.6020278930664,,-17.996551513671875,200.0,[ 0.203  0.369  0.512 -0.32  -0.809  0.638  0.048 -0.049  0.001],-89.48876,1.52587890625e-05
480000,0.3958280355563049,-200.0,0.3958280355563049,-86.60204315185547,-86.6020278930664,1.0,2.448944091796875,40.833927154541016,-34.279510498046875,1.0,0.99,24,274.9662470817566,1.0,2400,0.3958280355563049,1.089933156967163,100,-86.6020278930664,,-52.726158142089844,200.0,[ 0.27   0.339  0.475 -0.32  -0.809  0.637 -0.07   0.002  0.067],-89.48876,1.52587890625e-05
500000,0.07057610328245227,-200.0,0.07057610328245227,-86.60204315185547,-86.6020278930664,1.0,14.277937889099121,7.003812313079834,-6.112033367156982,1.0,0.99,25,285.8588297367096,1.0,2500,0.07057610328245227,1.09770929813385,100,-86.6020278930664,,-13.751693725585938,200.0,[ 0.169  0.318  0.597 -0.32  -0.812  0.64   0.013  0.053 -0.066],-89.48876,1.52587890625e-05
520000,0.36077022748189036,-200.0,0.36077022748189036,-86.60204315185547,-86.6020278930664,1.0,3.699796438217163,27.028514862060547,-31.243432998657227,1.0,0.99,26,296.90373611450195,1.0,2600,0.36077022748189036,1.0933787822723389,100,-86.6020278930664,,-46.25126266479492,200.0,[ 0.214  0.332  0.538 -0.32  -0.812  0.64  -0.06   0.02   0.039],-89.48876,1.52587890625e-05
540000,0.10560729038176721,-200.0,0.10560729038176721,-86.60204315185547,-86.6020278930664,1.0,12.589449882507324,7.943159103393555,-9.145805358886719,1.0,0.99,27,307.147248506546,1.0,2700,0.10560729038176721,1.0985816717147827,100,-86.6020278930664,,-17.281665802001953,200.0,[ 0.195  0.41   0.479 -0.32  -0.811  0.639 -0.02  -0.121  0.141],-89.48876,1.52587890625e-05
560000,0.4564051698068482,-200.0,0.4564051698068482,-86.60204315185547,-86.6020278930664,1.0,2.299344301223755,43.490657806396484,-39.525611877441406,1.0,0.99,28,318.5616703033447,1.0,2800,0.4564051698068482,1.088739275932312,100,-86.6020278930664,,-58.562889099121094,200.0,[ 0.223  0.352  0.508 -0.32  -0.811  0.639 -0.072 -0.007  0.079],-89.48876,1.52587890625e-05
580000,0.08460259585287673,-200.0,0.08460259585287673,-86.60204315185547,-86.6020278930664,1.0,10.509254455566406,9.515422821044922,-7.326756000518799,1.0,0.99,29,329.6576204299927,1.0,2900,0.08460259585287673,1.0977932214736938,100,-86.6020278930664,,-16.231489181518555,200.0,[ 0.298  0.338  0.448 -0.32  -0.81   0.638 -0.235  0.056  0.179],-89.48876,1.52587890625e-05
600000,0.3304831040809294,-200.0,0.3304831040809294,-86.60204315185547,-86.6020278930664,1.0,5.525452613830566,18.098064422607422,-28.620508193969727,1.0,0.99,30,339.5831370353699,1.0,3000,0.3304831040809294,1.0951907634735107,100,-86.6020278930664,,-40.90119934082031,200.0,[ 0.241  0.355  0.488 -0.32  -0.81   0.638 -0.115  0.018  0.097],-89.48876,1.52587890625e-05
620000,0.1722978475405852,-200.0,0.1722978475405852,-86.60204315185547,-86.6020278930664,1.0,7.999524116516113,12.500743865966797,-14.921342849731445,1.0,0.99,31,350.99084281921387,1.0,3100,0.1722978475405852,1.0980015993118286,100,-86.6020278930664,,-25.127792358398438,200.0,[ 0.18   0.397  0.507 -0.319 -0.811  0.638  0.019 -0.034  0.016],-89.48876,1.52587890625e-05
640000,0.3833849151324792,-200.0,0.3833849151324792,-86.60204315185547,-86.6020278930664,1.0,5.33664608001709,18.738361358642578,-33.20191192626953,1.0,0.99,32,360.62633776664734,1.0,3200,0.3833849151324792,1.0947870016098022,100,-86.6020278930664,,-45.69795608520508,200.0,[ 0.249  0.36   0.475 -0.319 -0.811  0.638 -0.105  0.033  0.072],-89.48876,1.52587890625e-05
660000,0.12667794979082528,-200.0,0.12667794979082528,-86.60204315185547,-86.6020278930664,1.0,9.896761894226074,10.104314804077148,-10.970566749572754,1.0,0.99,33,372.33575558662415,1.0,3300,0.12667794979082528,1.0983977317810059,100,-86.6020278930664,,-20.146711349487305,200.0,[ 0.217  0.385  0.482 -0.317 -0.812  0.636  0.043 -0.063  0.02 ],-89.48876,1.52587890625e-05
680000,0.5660490009610895,-200.0,0.5660490009610895,-86.60204315185547,-86.6020278930664,1.0,4.120022773742676,24.271711349487305,-49.02098846435547,1.0,0.99,34,382.7750177383423,1.0,3400,0.5660490009610895,1.091646671295166,100,-86.6020278930664,,-63.24286651611328,200.0,[ 0.285  0.341  0.457 -0.317 -0.811  0.636 -0.073  0.006  0.067],-89.48876,1.52587890625e-05
700000,0.09706643283016826,-200.0,0.09706643283016826,-86.60204315185547,-86.6020278930664,1.0,10.36698055267334,9.646010398864746,-8.406149864196777,1.0,0.99,35,393.8449592590332,1.0,3500,0.09706643283016826,1.0984749794006348,100,-86.6020278930664,,-17.371776580810547,200.0,[ 0.123  0.514  0.447 -0.316 -0.809  0.632 -0.049 -0.09   0.139],-89.48876,1.52587890625e-05
720000,0.8325902117606327,-200.0,0.8325902117606327,-86.60204315185547,-86.6020278930664,1.0,23.53200912475586,4.249530792236328,-72.10400390625,1.0,0.99,36,406.4041793346405,1.0,3600,0.8325902117606327,1.094463586807251,100,-86.6020278930664,,-78.0548324584961,200.0,[ 0.167  0.453  0.464 -0.314 -0.808  0.63  -0.093  0.029  0.064],-89.48876,1.52587890625e-05
740000,0.14089081050782062,-200.0,0.14089081050782062,-86.60204315185547,-86.6020278930664,1.0,8.418110847473145,11.879150390625,-12.20142936706543,1.0,0.99,37,417.38115978240967,1.0,3700,0.14089081050782062,1.0979175567626953,100,-86.6020278930664,,-22.150888442993164,200.0,[ 0.69   0.303  0.091 -0.356 -0.796  0.66   0.29  -0.116 -0.174],-89.48876,1.52587890625e-05
760000,0.2924384518228201,-200.0,0.2924384518228201,-86.60204315185547,-86.6020278930664,1.0,2.9141523838043213,34.3152961730957,-25.325761795043945,1.0,0.99,38,430.3640570640564,1.0,3800,0.2924384518228201,1.0897042751312256,100,-86.6020278930664,,-42.23603820800781,200.0,[ 0.741  0.257  0.085 -0.356 -0.795  0.659  0.167 -0.022 -0.145],-89.48876,1.52587890625e-05
780000,0.11635683382495064,-200.0,0.11635683382495064,-86.60204315185547,-86.6020278930664,1.0,8.876265525817871,11.265998840332031,-10.076737403869629,1.0,0.99,39,442.401629447937,1.0,3900,0.11635683382495064,1.0981820821762085,100,-86.6020278930664,,-19.766021728515625,200.0,[ 0.666  0.227  0.191 -0.357 -0.795  0.659  0.263  0.019 -0.282],-89.48876,1.52587890625e-05
800000,0.5925278517829073,-200.0,0.5925278517829073,-86.60204315185547,-86.6020278930664,1.0,11.484893798828125,8.7070894241333,-51.31411361694336,1.0,0.99,40,451.36243629455566,1.0,4000,0.5925278517829073,1.0954502820968628,100,-86.6020278930664,,-59.83222579956055,200.0,[ 0.698  0.26   0.126 -0.357 -0.794  0.659  0.203 -0.043 -0.16 ],-89.48876,1.52587890625e-05
820000,0.12540211152399827,-200.0,0.12540211152399827,-86.60204315185547,-86.6020278930664,1.0,8.841872215270996,11.309822082519531,-10.860076904296875,1.0,0.99,41,463.43969798088074,1.0,4100,0.12540211152399827,1.0977202653884888,100,-86.6020278930664,,-20.568187713623047,200.0,[ 0.669  0.293  0.122 -0.358 -0.79   0.656  0.109 -0.091 -0.018],-89.48876,1.52587890625e-05
840000,0.3522919970539046,-200.0,0.3522919970539046,-86.60204315185547,-86.6020278930664,1.0,4.348549842834473,22.996171951293945,-30.509201049804688,1.0,0.99,42,476.0368275642395,1.0,4200,0.3522919970539046,1.09419846534729,100,-86.6020278930664,,-44.35234069824219,200.0,[ 0.615  0.265  0.203 -0.357 -0.791  0.656  0.164 -0.03  -0.134],-89.48876,1.52587890625e-05
860000,0.1450482070802311,-200.0,0.1450482070802311,-86.60204315185547,-86.6020278930664,1.0,7.503450870513916,13.327200889587402,-12.561468124389648,1.0,0.99,43,488.4347357749939,1.0,4300,0.1450482070802311,1.098143458366394,100,-86.6020278930664,,-23.09990692138672,200.0,[ 0.656  0.271  0.156 -0.356 -0.79   0.654  0.04  -0.042  0.001],-89.48876,1.52587890625e-05
880000,0.351689033417014,-200.0,0.351689033417014,-86.60204315185547,-86.6020278930664,1.0,3.323484420776367,30.088903427124023,-30.45698356628418,1.0,0.99,44,499.9691936969757,1.0,4400,0.351689033417014,1.092148780822754,100,-86.6020278930664,,-46.29168701171875,200.0,[ 0.577  0.275  0.232 -0.356 -0.787  0.652  0.133 -0.028 -0.106],-89.48876,1.52587890625e-05
900000,0.11673625744019896,-200.0,0.11673625744019896,-86.60204315185547,-86.6020278930664,1.0,8.751972198486328,11.425995826721191,-10.109596252441406,1.0,0.99,45,511.7293782234192,1.0,4500,0.11673625744019896,1.0985773801803589,100,-86.6020278930664,,-19.86743927001953,200.0,[ 0.568  0.352  0.164 -0.357 -0.785  0.65   0.148 -0.159  0.011],-89.48876,1.52587890625e-05
920000,0.651182694377349,-200.0,0.651182694377349,-86.60204315185547,-86.6020278930664,1.0,3.972064256668091,25.175827026367188,-56.393741607666016,1.0,0.99,46,523.2154595851898,1.0,4600,0.651182694377349,1.0906805992126465,100,-86.6020278930664,,-70.87808227539062,200.0,[ 0.567  0.296  0.22  -0.357 -0.786  0.651  0.104 -0.037 -0.067],-89.48876,1.52587890625e-05
940000,0.06436255558213713,-200.0,0.06436255558213713,-86.60204315185547,-86.6020278930664,1.0,13.05307674407959,7.661028861999512,-5.573927879333496,1.0,0.99,47,534.4499223232269,1.0,4700,0.06436255558213713,1.0983023643493652,100,-86.6020278930664,,-13.563993453979492,200.0,[ 0.645  0.164  0.275 -0.367 -0.787  0.662  0.025  0.064 -0.089],-89.48876,1.52587890625e-05
960000,0.4529614227956304,-200.0,0.4529614227956304,-86.60204315185547,-86.6020278930664,1.0,3.7823851108551025,26.438344955444336,-39.227378845214844,1.0,0.99,48,542.8010170459747,1.0,4800,0.4529614227956304,1.0928540229797363,100,-86.6020278930664,,-54.070457458496094,200.0,[ 0.605  0.221  0.258 -0.367 -0.787  0.662  0.1   -0.044 -0.056],-89.48876,1.52587890625e-05
980000,0.10595895755822198,-200.0,0.10595895755822198,-86.60204315185547,-86.6020278930664,1.0,8.924138069152832,11.20556354522705,-9.176260948181152,1.0,0.99,49,554.0659048557281,1.0,4900,0.10595895755822198,1.0985184907913208,100,-86.6020278930664,,-18.839521408081055,200.0,[ 0.511  0.262  0.311 -0.366 -0.786  0.66   0.226 -0.127 -0.098],-89.48876,1.52587890625e-05
1000000,0.5148292616356361,-200.0,0.5148292616356361,-86.60204315185547,-86.6020278930664,1.0,3.8481390476226807,25.986587524414062,-44.58525848388672,1.0,0.99,50,566.4588117599487,1.0,5000,0.5148292616356361,1.0909641981124878,100,-86.6020278930664,,-59.30097579956055,200.0,[ 0.565  0.238  0.28  -0.366 -0.786  0.659  0.099 -0.067 -0.032],-89.48876,1.52587890625e-05
1020000,0.08763952889962506,-200.0,0.08763952889962506,-86.60204315185547,-86.6020278930664,1.0,12.224142074584961,8.180533409118652,-7.589760780334473,1.0,0.99,51,578.1126143932343,1.0,5100,0.08763952889962506,1.0983203649520874,100,-86.6020278930664,,-15.846292495727539,200.0,[ 0.521  0.149  0.414 -0.365 -0.783  0.656  0.113  0.025 -0.138],-89.48876,1.52587890625e-05
1040000,0.3591715054068583,-200.0,0.3591715054068583,-86.60204315185547,-86.6020278930664,1.0,4.037700176239014,24.76657485961914,-31.10498046875,1.0,0.99,52,589.8856327533722,1.0,5200,0.3591715054068583,1.0932940244674683,100,-86.6020278930664,,-45.47111129760742,200.0,[ 0.525  0.204  0.355 -0.365 -0.782  0.655  0.102 -0.065 -0.038],-89.48876,1.52587890625e-05
1060000,0.09514049010252537,-200.0,0.09514049010252537,-86.60204315185547,-86.6020278930664,1.0,10.922565460205078,9.15535831451416,-8.239358901977539,1.0,0.99,53,601.4928262233734,1.0,5300,0.09514049010252537,1.0985608100891113,100,-86.6020278930664,,-16.973987579345703,200.0,[ 0.526  0.263  0.295 -0.364 -0.784  0.655  0.053 -0.155  0.102],-89.48876,1.52587890625e-05
1080000,0.4550015569713709,-200.0,0.4550015569713709,-86.60204315185547,-86.6020278930664,1.0,2.57011079788208,38.90882873535156,-39.404056549072266,1.0,0.99,54,611.6349568367004,1.0,5400,0.4550015569713709,1.090144157409668,100,-86.6020278930664,,-57.410621643066406,200.0,[ 0.507  0.223  0.354 -0.364 -0.784  0.655  0.09  -0.076 -0.014],-89.48876,1.52587890625e-05
1100000,0.0935023136580057,-200.0,0.0935023136580057,-86.60204315185547,-86.6020278930664,1.0,9.666983604431152,10.344488143920898,-8.097490310668945,1.0,0.99,55,624.4388055801392,1.0,5500,0.0935023136580057,1.0980380773544312,100,-86.6020278930664,,-17.382049560546875,200.0,[ 0.576  0.173  0.334 -0.364 -0.785  0.656 -0.059  0.049  0.009],-89.48876,1.52587890625e-05
1120000,0.3659171129220861,-200.0,0.3659171129220861,-86.60204315185547,-86.6020278930664,1.0,3.692997932434082,27.078271865844727,-31.689165115356445,1.0,0.99,56,634.4410257339478,1.0,5600,0.3659171129220861,1.0936728715896606,100,-86.6020278930664,,-46.71080017089844,200.0,[ 0.524  0.229  0.331 -0.364 -0.785  0.656  0.042 -0.06   0.018],-89.48876,1.52587890625e-05
1140000,0.12052720085616823,-200.0,0.12052720085616823,-86.60204315185547,-86.6020278930664,1.0,7.82666540145874,12.776833534240723,-10.437899589538574,1.0,0.99,57,646.2691903114319,1.0,5700,0.12052720085616823,1.0984556674957275,100,-86.6020278930664,,-20.75644302368164,200.0,[ 0.451  0.282  0.35  -0.364 -0.784  0.655  0.18  -0.141 -0.039],-89.48876,1.52587890625e-05
1160000,0.36169018633107086,-200.0,0.36169018633107086,-86.60204315185547,-86.6020278930664,1.0,3.3445234298706055,29.899625778198242,-31.323104858398438,1.0,0.99,58,655.6519958972931,1.0,5800,0.36169018633107086,1.0920926332473755,100,-86.6020278930664,,-47.10792541503906,200.0,[ 0.515  0.237  0.331 -0.364 -0.783  0.655  0.057 -0.055 -0.003],-89.48876,1.52587890625e-05
1180000,0.12810578431482988,-200.0,0.12810578431482988,-86.60204315185547,-86.6020278930664,1.0,8.158485412597656,12.257176399230957,-11.094221115112305,1.0,0.99,59,667.5869326591492,1.0,5900,0.12810578431482988,1.0986031293869019,100,-86.6020278930664,,-21.20075035095215,200.0,[ 0.436  0.246  0.401 -0.364 -0.783  0.655  0.186 -0.077 -0.109],-89.48876,1.52587890625e-05
1200000,0.5572680244901574,-200.0,0.5572680244901574,-86.60204315185547,-86.6020278930664,1.0,3.172652006149292,31.519372940063477,-48.26054000854492,1.0,0.99,60,676.7498006820679,1.0,6000,0.5572680244901574,1.0897164344787598,100,-86.6020278930664,,-64.46727752685547,200.0,[ 0.491  0.245  0.347 -0.363 -0.783  0.654  0.072 -0.064 -0.008],-89.48876,1.52587890625e-05
1220000,0.06590050670738508,-200.0,0.06590050670738508,-86.60204315185547,-86.6020278930664,1.0,13.488821983337402,7.413546085357666,-5.707117557525635,1.0,0.99,61,687.7563164234161,1.0,6100,0.06590050670738508,1.098009705543518,100,-86.6020278930664,,-13.567068099975586,200.0,[ 0.329  0.362  0.393 -0.366 -0.781  0.655  0.151 -0.008 -0.143],-89.48876,1.52587890625e-05
1240000,0.46390391716838913,-200.0,0.46390391716838913,-86.60204315185547,-86.6020278930664,1.0,6.2404093742370605,16.02458953857422,-40.175018310546875,1.0,0.99,62,696.6040904521942,1.0,6200,0.46390391716838913,1.0942679643630981,100,-86.6020278930664,,-51.73082733154297,200.0,[ 0.382  0.357  0.345 -0.366 -0.781  0.655  0.05   0.003 -0.053],-89.48876,1.52587890625e-05
1260000,0.14195243796279697,-200.0,0.14195243796279697,-86.60204315185547,-86.6020278930664,1.0,8.514710426330566,11.744379997253418,-12.29336929321289,1.0,0.99,63,707.3452565670013,1.0,6300,0.14195243796279697,1.0984069108963013,100,-86.6020278930664,,-22.186229705810547,200.0,[ 0.455  0.303  0.326 -0.363 -0.784  0.655 -0.083  0.047  0.036],-89.48876,1.52587890625e-05
1280000,0.4474181452419826,-200.0,0.4474181452419826,-86.60204315185547,-86.6020278930664,1.0,2.8186850547790527,35.477535247802734,-38.747318267822266,1.0,0.99,64,716.52805519104,1.0,6400,0.4474181452419826,1.092674970626831,100,-86.6020278930664,,-55.94158172607422,200.0,[ 0.395  0.348  0.341 -0.363 -0.784  0.655  0.038 -0.04   0.002],-89.48876,1.52587890625e-05
1300000,0.08988421261451754,-200.0,0.08988421261451754,-86.60204315185547,-86.6020278930664,1.0,10.90102481842041,9.173449516296387,-7.784155368804932,1.0,0.99,65,725.8617312908173,1.0,6500,0.08988421261451754,1.0986123085021973,100,-86.6020278930664,,-16.52741050720215,200.0,[ 0.436  0.267  0.381 -0.363 -0.785  0.656 -0.024  0.101 -0.077],-89.48876,1.52587890625e-05
1320000,0.7129199830540913,-200.0,0.7129199830540913,-86.60204315185547,-86.6020278930664,1.0,3.712841749191284,26.933547973632812,-61.740318298339844,1.0,0.99,66,736.990868806839,1.0,6600,0.7129199830540913,1.090764045715332,100,-86.6020278930664,,-76.72175598144531,200.0,[ 0.414  0.327  0.343 -0.362 -0.785  0.655  0.015 -0.013 -0.001],-89.48876,1.52587890625e-05
1340000,0.06365121857099115,-200.0,0.06365121857099115,-86.60204315185547,-86.6020278930664,1.0,13.92856216430664,7.179491996765137,-5.512324810028076,1.0,0.99,67,748.3900170326233,1.0,6700,0.06365121857099115,1.098143458366394,100,-86.6020278930664,,-13.247206687927246,200.0,[ 0.321  0.443  0.319 -0.358 -0.779  0.644  0.104 -0.132  0.028],-89.48876,1.52587890625e-05
1360000,0.4740146655148359,-200.0,0.4740146655148359,-86.60204315185547,-86.6020278930664,1.0,3.466765880584717,28.845327377319336,-41.05063247680664,1.0,0.99,68,758.7424509525299,1.0,6800,0.4740146655148359,1.093101978302002,100,-86.6020278930664,,-56.55466079711914,200.0,[ 0.365  0.388  0.331 -0.358 -0.778  0.644  0.02  -0.028  0.008],-89.48876,1.52587890625e-05
