InitialReturnMin,ESSClassic,InitialReturnMax,TimestepsSoFar,Bound,ReturnMeanIW,Iteration,ReturnStepMaxmin,MaxIW,MeanEntropy,MinIW,InitialReturnStd,TimeElapsed,ESSRenyi,EpLenMean,InitialReturnMean,EpThisIter,EpisodesSoFar,MeanIW,EmpiricalD2,ReturnStepMax,RewardCompression,EpRewMean,InitialBound,StdIW,Weights
-12.551813125610352,34.11133575439453,-7.761144161224365,550000,-9.77846908569336,-9.022697448730469,11,1.908516526222229,7.079579055857001,1.2451330423355103,0.07110805538369022,1.0712385177612305,148.2022569179535,30.647127151489258,500.0,-9.804515838623047,100,1100,0.8777099008674217,3.262948513031006,1.908516526222229,,-50.6341287758104,-10.22291,1.1398911413287312,[ 0.934 -0.369 -0.207]
-14.873557090759277,82.61581420898438,-8.033187866210938,600000,-10.606484413146973,-10.053790092468262,12,1.7275183200836182,3.2166321948000562,1.2334105968475342,0.18301609369056868,1.213969111442566,159.16168928146362,80.46694946289062,500.0,-10.437726020812988,100,1200,1.0041721125607095,1.2427462339401245,1.7275183200836182,,-53.29675264511409,-10.933512,0.5413030623249805,[ 0.938 -0.369 -0.174]
-12.31689453125,19.641897201538086,-8.330068588256836,650000,-7.087221622467041,-4.999716281890869,13,1.5441248416900635,7.647377220640905,1.193094253540039,0.0009171287572867375,0.9788435697555542,172.57943844795227,3.868163585662842,500.0,-10.176743507385254,100,1300,0.5347675523036161,25.852060317993164,1.5441248416900635,,-52.16080631650201,-10.587307,1.1381251620864903,[ 0.921 -0.369 -0.185]
-11.121891021728516,13.8390531539917,-6.318126201629639,700000,-6.014483451843262,-4.68476676940918,14,1.415306806564331,11.447187505078906,1.1526082754135132,0.005057281172582944,0.9208812713623047,186.1547408103943,7.773141384124756,500.0,-8.8820161819458,100,1400,0.5315593335152755,12.864811897277832,1.415306806564331,,-45.46251724661215,-9.252746,1.3909377352985686,[ 0.842 -0.368 -0.226]
-11.779306411743164,29.261690139770508,-7.3720245361328125,750000,-5.556262016296387,-3.41878080368042,15,1.4584617614746094,3.1229997658351163,1.1067335605621338,0.0012854104238407384,0.8342834711074829,197.2675347328186,3.374366283416748,500.0,-9.110515594482422,100,1500,0.40058662801868145,29.635194778442383,1.4584617614746094,,-46.08817866994913,-9.5031595,0.6558849394022626,[ 0.902 -0.37  -0.266]
-10.965439796447754,18.721359252929688,-5.614599227905273,800000,-7.390414237976074,-5.998298168182373,16,1.2691173553466797,11.65232083392418,1.0526773929595947,0.00395258186157684,0.8107920289039612,209.67128896713257,6.89380407333374,500.0,-7.9450249671936035,100,1600,0.7924168544392199,14.505779266357422,1.2691173553466797,,-40.77275715189837,-8.310539,1.653316545903335,[ 0.835 -0.37  -0.312]
-9.26163101196289,17.96721649169922,-5.20186710357666,850000,-6.630832195281982,-5.462146759033203,17,1.2781732082366943,13.737333557810942,0.9990397095680237,0.0030038472738691153,0.7531861662864685,221.87087774276733,6.978099822998047,500.0,-7.4034247398376465,100,1700,0.7902458903584578,14.330549240112305,1.2781732082366943,,-37.9578380048471,-7.712146,1.7422262553072354,[ 0.829 -0.37  -0.366]
-9.129283905029297,29.26012420654297,-5.695729732513428,900000,-6.395109176635742,-5.434019565582275,18,1.2432736158370972,7.569824558527327,1.007748007774353,0.0023431856590492616,0.7274218797683716,234.72254848480225,10.025429725646973,500.0,-7.185064315795898,100,1800,0.7881172105523686,9.974635124206543,1.2432736158370972,,-36.11775603685152,-7.4893737,1.2441068389380967,[ 0.843 -0.371 -0.42 ]
-8.934469223022461,95.22408294677734,-5.148932456970215,950000,-6.866293430328369,-6.557302474975586,19,1.0487498044967651,2.1408434668270258,1.0048034191131592,0.43027844756325795,0.6946791410446167,246.68918657302856,92.89725494384766,500.0,-6.6380534172058105,100,1900,1.0059232441286041,1.0764580965042114,1.0487498044967651,,-33.8416228832999,-6.935869,0.2808882290459524,[ 0.775 -0.371 -0.411]
-8.78797435760498,22.22167205810547,-4.601426124572754,1000000,-4.069283485412598,-2.6440324783325195,20,0.9755040407180786,5.986762769075631,0.9498625993728638,0.0005766985559156766,0.714401125907898,258.7033896446228,4.224276542663574,500.0,-6.63505744934082,100,2000,0.40915483340752856,23.672691345214844,0.9755040407180786,,-33.74749835151008,-6.92799,0.805466446769367,[ 0.763 -0.372 -0.414]
-7.80185604095459,20.201393127441406,-4.775676727294922,1050000,-5.901852607727051,-5.14208984375,21,0.9210708737373352,13.497142826938985,0.9938942790031433,0.008793305364401953,0.5961260795593262,272.755987405777,11.71649169921875,500.0,-6.276330471038818,100,2100,0.813800758012792,8.534977912902832,0.9210708737373352,,-31.95237076123829,-6.536392,1.6266769516897566,[ 0.796 -0.371 -0.469]
-8.760614395141602,17.058670043945312,-5.434500694274902,1100000,-4.35326623916626,-2.989847421646118,22,1.0941390991210938,11.27866198380676,0.9618348479270935,0.0007485386608350413,0.6264789700508118,284.62461590766907,4.5874152183532715,500.0,-6.654269218444824,100,2200,0.4885832974230424,21.798768997192383,1.0941390991210938,,-34.17709454236957,-6.9462895,1.1923183381126934,[ 0.791 -0.37  -0.425]
-7.2077317237854,34.663368225097656,-4.669000625610352,1150000,-5.6438751220703125,-5.182363510131836,23,1.023518681526184,8.503193666043947,0.9462903738021851,0.029763711895783394,0.572754979133606,298.8891999721527,27.10123062133789,500.0,-5.845199108123779,100,2300,0.9546743267102892,3.6898694038391113,1.023518681526184,,-30.127664182685006,-6.085457,1.4175253941462416,[ 0.723 -0.37  -0.457]
-6.463800430297852,15.786054611206055,-4.116650104522705,1200000,-3.2644729614257812,-2.137148380279541,24,0.9276288747787476,6.1583570643542265,0.9065202474594116,0.002189361106776961,0.5509085655212402,308.7306888103485,3.6528806686401367,500.0,-5.367551803588867,100,2400,0.3917338581012411,27.375654220581055,0.9276288747787476,,-27.668963137267788,-5.5830116,0.8886934350717252,[ 0.675 -0.37  -0.473]
-6.90614128112793,27.175600051879883,-4.325106620788574,1250000,-3.6231226921081543,-2.4095559120178223,25,0.9164241552352905,3.7613128049680347,0.9296703338623047,0.0009561692564589541,0.565656840801239,321.70822381973267,3.598330020904541,500.0,-5.5289435386657715,100,2500,0.40461621964249284,27.790668487548828,0.9164241552352905,,-28.14685022779945,-5.759148,0.6272311608449151,[ 0.739 -0.368 -0.512]
-7.845322608947754,22.493614196777344,-4.450951099395752,1300000,-4.248233795166016,-2.868741512298584,26,1.0060296058654785,4.1562850853191575,0.897192120552063,0.000659173431164172,0.6788949966430664,336.34290599823,3.593691110610962,500.0,-6.142364501953125,100,2600,0.4514627240258011,27.8265438079834,1.0060296058654785,,-31.616237168841604,-6.4038754,0.837247248400054,[ 0.808 -0.368 -0.489]
-9.508321762084961,11.771371841430664,-5.059006690979004,1350000,-5.0240254402160645,-3.7616846561431885,27,1.1011537313461304,16.50477754858156,0.842154324054718,0.0005698232608156179,0.7281762957572937,348.7772455215454,6.3039398193359375,500.0,-6.537697792053223,100,2700,0.6002542003159944,15.8630952835083,1.1011537313461304,,-33.52388767096938,-6.854642,1.7022102736823805,[ 0.876 -0.369 -0.522]
-8.041462898254395,17.538925170898438,-5.050844669342041,1400000,-4.879232406616211,-3.963153123855591,28,0.8050703406333923,13.71429444645305,0.8366091251373291,0.006933822810617598,0.6174615621566772,360.0759677886963,8.561731338500977,500.0,-6.176071643829346,100,2800,0.6994317552948478,11.679880142211914,0.8050703406333923,,-31.656272580997467,-6.4441204,1.6349507505112053,[ 0.868 -0.369 -0.577]
-6.8981499671936035,16.97831916809082,-4.261031150817871,1450000,-5.312310218811035,-4.209293365478516,29,0.945637047290802,10.149387667574615,0.7786478400230408,0.0004117455629530009,0.5309110879898071,372.36127281188965,4.345688343048096,500.0,-5.5730438232421875,100,2900,0.76975080875375,23.011314392089844,0.945637047290802,,-28.626331786908473,-5.8029823,1.6496536611068788,[ 0.807 -0.369 -0.582]
-7.147809028625488,18.870586395263672,-4.232400417327881,1500000,-4.351345062255859,-3.2497284412384033,30,0.7044142484664917,7.131838731152224,0.7298482656478882,0.003215486275821956,0.5842546820640564,384.1724579334259,4.677807331085205,500.0,-5.471915245056152,100,3000,0.6224774301487244,21.37753677368164,0.7044142484664917,,-27.821184678777723,-5.7101755,1.2823111527396143,[ 0.821 -0.37  -0.64 ]
-5.955543041229248,23.96982192993164,-3.6929264068603516,1550000,-3.874032497406006,-2.758251428604126,31,0.8269335031509399,6.066952507644424,0.6751841306686401,0.0014202167329361198,0.48708978295326233,396.93603467941284,3.1654999256134033,500.0,-4.903170585632324,100,3100,0.6139842231225707,31.590585708618164,0.8269335031509399,,-24.968955246055234,-5.101689,1.1557587018606892,[ 0.785 -0.374 -0.689]
-5.395862579345703,24.561668395996094,-3.521169662475586,1600000,-2.4492297172546387,-1.4734759330749512,32,0.579673171043396,2.977260104510482,0.6395468711853027,0.00022708929545821985,0.4169066548347473,408.8523895740509,3.3978073596954346,500.0,-4.38912296295166,100,3200,0.33110626371148605,29.430744171142578,0.579673171043396,,-22.23266117898531,-4.568985,0.5772773108287536,[ 0.753 -0.377 -0.744]
-5.66737699508667,24.398256301879883,-3.7874960899353027,1650000,-3.6266860961914062,-2.7475829124450684,33,0.615784764289856,9.165570638022293,0.6649202108383179,0.005494822505515431,0.41662073135375977,421.4804804325104,4.617873668670654,500.0,-4.640961170196533,100,3300,0.6240249400022774,21.654987335205078,0.615784764289856,,-23.746614432100387,-4.8298736,1.1752020948963262,[ 0.805 -0.377 -0.779]
-5.491078853607178,22.600116729736328,-3.345681667327881,1700000,-4.025863170623779,-3.527219533920288,34,0.4948333203792572,12.989981539771447,0.6920142769813538,0.0163844965144776,0.40937304496765137,433.631187915802,13.47386360168457,500.0,-4.359425067901611,100,3400,0.8488742705755457,7.421776294708252,0.4948333203792572,,-22.373564472299616,-4.542461,1.6258321204584714,[ 0.757 -0.378 -0.754]
-5.505864143371582,99.10399627685547,-3.1435718536376953,1750000,-4.452346324920654,-4.26881742477417,35,0.63009113073349,1.0,0.6920142769813538,1.0,0.4058998227119446,445.9210879802704,100.0,500.0,-4.26881742477417,100,3500,1.0,1.0,0.63009113073349,,-21.681798331829917,-4.4523463,,[ 0.721 -0.377 -0.727]
-5.125130653381348,27.18393898010254,-3.3474056720733643,1800000,-3.89131236076355,-3.4884145259857178,36,0.6195634007453918,9.970409038878833,0.6582263112068176,0.017859173435954917,0.39849451184272766,456.3595154285431,17.97949981689453,500.0,-4.221700191497803,100,3600,0.9019082032349013,5.561890125274658,0.6195634007453918,,-21.86382195695267,-4.392538,1.5732873963967202,[ 0.721 -0.377 -0.727]
-4.7705488204956055,51.48875045776367,-3.1491172313690186,1850000,-3.755610942840576,-3.5438764095306396,37,0.5681030750274658,6.203059836661932,0.6343070268630981,0.0912488380370437,0.37847471237182617,469.1849958896637,56.40412902832031,500.0,-3.9684205055236816,100,3700,0.9322861915938886,1.7729198932647705,0.5681030750274658,,-20.249505663225968,-4.127439,0.9556898803327344,[ 0.692 -0.378 -0.761]
-4.8885931968688965,50.409515380859375,-2.914283514022827,1900000,-3.8116705417633057,-3.576226234436035,38,0.6409723162651062,5.949062469773469,0.6070340871810913,0.04221120562805169,0.39028552174568176,480.1914508342743,47.90151596069336,500.0,-3.8765063285827637,100,3800,0.9612668182510867,2.0876166820526123,0.6409723162651062,,-19.600422794137447,-4.039459,1.0023787249997167,[ 0.686 -0.378 -0.785]
-4.444398880004883,14.032465934753418,-3.0933072566986084,1950000,-3.026881217956543,-2.3666892051696777,39,0.46893176436424255,14.048949798794917,0.5496595501899719,0.002165175188246998,0.32427528500556946,492.4435181617737,5.035505294799805,500.0,-3.711831569671631,100,3900,0.6752883015540543,19.858980178833008,0.46893176436424255,,-18.670429119096845,-3.8599782,1.7487165973561465,[ 0.681 -0.378 -0.812]
-4.432141304016113,25.053712844848633,-2.757568836212158,2000000,-3.126561164855957,-2.7093164920806885,40,0.4727432131767273,8.91045552895529,0.5680097341537476,0.016241123807043418,0.3643611967563629,504.6318757534027,12.537266731262207,500.0,-3.526066303253174,100,4000,0.791685229055204,7.97622013092041,0.4727432131767273,,-17.766679809476596,-3.6738043,1.3499337389717823,[ 0.685 -0.376 -0.869]
-4.37007474899292,91.49019622802734,-2.4176225662231445,2050000,-3.4556221961975098,-3.3009729385375977,41,0.5103016495704651,2.2282320201960455,0.5634682178497314,0.30276641060047826,0.3771624267101288,516.643429517746,88.72381591796875,500.0,-3.348029375076294,100,4100,1.014864157930833,1.1270930767059326,0.5103016495704651,,-16.947307982932074,-3.4936986,0.3773705562492205,[ 0.646 -0.376 -0.851]
-4.069001197814941,23.7961368560791,-2.6517906188964844,2100000,-1.9112201929092407,-1.1915804147720337,42,0.5065289735794067,5.308835633165912,0.5181899666786194,8.026019217406967e-05,0.2720243036746979,529.7028255462646,3.552244186401367,500.0,-3.360513210296631,100,4200,0.37576668997692236,28.15121841430664,0.5065289735794067,,-16.89010088313605,-3.4961467,0.7190768310817695,[ 0.637 -0.376 -0.856]
-3.7658066749572754,99.0472183227539,-2.278813600540161,2150000,-3.02768874168396,-2.9021618366241455,43,0.40456002950668335,1.0,0.5181899666786194,1.0,0.2846400737762451,540.4913191795349,100.0,500.0,-2.9021618366241455,100,4300,1.0,1.0,0.40456002950668335,,-14.816745863624542,-3.0276887,,[ 0.598 -0.376 -0.901]
-3.335113763809204,26.789766311645508,-2.3157124519348145,2200000,-2.0282785892486572,-1.4646055698394775,44,0.4565686285495758,4.970779515361481,0.5572450160980225,0.005942226412879716,0.219596728682518,552.2397813796997,3.889772415161133,500.0,-2.916475772857666,100,4400,0.4823674047912144,25.708444595336914,0.4565686285495758,,-14.634601637704392,-3.0276463,0.7917192559920592,[ 0.598 -0.376 -0.901]
-4.184719085693359,77.96202087402344,-2.355630397796631,2250000,-3.2805254459381104,-3.127650737762451,45,0.44375619292259216,2.8045695175783765,0.5687156319618225,0.337132152743797,0.3840380311012268,564.4228758811951,83.25670623779297,500.0,-3.2283620834350586,100,4500,0.9699828907689068,1.2011044025421143,0.44375619292259216,,-16.326695995133214,-3.3678527,0.4842749093126656,[ 0.634 -0.375 -0.862]
-4.172430992126465,32.17451858520508,-2.4498891830444336,2300000,-2.2791340351104736,-1.6109179258346558,46,0.5967679619789124,4.348709647760593,0.5766882300376892,0.004031031882097769,0.36943870782852173,576.7966961860657,4.332135200500488,500.0,-3.224092483520508,100,4600,0.5391622108380397,23.08330535888672,0.5967679619789124,,-16.489858193805457,-3.3631735,0.8118389165689534,[ 0.627 -0.375 -0.85 ]
-3.8640036582946777,34.50579833984375,-2.429440498352051,2350000,-1.7727415561676025,-1.2029681205749512,47,0.42764368653297424,2.6863669997287545,0.5989954471588135,0.0025357534858054687,0.2958352267742157,589.1873681545258,5.110085964202881,500.0,-3.0342297554016113,100,4700,0.4142049462153193,19.569143295288086,0.42764368653297424,,-15.29520476641264,-3.16303,0.5878996165244802,[ 0.573 -0.376 -0.842]
-3.7112698554992676,98.86825561523438,-2.216184139251709,2400000,-3.0124430656433105,-2.8887341022491455,48,0.4670353829860687,1.0,0.5989954471588135,1.0,0.3090659976005554,599.6184778213501,100.0,500.0,-2.8887341022491455,100,4800,1.0,1.0,0.4670353829860687,,-14.508413098717607,-3.012443,,[ 0.524 -0.375 -0.82 ]
-3.6498734951019287,20.39751434326172,-2.3341612815856934,2450000,-1.84120774269104,-1.1618130207061768,49,0.5818932056427002,7.469086169644956,0.5635831356048584,0.00024177217892398648,0.2875922918319702,612.0942740440369,3.206777811050415,500.0,-2.9135901927948,100,4900,0.4362477712978675,31.183950424194336,0.5818932056427002,,-14.665818181564738,-3.0352526,0.9125093390664403,[ 0.524 -0.375 -0.82 ]
-3.141648769378662,13.157557487487793,-1.9579278230667114,2500000,-2.1064367294311523,-1.5601719617843628,50,0.45968037843704224,10.15093605097231,0.5205076336860657,0.0009969323015435174,0.2518979012966156,624.6594400405884,3.6750762462615967,500.0,-2.5252902507781982,100,5000,0.6190667285911696,27.21031951904297,0.45968037843704224,,-12.895705458842329,-2.6300118,1.5470662644771178,[ 0.472 -0.375 -0.855]
-3.1668639183044434,22.191797256469727,-1.9947669506072998,2550000,-1.749603271484375,-1.1923935413360596,51,0.40028807520866394,4.692185422910378,0.4892553389072418,0.0029255010060772334,0.2565042972564697,636.6616358757019,3.5890445709228516,500.0,-2.580967903137207,100,5100,0.44883257850463837,27.862567901611328,0.40028807520866394,,-13.012236375011243,-2.68653,0.8264539712532649,[ 0.515 -0.376 -0.898]
-3.3724594116210938,98.85733032226562,-2.102872371673584,2600000,-2.7701070308685303,-2.657691717147827,52,0.371818870306015,1.0,0.4892553389072418,1.0,0.2857356071472168,647.7553691864014,100.0,500.0,-2.657691717147827,100,5200,1.0,1.0,0.371818870306015,,-13.433703844719833,-2.770107,,[ 0.563 -0.375 -0.93 ]
-3.4334516525268555,26.484956741333008,-2.0646252632141113,2650000,-2.4869725704193115,-2.057861566543579,53,0.3771412670612335,6.999875359747687,0.5311011075973511,0.007733114219240896,0.29478105902671814,659.3570039272308,7.113443851470947,500.0,-2.674586772918701,100,5300,0.7629536854100115,14.05788803100586,0.3771412670612335,,-13.420134898824012,-2.789035,1.2577978738150133,[ 0.563 -0.375 -0.93 ]
-3.290468215942383,69.36165618896484,-1.981380820274353,2700000,-2.7110352516174316,-2.5801894664764404,54,0.46112167835235596,3.8710106918292997,0.540536105632782,0.1681989122137442,0.2429753690958023,671.8416533470154,70.26742553710938,500.0,-2.6820075511932373,100,5400,0.9791523598451357,1.4231345653533936,0.46112167835235596,,-13.66397159180845,-2.7916899,0.6751795327631267,[ 0.539 -0.374 -0.888]
-3.3705039024353027,99.24209594726562,-2.0470261573791504,2750000,-2.7740914821624756,-2.661741256713867,55,0.41444894671440125,1.000091609078875,0.540536105632782,0.9998473991652931,0.23267178237438202,685.794588804245,100.0,500.0,-2.6617841720581055,100,5500,0.9999856633928954,1.0,0.41444894671440125,,-13.506886528794753,-2.7741344,4.697328123543834e-05,[ 0.524 -0.374 -0.878]
-3.2460575103759766,19.948955535888672,-1.9016820192337036,2800000,-2.260197162628174,-1.910801649093628,56,0.44318050146102905,9.321563065495058,0.5501545071601868,0.006283524498522212,0.2450679987668991,696.7674479484558,9.590360641479492,500.0,-2.6506829261779785,100,5600,0.749252444175014,10.427136421203613,0.44318050146102905,,-13.534950922065539,-2.758885,1.555432308162521,[ 0.524 -0.374 -0.878]
-3.3477725982666016,22.84676170349121,-2.0908541679382324,2850000,-1.6245384216308594,-1.0200400352478027,57,0.3944309949874878,4.9524579027702895,0.48971304297447205,6.326667748599021e-05,0.25127077102661133,707.5205066204071,3.40783953666687,500.0,-2.581005811691284,100,5700,0.4263113870252619,29.344104766845703,0.3944309949874878,,-12.849459470838475,-2.6925983,0.816069069965281,[ 0.478 -0.375 -0.869]
-2.869019031524658,24.656742095947266,-1.6852750778198242,2900000,-2.022700548171997,-1.7648602724075317,58,0.3641355037689209,10.241327244688323,0.5112677216529846,0.01725064019018405,0.24501414597034454,720.5740580558777,13.756979942321777,500.0,-2.2805404663085938,100,5800,0.8139611503865914,7.269037246704102,0.3641355037689209,,-11.505276206691462,-2.3761744,1.5441611819890233,[ 0.466 -0.375 -0.929]
-2.669111490249634,17.67145538330078,-1.7512004375457764,2950000,-1.7758264541625977,-1.4559948444366455,59,0.3430943787097931,10.836657169435247,0.5455218553543091,0.011179225169978206,0.2025405466556549,732.018842458725,7.738342761993408,500.0,-2.2244467735290527,100,5900,0.6480601063793504,12.922663688659668,0.3430943787097931,,-11.224568583383752,-2.3134172,1.412890774498187,[ 0.43  -0.375 -0.908]
-2.953408718109131,22.007617950439453,-1.631098747253418,3000000,-1.6671916246414185,-1.2750550508499146,60,0.45475122332572937,7.339725332313402,0.5169355273246765,0.002945388364754663,0.21905356645584106,742.5283858776093,6.30274772644043,500.0,-2.2299184799194336,100,6000,0.5782569045302918,15.866096496582031,0.45475122332572937,,-11.31474613872138,-2.3283653,1.1247245484242059,[ 0.396 -0.375 -0.873]
-2.9966912269592285,99.03925323486328,-1.6403019428253174,3050000,-2.368293285369873,-2.2684035301208496,61,0.41176337003707886,1.0,0.5169355273246765,1.0,0.22341863811016083,753.5296647548676,100.0,500.0,-2.2684035301208496,100,6100,1.0,1.0,0.41176337003707886,,-11.535111007801108,-2.3682933,,[ 0.443 -0.376 -0.902]
-2.8906960487365723,99.15702819824219,-1.8025444746017456,3100000,-2.3796534538269043,-2.283296823501587,62,0.35845035314559937,1.0,0.5169355273246765,1.0,0.2105269730091095,765.2878074645996,100.0,500.0,-2.283296823501587,100,6200,1.0,1.0,0.35845035314559937,,-11.546059338776324,-2.3796535,,[ 0.443 -0.376 -0.902]
-3.0326666831970215,98.86273193359375,-1.8154938220977783,3150000,-2.3908896446228027,-2.2898006439208984,63,0.37523022294044495,1.0,0.5169355273246765,1.0,0.24559155106544495,775.1514060497284,100.0,500.0,-2.2898006439208984,100,6300,1.0,1.0,0.37523022294044495,,-11.525825891391337,-2.3908896,,[ 0.443 -0.376 -0.902]
-2.871264696121216,22.224620819091797,-1.909571886062622,3200000,-1.3564049005508423,-0.9015156626701355,64,0.36389753222465515,5.9340128250488755,0.4589756727218628,0.005148849834098242,0.1881628781557083,785.9854373931885,4.426827907562256,500.0,-2.279534101486206,100,6400,0.41090332258212187,22.58953857421875,0.36389753222465515,,-11.60732518102164,-2.375243,0.777540714432833,[ 0.443 -0.376 -0.902]
-2.518644332885742,25.985937118530273,-1.5778898000717163,3250000,-1.8845134973526,-1.6636536121368408,65,0.3424171507358551,10.477796862078845,0.41358616948127747,0.0015405488949967515,0.19972045719623566,798.4099214076996,14.449649810791016,500.0,-2.102077007293701,100,6500,0.8386685431758589,6.9205827713012695,0.3424171507358551,,-10.517635150046964,-2.1860318,1.4495965044967765,[ 0.432 -0.375 -0.96 ]
-2.4641551971435547,49.60686492919922,-1.3944073915481567,3300000,-1.8546624183654785,-1.7435219287872314,66,0.32368144392967224,6.71663181359555,0.42641255259513855,0.09058433193003175,0.21692997217178345,809.1348502635956,54.619686126708984,500.0,-1.9325835704803467,100,6600,0.9260014891044773,1.8308417797088623,0.32368144392967224,,-9.708063038735721,-2.014722,0.9381050492178808,[ 0.425 -0.375 -1.005]
-2.4058682918548584,58.809776306152344,-1.5175153017044067,3350000,-1.9456149339675903,-1.8416709899902344,67,0.29101434350013733,4.505550185235163,0.40575242042541504,0.1315261963809606,0.2029896229505539,820.3970079421997,59.525455474853516,500.0,-1.950469970703125,100,6700,0.9658396225722201,1.6799535751342773,0.29101434350013733,,-9.620863081219477,-2.0306656,0.8280693904110179,[ 0.407 -0.375 -0.993]
-2.401991605758667,99.03656005859375,-1.4763438701629639,3400000,-1.9662047624588013,-1.8861383199691772,68,0.3225204646587372,1.0,0.40575242042541504,1.0,0.18603253364562988,830.708667755127,100.0,500.0,-1.8861383199691772,100,6800,1.0,1.0,0.3225204646587372,,-9.482245116377502,-1.9662048,,[ 0.416 -0.375 -1.013]
-2.3796467781066895,37.95357131958008,-1.524338722229004,3450000,-1.5686854124069214,-1.3981986045837402,69,0.3726572096347809,6.151219910491056,0.43096739053726196,0.027453108921292282,0.17301569879055023,842.1349470615387,21.64716339111328,500.0,-1.8745416402816772,100,6900,0.7526257059059616,4.619543075561523,0.3726572096347809,,-9.458437647011072,-1.9538631,0.9627941278466126,[ 0.416 -0.375 -1.013]
