IterType,AvgEpLen,MaxVanillaIw,AvgDiscRet,VarNormIw,VarRet,MinVanillaIw,AvgRet,BatchSize,ESSRenyi,VarJ,MinNormIw,AvgNormIw,VarDiscRet,ESSClassic,eRenyi2,VarVanillaIw,EpsThisIter,MaxNormIw,VanillaAvgRet,AvgVanillaIw,Bound,J
2,104.84,1.0,19.408115759120378,2.179301e-19,1184.9886507751164,1.0,19.408115759120378,500,500.0,36.47069,0.005,0.0049999994,1184.9886507751164,200.00000010221265,1.0,,100,0.005,19.408115759120378,1.0,11.078242,20.029598
2,105.43,1.0,25.839344125118515,5.4391416e-20,1014.918762758546,1.0,25.839344125118515,500,500.0,35.05945,0.0033333334,0.0033333336,1014.918762758546,299.999969473632,1.0,,100,0.0033333334,25.839344125118515,1.0,14.657431,21.966183
2,106.35,1.0,23.51224736734458,5.434597e-20,1208.234094529935,1.0,23.51224736734458,500,500.0,34.947956,0.0025,0.0024999997,1208.234094529935,400.0,1.0,,100,0.0025,23.51224736734458,1.0,16.02313,22.352695
1,105.38,3670929.0,18.52850114822294,0.0019994772,1252.6121791454104,0.26194766,18.52850114822294,500,445.82549864742055,0.3616924,7.134801e-08,0.002,1252.6121791454104,1.0002609863885035,1.121515,26951418000.0,100,0.9998695,18.52850114822294,7342.816,144.40201,150.39746
2,99.54,1.0,24.46362730816795,3.5044917e-18,1173.5373116954527,1.0,24.46362730816795,500,500.0,34.085217,0.01,0.009999998,1173.5373116954527,100.0,1.0,,100,0.01,24.46362730816795,1.0,16.589962,24.463625
2,111.22,1.0,23.062188428049406,2.179301e-19,1246.9032212764414,1.0,23.062188428049406,500,500.0,34.620934,0.005,0.0049999994,1246.9032212764414,200.00000010221265,1.0,,100,0.005,23.062188428049406,1.0,16.202631,23.762907
2,105.89,1.0,19.960758876736612,5.4391416e-20,1429.9847213507446,1.0,19.960758876736612,500,500.0,35.695663,0.0033333334,0.0033333336,1429.9847213507446,299.999969473632,1.0,,100,0.0033333334,19.960758876736612,1.0,16.322586,22.495525
2,104.57,1.0,18.36288011117282,5.434597e-20,1385.3660413312127,1.0,18.36288011117282,500,500.0,36.079292,0.0025,0.0024999997,1385.3660413312127,400.0,1.0,,100,0.0025,18.36288011117282,1.0,15.375394,21.462362
1,110.16,1308487.0,21.474546882206415,0.0019984087,1341.8799578162282,0.13888066,21.474546882206415,500,423.1883549104402,0.94826335,1.060962e-07,0.0019999999,1341.8799578162282,1.0007947779011548,1.181507,3424270800.0,100,0.99960285,21.474546882206415,2618.0137,138.68842,144.60626
2,102.23,1.0,19.985059717689705,3.5044917e-18,1262.0099030536153,1.0,19.985059717689705,500,500.0,35.346706,0.01,0.009999998,1262.0099030536153,100.0,1.0,,100,0.01,19.985059717689705,1.0,5.6355886,19.985058
2,105.96,1.0,22.67226397613335,2.179301e-19,1554.5089368856432,1.0,22.67226397613335,500,500.0,37.362846,0.005,0.0049999994,1554.5089368856432,200.00000010221265,1.0,,100,0.005,22.67226397613335,1.0,11.182056,21.328663
2,105.09,1.0,17.866923629466626,5.4391416e-20,1111.0511023398956,1.0,17.866923629466626,500,500.0,36.055023,0.0033333334,0.0033333336,1111.0511023398956,299.999969473632,1.0,,100,0.0033333334,17.866923629466626,1.0,11.890082,20.174751
2,106.25,1.0,18.259631650075036,5.434597e-20,1275.3264478105243,1.0,18.259631650075036,500,500.0,35.934723,0.0025,0.0024999997,1275.3264478105243,400.0,1.0,,100,0.0025,18.259631650075036,1.0,12.5212345,19.695969
1,103.86,20998078.0,13.543865133298752,0.001999904,1326.1552539735314,0.22991544,13.543865133298752,500,421.95856474064357,0.075153105,1.0949093e-08,0.0020000006,1326.1552539735314,1.0000480049696505,1.1849505,881838600000.0,100,0.999976,13.543865133298752,41997.164,163.50903,170.49458
2,106.24,1.0,25.41851839904483,3.5044917e-18,1414.8856729142585,1.0,25.41851839904483,500,500.0,37.42642,0.01,0.009999998,1414.8856729142585,100.0,1.0,,100,0.01,25.41851839904483,1.0,15.200085,25.418518
2,100.44,1.0,21.718428600950574,2.179301e-19,1196.0753547104514,1.0,21.718428600950574,500,500.0,35.997894,0.005,0.0049999994,1196.0753547104514,200.00000010221265,1.0,,100,0.005,21.718428600950574,1.0,16.34295,23.568474
2,110.92,1.0,27.612329554205918,5.4391416e-20,1545.324811686039,1.0,27.612329554205918,500,500.0,37.11455,0.0033333334,0.0033333336,1545.324811686039,299.999969473632,1.0,,100,0.0033333334,27.612329554205918,1.0,18.381952,24.916428
2,104.05,1.0,21.56690230673548,5.434597e-20,1657.5589368794501,1.0,21.56690230673548,500,500.0,38.0193,0.0025,0.0024999997,1657.5589368794501,400.0,1.0,,100,0.0025,21.56690230673548,1.0,17.39258,24.079044
1,102.53,1693112.6,25.55018283557435,0.0019988418,1136.5605204868987,0.16314903,25.55018283557435,500,449.0331338667312,0.86741513,9.633256e-08,0.002,1136.5605204868987,1.0005783085579212,1.1135036,5733254000.0,100,0.999711,25.55018283557435,3387.2043,152.54526,158.8561
2,103.19,1.0,22.290679967658548,3.5044917e-18,1171.294809334153,1.0,22.290679967658548,500,500.0,34.052635,0.01,0.009999998,1171.294809334153,100.0,1.0,,100,0.01,22.290679967658548,1.0,13.375053,22.290682
2,104.32,1.0,20.578978825606665,2.179301e-19,1603.9826553402168,1.0,20.578978825606665,500,500.0,37.07418,0.005,0.0049999994,1603.9826553402168,200.00000010221265,1.0,,100,0.005,20.578978825606665,1.0,12.55977,21.43483
2,104.77,1.0,22.524176101492493,5.4391416e-20,1349.9178603796977,1.0,22.524176101492493,500,500.0,36.90619,0.0033333334,0.0033333336,1349.9178603796977,299.999969473632,1.0,,100,0.0033333334,22.524176101492493,1.0,14.551491,21.797947
2,104.19,1.0,20.79360085144786,5.434597e-20,863.0286062991881,1.0,20.79360085144786,500,500.0,35.147385,0.0025,0.0024999997,863.0286062991881,400.0,1.0,,100,0.0025,20.79360085144786,1.0,15.271241,21.546856
1,105.24,754929.0,16.409437331317477,0.0019974725,1251.9970272254225,0.05041244,16.409437331317477,500,442.758644568482,1.7816532,6.67356e-08,0.002,1251.9970272254225,1.001262768763341,1.1292834,1139833100.0,100,0.9993692,16.409437331317477,1510.811,143.08705,149.05194
2,100.35,1.0,22.761702134957474,3.5044917e-18,1110.4100511064973,1.0,22.761702134957474,500,500.0,33.15578,0.01,0.009999998,1110.4100511064973,100.0,1.0,,100,0.01,22.761702134957474,1.0,13.153567,22.761702
2,105.88,1.0,23.97873035867193,2.179301e-19,1361.452244666477,1.0,23.97873035867193,500,500.0,34.984886,0.005,0.0049999994,1361.452244666477,200.00000010221265,1.0,,100,0.005,23.97873035867193,1.0,16.511986,23.370216
2,104.33,1.0,23.17962498757572,5.4391416e-20,1186.8946629472005,1.0,23.17962498757572,500,500.0,34.751183,0.0033333334,0.0033333336,1186.8946629472005,299.999969473632,1.0,,100,0.0033333334,23.17962498757572,1.0,17.706964,23.306686
2,104.03,1.0,17.259044923995127,5.434597e-20,816.8245586730668,1.0,17.259044923995127,500,500.0,33.387947,0.0025,0.0024999997,816.8245586730668,400.0,1.0,,100,0.0025,17.259044923995127,1.0,16.94527,21.794773
1,102.54,11066750.0,24.34966915720059,0.0019998208,1252.9764182167673,0.0075023496,24.34966915720059,500,423.0339725921288,0.101805404,6.7788775e-10,0.0019999996,1252.9764182167673,1.0000894591583478,1.1819382,244945830000.0,100,0.9999553,24.34966915720059,22134.49,118.40558,123.45757
2,99.19,1.0,12.566559346072887,3.5044917e-18,875.9979260698033,1.0,12.566559346072887,500,500.0,29.448902,0.01,0.009999998,875.9979260698033,100.0,1.0,,100,0.01,12.566559346072887,1.0,1.8294325,12.566559
2,101.59,1.0,21.04301787966416,2.179301e-19,1217.620608064267,1.0,21.04301787966416,500,500.0,32.470043,0.005,0.0049999994,1217.620608064267,200.00000010221265,1.0,,100,0.005,21.04301787966416,1.0,8.877382,16.804789
2,100.61,1.0,18.14445659031317,5.4391416e-20,1125.089943126635,1.0,18.14445659031317,500,500.0,32.780293,0.0033333334,0.0033333336,1125.089943126635,299.999969473632,1.0,,100,0.0033333334,18.14445659031317,1.0,10.778643,17.251343
2,106.91,1.0,25.66973892623228,5.434597e-20,1205.2724911997611,1.0,25.66973892623228,500,500.0,33.429085,0.0025,0.0024999997,1205.2724911997611,400.0,1.0,,100,0.0025,25.66973892623228,1.0,13.750421,19.355944
1,105.58,5263491.0,20.905205405751758,0.0019996092,1156.3395580373497,0.19685751,20.905205405751758,500,419.162429458847,0.22748405,3.7396912e-08,0.0019999999,1156.3395580373497,1.0001951271687284,1.192855,55408656000.0,100,0.9999024,20.905205405751758,10528.009,127.72168,133.19757
2,99.4,1.0,21.2216388488766,3.5044917e-18,1110.9547946147902,1.0,21.2216388488766,500,500.0,33.163914,0.01,0.009999998,1110.9547946147902,100.0,1.0,,100,0.01,21.2216388488766,1.0,13.111681,21.22164
2,108.83,1.0,17.378192154720413,2.179301e-19,1443.2995788734777,1.0,17.378192154720413,500,500.0,35.609676,0.005,0.0049999994,1443.2995788734777,200.00000010221265,1.0,,100,0.005,17.378192154720413,1.0,11.953128,19.299913
2,108.13,1.0,23.79338468254512,5.4391416e-20,1429.2919012181296,1.0,23.79338468254512,500,500.0,36.352707,0.0033333334,0.0033333336,1429.2919012181296,299.999969473632,1.0,,100,0.0033333334,23.79338468254512,1.0,13.361328,20.79774
2,99.84,1.0,15.639172199175965,5.434597e-20,1175.685045109333,1.0,15.639172199175965,500,500.0,35.876328,0.0025,0.0024999997,1175.685045109333,400.0,1.0,,100,0.0025,15.639172199175965,1.0,13.067972,19.508095
1,105.16,2651818.5,23.359434502153025,0.0019991836,1136.1977027231485,0.07119844,23.359434502153025,500,411.5163641936463,0.5236102,2.6843443e-08,0.0020000003,1136.1977027231485,1.0004074977469677,1.2150185,14064274000.0,100,0.99979633,23.359434502153025,5304.7173,146.66812,153.01749
2,109.16,1.0,18.527681232128714,3.5044917e-18,1567.9276171218053,1.0,18.527681232128714,500,500.0,39.398582,0.01,0.009999998,1567.9276171218053,100.0,1.0,,100,0.01,18.527681232128714,1.0,8.5149765,18.527681
2,107.16,1.0,20.60525064635111,2.179301e-19,1204.139906351927,1.0,20.60525064635111,500,500.0,37.057423,0.005,0.0049999994,1204.139906351927,200.00000010221265,1.0,,100,0.005,20.60525064635111,1.0,12.186348,19.566465
2,104.72,1.0,21.50172347261702,5.4391416e-20,1571.5072639509765,1.0,21.50172347261702,500,500.0,37.880486,0.0033333334,0.0033333336,1571.5072639509765,299.999969473632,1.0,,100,0.0033333334,21.50172347261702,1.0,13.233574,20.211552
2,105.91,1.0,22.035116526505433,5.434597e-20,1412.3456523053803,1.0,22.035116526505433,500,500.0,37.767414,0.0025,0.0024999997,1412.3456523053803,400.0,1.0,,100,0.0025,22.035116526505433,1.0,13.674811,20.667442
1,106.54,1537664.5,24.457412580435715,0.001998723,1230.8470343593199,0.21792471,24.457412580435715,500,442.4867938764435,0.96739656,1.4167932e-07,0.0020000003,1230.8470343593199,1.0006377570043845,1.1299772,4728818000.0,100,0.9996813,24.457412580435715,3076.3096,159.47882,166.12727
2,112.84,1.0,24.20769008322553,3.5044917e-18,1133.3655607094267,1.0,24.20769008322553,500,500.0,33.496742,0.01,0.009999998,1133.3655607094267,100.0,1.0,,100,0.01,24.20769008322553,1.0,16.382782,24.207691
2,104.22,1.0,24.28094788947928,2.179301e-19,1039.2580800572393,1.0,24.28094788947928,500,500.0,32.794056,0.005,0.0049999994,1039.2580800572393,200.00000010221265,1.0,,100,0.005,24.28094788947928,1.0,15.861286,24.24432
2,103.92,1.0,18.896710385642738,5.4391416e-20,1371.2644043503274,1.0,18.896710385642738,500,500.0,34.290504,0.0033333334,0.0033333336,1371.2644043503274,299.999969473632,1.0,,100,0.0033333334,18.896710385642738,1.0,15.617063,22.46178
2,108.83,1.0,23.19737503551818,5.434597e-20,1418.698401229082,1.0,23.19737503551818,500,500.0,35.115643,0.0025,0.0024999997,1418.698401229082,400.0,1.0,,100,0.0025,23.19737503551818,1.0,16.71798,22.64568
1,101.35,624645.25,25.78616429552042,0.0019968848,1216.6645021867632,0.04444497,25.78616429552042,500,440.8937700675431,1.9199371,7.109701e-08,0.002,1216.6645021867632,1.001556888850891,1.13406,780360960.0,100,0.99922246,25.78616429552042,1250.2626,135.03038,140.77802
2,104.3,1.0,22.19709323858085,3.5044917e-18,1175.1338468757972,1.0,22.19709323858085,500,500.0,34.108395,0.01,0.009999998,1175.1338468757972,100.0,1.0,,100,0.01,22.19709323858085,1.0,12.540936,22.19709
2,104.67,1.0,17.915843801624007,2.179301e-19,1473.311154828678,1.0,17.915843801624007,500,500.0,36.270683,0.005,0.0049999994,1473.311154828678,200.00000010221265,1.0,,100,0.005,17.915843801624007,1.0,11.783422,20.056469
2,107.14,1.0,23.7404847245164,5.4391416e-20,1207.3321905817106,1.0,23.7404847245164,500,500.0,35.755802,0.0033333334,0.0033333336,1207.3321905817106,299.999969473632,1.0,,100,0.0033333334,23.7404847245164,1.0,14.529561,21.284475
2,104.98,1.0,20.953369395837864,5.434597e-20,1178.2321032553082,1.0,20.953369395837864,500,500.0,35.36228,0.0025,0.0024999997,1178.2321032553082,400.0,1.0,,100,0.0025,20.953369395837864,1.0,15.35177,21.201698
1,108.38,876734.06,19.27025520466008,0.001997827,1326.040538415754,0.25667605,19.27025520466008,500,446.87533827524163,1.3573804,2.926051e-07,0.0019999999,1326.040538415754,1.0010854295884362,1.1188803,1537322000.0,100,0.9994577,19.27025520466008,1754.4196,133.42041,138.95502
2,103.22,1.0,23.977224726245318,3.5044917e-18,1214.837849660129,1.0,23.977224726245318,500,500.0,34.679813,0.01,0.009999998,1214.837849660129,100.0,1.0,,100,0.01,23.977224726245318,1.0,11.020119,23.977226
2,107.46,1.0,25.075248373503243,2.179301e-19,1301.905230645738,1.0,25.075248373503243,500,500.0,35.299988,0.005,0.0049999994,1301.905230645738,200.00000010221265,1.0,,100,0.005,25.075248373503243,1.0,15.364179,24.526237
2,103.82,1.0,21.82119655019183,5.4391416e-20,1287.6646131553664,1.0,21.82119655019183,500,500.0,35.458164,0.0033333334,0.0033333336,1287.6646131553664,299.999969473632,1.0,,100,0.0033333334,21.82119655019183,1.0,16.143766,23.624556
2,101.55,1.0,30.760289175693885,5.434597e-20,1247.1760773723456,1.0,30.760289175693885,500,500.0,35.51316,0.0025,0.0024999997,1247.1760773723456,400.0,1.0,,100,0.0025,30.760289175693885,1.0,18.929935,25.40849
1,105.3,4649025.0,29.032847783368794,0.0019995582,1512.9143977867645,0.3138897,29.032847783368794,500,437.8969066611152,0.28245535,6.750988e-08,0.002,1512.9143977867645,1.00022048848889,1.1418213,43226840000.0,100,0.9998898,29.032847783368794,9299.075,145.50052,151.6924
2,103.73,1.0,13.949740352535297,3.5044917e-18,1051.2486995812994,1.0,13.949740352535297,500,500.0,32.260445,0.01,0.009999998,1051.2486995812994,100.0,1.0,,100,0.01,13.949740352535297,1.0,5.455391,13.949741
2,104.74,1.0,27.40660352248478,2.179301e-19,1397.7988587684072,1.0,27.40660352248478,500,500.0,35.461956,0.005,0.0049999994,1397.7988587684072,200.00000010221265,1.0,,100,0.005,27.40660352248478,1.0,13.324017,20.678173
2,109.62,1.0,24.554228482009947,5.4391416e-20,1474.247229984395,1.0,24.554228482009947,500,500.0,36.444576,0.0033333334,0.0033333336,1474.247229984395,299.999969473632,1.0,,100,0.0033333334,24.554228482009947,1.0,15.636444,21.97019
2,107.16,1.0,23.89367421580526,5.434597e-20,1369.0674230079862,1.0,23.89367421580526,500,500.0,36.547134,0.0025,0.0024999997,1369.0674230079862,400.0,1.0,,100,0.0025,23.89367421580526,1.0,16.965878,22.451061
1,101.97,3579704.2,21.32556478106376,0.0019993994,1097.7756271727787,0.10817322,21.32556478106376,500,417.86270449155904,0.27699828,3.021395e-08,0.002,1097.7756271727787,1.0002997678947114,1.1965653,25628550000.0,100,0.99985015,21.32556478106376,7160.4814,118.19613,123.56279
2,104.14,1.0,17.2736053306645,3.5044917e-18,1084.9412871961435,1.0,17.2736053306645,500,500.0,32.77334,0.01,0.009999998,1084.9412871961435,100.0,1.0,,100,0.01,17.2736053306645,1.0,8.523701,17.273605
2,107.69,1.0,24.42044057378926,2.179301e-19,1270.8830146331413,1.0,24.42044057378926,500,500.0,34.335148,0.005,0.0049999994,1270.8830146331413,200.00000010221265,1.0,,100,0.005,24.42044057378926,1.0,13.2905245,20.847023
2,107.35,1.0,26.074367787693326,5.4391416e-20,1515.3928458523978,1.0,26.074367787693326,500,500.0,35.94561,0.0033333334,0.0033333336,1515.3928458523978,299.999969473632,1.0,,100,0.0033333334,26.074367787693326,1.0,16.419617,22.589472
2,107.39,1.0,26.550518837819585,5.434597e-20,1480.4298884667785,1.0,26.550518837819585,500,500.0,36.58433,0.0025,0.0024999997,1480.4298884667785,400.0,1.0,,100,0.0025,26.550518837819585,1.0,18.23648,23.579733
1,104.05,2152314.0,17.60253134130516,0.001999014,1457.2770165289937,0.18329173,17.60253134130516,500,428.66119006690064,0.36918336,8.5139355e-08,0.0019999996,1457.2770165289937,1.0004923214677797,1.1664224,9264900000.0,100,0.99975395,17.60253134130516,4305.6875,100.61553,105.77706
2,112.22,1.0,26.098082399605673,3.5044917e-18,1407.9603801427263,1.0,26.098082399605673,500,500.0,37.33471,0.01,0.009999998,1407.9603801427263,100.0,1.0,,100,0.01,26.098082399605673,1.0,15.905952,26.098082
2,107.42,1.0,25.78514098339521,2.179301e-19,1296.7620007450066,1.0,25.78514098339521,500,500.0,36.590466,0.005,0.0049999994,1296.7620007450066,200.00000010221265,1.0,,100,0.005,25.78514098339521,1.0,17.431412,25.941612
2,104.07,1.0,19.590866304604884,5.4391416e-20,1090.6778577953105,1.0,19.590866304604884,500,500.0,35.51705,0.0033333334,0.0033333336,1090.6778577953105,299.999969473632,1.0,,100,0.0033333334,19.590866304604884,1.0,16.876148,23.824697
2,113.55,1.0,26.184388882656712,5.434597e-20,1625.9945987103383,1.0,26.184388882656712,500,500.0,36.73654,0.0025,0.0024999997,1625.9945987103383,400.0,1.0,,100,0.0025,26.184388882656712,1.0,18.397,24.41462
1,111.22,4865274.0,23.821548675784616,0.00199957,1289.3544523801502,0.109220766,23.821548675784616,500,425.8156331639839,0.3135565,2.2446638e-08,0.0019999999,1289.3544523801502,1.0002145934650115,1.1742171,47341765000.0,100,0.9998927,23.821548675784616,9731.592,162.41296,169.3193
2,107.25,1.0,25.959810022300697,3.5044917e-18,1474.2213118981274,1.0,25.959810022300697,500,500.0,38.20313,0.01,0.009999998,1474.2213118981274,100.0,1.0,,100,0.01,25.959810022300697,1.0,15.059965,25.95981
2,98.06,1.0,18.86616874218599,2.179301e-19,1015.8057124144834,1.0,18.86616874218599,500,500.0,35.286587,0.005,0.0049999994,1015.8057124144834,200.00000010221265,1.0,,100,0.005,18.86616874218599,1.0,14.705636,22.41299
2,108.29,1.0,28.366591387514763,5.4391416e-20,1222.1785625308453,1.0,28.366591387514763,500,500.0,35.231964,0.0033333334,0.0033333336,1222.1785625308453,299.999969473632,1.0,,100,0.0033333334,28.366591387514763,1.0,17.686037,24.397524
2,107.98,1.0,20.7708452258709,5.434597e-20,1102.8410179394232,1.0,20.7708452258709,500,500.0,34.73309,0.0025,0.0024999997,1102.8410179394232,400.0,1.0,,100,0.0025,20.7708452258709,1.0,17.678534,23.490852
1,105.74,23593334.0,23.190304896733164,0.0019999098,1268.3578767461543,0.15502681,23.190304896733164,500,419.6151565534305,0.045092713,6.5706405e-09,0.0019999999,1268.3578767461543,1.0000450979923368,1.191568,1113290700000.0,100,0.99997747,23.190304896733164,47187.73,121.71778,127.392624
2,107.14,1.0,21.574701068384694,3.5044917e-18,1394.0840249227167,1.0,21.574701068384694,500,500.0,37.15028,0.01,0.009999998,1394.0840249227167,100.0,1.0,,100,0.01,21.574701068384694,1.0,11.487183,21.574701
2,105.23,1.0,24.09939290325799,2.179301e-19,1168.0840878720378,1.0,24.09939290325799,500,500.0,35.63519,0.005,0.0049999994,1168.0840878720378,200.00000010221265,1.0,,100,0.005,24.09939290325799,1.0,15.704093,22.837046
2,105.48,1.0,22.82291908867691,5.4391416e-20,1289.4958062731655,1.0,22.82291908867691,500,500.0,35.66667,0.0033333334,0.0033333336,1289.4958062731655,299.999969473632,1.0,,100,0.0033333334,22.82291908867691,1.0,16.872509,22.832338
2,103.34,1.0,28.669276540048628,5.434597e-20,1297.4052739695906,1.0,28.669276540048628,500,500.0,35.799152,0.0025,0.0024999997,1297.4052739695906,400.0,1.0,,100,0.0025,28.669276540048628,1.0,17.726128,24.291573
1,108.88,1593052.0,21.79480360812454,0.0019985905,1269.103597997289,0.05499119,21.79480360812454,500,409.43546611883994,0.88826394,3.450725e-08,0.0019999999,1269.103597997289,1.0007039615119253,1.2211937,5075623000.0,100,0.9996482,21.79480360812454,3187.2253,149.48994,155.9793
2,107.63,1.0,22.7347271244351,3.5044917e-18,1406.9383870230881,1.0,22.7347271244351,500,500.0,37.32116,0.01,0.009999998,1406.9383870230881,100.0,1.0,,100,0.01,22.7347271244351,1.0,13.680809,22.734728
2,106.52,1.0,20.97184328134265,2.179301e-19,1304.03274813971,1.0,20.97184328134265,500,500.0,36.642975,0.005,0.0049999994,1304.03274813971,200.00000010221265,1.0,,100,0.005,20.97184328134265,1.0,15.245287,21.853285
2,107.69,1.0,25.50402350993199,5.4391416e-20,1236.0459350946146,1.0,25.50402350993199,500,500.0,36.13856,0.0033333334,0.0033333336,1236.0459350946146,299.999969473632,1.0,,100,0.0033333334,25.50402350993199,1.0,15.909206,23.0702
2,107.05,1.0,28.68998676606118,5.434597e-20,1151.533244368768,1.0,28.68998676606118,500,500.0,35.642986,0.0025,0.0024999997,1151.533244368768,400.0,1.0,,100,0.0025,28.68998676606118,1.0,18.273542,24.475145
1,111.25,3608723.0,30.214417475021666,0.0019994257,1486.146267370933,0.16946618,30.214417475021666,500,424.50553345466386,0.31251916,4.6953424e-08,0.0020000003,1486.146267370933,1.0002866870466711,1.177841,26045753000.0,100,0.9998567,30.214417475021666,7218.4805,131.7323,137.75224
2,104.45,1.0,19.454453266597596,3.5044917e-18,983.9492519089686,1.0,19.454453266597596,500,500.0,31.210733,0.01,0.009999998,983.9492519089686,100.0,1.0,,100,0.01,19.454453266597596,1.0,9.576146,19.454453
2,103.4,1.0,23.39591065219637,2.179301e-19,1132.7865734163045,1.0,23.39591065219637,500,500.0,32.429432,0.005,0.0049999994,1132.7865734163045,200.00000010221265,1.0,,100,0.005,23.39591065219637,1.0,14.440165,21.425182
2,102.67,1.0,27.905759535802463,5.4391416e-20,1381.1342179577032,1.0,27.905759535802463,500,500.0,34.149952,0.0033333334,0.0033333336,1381.1342179577032,299.999969473632,1.0,,100,0.0033333334,27.905759535802463,1.0,17.753538,23.585375
2,111.5,1.0,27.39126540051672,5.434597e-20,1479.7921586704808,1.0,27.39126540051672,500,500.0,35.26512,0.0025,0.0024999997,1479.7921586704808,400.0,1.0,,100,0.0025,27.39126540051672,1.0,18.851505,24.536846
1,107.39,6233447.0,27.76995421366085,0.0019996928,1231.196264687139,0.20520374,27.76995421366085,500,432.81413847851576,0.22577764,3.2917264e-08,0.0020000003,1231.196264687139,1.0001533720675766,1.1552303,77711696000.0,100,0.99992335,27.76995421366085,12467.85,156.95668,163.5744
2,108.74,1.0,20.666534675205824,3.5044917e-18,1286.9110535212665,1.0,20.666534675205824,500,500.0,35.693726,0.01,0.009999998,1286.9110535212665,100.0,1.0,,100,0.01,20.666534675205824,1.0,8.97241,20.666534
2,107.49,1.0,26.047855198571302,2.179301e-19,1275.9349720252064,1.0,26.047855198571302,500,500.0,35.71902,0.005,0.0049999994,1275.9349720252064,200.00000010221265,1.0,,100,0.005,26.047855198571302,1.0,15.088201,23.357195
2,106.48,1.0,23.77406018949424,5.4391416e-20,1081.7637905043084,1.0,23.77406018949424,500,500.0,34.750343,0.0033333334,0.0033333336,1081.7637905043084,299.999969473632,1.0,,100,0.0033333334,23.77406018949424,1.0,16.744545,23.49615
2,105.89,1.0,28.51536489914779,5.434597e-20,1541.6147657513259,1.0,28.51536489914779,500,500.0,35.943886,0.0025,0.0024999997,1541.6147657513259,400.0,1.0,,100,0.0025,28.51536489914779,1.0,18.903893,24.750954
1,100.45,1050206.2,21.77407959252766,0.001998161,1220.3466429174914,0.04779842,21.77407959252766,500,446.7694751382393,1.1137449,4.5492477e-08,0.0020000003,1220.3466429174914,1.0009186018908545,1.1191454,2205862000.0,100,0.99954104,21.77407959252766,2101.377,133.36525,138.89781
2,107.52,1.0,23.151510286809252,3.5044917e-18,1550.575296302611,1.0,23.151510286809252,500,500.0,39.179962,0.01,0.009999998,1550.575296302611,100.0,1.0,,100,0.01,23.151510286809252,1.0,10.98128,23.15151
2,111.04,1.0,24.916949486380176,2.179301e-19,1735.358408631619,1.0,24.916949486380176,500,500.0,40.340008,0.005,0.0049999994,1735.358408631619,200.00000010221265,1.0,,100,0.005,24.916949486380176,1.0,12.437721,24.03423
2,105.82,1.0,23.255915849095814,5.4391416e-20,1170.048133632455,1.0,23.255915849095814,500,500.0,38.35529,0.0033333334,0.0033333336,1170.048133632455,299.999969473632,1.0,,100,0.0033333334,23.255915849095814,1.0,14.306283,23.774792
2,104.13,1.0,21.804205252276287,5.434597e-20,1186.8930834009866,1.0,21.804205252276287,500,500.0,37.387566,0.0025,0.0024999997,1186.8930834009866,400.0,1.0,,100,0.0025,21.804205252276287,1.0,15.082173,23.282143
1,110.44,2005521.2,25.851316840272883,0.0019990252,1231.2357008341653,0.35204843,25.851316840272883,500,444.6625071719691,0.90121025,1.7549691e-07,0.002,1231.2357008341653,1.0004867157324768,1.1244483,8044222500.0,100,0.99975675,25.851316840272883,4012.0186,187.04375,194.82101
2,102.91,1.0,20.91706908278137,3.5044917e-18,993.7947907021991,1.0,20.91706908278137,500,500.0,31.366491,0.01,0.009999998,993.7947907021991,100.0,1.0,,100,0.01,20.91706908278137,1.0,13.068163,20.917068
2,109.79,1.0,24.64518220650979,2.179301e-19,1411.9407622095714,1.0,24.64518220650979,500,500.0,34.558846,0.005,0.0049999994,1411.9407622095714,200.00000010221265,1.0,,100,0.005,24.64518220650979,1.0,15.143756,22.781124
2,104.18,1.0,26.597772760166507,5.4391416e-20,1312.2598144551448,1.0,26.597772760166507,500,500.0,35.106865,0.0033333334,0.0033333336,1312.2598144551448,299.999969473632,1.0,,100,0.0033333334,26.597772760166507,1.0,17.120274,24.053343
2,106.39,1.0,21.783394927602657,5.434597e-20,1315.3944390056574,1.0,21.783394927602657,500,500.0,35.367996,0.0025,0.0024999997,1315.3944390056574,400.0,1.0,,100,0.0025,21.783394927602657,1.0,17.48164,23.485855
1,107.54,21040736.0,31.47783366123809,0.0019998995,1766.4595707700648,0.04859708,31.47783366123809,500,401.6952725310628,0.098732404,2.3096083e-09,0.0020000006,1766.4595707700648,1.000050188988148,1.2447246,885425200000.0,100,0.9999749,31.47783366123809,42082.527,209.00586,218.16736
2,106.97,1.0,23.935291850704925,3.5044917e-18,1373.095745624281,1.0,23.935291850704925,500,500.0,36.869564,0.01,0.009999998,1373.095745624281,100.0,1.0,,100,0.01,23.935291850704925,1.0,14.379371,23.93529
2,105.36,1.0,31.78981816775112,2.179301e-19,1256.3915868679626,1.0,31.78981816775112,500,500.0,36.290764,0.005,0.0049999994,1256.3915868679626,200.00000010221265,1.0,,100,0.005,31.78981816775112,1.0,20.4487,27.862556
2,111.12,1.0,24.496633764013904,5.4391416e-20,1057.7533557580718,1.0,24.496633764013904,500,500.0,35.0655,0.0033333334,0.0033333336,1057.7533557580718,299.999969473632,1.0,,100,0.0033333334,24.496633764013904,1.0,20.687195,26.740582
