MinNormIw,MaxNormIw,AvgNormIw,Bound,IterType,VarJ,VarVanillaIw,VarNormIw,VarDiscRet,VanillaAvgRet,AvgRet,EpsThisIter,ESSClassic,ESSRenyi,AvgVanillaIw,AvgEpLen,VarRet,Delta,AvgDiscRet,MinVanillaIw,MaxVanillaIw,eRenyi2,J,BatchSize
0.00494312,0.0129366,0.01,-605.798,1,40.1006,0.0305571,3.12154e-06,2144.51328804,-463.99449682,-463.99449682,100,97.0023024169,97.718528597,0.989398,500.0,2144.51328804,0.2,-463.99449682,0.489071,1.27995,1.02335,-460.41,100
0.0064798,0.0243497,0.01,-567.176,1,41.9739,0.0468958,4.58103e-06,1621.13978453,-458.138210385,-458.138210385,100,95.6615312723,97.2687414281,1.01178,500.0,1621.13978453,0.2,-458.138210385,0.655613,2.46365,1.02808,-455.377,100
0.00719764,0.0142867,0.01,-573.407,1,34.7093,0.0161575,1.65457e-06,1207.95279082,-462.018539374,-462.018539374,100,98.3883320742,98.3826907803,0.9882,500.0,1207.95279082,0.2,-462.018539374,0.711271,1.41181,1.01644,-460.233,100
0.00484908,0.014623,0.01,-576.802,1,44.5228,0.0318001,3.19202e-06,2062.25718053,-460.141256792,-460.141256792,100,96.9367183516,97.4273177874,0.998117,500.0,2062.25718053,0.2,-460.141256792,0.483995,1.45955,1.02641,-457.079,100
0.00741235,0.0150512,0.01,-563.561,1,39.0385,0.0186275,1.85683e-06,1492.08864397,-454.927251785,-454.927251785,100,98.1948815262,98.4820910126,1.00159,500.0,1492.08864397,0.2,-454.927251785,0.742417,1.50752,1.01541,-453.308,100
0.0057144,0.0147921,0.01,-588.004,1,42.9185,0.0216174,2.15424e-06,2053.01142916,-465.251360494,-465.251360494,100,97.9118581252,98.1972143652,1.00174,500.0,2053.01142916,0.2,-465.251360494,0.572434,1.48178,1.01836,-462.898,100
0.00711249,0.0154378,0.01,-570.141,1,40.7998,0.0238755,2.46214e-06,1568.48896316,-459.504612701,-459.504612701,100,97.6204914588,98.2440327634,0.984736,500.0,1568.48896316,0.2,-459.504612701,0.700393,1.52022,1.01787,-457.654,100
0.00752495,0.0114828,0.01,-563.762,1,36.0846,0.00796205,8.14938e-07,1321.72199415,-455.245239101,-455.245239101,100,99.1996141094,99.2115922969,0.988439,500.0,1321.72199415,0.2,-455.245239101,0.743796,1.135,1.00795,-454.425,100
0.00590626,0.013694,0.01,-568.519,1,40.062,0.0228431,2.2509e-06,1657.35925117,-453.95782836,-453.95782836,100,97.8201735766,97.7995529621,1.00739,500.0,1657.35925117,0.2,-453.95782836,0.594993,1.37952,1.0225,-451.422,100
0.00531843,0.0135322,0.01,-582.035,1,40.3053,0.0159318,1.60164e-06,1779.50031445,-462.844944895,-462.844944895,100,98.4391380737,98.2810152954,0.997356,500.0,1779.50031445,0.2,-462.844944895,0.530437,1.34964,1.01749,-460.61,100
0.00714382,0.0160483,0.01,-581.413,1,49.1542,0.017363,1.74109e-06,2274.50436649,-456.482653067,-456.482653067,100,98.3055676615,98.3925456041,0.998624,500.0,2274.50436649,0.2,-456.482653067,0.713399,1.60262,1.01634,-454.453,100
0.00643887,0.013814,0.01,-572.557,1,41.7481,0.0132685,1.27755e-06,1779.81248984,-457.446235374,-457.446235374,100,98.7510535308,98.3282709509,1.01911,500.0,1779.81248984,0.2,-457.446235374,0.656194,1.40781,1.017,-455.539,100
0.00492939,0.0129727,0.01,-575.347,1,41.9818,0.0242116,2.42855e-06,1886.44876517,-454.277587312,-454.277587312,100,97.6521438838,98.1789522298,0.998476,500.0,1886.44876517,0.2,-454.277587312,0.492188,1.29529,1.01855,-452.065,100
0.00489848,0.0141582,0.01,-571.7,1,36.9823,0.0489728,4.81095e-06,1419.6201723,-460.384080078,-460.384080078,100,95.4536839527,96.0191236818,1.00893,500.0,1419.6201723,0.2,-460.384080078,0.494224,1.42847,1.04146,-455.929,100
0.00333976,0.0131982,0.01,-569.613,1,39.0304,0.034381,3.69011e-06,1540.0558125,-457.732533942,-457.732533942,100,96.4755790587,97.4521162352,0.965249,500.0,1540.0558125,0.2,-457.732533942,0.32237,1.27395,1.02614,-454.574,100
0.0059829,0.0130178,0.01,-564.21,1,40.0388,0.0249288,2.4432e-06,1669.92945446,-453.38807854,-453.38807854,100,97.6383614943,97.918609946,1.01011,500.0,1669.92945446,0.2,-453.38807854,0.604341,1.31495,1.02126,-451.11,100
0.00651371,0.013935,0.01,-585.76,1,44.8257,0.0233231,2.33758e-06,2076.47407659,-464.601440823,-464.601440823,100,97.738106739,98.1805839378,0.998871,500.0,2076.47407659,0.2,-464.601440823,0.650636,1.39193,1.01853,-462.404,100
0.00381192,0.0380709,0.01,-566.912,1,43.079,0.121083,1.19671e-05,2100.05098212,-453.949333024,-453.949333024,100,89.4075028346,95.9005048359,1.00588,500.0,2100.05098212,0.2,-453.949333024,0.383435,3.82949,1.04275,-448.911,100
0.00694028,0.0147908,0.01,-575.998,1,43.8424,0.018403,1.83252e-06,1894.77617796,-459.510635523,-459.510635523,100,98.2181446744,97.8682644902,1.00212,500.0,1894.77617796,0.2,-459.510635523,0.695501,1.48222,1.02178,-457.067,100
0.00617188,0.0120643,0.01,-577.582,1,42.4581,0.0162407,1.67798e-06,1999.57089634,-450.842907698,-450.842907698,100,98.3659679124,98.3480876036,0.983806,500.0,1999.57089634,0.2,-450.842907698,0.607193,1.1869,1.0168,-448.689,100
0.00669511,0.0129364,0.01,-562.983,1,34.3426,0.0113448,1.15745e-06,1207.30725387,-453.04623407,-453.04623407,100,98.8671153145,99.2799412127,0.99003,500.0,1207.30725387,0.2,-453.04623407,0.662836,1.28074,1.00725,-452.211,100
0.0069925,0.0172841,0.01,-559.187,1,38.6327,0.0252279,2.45218e-06,1477.67994549,-448.793670244,-448.793670244,100,97.6298657868,98.4167409901,1.0143,500.0,1477.67994549,0.2,-448.793670244,0.709246,1.75312,1.01609,-447.011,100
0.00639825,0.0149395,0.01,-559.458,1,38.9871,0.0226698,2.2501e-06,1462.05589944,-449.368813917,-449.368813917,100,97.8209721593,98.0402602109,1.00375,500.0,1462.05589944,0.2,-449.368813917,0.642222,1.49955,1.01999,-447.218,100
0.00727861,0.0126308,0.01,-557.48,1,39.7152,0.0130147,1.28093e-06,1549.15809363,-446.0954809,-446.0954809,100,98.7477573507,98.8298093305,1.00798,500.0,1549.15809363,0.2,-446.0954809,0.733672,1.27316,1.01184,-444.766,100
0.00585261,0.0127293,0.01,-561.433,1,39.3537,0.0178274,1.74246e-06,1579.64922282,-452.186353049,-452.186353049,100,98.3042180845,98.7389334308,1.01149,500.0,1579.64922282,0.2,-452.186353049,0.591987,1.28756,1.01277,-450.7,100
0.00604858,0.0269726,0.01,-563.452,1,48.5989,0.0613012,6.06121e-06,2013.94082328,-447.26205753,-447.26205753,100,94.339079038,96.5146670836,1.00567,500.0,2013.94082328,0.2,-447.26205753,0.608287,2.71255,1.03611,-443.419,100
0.0059959,0.014754,0.01,-545.569,1,36.1468,0.015639,1.60382e-06,1311.46150578,-443.232640717,-443.232640717,100,98.4370157345,98.2795990183,0.987476,500.0,1311.46150578,0.2,-443.232640717,0.59208,1.45692,1.01751,-441.407,100
0.00759188,0.0120417,0.01,-570.09,1,42.4068,0.00785009,7.69367e-07,1840.50080228,-450.2544285,-450.2544285,100,99.2440845608,99.0950494577,1.01011,500.0,1840.50080228,0.2,-450.2544285,0.766867,1.21635,1.00913,-449.185,100
0.00525696,0.0127913,0.01,-558.616,1,40.6368,0.0193567,1.97093e-06,1781.5871108,-448.983421087,-448.983421087,100,98.0861083745,98.4365240156,0.991015,500.0,1781.5871108,0.2,-448.983421087,0.520973,1.26764,1.01588,-447.195,100
0.00273847,0.0184152,0.01,-557.896,1,44.5716,0.0868559,9.00041e-06,1962.04481871,-448.80773123,-448.80773123,100,91.8186118388,94.5750463089,0.982355,500.0,1962.04481871,0.2,-448.80773123,0.269015,1.80902,1.05736,-442.689,100
0.00527719,0.0132079,0.01,-551.96,1,36.4133,0.0279042,2.83525e-06,1329.59166159,-445.378796024,-445.378796024,100,97.2697738663,97.4414415084,0.992062,500.0,1329.59166159,0.2,-445.378796024,0.52353,1.31031,1.02626,-442.592,100
0.00663377,0.0243033,0.01,-557.186,1,47.8715,0.0536073,5.15518e-06,2035.79470138,-443.296825634,-443.296825634,100,95.1442039486,96.6721737078,1.01974,500.0,2035.79470138,0.2,-443.296825634,0.676473,2.47831,1.03442,-439.629,100
0.00284452,0.1026,0.01,-554.411,1,65.2367,1.14512,9.59423e-05,1998.41657308,-442.69448699,-442.69448699,100,51.2865575019,89.8291111107,1.0925,500.0,1998.41657308,0.2,-442.69448699,0.310763,11.209,1.11322,-433.312,100
0.00513732,0.0194392,0.01,-559.683,1,39.8904,0.047264,4.73956e-06,1660.98892284,-446.358468346,-446.358468346,100,95.5181209233,96.9417039841,0.99861,500.0,1660.98892284,0.2,-446.358468346,0.513018,1.94122,1.03155,-442.977,100
0.00765056,0.0135405,0.01,-557.72,1,39.327,0.0114844,1.16575e-06,1606.07747607,-448.521357354,-448.521357354,100,98.8591017845,98.9151021377,0.992547,500.0,1606.07747607,0.2,-448.521357354,0.759354,1.34396,1.01097,-447.293,100
0.0070411,0.012607,0.01,-552.355,1,35.2093,0.0125211,1.25303e-06,1324.34109652,-439.317005849,-439.317005849,100,98.7746974199,98.9301388967,0.999633,500.0,1324.34109652,0.2,-439.317005849,0.703852,1.26023,1.01081,-438.084,100
0.0073805,0.0119991,0.01,-551.834,1,39.1082,0.00789576,7.967e-07,1560.92168078,-446.708022129,-446.708022129,100,99.2174123002,98.9902031819,0.995519,500.0,1560.92168078,0.2,-446.708022129,0.734743,1.19453,1.0102,-445.607,100
0.00435471,0.0133392,0.01,-548.69,1,39.7036,0.0392373,4.23553e-06,1585.82526175,-441.000933345,-441.000933345,100,95.9755783408,97.3592577092,0.962489,500.0,1585.82526175,0.2,-441.000933345,0.419136,1.28389,1.02712,-437.988,100
0.00818806,0.0119356,0.01,-550.41,1,35.6889,0.00621059,6.1593e-07,1332.80271251,-440.338154207,-440.338154207,100,99.3939437288,99.1428452903,1.00416,500.0,1332.80271251,0.2,-440.338154207,0.822208,1.19851,1.00865,-439.394,100
0.00485933,0.0121963,0.01,-561.401,1,36.1072,0.0186836,1.8925e-06,1306.40835077,-449.262627091,-449.262627091,100,98.1608781809,98.3567591804,0.993601,500.0,1306.40835077,0.2,-449.262627091,0.482824,1.21183,1.01671,-447.46,100
0.00835715,0.0139868,0.01,-560.735,1,43.0278,0.00985436,9.43596e-07,1879.275051,-439.792464261,-439.792464261,100,99.0745004658,99.0201165775,1.02193,500.0,1879.275051,0.2,-439.792464261,0.854042,1.42935,1.0099,-438.622,100
0.00711874,0.0135005,0.01,-552.559,1,40.452,0.0180909,1.81339e-06,1617.92275583,-443.381738655,-443.381738655,100,98.2363926469,98.4829234676,0.998814,500.0,1617.92275583,0.2,-443.381738655,0.71103,1.34845,1.0154,-441.69,100
0.00546279,0.0152442,0.01,-548.952,1,36.9076,0.0240069,2.50305e-06,1381.05847039,-441.342254069,-441.342254069,100,97.5818821048,98.1320006691,0.979338,500.0,1381.05847039,0.2,-441.342254069,0.534992,1.49292,1.01904,-439.32,100
4.00978e-17,0.529338,0.01,-534.259,1,143.64,28.1561,0.00300377,1954.92901815,-444.479676861,-444.479676861,100,3.25337787993,99.9999046327,0.968174,500.0,1954.92901815,0.2,-444.479676861,3.88216e-15,51.2491,1.0,-420.365,100
0.00141772,0.0156596,0.01,-563.018,1,50.1772,0.1123,1.14843e-05,2627.25767133,-453.317549118,-453.317549118,100,89.7912062858,90.7481364607,0.988868,500.0,2627.25767133,0.2,-453.317549118,0.140194,1.54853,1.10195,-442.569,100
0.00293015,0.0135709,0.01,-556.844,1,43.2296,0.0508553,5.28893e-06,1837.43850672,-447.603624207,-447.603624207,100,95.0244731035,95.2441658377,0.980582,500.0,1837.43850672,0.2,-447.603624207,0.287326,1.33074,1.04993,-442.543,100
0.00634898,0.0131646,0.01,-597.106,1,50.2734,0.0211666,2.15425e-06,2836.98656563,-455.585878855,-455.585878855,100,97.9118225738,97.7601518739,0.991237,500.0,2836.98656563,0.2,-455.585878855,0.629335,1.30493,1.02291,-452.461,100
0.0037885,0.0196933,0.01,-555.533,1,51.4003,0.0623825,6.35547e-06,2659.48474559,-445.438208102,-445.438208102,100,94.0805266946,95.5356928301,0.990735,500.0,2659.48474559,0.2,-445.438208102,0.37534,1.95109,1.04673,-440.164,100
0.00504352,0.0183606,0.01,-554.432,1,48.2712,0.0426153,4.30338e-06,2043.93297773,-444.635427864,-444.635427864,100,95.9137937018,96.0781800712,0.995126,500.0,2043.93297773,0.2,-444.635427864,0.501894,1.82711,1.04082,-440.268,100
0.00634352,0.0127282,0.01,-575.536,1,51.8131,0.0232275,2.37221e-06,3070.25470108,-450.946076482,-450.946076482,100,97.7054171786,97.5328806623,0.989519,500.0,3070.25470108,0.2,-450.946076482,0.627704,1.25948,1.0253,-447.823,100
0.0050449,0.0131185,0.01,-561.529,1,43.4683,0.0237871,2.3321e-06,2112.12689263,-446.328358864,-446.328358864,100,97.7433028974,97.6301384786,1.00994,500.0,2112.12689263,0.2,-446.328358864,0.509507,1.32489,1.02427,-443.502,100
0.00722038,0.0145163,0.01,-544.515,1,37.321,0.0182857,1.79937e-06,1489.30018963,-438.05684019,-438.05684019,100,98.2497960561,98.2063307351,1.00808,500.0,1489.30018963,0.2,-438.05684019,0.727873,1.46336,1.01826,-436.131,100
0.00650892,0.0149621,0.01,-555.745,1,45.7391,0.0265878,2.69347e-06,2075.70176243,-444.522529945,-444.522529945,100,97.4027372517,97.6776800321,0.993538,500.0,2075.70176243,0.2,-444.522529945,0.646686,1.48654,1.02378,-441.991,100
0.00674269,0.0145908,0.01,-563.812,1,45.1037,0.0173992,1.73241e-06,2222.60708736,-440.084923257,-440.084923257,100,98.313852005,98.1004071667,1.00217,500.0,2222.60708736,0.2,-440.084923257,0.67573,1.46225,1.01936,-437.677,100
0.0066741,0.0250041,0.01,-553.146,1,43.5183,0.0661011,6.15469e-06,1649.13816252,-436.380170367,-436.380170367,100,94.2567869673,97.3275612418,1.03634,500.0,1649.13816252,0.2,-436.380170367,0.691662,2.59127,1.02746,-433.459,100
0.00580133,0.0216154,0.01,-542.052,1,38.7495,0.0493949,4.90941e-06,1465.94436032,-428.390996099,-428.390996099,100,95.3649776188,97.3023633899,1.00306,500.0,1465.94436032,0.2,-428.390996099,0.581908,2.16815,1.02772,-425.433,100
0.00470574,0.01429,0.01,-540.982,1,38.179,0.0234218,2.31642e-06,1558.95490352,-433.87054583,-433.87054583,100,97.758126637,98.0178873184,1.00554,500.0,1558.95490352,0.2,-433.87054583,0.473183,1.43692,1.02022,-431.579,100
0.00283331,0.0371474,0.01,-538.368,1,48.9954,0.20453,1.78794e-05,1678.43823237,-427.142905759,-427.142905759,100,84.9613398564,93.8278962286,1.06955,500.0,1678.43823237,0.2,-427.142905759,0.303037,3.9731,1.06578,-420.721,100
0.00351619,0.0144652,0.01,-553.038,1,42.5368,0.0558473,5.88887e-06,2083.32754597,-437.886910016,-437.886910016,100,94.491174291,96.0030689458,0.973834,500.0,2083.32754597,0.2,-437.886910016,0.342418,1.40867,1.04163,-433.129,100
0.00369924,0.0159909,0.01,-545.638,1,43.9012,0.0540423,5.88337e-06,2008.9585497,-435.795942775,-435.795942775,100,94.4960599264,95.9645089754,0.958416,500.0,2008.9585497,0.2,-435.795942775,0.354541,1.53259,1.04205,-431.191,100
0.00503867,0.0156516,0.01,-540.604,1,41.5861,0.0336371,3.34904e-06,1728.0056723,-426.386901022,-426.386901022,100,96.7908710747,97.3418367821,1.00219,500.0,1728.0056723,0.2,-426.386901022,0.50497,1.56859,1.02731,-423.236,100
0.00641542,0.0121646,0.01,-531.924,1,36.4529,0.0109701,1.10646e-06,1275.04427518,-426.4854465,-426.4854465,100,98.9164873382,98.7450005727,0.99572,500.0,1275.04427518,0.2,-426.4854465,0.638797,1.21126,1.01271,-425.165,100
0.00460598,0.0130933,0.01,-540.908,1,40.9261,0.0296086,3.00895e-06,1754.23932477,-433.064323454,-433.064323454,100,97.1073117428,97.4402983306,0.991978,500.0,1754.23932477,0.2,-433.064323454,0.456904,1.29883,1.02627,-430.292,100
0.00542068,0.0149037,0.01,-527.136,1,36.4062,0.0213444,2.07001e-06,1330.52071957,-424.491460387,-424.491460387,100,97.9918445357,98.2531463208,1.01544,500.0,1330.52071957,0.2,-424.491460387,0.550438,1.51339,1.01778,-422.64,100
,0.92392,0.01,-500.606,1,38.3923,1.76059e-18,0.00857435,1579.60227425,-425.440914749,-425.440914749,100,1.16433386287,100.0,1.43294e-10,500.0,1579.60227425,0.2,-425.440914749,,1.32392e-08,1.0,-395.715,100
0.00331284,0.0133054,0.01,-625.536,1,50.9071,0.0506318,4.89482e-06,3195.34310364,-486.992391508,-486.992391508,100,95.3780926527,95.3116498003,1.01705,500.0,3195.34310364,0.2,-486.992391508,0.336933,1.35323,1.04919,-480.097,100
0.00142291,0.0143349,0.01,-581.576,1,47.6734,0.0771471,7.90506e-06,2407.99293196,-469.289346252,-469.289346252,100,92.7420154489,94.409309875,0.987887,500.0,2407.99293196,0.2,-469.289346252,0.140568,1.41613,1.05922,-462.018,100
0.00214791,0.0161465,0.01,-585.038,1,52.8208,0.116188,1.24311e-05,3251.07612525,-468.52562174,-468.52562174,100,89.0418329387,90.5825587005,0.966778,500.0,3251.07612525,0.2,-468.52562174,0.207655,1.56101,1.10397,-456.228,100
0.0030086,0.0163161,0.01,-603.039,1,45.0487,0.0260736,2.57399e-06,2748.31434118,-458.828224046,-458.828224046,100,97.5150703641,97.8237655572,1.00646,500.0,2748.31434118,0.2,-458.828224046,0.302803,1.64215,1.02225,-454.958,100
0.00573817,0.013852,0.01,-570.197,1,41.6495,0.0227477,2.2613e-06,1960.41451457,-454.890053262,-454.890053262,100,97.8103426328,97.8334288505,1.00297,500.0,1960.41451457,0.2,-454.890053262,0.575524,1.38932,1.02215,-452.324,100
0.00590452,0.018105,0.01,-566.191,1,41.6742,0.0447175,4.21506e-06,1816.49181902,-456.119028587,-456.119028587,100,95.9942741969,96.8492225319,1.03,500.0,1816.49181902,0.2,-456.119028587,0.608165,1.86481,1.03253,-452.517,100
0.00265436,0.0151598,0.01,-574.781,1,52.0432,0.0993589,1.01588e-05,2822.70044416,-461.769545075,-461.769545075,100,90.8618559716,93.2462816183,0.988968,500.0,2822.70044416,0.2,-461.769545075,0.262507,1.49925,1.07243,-452.776,100
0.00364292,0.0178684,0.01,-564.148,1,49.0662,0.0633593,6.23259e-06,2376.30719502,-450.076233605,-450.076233605,100,94.1883561341,96.1187698056,1.00826,500.0,2376.30719502,0.2,-450.076233605,0.3673,1.8016,1.04038,-445.309,100
0.00295182,0.0655754,0.01,-568.712,1,42.6637,0.42514,3.75288e-05,1842.0270981,-445.977158209,-445.977158209,100,72.9110107147,95.0223690776,1.06435,500.0,1842.0270981,0.2,-445.977158209,0.314177,6.9795,1.05238,-440.082,100
0.00338959,0.0140344,0.01,-551.998,1,40.094,0.0452952,4.80138e-06,1776.12851799,-441.716470823,-441.716470823,100,95.4623303578,96.547925239,0.971277,500.0,1776.12851799,0.2,-441.716470823,0.329223,1.36313,1.03576,-437.56,100
0.00440094,0.0373299,0.01,-567.432,1,48.6299,0.146018,1.33681e-05,2022.02476435,-449.672397379,-449.672397379,100,88.3123582661,94.9591958621,1.04513,500.0,2022.02476435,0.2,-449.672397379,0.459953,3.90144,1.05308,-444.106,100
0.0031636,0.0148549,0.01,-552.812,1,39.3469,0.0521899,5.23969e-06,1786.37539691,-444.043555396,-444.043555396,100,95.0685137822,95.2310178139,0.998022,500.0,1786.37539691,0.2,-444.043555396,0.315735,1.48255,1.05008,-438.574,100
0.00677788,0.0124148,0.01,-550.071,1,39.8381,0.0082594,8.26314e-07,1640.32212183,-439.64111763,-439.64111763,100,99.1885904641,99.1703889318,0.999774,500.0,1640.32212183,0.2,-439.64111763,0.677635,1.2412,1.00837,-438.706,100
0.00624783,0.0146408,0.01,-548.165,1,36.412,0.034147,3.18331e-06,1336.17135336,-440.988713277,-440.988713277,100,96.9447679609,97.0774716508,1.03571,500.0,1336.17135336,0.2,-440.988713277,0.647093,1.51636,1.03011,-437.802,100
0.00440963,0.0131554,0.01,-559.128,1,39.7516,0.0288271,3.11837e-06,1790.00048649,-448.46148647,-448.46148647,100,97.0052601352,97.5150574748,0.961471,500.0,1790.00048649,0.2,-448.46148647,0.423973,1.26486,1.02548,-445.562,100
0.00566625,0.01788,0.01,-545.274,1,40.2231,0.0348876,3.2433e-06,1642.86414906,-435.855221016,-435.855221016,100,96.8890313005,97.1262868619,1.03715,500.0,1642.86414906,0.2,-435.855221016,0.587675,1.85443,1.02959,-432.593,100
0.00509767,0.0134585,0.01,-544.633,1,38.1842,0.0400171,3.94507e-06,1543.54906208,-437.835301434,-437.835301434,100,96.2411905795,96.4768268831,1.00715,500.0,1543.54906208,0.2,-437.835301434,0.513413,1.35547,1.03652,-433.985,100
0.00498279,0.0128416,0.01,-559.938,1,41.481,0.0126045,1.2471e-06,1992.64316239,-436.288326633,-436.288326633,100,98.7804056546,98.9632031741,1.00534,500.0,1992.64316239,0.2,-436.288326633,0.500939,1.29101,1.01048,-434.682,100
0.00325645,0.0134086,0.01,-553.631,1,41.4957,0.0402846,4.00967e-06,1914.70235917,-439.618534624,-439.618534624,100,96.1819483573,96.7562142734,1.00234,500.0,1914.70235917,0.2,-439.618534624,0.326407,1.34399,1.03353,-435.413,100
0.0033055,0.0131527,0.01,-552.787,1,46.4768,0.0441529,4.40398e-06,2492.01066335,-435.09146282,-435.09146282,100,95.8222213543,96.7798347963,1.00128,500.0,2492.01066335,0.2,-435.09146282,0.330974,1.31696,1.03327,-430.794,100
0.00567645,0.0122958,0.01,-537.168,1,46.0775,0.0138564,1.44204e-06,2108.19132233,-429.005277284,-429.005277284,100,98.5924653507,99.0915026218,0.98025,500.0,2108.19132233,0.2,-429.005277284,0.556434,1.2053,1.00917,-427.992,100
0.00485465,0.0127765,0.01,-545.251,1,37.5202,0.0369633,3.93483e-06,1693.70045772,-429.880280038,-429.880280038,100,96.2505954795,96.978138379,0.96922,500.0,1693.70045772,0.2,-429.880280038,0.470523,1.23832,1.03116,-426.158,100
0.00748442,0.0180995,0.01,-542.226,1,43.658,0.0205511,2.01387e-06,1745.55249276,-435.551560884,-435.551560884,100,98.0452505152,98.6496862267,1.01019,500.0,1745.55249276,0.2,-435.551560884,0.756065,1.82839,1.01369,-434.181,100
0.00664516,0.0147733,0.01,-532.655,1,40.1911,0.026241,2.55384e-06,1580.87637875,-428.314699478,-428.314699478,100,97.5340662286,97.7276018408,1.01366,500.0,1580.87637875,0.2,-428.314699478,0.673596,1.49751,1.02325,-425.863,100
0.00648118,0.0129854,0.01,-559.599,1,46.4919,0.0165525,1.7049e-06,2257.56679245,-435.205419138,-435.205419138,100,98.3401803764,98.8812890507,0.985333,500.0,2257.56679245,0.2,-435.205419138,0.638612,1.2795,1.01131,-433.751,100
0.00644286,0.0192426,0.01,-541.545,1,41.313,0.0268129,2.58806e-06,1716.26811711,-433.786521387,-433.786521387,100,97.5018193033,98.152932668,1.01785,500.0,1716.26811711,0.2,-433.786521387,0.655787,1.95861,1.01882,-431.751,100
0.00585543,0.0159428,0.01,-538.571,1,40.1144,0.0442096,4.39199e-06,1541.66602634,-432.463524056,-432.463524056,100,95.8331000159,96.584875983,1.00329,500.0,1541.66602634,0.2,-432.463524056,0.58747,1.59953,1.03536,-428.902,100
0.00423788,0.0132431,0.01,-545.447,1,38.3431,0.0254322,2.6195e-06,1589.87198838,-437.157172362,-437.157172362,100,97.4722640854,97.6357519282,0.985332,500.0,1589.87198838,0.2,-437.157172362,0.417572,1.30488,1.02421,-434.374,100
0.00611378,0.0171283,0.01,-532.779,1,37.6449,0.0302144,3.06018e-06,1359.76099918,-424.760047245,-424.760047245,100,97.0594923613,97.7174927378,0.993651,500.0,1359.76099918,0.2,-424.760047245,0.607496,1.70196,1.02336,-422.411,100
0.00748515,0.0140169,0.01,-539.831,1,42.0203,0.0227936,2.21756e-06,1879.33630687,-426.357993441,-426.357993441,100,97.8517864126,98.3309334572,1.01384,500.0,1879.33630687,0.2,-426.357993441,0.758872,1.42109,1.01697,-424.366,100
0.00698854,0.0162506,0.01,-538.859,1,41.0625,0.0250854,2.48103e-06,1744.37462065,-434.378820735,-434.378820735,100,97.6026694034,98.2405695947,1.00553,500.0,1744.37462065,0.2,-434.378820735,0.702718,1.63404,1.01791,-432.423,100
0.00798207,0.0121726,0.01,-558.438,1,42.5487,0.00704557,7.22919e-07,1855.1262221,-435.050808641,-435.050808641,100,99.2893830826,99.2723161317,0.987219,500.0,1855.1262221,0.2,-435.050808641,0.788005,1.20171,1.00733,-434.186,100
0.00637477,0.0142478,0.01,-545.296,1,44.1376,0.0176865,1.77393e-06,1989.05747244,-433.014830297,-433.014830297,100,98.2741230003,98.6328790059,0.99851,500.0,1989.05747244,0.2,-433.014830297,0.636527,1.42266,1.01386,-431.435,100
0.00540594,0.0171987,0.01,-544.75,1,39.1441,0.0452983,4.4263e-06,1798.2579179,-430.445027281,-430.445027281,100,95.8019439501,97.0121543209,1.01163,500.0,1798.2579179,0.2,-430.445027281,0.546879,1.73986,1.0308,-426.747,100
0.00483997,0.0145984,0.01,-543.151,1,43.8674,0.0169988,1.71434e-06,2143.60010191,-426.228192882,-426.228192882,100,98.3311370682,98.4729811743,0.995776,500.0,2143.60010191,0.2,-426.228192882,0.481952,1.45368,1.01551,-424.535,100
0.00598826,0.0119083,0.01,-538.7,1,37.3692,0.0104311,1.03867e-06,1520.82426472,-430.213293914,-430.213293914,100,98.9821999554,98.9474677512,1.00213,500.0,1520.82426472,0.2,-430.213293914,0.600104,1.19337,1.01064,-429.047,100
0.00634124,0.0154405,0.01,-554.52,1,46.0939,0.0337419,3.28932e-06,2152.08463027,-435.116718722,-435.116718722,100,96.8463117966,97.6938902072,1.01282,500.0,2152.08463027,0.2,-435.116718722,0.642252,1.56384,1.02361,-432.327,100
0.00529007,0.0120398,0.01,-537.542,1,39.5988,0.0150818,1.5546e-06,1615.00946071,-426.46411206,-426.46411206,100,98.48426701,98.5403274196,0.984954,500.0,1615.00946071,0.2,-426.46411206,0.521048,1.18587,1.01481,-424.79,100
0.005859,0.0133057,0.01,-537.292,1,43.2909,0.0206234,1.97352e-06,2017.70589932,-427.702777284,-427.702777284,100,98.0836738472,97.8735399372,1.02225,500.0,2017.70589932,0.2,-427.702777284,0.598938,1.36018,1.02173,-425.115,100
0.00391778,0.0134026,0.01,-530.662,1,40.29,0.0321309,3.25208e-06,1580.12168988,-424.312686943,-424.312686943,100,96.8808582165,97.5970731377,0.993987,500.0,1580.12168988,0.2,-424.312686943,0.389422,1.3322,1.02462,-421.577,100
0.00597827,0.0153516,0.01,-543.743,1,44.2013,0.0371069,3.67822e-06,2096.32942378,-432.041755086,-432.041755086,100,96.4865076779,97.3791830516,1.0044,500.0,2096.32942378,0.2,-432.041755086,0.600459,1.54192,1.02691,-428.947,100
0.0062526,0.0138184,0.01,-533.708,1,42.0171,0.0150658,1.46243e-06,1636.37352117,-426.725529542,-426.725529542,100,98.5728350957,98.7187963299,1.01498,500.0,1636.37352117,0.2,-426.725529542,0.634629,1.40254,1.01298,-425.35,100
0.005446,0.0208361,0.01,-537.733,1,43.8538,0.0352686,3.35e-06,1896.55937971,-430.207000556,-430.207000556,100,96.790006626,97.54228241,1.02606,500.0,1896.55937971,0.2,-430.207000556,0.55879,2.1379,1.0252,-427.407,100
