Var_J,EpisodesSoFar,DiscEpRewMean,entloss,optimgain,TimeElapsed,Step_size,surrgain,meankl,EpLenMean,J_hat,TimestepsSoFar,SampleRenyi2,EpRewMean,ev_tdlam_before,entropy,EpThisIter
912.669189453125,100,-902.684034533,,0.0274688,21.565770626068115,1.0,0.0274688,0.00947484,200.0,-708.0059204101562,20000,17.4001,-1422.60670129,0.00434678792953,1.40087,100
1271.52734375,200,-712.887088405,,0.0291285,37.27808332443237,1.0,0.0291285,0.00964709,200.0,-513.7793579101562,40000,17.1181,-1125.7022749,-0.000153183937073,1.36371,100
182.53233337402344,300,-534.999513755,,0.0304274,51.62155532836914,1.0,0.0304274,0.00961726,200.0,-402.7397766113281,60000,60.5058,-842.444573304,0.00119084119797,1.32086,100
99.15821838378906,400,-384.407973055,,0.0313367,66.3751232624054,1.0,0.0313367,0.00972692,200.0,-292.8276062011719,80000,29.4993,-606.0060854,0.00117152929306,1.26513,100
134.8339385986328,500,-301.386928751,,0.0318527,80.76152753829956,1.0,0.0318527,0.00974918,200.0,-229.78823852539062,100000,16.6143,-471.596058236,7.68899917603e-05,1.19334,100
7.552273273468018,600,-229.908147201,,0.0304585,95.68668937683105,1.0,0.0304585,0.00993489,200.0,-186.37770080566406,120000,21.6861,-357.497439147,0.00187772512436,1.10855,100
16.07900619506836,700,-180.105977893,,0.0293756,111.00380373001099,1.0,0.0293756,0.00994426,200.0,-158.57037353515625,140000,21.9209,-280.663152264,0.00344038009644,1.02051,100
3.2526097297668457,800,-148.21434757,,0.0301996,125.74889087677002,1.0,0.0301996,0.00999382,200.0,-130.0872344970703,160000,22.1872,-230.26003165,0.000232577323914,0.9296,100
58.51750183105469,900,-124.190476435,,0.0291517,141.04903388023376,1.0,0.0291517,0.0100885,200.0,-94.01748657226562,180000,24.2579,-190.722495885,0.00115013122559,0.83457,100
5.392619609832764,1000,-102.535321702,,0.0268382,156.35143971443176,1.0,0.0268382,0.0101263,200.0,-89.97422790527344,200000,23.8815,-156.876831895,-0.00279462337494,0.738275,100
5.938174247741699,1100,-85.6594083597,,0.0249531,171.5364909172058,1.0,0.0249531,0.0101551,200.0,-72.27145385742188,220000,24.2502,-130.713423955,0.00111901760101,0.641144,100
2.9245717525482178,1200,-69.3777824721,,0.0220174,186.96701002120972,1.0,0.0220174,0.0101744,200.0,-57.539615631103516,240000,24.3958,-105.316988029,-0.00143194198608,0.543578,100
1.2852237224578857,1300,-61.4217194831,,0.0195564,202.38818526268005,1.0,0.0195564,0.010165,200.0,-56.563961029052734,260000,24.2979,-91.6896943299,0.000179052352905,0.446153,100
4.5226359367370605,1400,-51.3302183413,,0.0188941,217.688627243042,1.0,0.0188941,0.0101728,200.0,-36.194549560546875,280000,24.3844,-76.6348330138,-0.00111103057861,0.348573,100
2.7246129512786865,1500,-43.7012759256,,0.0154639,234.05679154396057,1.0,0.0154639,0.0101621,200.0,-40.391597747802734,300000,24.3044,-64.760801305,0.000336170196533,0.25116,100
3.5428318977355957,1600,-38.5989335014,,0.0122695,250.1724817752838,1.0,0.0122695,0.00980121,200.0,-35.812259674072266,320000,21.0849,-55.8627232395,0.000867962837219,0.157931,100
4.9174065589904785,1700,-34.3021469289,,0.0115276,266.47183203697205,1.0,0.0115276,0.00991646,200.0,-31.159324645996094,340000,21.9827,-49.3444919444,0.000244855880737,0.0631209,100
5.121595859527588,1800,-28.7670886604,,0.00999772,282.9364438056946,1.0,0.00999772,0.0099776,200.0,-33.99684524536133,360000,22.9706,-41.4437553911,-0.000107288360596,-0.032318,100
4.726171970367432,1900,-27.5720684787,,0.00803009,299.4546949863434,1.0,0.00803009,0.0101639,200.0,-17.660497665405273,380000,24.3126,-38.2861364747,-0.000320911407471,-0.12981,100
2.302666425704956,2000,-24.5301111799,,0.00607647,316.51156520843506,1.0,0.00607647,0.00947902,200.0,-23.467302322387695,400000,20.499,-33.4352175644,0.000515639781952,-0.221335,100
5.560984134674072,2100,-21.6328599339,,0.00694065,333.3429841995239,1.0,0.00694065,0.0101139,200.0,-17.016138076782227,420000,24.1212,-29.1208814189,-0.00117015838623,-0.318421,100
4.679751396179199,2200,-19.6882288754,,0.00662534,349.53286480903625,1.0,0.00662534,0.0100812,200.0,-19.960803985595703,440000,24.1276,-25.9427304368,8.11219215393e-05,-0.415283,100
1.4834574460983276,2300,-17.0641340035,,0.00627235,366.4892315864563,1.0,0.00627235,0.00694399,200.0,-15.03155517578125,460000,10.5054,-22.548509717,-0.000149130821228,-0.483848,100
2.380828619003296,2400,-19.8492662808,,0.00305266,383.49215936660767,1.0,0.00305266,0.00705546,200.0,-20.13237953186035,480000,7.955,-24.7999194704,-0.000160694122314,-0.556396,100
2.073392629623413,2500,-17.5823176126,,0.00531459,401.1275985240936,1.0,0.00531459,0.00685302,200.0,-14.84566879272461,500000,7.12695,-22.0610887619,-2.02655792236e-06,-0.626717,100
5.422910213470459,2600,-16.4083145966,,0.00437628,418.47871828079224,1.0,0.00437628,0.00721506,200.0,-14.693049430847168,520000,8.2015,-20.5221398008,4.58955764771e-06,-0.700562,100
12.013054847717285,2700,-18.3432930552,,0.00654723,435.7812147140503,1.0,0.00654723,0.00428454,200.0,-17.330171585083008,540000,6.36145,-22.1621884961,-0.000121355056763,-0.742684,100
6.656517028808594,2800,-17.9764099373,,0.00591086,452.88701033592224,1.0,0.00591086,0.00894603,200.0,-17.924570083618164,560000,15.3698,-21.696383489,-4.30345535278e-05,-0.831417,100
10.977987289428711,2900,-18.808730423,,0.00941734,471.9864830970764,1.0,0.00941734,0.00761915,200.0,-14.27789306640625,580000,10.0591,-22.0979444323,3.08752059937e-05,-0.910022,100
2.460737705230713,3000,-19.6371528857,,0.00377148,489.83168840408325,1.0,0.00377148,0.0100376,200.0,-24.365446090698242,600000,23.4809,-22.7656623293,-0.00018036365509,-1.00669,100
2.3632352352142334,3100,-16.5473519717,,0.00577154,507.9949414730072,1.0,0.00577154,0.00801822,200.0,-8.412251472473145,620000,10.8042,-19.2685545273,3.80873680115e-05,-1.08854,100
1.4644548892974854,3200,-16.9939787138,,0.00996818,526.5505821704865,1.0,0.00996818,0.0033335,200.0,-11.25544548034668,640000,2.09133,-19.4801174704,0.000203847885132,-1.11596,100
5.502036094665527,3300,-20.4725463852,,0.0043253,544.5976006984711,1.0,0.0043253,0.00945244,200.0,-14.525655746459961,660000,22.146,-22.9725169028,-0.000191926956177,-1.20857,100
1.1099835634231567,3400,-17.8207260095,,0.00854094,563.0436089038849,1.0,0.00854094,0.00286598,200.0,-11.89879035949707,680000,2.41178,-20.0656545425,0.000264585018158,-1.22308,100
4.461524486541748,3500,-19.9030193946,,0.00729448,582.2358746528625,1.0,0.00729448,0.00872687,200.0,-17.491636276245117,700000,14.3032,-22.2684545965,3.74913215637e-05,-1.31036,100
2.8496150970458984,3600,-18.0936546646,,0.0102479,601.4795136451721,1.0,0.0102479,0.00685756,200.0,-16.836400985717773,720000,7.76481,-20.2674050783,-0.000698804855347,-1.38189,100
17.543609619140625,3700,-19.9021081196,,0.00397467,620.379228591919,1.0,0.00397467,0.0100731,200.0,-18.23284339904785,740000,23.4774,-22.0023516602,8.16583633423e-06,-1.47878,100
3.818812847137451,3800,-21.3591692471,,0.00949395,639.9518876075745,1.0,0.00949395,0.00371797,200.0,-14.034350395202637,760000,2.15761,-23.2442265321,8.21352005005e-05,-1.51423,100
5.019766807556152,3900,-19.77085221,,0.00833172,659.0506782531738,1.0,0.00833172,0.00920256,200.0,-14.44092082977295,780000,19.9085,-21.7841130708,0.00107955932617,-1.60499,100
10.9035005569458,4000,-20.1368335626,,0.0036145,678.4585099220276,1.0,0.0036145,0.0101087,200.0,-20.914487838745117,800000,23.7528,-21.9748303439,-0.00187957286835,-1.70215,100
13.19239330291748,4100,-21.7002847925,,0.00338837,698.9758453369141,1.0,0.00338837,0.0100877,200.0,-18.052125930786133,820000,23.6135,-23.4342485023,4.47034835815e-05,-1.79911,100
7.088156700134277,4200,-24.4946698083,,0.00495426,719.3189945220947,1.0,0.00495426,0.0100374,200.0,-25.0242862701416,840000,23.8095,-26.0943430599,-0.000247716903687,-1.89579,100
