J,MinNormIw,Bound,VarVanillaIw,AvgDiscRet,MaxNormIw,VarNormIw,MaxVanillaIw,VarRet,VarDiscRet,VarJ,eRenyi2,VanillaAvgRet,AvgVanillaIw,AvgRet,AvgEpLen,ESSClassic,AvgNormIw,BatchSize,MinVanillaIw,ESSRenyi
1.8626451e-08,0.01,-0.8406847,,-1.1546319456101628e-15,0.01,3.5044917e-18,1.0,88.55727225957672,88.55727225957672,9.363317,1.0,-9.989414370388786,1.0,-1.1546319456101628e-15,200.0,100.0,0.009999998,100,1.0,100.0
7.450581e-09,0.01,-1.0319555,,-1.1191048088221578e-15,0.01,3.5044917e-18,1.0,92.0071006420423,92.0071006420423,9.543952,1.0,-12.261604723914008,1.0,-1.1191048088221578e-15,200.0,100.0,0.009999998,100,1.0,100.0
1.4901161e-08,0.01,-0.97980773,,9.059419880941278e-16,0.01,3.5044917e-18,1.0,105.27768734794569,105.27768734794569,10.20906,1.0,-11.64229008988431,1.0,9.059419880941278e-16,200.0,100.0,0.009999998,100,1.0,100.0
-3.7252903e-08,0.01,-0.8896756,,3.0553337637684308e-15,0.01,3.5044917e-18,1.0,102.27781567466998,102.27781567466998,10.062556,1.0,-10.571722474343044,1.0,3.0553337637684308e-15,200.0,100.0,0.009999998,100,1.0,100.0
8.940697e-08,0.01,-0.978203,,2.486899575160351e-16,0.01,3.5044917e-18,1.0,90.35181967792165,90.35181967792165,9.457711,1.0,-11.623074414813306,1.0,2.486899575160351e-16,200.0,100.0,0.009999998,100,1.0,100.0
-2.2351742e-07,0.01,-0.8961654,,3.2862601528904633e-16,0.01,3.5044917e-18,1.0,88.62081346484518,88.62081346484518,9.366675,1.0,-10.648269974089795,1.0,3.2862601528904633e-16,200.0,100.0,0.009999998,100,1.0,100.0
9.685755e-08,0.01,-0.98211044,,-1.4566126083082053e-15,0.01,3.5044917e-18,1.0,105.83813813997288,105.83813813997288,10.236198,1.0,-11.682689161287636,1.0,-1.4566126083082053e-15,200.0,100.0,0.009999998,100,1.0,100.0
1.0430813e-07,0.01,-1.1128422,,-2.7000623958883807e-15,0.01,3.5044917e-18,1.0,112.03887063463392,112.03887063463392,10.531784,1.0,-13.228745726820849,1.0,-2.7000623958883807e-15,200.0,100.0,0.009999998,100,1.0,100.0
,0.01,-0.92282397,,-1.0480505352461477e-15,0.01,3.5044917e-18,1.0,89.458422551753,89.458422551753,9.410836,1.0,-10.968104716812764,1.0,-1.0480505352461477e-15,200.0,100.0,0.009999998,100,1.0,100.0
7.450581e-09,0.01,-1.0381894,,2.4336088699783433e-15,0.01,3.5044917e-18,1.0,105.49206760981943,105.49206760981943,10.219449,1.0,-12.335614062444485,1.0,2.4336088699783433e-15,200.0,100.0,0.009999998,100,1.0,100.0
1.0803342e-07,0.01,-0.9623987,,5.151434834260726e-16,0.01,3.5044917e-18,1.0,80.36576427670714,80.36576427670714,8.91976,1.0,-11.453385449171995,1.0,5.151434834260726e-16,200.0,100.0,0.009999998,100,1.0,100.0
-1.7881393e-07,0.01,-1.1560764,,-6.039613253960852e-16,0.01,3.5044917e-18,1.0,99.18209546229045,99.18209546229045,9.909101,1.0,-13.743354762765478,1.0,-6.039613253960852e-16,200.0,100.0,0.009999998,100,1.0,100.0
-5.9604645e-08,0.01,-1.0662923,,-2.842170943040401e-16,0.01,3.5044917e-18,1.0,105.56381130957867,105.56381130957867,10.222924,1.0,-12.669600684161383,1.0,-2.842170943040401e-16,200.0,100.0,0.009999998,100,1.0,100.0
1.8626451e-07,0.01,-0.93793267,,-1.3500311979441904e-15,0.01,3.5044917e-18,1.0,94.13509385874711,94.13509385874711,9.65369,1.0,-11.144433310440524,1.0,-1.3500311979441904e-15,200.0,100.0,0.009999998,100,1.0,100.0
1.1920929e-07,0.01,-0.9742539,,-2.220446049250313e-15,0.01,3.5044917e-18,1.0,93.57563425992021,93.57563425992021,9.624962,1.0,-11.589000782712043,1.0,-2.220446049250313e-15,200.0,100.0,0.009999998,100,1.0,100.0
-8.940697e-08,0.01,-0.9286265,,-3.446132268436486e-15,0.01,3.5044917e-18,1.0,84.94909322283875,84.94909322283875,9.170583,1.0,-11.05153820980666,1.0,-3.446132268436486e-15,200.0,100.0,0.009999998,100,1.0,100.0
,0.01,-1.0522068,,-1.5987211554602254e-16,0.01,3.5044917e-18,1.0,99.78341059493529,99.78341059493529,9.939094,1.0,-12.505989829312782,1.0,-1.5987211554602254e-16,200.0,100.0,0.009999998,100,1.0,100.0
-1.1175871e-07,0.01,-1.0461309,,3.730349362740526e-16,0.01,3.5044917e-18,1.0,96.53068606279558,96.53068606279558,9.775755,1.0,-12.438888013606908,1.0,3.730349362740526e-16,200.0,100.0,0.009999998,100,1.0,100.0
1.3411045e-07,0.01,-0.9695936,,6.039613253960852e-16,0.01,3.5044917e-18,1.0,101.24632438282242,101.24632438282242,10.011686,1.0,-11.521061420833298,1.0,6.039613253960852e-16,200.0,100.0,0.009999998,100,1.0,100.0
-5.9604645e-08,0.01,-1.0650966,,1.4566126083082053e-15,0.01,3.5044917e-18,1.0,91.80473776800238,91.80473776800238,9.533451,1.0,-12.659162000032557,1.0,1.4566126083082053e-15,200.0,100.0,0.009999998,100,1.0,100.0
-5.2154064e-08,0.01,-1.070744,,5.861977570020827e-16,0.01,3.5044917e-18,1.0,99.75399910834587,99.75399910834587,9.937628,1.0,-12.725710994552179,1.0,5.861977570020827e-16,200.0,100.0,0.009999998,100,1.0,100.0
-7.4505806e-08,0.01,-1.0845752,,-1.0658141036401502e-16,0.01,3.5044917e-18,1.0,101.10457283918606,101.10457283918606,10.004675,1.0,-12.886739913675697,1.0,-1.0658141036401502e-16,200.0,100.0,0.009999998,100,1.0,100.0
8.940697e-08,0.01,-0.8359622,,-5.773159728050814e-16,0.01,3.5044917e-18,1.0,85.82374991776932,85.82374991776932,9.217674,1.0,-9.932784711453344,1.0,-5.773159728050814e-16,200.0,100.0,0.009999998,100,1.0,100.0
-2.2351742e-08,0.01,-1.0656977,,-1.616484723854228e-15,0.01,3.5044917e-18,1.0,96.11761367791382,96.11761367791382,9.754816,1.0,-12.663350982375462,1.0,-1.616484723854228e-15,200.0,100.0,0.009999998,100,1.0,100.0
2.9802322e-08,0.01,-1.0088038,,1.2612133559741778e-15,0.01,3.5044917e-18,1.0,97.873512496559,97.873512496559,9.843514,1.0,-11.994617466360582,1.0,1.2612133559741778e-15,200.0,100.0,0.009999998,100,1.0,100.0
-4.4703484e-08,0.01,-1.0418495,,5.417888360170764e-16,0.01,3.5044917e-18,1.0,104.21643591149474,104.21643591149474,10.157474,1.0,-12.381257231707762,1.0,5.417888360170764e-16,200.0,100.0,0.009999998,100,1.0,100.0
-2.2351742e-08,0.01,-0.88888633,,-7.283063041541026e-16,0.01,3.5044917e-18,1.0,94.6087245789959,94.6087245789959,9.677946,1.0,-10.562092345824606,1.0,-7.283063041541026e-16,200.0,100.0,0.009999998,100,1.0,100.0
1.4901161e-08,0.01,-0.82016486,,-2.0250467969162854e-15,0.01,3.5044917e-18,1.0,77.12592032569083,77.12592032569083,8.738115,1.0,-9.767769803376968,1.0,-2.0250467969162854e-15,200.0,100.0,0.009999998,100,1.0,100.0
1.8626451e-08,0.01,-1.0582585,,-1.3411494137471891e-15,0.01,3.5044917e-18,1.0,95.91433396519629,95.91433396519629,9.744495,1.0,-12.580374396190278,1.0,-1.3411494137471891e-15,200.0,100.0,0.009999998,100,1.0,100.0
-6.891787e-08,0.01,-0.92490214,,-2.575717417130363e-15,0.01,3.5044917e-18,1.0,95.50047019521014,95.50047019521014,9.723449,1.0,-10.99082845261096,1.0,-2.575717417130363e-15,200.0,100.0,0.009999998,100,1.0,100.0
4.0978193e-08,0.01,-0.9149265,,-4.085620730620576e-16,0.01,3.5044917e-18,1.0,87.12205318238527,87.12205318238527,9.287132,1.0,-10.871829178969099,1.0,-4.085620730620576e-16,200.0,100.0,0.009999998,100,1.0,100.0
7.450581e-09,0.01,-1.0528814,,-1.4210854715202005e-15,0.01,3.5044917e-18,1.0,100.56131741316894,100.56131741316894,9.97776,1.0,-12.529074655708255,1.0,-1.4210854715202005e-15,200.0,100.0,0.009999998,100,1.0,100.0
-8.940697e-08,0.01,-0.9580172,,2.007283228522283e-15,0.01,3.5044917e-18,1.0,91.16570280180025,91.16570280180025,9.500213,1.0,-11.384395114167798,1.0,2.007283228522283e-15,200.0,100.0,0.009999998,100,1.0,100.0
8.940697e-08,0.01,-0.85156363,,-2.486899575160351e-16,0.01,3.5044917e-18,1.0,102.76445323662416,102.76445323662416,10.086467,1.0,-10.118688148586953,1.0,-2.486899575160351e-16,200.0,100.0,0.009999998,100,1.0,100.0
2.9802322e-08,0.01,-0.91147864,,2.149391775674303e-15,0.01,3.5044917e-18,1.0,97.76198557872715,97.76198557872715,9.837904,1.0,-10.831060757920149,1.0,2.149391775674303e-15,200.0,100.0,0.009999998,100,1.0,100.0
1.6763806e-08,0.01,-0.92778397,,2.220446049250313e-15,0.01,3.5044917e-18,1.0,90.0342543815365,90.0342543815365,9.441075,1.0,-11.03459807238428,1.0,2.220446049250313e-15,200.0,100.0,0.009999998,100,1.0,100.0
-8.940697e-08,0.01,-0.99236614,,-5.329070518200751e-17,0.01,3.5044917e-18,1.0,103.8814068317684,103.8814068317684,10.141133,1.0,-11.792346461013087,1.0,-5.329070518200751e-17,200.0,100.0,0.009999998,100,1.0,100.0
-4.4703484e-08,0.01,-0.9610015,,-5.329070518200751e-17,0.01,3.5044917e-18,1.0,91.23013216960939,91.23013216960939,9.503569,1.0,-11.447414643313257,1.0,-5.329070518200751e-17,200.0,100.0,0.009999998,100,1.0,100.0
-5.9604645e-08,0.01,-0.9522131,,-3.2507330161024585e-15,0.01,3.5044917e-18,1.0,101.4717114552801,101.4717114552801,10.022823,1.0,-11.31519464141028,1.0,-3.2507330161024585e-15,200.0,100.0,0.009999998,100,1.0,100.0
-5.9604645e-08,0.01,-1.0081551,,2.3092638912203257e-15,0.01,3.5044917e-18,1.0,88.97197093967841,88.97197093967841,9.385214,1.0,-12.007975107326756,1.0,2.3092638912203257e-15,200.0,100.0,0.009999998,100,1.0,100.0
1.0430813e-07,0.01,-1.0841035,,9.947598300641404e-16,0.01,3.5044917e-18,1.0,90.18941563481336,90.18941563481336,9.449208,1.0,-12.881347842153135,1.0,9.947598300641404e-16,200.0,100.0,0.009999998,100,1.0,100.0
-1.4901161e-08,0.01,-0.89993525,,1.3677947663381929e-15,0.01,3.5044917e-18,1.0,84.91325928011686,84.91325928011686,9.168649,1.0,-10.692904124457264,1.0,1.3677947663381929e-15,200.0,100.0,0.009999998,100,1.0,100.0
1.7881393e-07,0.01,-1.0211687,,-1.9184653865522706e-15,0.01,3.5044917e-18,1.0,100.21394970984817,100.21394970984817,9.960512,1.0,-12.133485508327759,1.0,-1.9184653865522706e-15,200.0,100.0,0.009999998,100,1.0,100.0
-1.4901161e-08,0.01,-1.124722,,-1.6875389974302379e-15,0.01,3.5044917e-18,1.0,98.66539232071862,98.66539232071862,9.883256,1.0,-13.393739868675434,1.0,-1.6875389974302379e-15,200.0,100.0,0.009999998,100,1.0,100.0
-5.9604645e-08,0.01,-1.0201643,,1.7763568394002505e-17,0.01,3.5044917e-18,1.0,105.07958362348859,105.07958362348859,10.1994505,1.0,-12.1248931469794,1.0,1.7763568394002505e-17,200.0,100.0,0.009999998,100,1.0,100.0
1.4901161e-08,0.01,-1.0096786,,-1.4743761767022078e-15,0.01,3.5044917e-18,1.0,92.43251889450168,92.43251889450168,9.565991,1.0,-11.99865070200629,1.0,-1.4743761767022078e-15,200.0,100.0,0.009999998,100,1.0,100.0
-4.8428774e-08,0.01,-1.03515,,-2.842170943040401e-15,0.01,3.5044917e-18,1.0,93.53970581964595,93.53970581964595,9.623114,1.0,-12.299518882099706,1.0,-2.842170943040401e-15,200.0,100.0,0.009999998,100,1.0,100.0
,0.01,-0.84178513,,1.6697754290362353e-15,0.01,3.5044917e-18,1.0,86.32047174910431,86.32047174910431,9.24431,1.0,-10.001946670041832,1.0,1.6697754290362353e-15,200.0,100.0,0.009999998,100,1.0,100.0
,0.01,-0.99432737,,-2.007283228522283e-15,0.01,3.5044917e-18,1.0,92.93613981344737,92.93613981344737,9.592016,1.0,-11.818754329504605,1.0,-2.007283228522283e-15,200.0,100.0,0.009999998,100,1.0,100.0
,0.01,-0.8188877,,1.4921397450962103e-15,0.01,3.5044917e-18,1.0,84.66892683514328,84.66892683514328,9.155448,1.0,-9.730305350170676,1.0,1.4921397450962103e-15,200.0,100.0,0.009999998,100,1.0,100.0
5.9604645e-08,0.01,-0.98488426,,-1.9539925233402757e-15,0.01,3.5044917e-18,1.0,96.56465481289938,96.56465481289938,9.777474,1.0,-11.702417895500176,1.0,-1.9539925233402757e-15,200.0,100.0,0.009999998,100,1.0,100.0
,0.01,-1.0031427,,1.7408297026122454e-15,0.01,3.5044917e-18,1.0,90.90712256440867,90.90712256440867,9.48673,1.0,-11.920431236303914,1.0,1.7408297026122454e-15,200.0,100.0,0.009999998,100,1.0,100.0
-5.9604645e-08,0.01,-0.9267333,,-1.403321903126198e-15,0.01,3.5044917e-18,1.0,97.45049534027332,97.45049534027332,9.822219,1.0,-11.023800940771746,1.0,-1.403321903126198e-15,200.0,100.0,0.009999998,100,1.0,100.0
-1.1920929e-07,0.01,-0.9997827,,6.750155989720952e-16,0.01,3.5044917e-18,1.0,97.26410407525383,97.26410407525383,9.81282,1.0,-11.884428478974023,1.0,6.750155989720952e-16,200.0,100.0,0.009999998,100,1.0,100.0
5.2154064e-08,0.01,-0.94754505,,2.7888802378583933e-15,0.01,3.5044917e-18,1.0,92.68357990062665,92.68357990062665,9.578974,1.0,-11.258609830204152,1.0,2.7888802378583933e-15,200.0,100.0,0.009999998,100,1.0,100.0
,0.01,-1.0720102,,1.7408297026122454e-15,0.01,3.5044917e-18,1.0,104.93238496702968,104.93238496702968,10.192305,1.0,-12.737445168360644,1.0,1.7408297026122454e-15,200.0,100.0,0.009999998,100,1.0,100.0
-7.450581e-09,0.01,-0.9672379,,6.750155989720952e-16,0.01,3.5044917e-18,1.0,105.73625824630238,105.73625824630238,10.231271,1.0,-11.492921353764437,1.0,6.750155989720952e-16,200.0,100.0,0.009999998,100,1.0,100.0
-5.9604645e-08,0.01,-1.0042497,,1.8829382497642656e-15,0.01,3.5044917e-18,1.0,91.32245825744135,91.32245825744135,9.508377,1.0,-11.940579723253093,1.0,1.8829382497642656e-15,200.0,100.0,0.009999998,100,1.0,100.0
