ESSClassic,ESSRenyi,AvgVanillaIw,AvgEpLen,VarNormIw,VarJ,VarDiscRet,BatchSize,AvgNormIw,VarRet,VanillaAvgRet,EpsThisIter,VarVanillaIw,MaxNormIw,AvgDiscRet,delta,IterType,AvgRet,renyi2,MinNormIw,MinVanillaIw,J,Bound,MaxVanillaIw,SamplesThisIter
1.9998488782757575,nan,16266.1045,5.860290670417252,3.1232523e-07,27674.932,3615.0666183933386,100,6.5114347e-07,3615.0666183933386,48.57271445817556,8532,194904060000000.0,0.48968732,48.57271445817556,0.9,1,48.57271445817556,nan,,,34658.965,809.9796,12232797000.0,50000
1.9999642927957269,nan,1297666400.0,6.148548942449582,3.3794186e-07,38940.97,4107.086257645254,100,6.831721e-07,4107.086257645254,51.45118040024264,8132,1.2192926e+24,0.49732175,51.45118040024264,0.9,1,51.45118040024264,nan,,,43908.87,916.9813,944648860000000.0,50000
1.9795872078457952,nan,1497934100000.0,6.131959774343881,1.7367164e-07,22480.7,4719.292964831424,100,6.8132886e-07,4719.292964831424,51.2886481337025,8154,8.394614e+29,0.3272913,51.2886481337025,0.9,1,51.2886481337025,nan,,,78538.64,962.8115,7.1956556e+17,50000
2.000011102948298,nan,109477390000.0,6.248437890527368,3.3050944e-07,26746.926,5609.488610324212,100,6.942708e-07,5609.488610324212,52.45265628555439,8002,8.218164e+27,0.48772588,52.45265628555439,0.9,1,52.45265628555439,nan,,,58709.0,804.6116,7.690796e+16,50000
1.4713172130274557,nan,84074630000000.0,7.376807317792859,1.4621037e-07,20400.92,23563.268286850223,100,8.196454e-07,23563.268286850223,63.73781695116184,6778,inf,0.25615337,63.73781695116184,0.9,1,63.73781695116184,nan,,,373170.75,4026.0835,2.6274783e+19,50000
1.9999467337015648,nan,1.7458712e+21,6.6471683063015155,3.6141867e-07,64421.773,22521.20064756774,100,7.385743e-07,22521.20064756774,56.44552173268404,7522,inf,0.49463466,56.44552173268404,0.9,1,56.44552173268404,nan,,,161825.56,3820.9543,1.16923706e+27,50000
2.0080044509074075,nan,3637.419,14.560279557367501,4.4768805e-07,159817.97,291936.3380490184,100,1.6178086e-06,291936.3380490184,135.6601615697045,3434,2263123500000.0,0.36723262,135.6601615697045,0.9,1,135.6601615697045,nan,,,308763.38,4239.2773,825671700.0,50000
2.043518782613734,nan,4.190943,154.320987654321,3.1318288e-07,25379.945,4610799.082038239,100,1.7146776e-05,4610799.082038239,1535.1980728616925,324,18709.25,0.089243054,1535.1980728616925,0.9,1,1535.1980728616925,nan,,,764032.1,4766.8506,21812.41,50000
4.007963705364267,nan,32.379955,98.03921568627452,1.3588959e-06,31224.848,3615565.509362856,100,1.0893246e-05,3615565.509362856,971.9695458229166,510,12006710.0,0.17383496,971.9695458229166,0.9,1,971.9695458229166,nan,,,705745.6,4747.499,516720.9,50000
2.3684364017353214,nan,7.433656,164.47368421052633,2.3090018e-07,nan,3519847.9998944905,100,1.8274854e-05,3519847.9998944905,1636.058012643882,304,38205.105,0.07094047,1636.058012643882,0.9,1,1636.058012643882,nan,,,nan,nan,28856.432,50000
1.9999846219277768,nan,83461.92,139.66480446927375,5.4415545e-06,nan,1208546.003145701,100,1.5518312e-05,1208546.003145701,1386.5835519562381,358,157402210000000.0,0.40924397,1386.5835519562381,0.9,1,1386.5835519562381,nan,,,nan,nan,2201031200.0,50000
2.002003829564855,nan,4.4534235,227.27272727272728,1.6954705e-07,18564.531,3424625.6090449863,100,2.5252526e-05,3424625.6090449863,2264.8797153060677,220,5273.1284,0.047108997,2264.8797153060677,0.9,1,2264.8797153060677,nan,,,850143.5,4731.6436,8307.934,50000
3.750900731667031,nan,8.59021,242.71844660194174,4.836784e-07,13366.954,2703397.097263898,100,2.6968717e-05,2703397.097263898,2418.812735424777,206,49073.117,0.060971502,2418.812735424777,0.9,1,2418.812735424777,nan,,,851442.4,4711.5312,19420.945,50000
2.000000032189984,nan,870465900000.0,3.2396008811714396,1.7972407e-07,2079.1333,96.9247749696505,100,3.5995564e-07,96.9247749696505,22.380266800439426,15434,1.0510219e+30,0.49964747,22.380266800439426,0.9,1,22.380266800439426,nan,,,5691.331,35.01914,1.2082768e+18,50000
1.90244370168476,nan,1971515600000000.0,3.4008978370289755,5.650149e-08,2961.8362,7130.44130186015,100,3.7787763e-07,7130.44130186015,23.99705348198552,14702,inf,0.2666743,23.99705348198552,0.9,1,23.99705348198552,nan,,,392445.1,3821.0186,1.3913305e+21,50000
0.7732443881282043,nan,481900030000000.0,3.382034632034632,2.8167776e-08,2300.8706,7031.447593807284,100,3.7578164e-07,7031.447593807284,23.80854096820793,14784,inf,0.120375715,23.80854096820793,0.9,1,23.80854096820793,nan,,,392474.9,3821.0137,1.5436908e+20,50000
1.9999999914625377,nan,571724100.0,3.2480187085877614,1.7912186e-07,2048.7825,97.1162552850974,100,3.6089094e-07,97.1162552850974,22.464335760022312,15394,4.4954124e+23,0.49816087,22.464335760022312,0.9,1,22.464335760022312,nan,,,5767.4224,35.876266,789187360000000.0,50000
1.9999923001941344,nan,5267.011,3.259452411994785,1.8030154e-07,1747.01,100.09560097527182,100,3.6216147e-07,100.09560097527182,22.57994924177953,15340,38134990000000.0,0.4989224,22.57994924177953,0.9,1,22.57994924177953,nan,,,4908.7715,76.39387,7255963600.0,50000
1.7799729644184472,nan,828187100000.0,3.2349896480331264,1.0952005e-07,33903.316,150.99584406527143,100,3.594433e-07,150.99584406527143,22.335417796367118,15456,5.8141976e+29,0.3682211,22.335417796367118,0.9,1,22.335417796367118,nan,,,37616.367,465.97803,8.484119e+17,50000
1.9616900024604575,nan,48726905000.0,3.3187309172972257,1.4133221e-07,16444.736,320.7703164558998,100,3.687479e-07,320.7703164558998,23.170934176817138,15066,2.4678554e+27,0.43355203,23.170934176817138,0.9,1,23.170934176817138,nan,,,27616.71,438.38983,5.7290225e+16,50000
0.9073400457065282,nan,7517179500000.0,3.367003367003367,2.2997897e-08,50215.8,1221.219098311411,100,3.741115e-07,1221.219098311411,23.654873209378334,14850,9.2852545e+30,0.11808635,23.654873209378334,0.9,1,23.654873209378334,nan,,,144948.19,1849.3579,2.3727587e+18,50000
1.9997932149114133,nan,114820390.0,3.315649867374005,7.467349e-08,nan,360.6188972270317,100,3.6840555e-07,360.6188972270317,23.14157384580182,15080,7.2535747e+21,0.28738102,23.14157384580182,0.9,1,23.14157384580182,nan,,,nan,nan,89567600000000.0,50000
1.5258534923355662,nan,82397200.0,3.2881757201104826,8.037447e-08,18527.123,250.81046389937634,100,3.6535286e-07,250.81046389937634,22.865620845510758,15206,4.0880663e+21,0.28566802,22.865620845510758,0.9,1,22.865620845510758,nan,,,19353.977,351.36887,64426057000000.0,50000
1.999998962823555,nan,1395385800000000.0,3.323142363418849,1.770268e-07,14489.571,270.9584814408218,100,3.6923802e-07,270.9584814408218,23.21493014208005,15046,inf,0.489525,23.21493014208005,0.9,1,23.21493014208005,nan,,,29492.422,420.05463,1.8499616e+21,50000
1.999999882977043,nan,9362075000000000.0,3.510742873191967,1.9504081e-07,22301.363,827.574895451332,100,3.900825e-07,827.574895451332,25.08979061504454,14242,inf,0.4999996,25.08979061504454,0.9,1,25.08979061504454,nan,,,39372.766,504.14465,1.2000111e+22,50000
2.000000096349547,nan,3.043118e+17,13.557483731019524,7.2808365e-07,24077.67,17511.608017554277,100,1.506387e-06,17511.608017554277,125.50265981013884,3688,inf,0.4915221,125.50265981013884,0.9,1,125.50265981013884,nan,,,94114.59,770.2477,9.929452e+22,50000
