VarDiscRet,VarJ,AvgNormIw,MaxNormIw,MinVanillaIw,VarVanillaIw,AvgRet,J,MaxVanillaIw,VanillaAvgRet,eRenyi2,AvgDiscRet,BatchSize,AvgEpLen,AvgVanillaIw,Bound,ESSRenyi,VarNormIw,ESSClassic,MinNormIw,VarRet
193.70041799683,0.0007068614,0.01,0.99999845,8.21568e-08,38767830000.0,-3.0240459071040844,41.23736,1968954.8,-3.0240459071040844,1.0000112,-3.0240459071040844,100,500.0,19689.578,37.76671,99.99887944523479,0.009999969,1.0000030473044497,4.1726036e-14,193.70041799683
348.3130710434998,6.767702e-06,0.01,1.0,2.3655824e-35,388172300.0,0.8422825354723503,54.13444,197020.84,0.8422825354723503,1.0000119,0.8422825354723503,100,500.0,1970.2085,49.578346,99.99880792131518,0.010000003,1.0,1.20067e-40,348.3130710434998
528.5564693559415,26.844967,0.01,0.90118355,0.0019865963,5579.076,5.942365904485978,43.905544,747.63635,5.942365904485978,4.877154,5.942365904485978,100,500.0,8.296161,30.86979,20.503761536929566,0.008106027,1.2307744204049866,2.394597e-06,528.5564693559415
636.0051787090936,29.388119,0.01,0.9264293,0.004317374,7373.4326,16.057524276201626,64.63842,859.31244,16.057524276201626,5.3230796,16.057524276201626,100,500.0,9.275532,51.48107,18.786117769582077,0.00857022,1.164887852129916,4.6545833e-06,636.0051787090936
515.1697988481569,27.618202,0.010000002,0.85677195,0.0020133345,1763.25,23.554865201311582,54.589046,420.47845,23.554865201311582,4.769831,23.554865201311582,100,500.0,4.907706,40.94115,20.965102582099618,0.0073207724,1.3609951645283918,4.1023945e-06,515.1697988481569
457.85589565390086,8.0843754e-05,0.01,0.99999976,9.633523e-08,6093251000000.0,31.795054498054306,66.31631,24684512.0,31.795054498054306,1.0000019,31.795054498054306,100,500.0,246845.19,60.151733,99.99980926550052,0.009999996,1.0000004861348468,3.9026577e-15,457.85589565390086
873.4786165858073,0.055986878,0.01,0.99988365,0.00015254098,665199800.0,26.112923214642077,82.798195,257915.0,26.112923214642077,1.000003,26.112923214642077,100,500.0,2579.4502,75.224365,99.9997019776643,0.009997651,1.0002327694905593,5.913701e-10,873.4786165858073
369.1992966590271,0.0029969409,0.01,0.99995005,1.5743903e-09,6936178000.0,45.16853067008074,76.70156,832837.75,45.16853067008074,1.0000057,45.16853067008074,100,500.0,8328.794,69.332275,99.99942779868432,0.009998992,1.000099961943855,1.890298e-15,369.1992966590271
905.1317489660637,0.029486168,0.009999999,0.99989986,0.0018611894,2194398000.0,42.40148554891159,86.62995,468444.44,42.40148554891159,1.0000023,42.40148554891159,100,500.0,4684.9136,78.52726,99.99977350286287,0.009997978,1.0002002739050857,3.9727297e-09,905.1317489660637
712.3050976351387,35.49876,0.010000002,0.8948271,0.009356444,4618.948,40.142776488169076,85.057396,680.3762,40.142776488169076,5.1749167,40.142776488169076,100,500.0,7.6034374,68.02205,19.323982383186607,0.007989566,1.2484910619513183,1.2305544e-05,712.3050976351387
