VarNormIw,J,eRenyi2,VarDiscRet,AvgVanillaIw,MaxVanillaIw,VanillaAvgRet,VarJ,AvgRet,BatchSize,ESSRenyi,MaxNormIw,MinNormIw,VarRet,ESSClassic,AvgDiscRet,AvgNormIw,AvgEpLen,VarVanillaIw,MinVanillaIw,Bound
0.0016816313,152.73953,3.6770544,15797.00348000473,1.2976166,52.365322,96.33962442472331,365.78967,96.33962442472331,100,27.19568137426663,0.40355003,5.1782568e-08,15797.00348000473,5.666315351021597,2.5579538487363606e-15,0.01,10.64,28.315462,6.719392e-06,3.7392883
0.007779098,2419.7236,27.419868,95079.80561170686,1.0187533,89.86852,188.90600040335548,2712.0884,188.90600040335548,100,3.6469905066170427,0.8821422,,95079.80561170686,1.2818369137756773,-4.547473508864641e-15,0.01,19.9,80.73599,,1224.9366
0.008111854,3302.3047,40.09793,388409.1363078206,1.0957241,98.698204,546.5231189003373,2812.3816,546.5231189003373,100,2.4938942667373962,0.9007578,,388409.1363078206,1.2299011445410966,-5.2864379540551457e-14,0.01,55.67,97.3918,,1387.2037
0.0015320237,2991.9678,9.154378,2661025.427731125,0.9893343,21.280903,1816.1033087164053,965.0944,1816.1033087164053,100,10.92373514451049,0.21510327,2.957834e-17,2661025.427731125,6.18542638693939,2.4556356947869064e-13,0.01,182.51,14.995176,2.9262867e-15,2181.2124
0.00013847587,666.9244,2.2556589,1520016.692121522,0.99439794,4.1484895,4211.20516835333,373.52676,4211.20516835333,100,44.3329448228021,0.041718602,1.5117351e-08,1520016.6921215218,42.177878198939815,-1.2278178473934532e-13,0.01,421.56,1.3692873,1.5032663e-06,236.95074
2.3248956e-05,57.096268,1.2036316,126906.67643029598,1.0421693,3.2922735,4908.415028012132,147.3955,4908.415028012132,100,83.08189708535204,0.03159058,0.00069050526,126906.67643029598,81.28992123037276,1.8189894035458565e-14,0.010000002,490.97,0.25251088,0.07196234,-159.90405
2.1249158e-05,112.50153,1.1888585,403823.8130685736,1.0440185,1.8904142,4858.670646364095,138.9448,4858.670646364095,100,84.1142989158184,0.018107094,0.00083903444,403823.81306857354,82.61959482904668,-4.18367562815547e-13,0.010000002,485.96,0.23161042,0.08759675,-247.17786
2.0694431e-05,15.385179,1.1809862,14940.911897269696,0.953254,1.980184,4976.586459140315,44.46384,4976.586459140315,100,84.67499694655102,0.02077289,0.00057030434,14940.911897269696,82.99614907555241,5.547917680814862e-13,0.010000002,497.73,0.18804891,0.05436449,-58.398415
5.59479e-06,27.67656,1.0521026,426359.2913003273,0.98947936,1.3440161,4907.374454052482,511.63223,4907.374454052482,100,95.04776744580245,0.013583063,0.0021448843,426359.2913003273,94.75182007979531,1.9099388737231492e-13,0.010000002,490.77,0.054776877,0.21223187,-395.96143
5.1230636e-06,32.07784,1.0397135,133716.22638328382,0.9857688,1.2342987,4959.659109724868,57.57699,4959.659109724868,100,96.18034180988239,0.012521178,0.0011722916,133716.2263832838,95.1729700284398,-1.7280399333685637e-13,0.01,496.0,0.049782872,0.11556085,-276.91064
5.3633407e-06,5.2604227,1.0503817,4628.785388951573,1.0016942,1.3796568,4993.109098406967,15.51711,4993.109098406967,100,95.20349008766075,0.013773233,0.0022738706,4628.785388951572,94.95801454797568,5.911715561524034e-13,0.01,499.33,0.053815298,0.22777233,-52.837223
4.5503975e-06,10.419372,1.0527854,17162.891340512582,1.0394008,1.3862538,4986.771991084717,26.88314,4986.771991084717,100,94.98611998726363,0.013337048,0.0015903346,17162.89134051258,95.68931732247894,2.1373125491663812e-13,0.01,498.7,0.0491604,0.1652995,-101.58031
4.51663e-05,0.022632705,1.4795334,0.013133934100932568,1.053289,3.2598317,4999.88645266491,0.08902384,4999.88645266491,100,67.58887478158886,0.03094907,0.000109850116,0.013133934100932568,69.10151324841534,3.092281986027956e-13,0.009999999,500.0,0.5010831,0.011570393,-0.034333944
0.000111543966,0.045999672,1.9382856,0.011679241191797559,1.2828194,6.5352716,4999.900538567424,0.07311434,4999.900538567424,100,51.59198446103999,0.050944597,0.0001462744,0.011679241191797557,47.522065200603784,7.912603905424476e-13,0.010000002,500.0,1.835596,0.018764364,-0.010028962
0.0022198488,0.038746484,1.0000217,0.005947906293089828,1.0095562,47.39389,4999.920242143735,0.171308,4999.920242143735,100,99.99783043800119,0.4694527,3.1509806e-08,0.005947906293089826,4.352272484983537,-2.0008883439004421e-13,0.01,500.0,22.624788,3.1810919e-06,0.021517437
9.76413e-06,41.00101,1.0877517,109865.71302827518,0.98762286,1.4553103,4952.126787462682,47.883076,4952.126787462682,100,91.93274141034199,0.014735487,0.000955406,109865.7130282752,91.1855624862602,-3.54702933691442e-13,0.009999999,495.25,0.095239215,0.09435808,-167.22052
5.7540165e-06,0.22919416,1.0469023,25.133846346555618,1.008307,1.4907942,4999.4373493409,2.7360232,4999.4373493409,100,95.51989722676463,0.014785121,0.0030659856,25.133846346555625,94.61052225975237,-2.4556356947869064e-13,0.01,499.96,0.058500126,0.30914548,-4.044437
8.799953e-06,5.9556937,1.0626907,4682.253125842843,0.98362327,1.4206817,4991.921007947453,14.620053,4991.921007947453,100,94.10075454630301,0.014443352,0.0020217628,4682.2531258428435,91.98618475622071,-8.36735125631094e-13,0.010000002,499.23,0.08514083,0.1988653,-52.355106
0.003385426,0.044874996,5.6113763,0.0053456460766038005,2.3360791,136.4808,4999.920219842489,0.15934771,4999.920219842489,100,17.82093998177586,0.58423024,3.974805e-06,0.0053456460766038,2.897230323400734,-6.275513442233204e-13,0.01,500.0,184.75171,0.00092854595,0.011792596
5.0025435e-05,0.0077363322,1.4615524,0.003066745109981285,1.079536,2.987485,4999.934747464646,0.072375104,4999.934747464646,100,68.42040098235049,0.027673788,0.000102588645,0.003066745109981285,66.87836807291626,-5.638867150992155e-13,0.010000002,500.0,0.5829954,0.011074813,-0.010825371
0.00025218775,0.02790224,4.0142255,0.004048171650882247,0.96685356,6.047228,4999.938313864488,0.05895052,4999.938313864488,100,24.911405805421694,0.06254543,3.5520604e-14,0.004048171650882247,28.598728784072577,-1.6370904631912708e-13,0.010000002,500.0,2.3574657,3.4343223e-12,-0.0032511167
2.8064483e-06,14.5155945,1.0330594,249993.4403328571,0.9859396,1.3818485,4949.935018234491,354.1303,4949.935018234491,100,96.79985875722514,0.014015548,0.005195418,249993.44033285708,97.29669838042317,-9.003997547551989e-13,0.01,495.01,0.02728084,0.51223683,-408.9116
9.006201e-05,0.011766194,1.7904001,0.004055244589848502,1.0567886,7.647879,4999.929080189597,0.078134246,4999.929080189597,100,55.85343597245216,0.072369054,8.543818e-05,0.004055244589848503,52.864912068366706,4.3655745685100554e-13,0.010000002,500.0,1.0058143,0.009029009,-0.006278443
0.004739399,0.061080083,7.3665485,0.003988830094083209,1.4782722,101.917786,4999.918193823722,0.13043351,4999.918193823722,100,13.57487831395272,0.6894385,2.7141348e-13,0.00398883009408321,2.086809204460392,9.094947017729282e-13,0.01,500.0,103.56955,4.01223e-11,0.020416722
0.0010773471,0.046513304,6.316239,0.004271495780673868,1.1936113,36.355087,4999.933713773531,0.0664243,4999.933713773531,100,15.832206776433207,0.30458063,9.301608e-22,0.004271495780673868,8.572111950940165,-3.7289282772690056e-13,0.010000002,500.0,15.349045,1.1102503e-19,0.00823652
0.008018817,0.015373662,1.000001,0.0036849157592436805,1.6068568,143.43369,4999.9324634584755,0.11504741,4999.9324634584755,100,99.99990463265931,0.8926351,1.1776187e-19,0.00368491575924368,1.2439933868032502,1.546140993013978e-13,0.01,500.0,207.045,1.8922647e-17,0.0016454831
0.010000002,0.041488964,1.0002809,0.0035169645602392795,3.2575863e-13,3.2575862e-11,4999.936024160932,,4999.936024160932,100,99.97192217723732,1.0,,0.0035169645602392795,1.0,-3.092281986027956e-13,0.01,500.0,1.0611868e-23,,0.029476194
