J,MinVanillaIw,VarVanillaIw,AvgRet,VarJ,AvgNormIw,AvgEpLen,AvgDiscRet,MaxNormIw,VarRet,BatchSize,ESSRenyi,MinNormIw,AvgVanillaIw,VanillaAvgRet,Bound,MaxVanillaIw,VarDiscRet,VarNormIw,ESSClassic,eRenyi2
181.20891,,0.018912252,-2.842170943040401e-16,225.31865,0.01,17.36,-2.842170943040401e-16,0.65020365,3143.75705093058,100,nan,,0.018767785,163.52382962698164,53.36075,1.2202883,3143.75705093058,0.005369293,1.8465173088842102,nan
18.90586,0.00023802681,0.75189173,1.0800249583553523e-14,122.66112,0.01,17.36,1.0800249583553523e-14,0.03759076,5495.534542297805,100,nan,2.881345e-06,0.8260962,163.52192270806577,-18.383305,3.1053584,5495.534542297805,0.00011017778,47.82949761827776,nan
18.152796,3.3644028e-05,0.296352,5.684341886080802e-16,94.848206,0.01,15.94,5.684341886080802e-16,0.09120184,2101.6685150744397,100,nan,1.0434466e-06,0.3224317,149.32172953582173,-9.920677,2.9406366,2101.6685150744397,0.00028505747,26.163842496147165,nan
27.131298,0.41863707,3.4069586,2.8848035071860065e-14,215.64857,0.010000002,15.67,2.8848035071860065e-14,0.16546066,3140.7915129825806,100,nan,0.0036200448,1.1564417,146.61797194729925,-6.563347,19.13456,3140.7915129825806,0.00025475307,28.392507280972815,nan
5.747068,0.27707678,0.2733237,4.831690603168682e-15,72.16254,0.01,16.46,4.831690603168682e-15,0.030971846,3959.9929276149655,100,nan,0.0027822552,0.9958712,154.51810759119869,-18.504652,3.0843968,3959.9929276149655,2.755948e-05,78.56453164110145,nan
35.652973,,1.2277869,-5.6559201766503975e-14,187.5559,0.01,17.82,-5.6559201766503975e-14,0.20297931,3979.744664725432,100,nan,,0.4227672,168.12379220750773,-4.734226,8.581299,3979.744664725432,0.00068694254,12.819310735009534,nan
184.93051,,1.50367e-26,-7.105427357601002e-15,198.8232,0.01,16.26,-7.105427357601002e-15,0.6251575,3517.742197408014,100,nan,,1.6898102e-14,152.52030658355395,57.68364,1.0563975e-12,3517.742197408014,0.0052659474,1.8820737184915999,nan
0.2981465,0.8810505,0.0062623043,-3.2969182939268646e-14,84.634415,0.01,17.32,-3.2969182939268646e-14,0.013916813,6922.09729272957,100,nan,0.008915717,0.9881993,163.1229625690872,-50.090267,1.3752584,6922.09729272957,6.4127613e-07,99.36912445258203,nan
14.625156,0.0005507127,0.74980223,2.3874235921539365e-14,116.99257,0.01,17.73,2.3874235921539365e-14,0.03057951,4655.665615056604,100,nan,5.5764326e-06,0.9875717,167.22436859653425,-16.95111,3.0199459,4655.665615056604,7.687931e-05,56.78251971879358,nan
0.48660243,0.9302891,0.009403654,8.384404281969182e-15,86.40166,0.01,17.28,8.384404281969182e-15,0.014960818,7018.193407635401,100,nan,0.009228034,1.0081118,162.72063392025592,-44.08695,1.5082178,7018.193407635401,9.252929e-07,99.09228058203044,nan
0.33447278,0.5487298,0.007336744,-1.0231815394945442e-14,69.93688,0.009999998,16.22,-1.0231815394945442e-14,0.010724174,4887.173755416723,100,nan,0.005492227,0.9991025,152.1202709280933,-38.335728,1.0714549,4887.173755416723,7.349933e-07,99.27763085966201,nan
65.145966,6.129481e-08,0.059449453,1.9895196601282804e-14,253.56992,0.010000002,16.99,1.9895196601282804e-14,0.17189527,4356.224289354227,100,nan,7.4396924e-09,0.08238891,159.82001612391093,-0.3158722,1.4162263,4356.224289354227,0.00087581086,10.340696515183282,nan
9.494824,0.0037527473,0.26459506,1.5489831639570185e-14,86.68896,0.01,17.19,1.5489831639570185e-14,0.018607471,4760.511059398621,100,nan,4.1835778e-05,0.8970187,161.82132590815826,-21.329903,1.669125,4760.511059398621,3.2883556e-05,75.44054552268871,nan
5.814906,0.016322441,0.35203815,-2.5863755581667648e-14,84.47346,0.01,16.92,-2.5863755581667648e-14,0.023734795,4018.816720492696,100,nan,0.00014281453,1.1429118,159.1220054790894,-18.890602,2.7126777,4018.816720492696,2.6950342e-05,78.93854071267589,nan
4.075509,0.07143768,0.1477661,1.6342482922482303e-14,80.017,0.01,16.92,1.6342482922482303e-14,0.015464448,4786.694158400422,100,nan,0.0006784248,1.0529934,159.11950547935984,-24.65091,1.6283962,4786.694158400422,1.3326729e-05,88.34433302763236,nan
4.4260616,0.032708254,0.13261169,8.810729923425242e-15,83.414406,0.01,17.02,8.810729923425242e-15,0.015996806,5393.431735679565,100,nan,0.00035116484,0.93142164,160.12064719504602,-27.16465,1.4899771,5393.431735679565,1.5285837e-05,86.8561043403245,nan
4.3993864,0.3918948,0.17420015,-1.4637180356658064e-14,71.91417,0.010000002,17.11,-1.4637180356658064e-14,0.019532824,4932.566448098405,100,nan,0.0040785307,0.9608725,161.02157546521474,-30.341785,1.8768553,4932.566448098405,1.8867615e-05,84.26094009795536,nan
1.7541381,0.43110567,0.08989823,-1.9184653865522706e-14,61.07186,0.01,16.39,-1.9184653865522706e-14,0.018399727,3510.248875701029,100,nan,0.00439595,0.9806883,153.82047132105106,-22.53591,1.8044395,3510.248875701029,9.347363e-06,91.52991450679518,nan
3.3477294,0.72520804,0.2924241,1.3216094885137864e-14,57.71509,0.01,16.3,1.3216094885137864e-14,0.03562961,2563.700625748014,100,nan,0.007091354,1.0226651,152.92303188688322,-12.535671,3.643716,2563.700625748014,2.796059e-05,78.32019451045551,nan
62.9062,,18.523226,2.3021584638627248e-14,241.71661,0.01,18.21,2.3021584638627248e-14,0.23786686,5432.221410268003,100,nan,,1.4239572,172.02191550424558,4.784786,33.871223,5432.221410268003,0.0009135296,9.956249964420273,nan
10.702833,0.0039719744,0.45865554,-1.6342482922482303e-14,104.58071,0.01,17.87,-1.6342482922482303e-14,0.019876163,5097.7103137647155,100,nan,3.9549224e-05,1.0043116,168.62334676788055,-26.93033,1.9961861,5097.7103137647155,4.5472596e-05,68.95702968976735,nan
11.379737,0.007796256,0.41198403,-1.8474111129762605e-14,92.03916,0.009999998,16.23,-1.8474111129762605e-14,0.023864953,4538.432590996427,100,nan,6.9371534e-05,1.1238408,152.21882224988218,-29.055565,2.6820407,4538.432590996427,3.2619013e-05,75.58991756938639,nan
0.31680608,0.64996755,0.009121114,-1.0800249583553523e-14,79.10048,0.01,17.11,-1.0800249583553523e-14,0.0110451775,6300.212259264387,100,nan,0.0064182244,1.0126905,161.02336275057505,-34.25009,1.1185347,6300.212259264387,8.893944e-07,99.12717294624005,nan
6.626628,0.0058058207,0.27444407,9.947598300641404e-16,101.87015,0.009999998,17.15,9.947598300641404e-16,0.017455623,5187.897744086502,100,nan,6.1436316e-05,0.9450145,161.42307195828323,-33.599213,1.6495816,5187.897744086502,3.0731015e-05,76.67318981969868,nan
1.5651276,0.45853686,0.04286767,3.9790393202565614e-15,72.10687,0.009999997,16.83,3.9790393202565614e-15,0.011930911,4894.44688388691,100,nan,0.004588393,0.99934083,158.22087724759703,-26.081244,1.1923046,4894.44688388691,4.292424e-06,95.92375577682418,nan
5.1027813,0.154612,0.23740427,-5.258016244624741e-15,79.48881,0.010000002,16.63,-5.258016244624741e-15,0.013110479,4429.154464600555,100,nan,0.0014173504,1.0908524,156.2201195544553,-26.554062,1.4301598,4429.154464600555,1.9950634e-05,83.506516382624,nan
3.8577962,0.043454096,0.13275003,2.4158453015843406e-14,80.06156,0.010000002,17.64,2.4158453015843406e-14,0.021360654,5582.3423229336595,100,nan,0.00039848543,1.0904814,166.32192639015128,-29.277962,2.3293397,5582.3423229336595,1.116344e-05,90.04804884971368,nan
4.645471,2.3620519e-09,0.65151477,-8.526512829121202e-16,76.40631,0.009999998,16.07,-8.526512829121202e-16,0.032237537,3371.5662643405885,100,nan,1.5394354e-11,1.5343624,150.6198341794322,-19.038462,4.946407,3371.5662643405885,2.7673766e-05,78.49478845456517,nan
2.54314,0.21496151,0.11686879,-3.836930773104541e-15,59.33378,0.01,16.31,-3.836930773104541e-15,0.014339444,3029.0503599428566,100,nan,0.0022547832,0.9533579,153.01968209517213,-15.946434,1.3670622,3029.0503599428566,1.2858391e-05,88.70770168282264,nan
1.0508494,0.54742515,0.05078122,1.6484591469634323e-14,70.40095,0.01,17.1,1.6484591469634323e-14,0.01478848,4367.977250582446,100,nan,0.005518273,0.99202263,160.92229395840297,-21.298403,1.4670507,4367.977250582446,5.160121e-06,95.13976373108333,nan
15.392972,0.60795236,1.1316147,-1.3216094885137864e-14,109.94467,0.01,16.48,-1.3216094885137864e-14,0.062088467,3481.0322895959034,100,nan,0.0048551834,1.2521718,154.72174009240337,-20.445385,7.774543,3481.0322895959034,7.2172326e-05,58.325840341275736,nan
0.14868051,0.9599185,0.0046886066,-1.2789769243681804e-14,63.809566,0.010000002,17.06,-1.2789769243681804e-14,0.012637588,4229.157916645301,100,nan,0.009487946,1.0117244,160.5219346990347,-32.70023,1.2785755,4229.157916645301,4.5805677e-07,99.54855506519407,nan
7.1312265,0.4205853,0.40183985,9.947598300641402e-15,75.75748,0.010000002,15.9,9.947598300641402e-15,0.031794578,2224.2789712981307,100,nan,0.004915556,0.85562104,148.92102174734512,-9.705163,2.7204108,2224.2789712981307,5.4889613e-05,64.79170841523208,nan
16.53175,1.8960478e-09,1.0271106,2.0321522242738864e-14,187.22426,0.010000002,16.97,2.0321522242738864e-14,0.037244998,6057.238981799694,100,nan,1.7656645e-11,1.0738437,159.62044405570376,-36.613792,3.9995308,6057.238981799694,8.907073e-05,53.140600112012564,nan
1.882947,0.82527745,0.089059144,-2.8563817977556024e-14,59.89208,0.01,16.9,-2.8563817977556024e-14,0.01964762,3531.4433960832357,100,nan,0.007987215,1.033248,158.92236925417902,-22.724663,2.0300865,3531.4433960832357,8.341985e-06,92.37144327815562,nan
5.658974,6.200119e-10,0.8922456,-9.379164112033323e-15,60.8995,0.01,16.12,-9.379164112033323e-15,0.016768372,2335.1915847949863,100,nan,4.741828e-12,1.3075377,151.12042737939018,-10.801712,2.1925278,2335.1915847949863,5.2188636e-05,65.93403082155888,nan
6.55793,0.002928147,0.28995952,2.5011104298755527e-14,108.72393,0.01,17.07,2.5011104298755527e-14,0.025936088,6711.112368355719,100,nan,2.972956e-05,0.98492783,160.61819810287594,-27.867397,2.5545175,6711.112368355719,2.9890187e-05,77.16567766715661,nan
1.3322282,0.39435947,0.032235626,-1.5063505998114125e-14,91.13206,0.009999997,18.24,-1.5063505998114125e-14,0.01611631,7894.632645902199,100,nan,0.0038160328,1.0334278,172.32338886441275,-43.7312,1.6655045,7894.632645902199,3.0183935e-06,97.09853508312959,nan
3.4219909,0.8928314,0.23829946,6.394884621840902e-15,81.23574,0.01,16.44,6.394884621840902e-15,0.031072928,2969.4304881540593,100,nan,0.008590174,1.0393635,154.32167214463453,-16.6082,3.2296069,2969.4304881540593,2.205912e-05,82.0758351086551,nan
8.871056,0.00016144499,0.65908813,8.810729923425242e-15,81.660706,0.01,15.84,8.810729923425242e-15,0.023681432,3136.102319641498,100,nan,1.4939679e-06,1.0806456,148.31839745838238,-14.415962,2.5591235,3136.102319641498,5.643869e-05,64.15425706545395,nan
3.50347,0.11720148,0.19656172,3.751665644813329e-14,73.506355,0.009999998,16.2,3.751665644813329e-14,0.012058194,4055.96247007806,100,nan,0.0010922095,1.0730677,151.9185514168223,-19.97479,1.2939259,4055.96247007806,1.7070442e-05,85.54340017980421,nan
4.2048016,,1.4134642e-25,-9.663381206337363e-15,80.291595,0.009999999,17.17,-9.663381206337363e-15,0.012048191,4932.762411458562,100,nan,,8.2656055e-13,161.62202642315253,-26.12437,9.95856e-13,4932.762411458562,2.0688814e-05,83.00002814008471,nan
-4.172325e-07,1.0,,-2.3590018827235325e-14,60.484966,0.009999998,17.3,-2.3590018827235325e-14,0.01,3695.385224810009,100,nan,0.01,1.0,162.9228614503399,-16.58127,1.0,3695.385224810009,3.5044917e-18,100.0,nan
-1.1920929e-07,1.0,,2.5863755581667648e-14,53.38381,0.009999998,16.29,2.5863755581667648e-14,0.01,2878.617130780306,100,nan,0.01,1.0,152.8221208963325,-21.63962,1.0,2878.617130780306,3.5044917e-18,100.0,nan
2.3841858e-07,1.0,,-1.2221335055073723e-14,83.93159,0.009999998,17.5,-1.2221335055073723e-14,0.01,7115.667222838369,100,nan,0.01,1.0,164.9214374090699,-37.453796,1.0,7115.667222838369,3.5044917e-18,100.0,nan
1.7881393e-07,1.0,,-1.5916157281026246e-14,57.601482,0.009999998,16.44,-1.5916157281026246e-14,0.01,3351.444953531807,100,nan,0.01,1.0,154.32217365191784,-17.304438,1.0,3351.444953531807,3.5044917e-18,100.0,nan
-2.3841858e-07,1.0,,-2.2737367544323206e-15,61.2055,0.009999998,17.25,-2.2737367544323206e-15,0.01,3783.953096974435,100,nan,0.01,1.0,162.42357136028747,-17.464733,1.0,3783.953096974435,3.5044917e-18,100.0,nan
-1.1920929e-07,1.0,,5.968558980384841e-15,55.38948,0.009999998,16.71,5.968558980384841e-15,0.01,3098.9847781591716,100,nan,0.01,1.0,157.02103153339652,-13.710863,1.0,3098.9847781591716,3.5044917e-18,100.0,nan
-6.556511e-07,1.0,,-1.5916157281026246e-14,61.375828,0.009999998,17.11,-1.5916157281026246e-14,0.01,3805.0429876743406,100,nan,0.01,1.0,161.02359830960478,-27.682133,1.0,3805.0429876743406,3.5044917e-18,100.0,nan
,1.0,,-2.6432189770275728e-14,71.53076,0.009999998,17.26,-2.6432189770275728e-14,0.01,5168.333000014096,100,nan,0.01,1.0,162.52131929113938,-25.031052,1.0,5168.333000014096,3.5044917e-18,100.0,nan
-8.940697e-08,1.0,,1.1084466677857563e-14,43.81597,0.009999998,15.51,1.1084466677857563e-14,0.01,1939.23187036532,100,nan,0.01,1.0,145.0208209133385,-14.721707,1.0,1939.23187036532,3.5044917e-18,100.0,nan
5.9604645e-08,1.0,,6.8212102632969615e-15,77.31676,0.009999998,17.72,6.8212102632969615e-15,0.01,6038.2634945790105,100,nan,0.01,1.0,167.12156824427922,-26.327253,1.0,6038.2634945790105,3.5044917e-18,100.0,nan
-8.6426735e-07,1.0,,2.4868995751603507e-14,58.47587,0.009999998,17.28,2.4868995751603507e-14,0.01,3453.9666007052338,100,nan,0.01,1.0,162.72365579793103,-21.647556,1.0,3453.9666007052338,3.5044917e-18,100.0,nan
2.3841858e-07,1.0,,6.8212102632969615e-15,55.0818,0.009999998,16.43,6.8212102632969615e-15,0.01,3064.6509854104816,100,nan,0.01,1.0,154.21960840314256,-15.630853,1.0,3064.6509854104816,3.5044917e-18,100.0,nan
9.536743e-07,1.0,,-1.4068746168049984e-14,84.45363,0.009999998,17.47,-1.4068746168049984e-14,0.01,7204.459968361918,100,nan,0.01,1.0,164.62158659276167,-46.736614,1.0,7204.459968361918,3.5044917e-18,100.0,nan
2.3841858e-07,1.0,,4.547473508864641e-15,55.719025,0.009999998,16.13,4.547473508864641e-15,0.01,3135.969614892742,100,nan,0.01,1.0,151.22152813818857,-19.24983,1.0,3135.969614892742,3.5044917e-18,100.0,nan
-2.3841858e-07,1.0,,-5.4001247917767615e-15,51.965446,0.009999998,16.22,-5.4001247917767615e-15,0.01,2727.684724235643,100,nan,0.01,1.0,152.1211111224263,-14.96568,1.0,2727.684724235643,3.5044917e-18,100.0,nan
5.9604645e-08,1.0,,-1.6058265828178263e-14,58.97068,0.009999998,16.14,-1.6058265828178263e-14,0.01,3512.6675268704776,100,nan,0.01,1.0,151.31874685024133,-24.29136,1.0,3512.6675268704776,3.5044917e-18,100.0,nan
1.0728836e-06,1.0,,-2.0747847884194925e-14,71.93607,0.009999998,17.03,-2.0747847884194925e-14,0.01,5227.069628398395,100,nan,0.01,1.0,160.21997822566735,-24.382784,1.0,5227.069628398395,3.5044917e-18,100.0,nan
-2.3841858e-07,1.0,,2.5011104298755527e-14,69.15354,0.009999998,16.47,2.5011104298755527e-14,0.01,4830.516976235857,100,nan,0.01,1.0,154.61955565497144,-36.636536,1.0,4830.516976235857,3.5044917e-18,100.0,nan
-5.9604645e-08,1.0,,2.6716406864579765e-14,59.633152,0.009999998,16.75,2.6716406864579765e-14,0.01,3592.03294265771,100,nan,0.01,1.0,157.42168579031625,-20.41002,1.0,3592.03294265771,3.5044917e-18,100.0,nan
1.1920929e-07,1.0,,-1.0800249583553523e-14,57.92629,0.009999998,17.17,-1.0800249583553523e-14,0.01,3389.3485142201093,100,nan,0.01,1.0,161.62237029505394,-22.581371,1.0,3389.3485142201093,3.5044917e-18,100.0,nan
1.1324883e-06,1.0,,2.7711166694643907e-14,48.55596,0.009999998,15.79,2.7711166694643907e-14,0.01,2381.4964908404177,100,nan,0.01,1.0,147.82108784166357,-14.485599,1.0,2381.4964908404177,3.5044917e-18,100.0,nan
0.46565413,5.564239e-11,0.019822618,-1.4068746168049984e-14,79.24068,0.009999998,17.61,-1.4068746168049984e-14,0.010101008,6237.979578715387,100,nan,3.9919955e-13,1.393849,166.02032094413707,-22.703444,1.4079281,6237.979578715387,1.0203034e-06,99.00002592650928,nan
-3.2782555e-07,1.0,,-7.105427357601002e-15,62.588963,0.009999998,16.17,-7.105427357601002e-15,0.01,3956.9479440563205,100,nan,0.01,1.0,151.62058574927624,-30.997414,1.0,3956.9479440563205,3.5044917e-18,100.0,nan
5.9604645e-08,1.0,,2.842170943040401e-15,50.05686,0.009999998,15.79,2.842170943040401e-15,0.01,2530.999345439619,100,nan,0.01,1.0,147.8198575331388,-16.168898,1.0,2530.999345439619,3.5044917e-18,100.0,nan
1.1920929e-07,1.0,,2.7569058147491886e-14,53.996548,0.009999998,16.66,2.7569058147491886e-14,0.01,2945.0779147245794,100,nan,0.01,1.0,156.5217270169846,-13.753674,1.0,2945.0779147245794,3.5044917e-18,100.0,nan
-5.2154064e-08,1.0,,2.1174173525650985e-14,48.282093,0.009999998,16.02,2.1174173525650985e-14,0.01,2354.707626634757,100,nan,0.01,1.0,150.1211096933922,-13.449696,1.0,2354.707626634757,3.5044917e-18,100.0,nan
7.1525574e-07,1.0,,-3.694822225952521e-15,55.50626,0.009999998,17.11,-3.694822225952521e-15,0.01,3112.0658287579904,100,nan,0.01,1.0,161.02502819777635,-13.374708,1.0,3112.0658287579904,3.5044917e-18,100.0,nan
1.1920929e-07,1.0,,-2.4300561562995426e-14,63.002934,0.009999998,17.33,-2.4300561562995426e-14,0.01,4009.464450342466,100,nan,0.01,1.0,163.2224594744449,-17.396774,1.0,4009.464450342466,3.5044917e-18,100.0,nan
-1.7881393e-07,1.0,,-6.536993168992922e-15,101.039986,0.009999998,17.87,-6.536993168992922e-15,0.01,10312.201021144992,100,nan,0.01,1.0,168.62112800304388,-66.59863,1.0,10312.201021144992,3.5044917e-18,100.0,nan
4.7683716e-07,1.0,,1.6342482922482303e-14,73.525505,0.009999998,17.43,1.6342482922482303e-14,0.01,5460.606090588065,100,nan,0.01,1.0,164.22232481477408,-32.46267,1.0,5460.606090588065,3.5044917e-18,100.0,nan
9.834766e-07,1.0,,1.3642420526593923e-14,75.554474,0.009999998,17.15,1.3642420526593923e-14,0.01,5766.140244866566,100,nan,0.01,1.0,161.4199286138627,-27.649084,1.0,5766.140244866566,3.5044917e-18,100.0,nan
3.5762787e-07,1.0,,7.673861546209083e-15,61.30633,0.009999998,16.85,7.673861546209083e-15,0.01,3796.4306845346982,100,nan,0.01,1.0,158.42036440879653,-17.802322,1.0,3796.4306845346982,3.5044917e-18,100.0,nan
-4.7683716e-07,1.0,,1.1084466677857563e-14,64.38214,0.009999998,16.69,1.1084466677857563e-14,0.01,4186.929379547238,100,nan,0.01,1.0,156.8211589866128,-23.82831,1.0,4186.929379547238,3.5044917e-18,100.0,nan
1.4305115e-06,1.0,,7.105427357601002e-15,59.717358,0.009999998,16.7,7.105427357601002e-15,0.01,3602.1847102249953,100,nan,0.01,1.0,156.9218516401221,-30.551468,1.0,3602.1847102249953,3.5044917e-18,100.0,nan
-2.0861626e-07,1.0,,1.8189894035458565e-14,50.097893,0.009999998,15.88,1.8189894035458565e-14,0.01,2535.150249528069,100,nan,0.01,1.0,148.71825885499595,-13.569017,1.0,2535.150249528069,3.5044917e-18,100.0,nan
3.5762787e-07,1.0,,1.0089706847793422e-14,51.2387,0.009999998,16.09,1.0089706847793422e-14,0.01,2651.923841345612,100,nan,0.01,1.0,150.82216187258726,-15.916984,1.0,2651.923841345612,3.5044917e-18,100.0,nan
-1.1622906e-06,1.0,,-4.7606363295926714e-14,63.94145,0.009999998,17.63,-4.7606363295926714e-14,0.01,4129.807022699394,100,nan,0.01,1.0,166.22447041727963,-23.035961,1.0,4129.807022699394,3.5044917e-18,100.0,nan
-8.940697e-08,1.0,,1.2505552149377763e-14,71.72857,0.009999998,17.81,1.2505552149377763e-14,0.01,5196.957004579108,100,nan,0.01,1.0,168.02246899237642,-18.67696,1.0,5196.957004579108,3.5044917e-18,100.0,nan
