InitialReturnMean,LearnableVariance,TimeElapsed,TimestepsSoFar,MeanIWNorm,InitialReturnMin,EpRewMean,MaxIW,InitialBound,InitialReturnMax,ESSRenyi,OptimizationReturnMean,Weights,EpLenMean,ReturnStepMax,OptimizationReturnMin,ReturnMeanIW,MeanEntropy,J_sample_variance,VarianceInit,ReturnStepMaxmin,MinIW,EpThisIter,MaxIWNorm,ESSClassic,InitialReturnStd,EmpiricalD2,Iteration,MinIWNorm,OptimizationReturnMax,StdIWNorm,Bound,EpisodesSoFar,StdIW,MeanIW
265.773,True,41.842312812805176,30157,0.011125387,155.47942,265.77301418141667,2.7385063,93.25702,575.05334,82.96919,110.2936,[-0.019  0.109 -0.022 -0.021 -0.006  0.085  0.092 -0.178  0.     0.  0.    -0.454],28.78,9.359719,,304.41617,0.9534744,40726.223,-1,9.359719,0.1838986,100,0.027385063,83.94698,67.26248,1.2052666,12,0.001838986,419.5739,0.0048650913,115.02011,1200,0.4865091,1.1125388
300.57166,True,46.6131865978241,33408,0.011322579,135.80258,300.57165317329566,2.2205262,102.61493,659.8557,83.83452,164.76909,[-0.002  0.101 -0.021 -0.012 -0.004  0.069  0.106 -0.187  0.     0.  0.    -0.465],32.51,9.359786,,346.17035,0.942078,43169.51,-1,9.359786,0.31042767,100,0.022205262,90.669426,95.15674,1.192826,13,0.0031042765,524.0531,0.0036321967,129.96881,1300,0.3632197,1.132258
286.82007,True,51.34884595870972,36509,0.0104129175,145.25235,286.8200918587597,5.183388,78.512665,694.35815,91.75823,141.56775,[ 0.007  0.11  -0.028 -0.025 -0.016  0.076  0.12  -0.204  0.     0.  0.    -0.477],31.01,9.359612,,310.25226,0.9183175,67648.01,-1,9.359612,0.48931715,100,0.051833883,81.66732,87.87968,1.0898205,14,0.0048931716,549.10583,0.004933569,92.79082,1400,0.49335688,1.0412917
295.74057,True,56.17264175415039,39708,0.010355904,165.06822,295.740544266504,1.8292793,101.20984,648.4357,94.06463,130.67232,[-0.016  0.127 -0.029 -0.019 -0.007  0.105  0.14  -0.193  0.     0.  0.    -0.501],31.99,9.359663,,310.30145,0.9163603,39983.816,-1,9.359663,0.23859444,100,0.018292792,95.68723,84.82476,1.0630989,15,0.0023859444,483.3675,0.0021985634,109.72728,1500,0.21985635,1.0355903
311.27402,True,61.13654685020447,43070,0.011690514,117.08835,311.2739987676872,3.1503074,99.17299,707.0035,72.45107,194.18564,[-0.019  0.135 -0.029 -0.026 -0.009  0.111  0.148 -0.205  0.     0.  0.    -0.503],33.62,9.359544,,392.11942,0.91493875,87629.29,-1,9.359544,0.036912717,100,0.031503074,73.24674,91.51953,1.3802418,16,0.00036912717,589.91516,0.0070652543,142.93527,1600,0.70652544,1.1690514
306.17664,True,65.88597059249878,46376,0.01091089,211.22566,306.1766542536411,2.4037652,152.75975,511.38977,84.5812,94.951,[-0.02   0.15  -0.027 -0.024 -0.002  0.132  0.184 -0.224  0.     0.  0.    -0.504],33.06,9.359912,,338.91565,0.9051334,64921.953,-1,9.359912,0.3065955,100,0.024037652,89.038635,70.22089,1.1822958,17,0.003065955,300.16412,0.003828273,172.10016,1700,0.38282728,1.0910889
315.6579,True,71.48078107833862,49788,0.011478919,174.8789,315.6579153071692,5.666827,135.78644,599.57166,79.072334,140.779,[-0.015  0.142 -0.029 -0.033 -0.017  0.139  0.17  -0.242  0.     0.  0.    -0.514],34.12,9.35961,,367.7019,0.9157932,104124.51,-1,9.35961,0.14815941,100,0.05666827,72.22054,90.76691,1.2646649,18,0.0014815942,424.69275,0.0071192184,165.42325,1800,0.7119218,1.1478919
322.2083,True,76.21754360198975,53269,0.011995195,154.21814,322.2082923973078,13.657923,152.0487,567.1987,56.081844,167.99016,[-0.003  0.138 -0.034 -0.03  -0.021  0.168  0.175 -0.246  0.     0.  0.    -0.503],34.81,9.359729,,425.82138,0.8834175,336196.25,-1,9.359729,0.030716496,100,0.13657923,40.70858,88.01935,1.7831082,19,0.00030716494,412.9806,0.0144763915,198.60202,1900,1.447639,1.1995196
342.3857,True,81.3533627986908,56967,0.011321526,211.45947,342.3856796530932,3.3636413,147.83197,648.5124,80.83244,130.92621,[-0.028  0.149 -0.045 -0.028 -0.01   0.193  0.156 -0.259  0.     0.  0.    -0.536],36.98,9.359993,,401.08002,0.84454376,90318.15,-1,9.359993,0.25698197,100,0.033636414,82.86306,97.35735,1.2371271,20,0.0025698196,437.05292,0.005148627,184.68529,2000,0.5148627,1.1321527
344.6235,True,86.48577451705933,60688,0.010076816,182.9581,344.62348846461146,1.4508004,136.80737,692.72046,97.050644,161.66539,[-0.064  0.19  -0.07  -0.021 -0.009  0.202  0.176 -0.258  0.     0.  0.    -0.574],37.21,9.359834,,352.15793,0.8401502,52669.777,-1,9.359834,0.46220112,100,0.014508004,96.62944,118.02287,1.0303899,21,0.004622011,509.76236,0.0018819958,141.20767,2100,0.18819958,1.0076815
333.48135,True,92.71589398384094,64289,0.011769051,193.01581,333.4813509279086,3.3916626,118.90126,715.2669,78.31736,140.46555,[-0.055  0.174 -0.066 -0.022 -0.004  0.2    0.165 -0.269  0.     0.  0.    -0.579],36.01,9.359752,,398.48636,0.8414544,76488.13,-1,9.359752,0.27111617,100,0.033916626,81.22736,99.649666,1.2768561,22,0.0027111615,522.2511,0.0056578717,156.01505,2200,0.5657872,1.176905
349.81906,True,100.11252546310425,68065,0.01384025,202.16766,349.8190508833202,42.316055,112.31206,791.69006,34.134777,147.6514,[-0.063  0.181 -0.069 -0.032 -0.012  0.195  0.176 -0.288  0.     0.  0.    -0.577],37.76,9.359481,,642.89124,0.86954516,5307084.5,-1,9.359481,0.0858943,100,0.42316055,9.813503,109.56805,2.9295635,23,0.000858943,589.5224,0.04195683,236.37497,2300,4.195683,1.384025
362.67358,True,107.54691624641418,71979,0.018616099,212.85535,362.67359800614014,91.77409,73.11865,965.1832,26.699345,149.81825,[-0.115  0.197 -0.079 -0.046 -0.025  0.174  0.175 -0.312  0.     0.  0.    -0.549],39.14,9.359953,,899.99243,0.8899324,12692061.0,-1,9.359953,0.050967455,100,0.91774094,4.043067,135.05203,3.7454102,24,0.00050967454,752.3279,0.0906925,339.61493,2400,9.06925,1.8616098
352.2066,True,115.91367936134338,75783,0.01178022,202.39526,352.2065976974408,12.488288,119.23436,776.5741,62.59275,149.81134,[-0.167  0.185 -0.086 -0.018  0.004  0.199  0.154 -0.325  0.     0.  0.    -0.529],38.04,9.359442,,458.05634,0.8828129,358869.16,-1,9.359442,0.14529297,100,0.12488288,43.046093,103.81021,1.5976291,25,0.0014529297,574.17883,0.013550284,163.5856,2500,1.3550284,1.1780221
379.74527,True,121.74461579322815,79884,0.010547408,192.49963,379.7452438671999,2.1521277,128.6875,836.8591,87.626236,187.2456,[-0.103  0.185 -0.095 -0.009  0.019  0.184  0.159 -0.36   0.     0.  0.    -0.536],41.01,9.35978,,421.52478,0.8661322,87212.38,-1,9.35978,0.42101502,100,0.021521278,89.00815,128.04509,1.1412107,26,0.0042101503,644.35944,0.0037065202,153.3262,2600,0.37065202,1.0547408
405.01718,True,128.2203187942505,84254,0.010548068,183.60321,405.01718424002433,3.356267,125.673004,931.14734,91.48692,221.414,[-0.094  0.183 -0.097 -0.016  0.009  0.19   0.165 -0.379  0.     0.  0.    -0.553],43.7,9.359968,,433.9194,0.87095326,75772.51,-1,9.359968,0.3744452,100,0.033562668,89.661545,141.28477,1.0930524,27,0.003744452,747.5441,0.0035817705,141.8674,2700,0.35817704,1.054807
386.16898,True,135.7987551689148,88419,0.015333559,184.26074,386.16901148397403,46.672756,96.17285,966.65393,26.307543,201.90826,[-0.073  0.183 -0.102 -0.01   0.017  0.194  0.16  -0.379  0.     0.  0.    -0.548],41.65,9.359907,,765.21454,0.87017846,4211871.0,-1,9.359907,0.0086146295,100,0.46672755,9.1361475,146.24202,3.801191,28,8.614629e-05,782.3932,0.048356738,199.81934,2800,4.835674,1.5333558
403.64246,True,142.9748604297638,92774,0.010685077,193.00305,403.64245147161137,2.049679,36.636383,1223.3535,94.82368,210.63942,[-0.101  0.177 -0.113 -0.005  0.025  0.212  0.157 -0.464  0.     0.  0.    -0.549],43.55,9.35982,,431.59622,0.8696062,69948.67,-1,9.35982,0.52401775,100,0.02049679,95.51656,148.28223,1.0545889,29,0.0052401773,1030.3505,0.0023149662,54.706024,2900,0.23149663,1.0685078
406.2086,True,150.10777878761292,97155,0.010553144,231.0519,406.2085826348202,2.3149004,121.13376,950.24945,90.10806,175.15668,[-0.082  0.164 -0.115  0.001  0.032  0.209  0.142 -0.474  0.     0.  0.    -0.549],43.81,9.35991,,443.76947,0.85339344,94118.25,-1,9.35991,0.52555317,100,0.023149004,90.21292,128.60849,1.1097786,30,0.0052555315,719.1976,0.003475953,143.45444,3000,0.3475953,1.0553144
431.78372,True,159.28874731063843,101812,0.021432538,211.78928,431.78373607422986,123.81128,177.23537,848.49445,14.855416,219.99445,[-0.077  0.162 -0.123 -0.002  0.03   0.192  0.136 -0.487  0.     0.  0.    -0.566],46.57,9.35992,,1272.8604,0.7661681,37194508.0,-1,9.35992,0.0016535332,100,1.2381128,2.9584942,148.20355,6.7315516,31,1.6535332e-05,636.7052,0.12274871,612.4288,3100,12.274871,2.1432536
434.2401,True,167.97825527191162,106497,0.013011812,220.32274,434.2401312174797,7.347907,143.94342,967.65576,68.24603,213.9174,[-1.999e-02  1.575e-01 -1.283e-01  6.414e-04  3.476e-02  2.009e-01  1.569e-01 -5.576e-01  0.000e+00  0.000e+00  0.000e+00 -6.528e-01],46.85,9.359965,,577.37885,0.7592839,299756.3,-1,9.359965,0.25282007,100,0.07347907,56.17663,126.292145,1.4652866,32,0.0025282006,747.333,0.011492454,225.97751,3200,1.1492455,1.3011813
430.17676,True,176.94406509399414,111135,0.010363836,249.31596,430.1767498707,1.9352684,174.11337,853.5446,93.305214,180.86078,[-0.052  0.189 -0.131 -0.012  0.019  0.228  0.197 -0.543  0.     0.  0.    -0.66 ],46.38,9.359929,,452.70135,0.7469486,98878.87,-1,9.359929,0.45216712,100,0.019352684,93.22687,134.78459,1.0717515,33,0.004521671,604.22864,0.0027934788,187.61063,3300,0.2793479,1.0363837
425.83212,True,184.76095747947693,115728,0.0105747655,248.33267,425.83209042308073,3.02734,152.26498,911.8903,89.03746,177.49942,[-0.047  0.176 -0.131 -0.013  0.015  0.24   0.194 -0.542  0.     0.  0.    -0.672],45.93,9.359865,,457.42825,0.72936845,104738.38,-1,9.359865,0.4440737,100,0.030273398,86.385506,116.74613,1.1231228,34,0.004440737,663.5576,0.0041980827,167.50873,3400,0.4198083,1.0574765
421.67044,True,191.78245210647583,120276,0.0120832315,210.98676,421.67046810072003,11.482142,142.85562,929.3828,62.04594,210.68373,[-0.04   0.176 -0.135 -0.023  0.006  0.225  0.189 -0.531  0.     0.  0.    -0.69 ],45.48,9.359843,,552.0938,0.7637992,744138.0,-1,9.359843,0.1441189,100,0.11482142,47.698463,127.754234,1.611709,35,0.001441189,718.39606,0.012652845,198.12973,3500,1.2652845,1.2083232
436.65936,True,201.48524284362793,124985,0.027862798,230.087,436.6593446316036,186.53264,173.98111,875.5941,8.123582,206.57234,[-0.025  0.183 -0.135 -0.013  0.012  0.23   0.224 -0.519  0.     0.  0.    -0.655],47.09,9.359922,,1630.507,0.70409983,64304196.0,-1,9.359922,0.0017990723,100,1.8653263,2.2190225,140.66066,12.30984,36,1.7990722e-05,645.5071,0.18495715,708.8904,3600,18.495712,2.78628
465.04385,True,210.45345759391785,130000,0.010875035,230.39041,465.0438908137626,3.350676,167.02252,993.4046,84.929085,234.65347,[-0.098  0.172 -0.14  -0.004  0.017  0.192  0.168 -0.564  0.     0.  0.    -0.715],50.15,9.359937,,510.21954,0.6965113,124847.31,-1,9.359937,0.25132528,100,0.03350676,81.62687,147.95654,1.1774529,37,0.0025132527,763.01416,0.0051594744,186.83505,3700,0.51594746,1.0875034
457.9745,True,219.88414812088013,134940,0.013029131,238.5646,457.97445039172396,14.271154,164.44339,978.4369,58.31819,219.40982,[-0.093  0.176 -0.142 -0.011  0.006  0.191  0.188 -0.559  0.     0.  0.    -0.722],49.4,9.3598795,,668.35345,0.6814258,1302556.0,-1,9.3598795,0.11858708,100,0.14271154,30.591936,157.92961,1.7147309,38,0.0011858707,739.8723,0.019625327,283.9812,3800,1.9625326,1.3029131
474.3514,True,227.2397758960724,140053,0.01083842,247.81892,474.3513961834853,3.8406692,172.70798,1005.4782,84.05071,226.53249,[-7.020e-02  1.522e-01 -1.431e-01 -3.383e-05  2.032e-02  1.621e-01  1.485e-01 -5.505e-01  0.000e+00  0.000e+00  0.000e+00 -7.375e-01],51.13,9.359802,,536.44446,0.67820054,158722.77,-1,9.359802,0.35425466,100,0.038406692,82.53711,162.61578,1.189758,39,0.0035425466,757.6593,0.004985395,207.42377,3900,0.4985395,1.083842
473.99878,True,234.32987236976624,145162,0.027560279,268.3,473.99878853092946,138.94315,159.32007,1048.9291,9.68699,205.6988,[-0.064  0.145 -0.146 -0.004  0.014  0.155  0.128 -0.544  0.     0.  0.    -0.741],51.09,9.359977,,1778.0889,0.64928466,63689236.0,-1,9.359977,0.00014107047,100,1.3894315,3.441821,167.8523,10.323124,40,1.4107047e-06,780.6291,0.14597687,767.03815,4000,14.597687,2.756028
466.47812,True,243.9676296710968,150193,0.011558596,285.67047,466.47811459788966,4.0052166,169.53079,989.82446,79.73583,180.80763,[-0.049  0.135 -0.141  0.005  0.028  0.107  0.138 -0.495  0.     0.  0.    -0.77 ],50.31,9.359559,,571.4462,0.6587283,253242.12,-1,9.359559,0.25841329,100,0.040052164,78.226135,159.83418,1.2541413,41,0.0025841328,704.154,0.0060981326,238.8995,4100,0.6098133,1.1558595
462.65955,True,251.9501016139984,155181,0.010711739,267.97476,462.6595785233154,2.6213148,163.6872,996.5746,87.7325,194.68483,[-0.025  0.125 -0.143  0.003  0.028  0.108  0.133 -0.519  0.     0.  0.    -0.76 ],49.88,9.359797,,515.6069,0.6422124,154615.48,-1,9.359797,0.37670535,100,0.026213147,88.37285,163.042,1.1398284,42,0.0037670534,728.59985,0.003885417,196.41574,4200,0.38854173,1.071174
453.80478,True,260.5859043598175,160070,0.011295757,250.61494,453.80480694384977,5.4972467,132.91794,1069.6229,72.83649,203.18987,[-0.011  0.123 -0.149  0.002  0.026  0.108  0.126 -0.542  0.     0.  0.    -0.777],48.89,9.359802,,543.6407,0.6522584,256577.22,-1,9.359802,0.23971355,100,0.054972466,62.84042,168.2508,1.3729383,43,0.0023971354,819.008,0.008686225,167.64966,4300,0.86862254,1.1295757
491.776,True,268.00540041923523,165376,0.0107288705,239.346,491.7760285310995,2.628685,123.08957,1228.9548,89.512856,252.43004,[-0.011  0.097 -0.149  0.001  0.028  0.113  0.116 -0.583  0.     0.  0.    -0.767],53.06,9.359927,,542.1135,0.6443404,129062.39,-1,9.359927,0.39252567,100,0.02628685,89.579056,172.1632,1.1171579,44,0.0039252564,989.6088,0.0036593534,152.42783,4400,0.36593533,1.0728871
483.1641,True,277.6315715312958,170583,0.010981592,230.25346,483.1641296653563,3.6770692,121.29364,1206.235,82.77885,252.91066,[-0.014  0.1   -0.152  0.004  0.029  0.114  0.113 -0.605  0.     0.  0.    -0.775],52.07,9.359929,,553.6017,0.6507282,174338.0,-1,9.359929,0.22979477,100,0.03677069,78.42474,156.18205,1.2080381,45,0.0022979476,975.9815,0.0057599247,155.86697,4500,0.5759925,1.0981593
499.6055,True,287.88929557800293,175972,0.019290306,220.31387,499.6054698459666,95.98169,86.62201,1376.6116,30.712406,279.29163,[-0.008  0.097 -0.154  0.001  0.03   0.115  0.096 -0.602  0.     0.  0.    -0.768],53.89,9.359979,,1275.7083,0.61691076,35467284.0,-1,9.359979,0.05875953,100,0.9598169,3.9637733,195.49898,3.2560132,46,0.0005875953,1156.2977,0.09495159,530.5033,4600,9.495158,1.9290304
518.3208,True,299.88956928253174,181564,0.012304642,268.2537,518.3207648955325,13.995679,219.90948,994.7043,57.870476,250.06708,[ 0.011  0.085 -0.155 -0.014  0.011  0.08   0.08  -0.59   0.     0.  0.    -0.802],55.92,9.359926,,697.0112,0.59436053,816825.1,-1,9.359926,0.07327185,100,0.13995679,37.666817,174.6517,1.7279968,47,0.00073271844,726.45056,0.01582884,304.73978,4700,1.5828842,1.2304642
508.27878,True,309.6776807308197,187045,0.018213598,229.54669,508.2787999533533,51.422836,115.151764,1310.4235,28.514877,278.7321,[ 0.015  0.074 -0.162 -0.008  0.019  0.068  0.035 -0.609  0.     0.  0.    -0.825],54.81,9.359667,,1099.9626,0.6023249,9131007.0,-1,9.359667,0.040949214,100,0.51422834,7.3795395,189.14772,3.5069413,48,0.00040949215,1080.8767,0.06452598,363.76044,4800,6.452598,1.82136
535.65985,True,320.1337239742279,192826,0.013988613,276.1806,535.6598406357448,10.321974,206.54327,1097.0553,48.770535,259.47925,[-0.026  0.067 -0.165 -0.01   0.016  0.08  -0.006 -0.643  0.     0.  0.    -0.817],57.81,9.359783,,854.4947,0.5530916,1179308.0,-1,9.359783,0.064935476,100,0.10321973,42.784893,183.58842,2.0504184,49,0.00064935477,820.8747,0.016176512,383.22342,4900,1.6176512,1.3988615
641.0237,True,333.3993434906006,199740,0.010730597,314.1396,641.0237465435451,2.842266,188.33115,1508.9752,89.659744,326.88416,[-0.048  0.064 -0.169 -0.002  0.019  0.089 -0.023 -0.67   0.     0.  0.    -0.866],69.14,9.359995,,713.2405,0.5477674,304201.84,-1,9.359995,0.169908,100,0.02842266,89.54006,266.13904,1.1153277,50,0.00169908,1194.8357,0.0036675825,235.15604,5000,0.36675823,1.0730597
557.6845,True,342.38273215293884,205761,0.010359913,276.63846,557.6845037817382,2.0312078,144.66556,1376.7297,95.62918,281.04605,[-0.056  0.069 -0.172 -0.007  0.014  0.086 -0.027 -0.674  0.     0.  0.    -0.871],60.21,9.359967,,595.6211,0.5376911,172644.33,-1,9.359967,0.66680866,100,0.020312078,95.91482,209.77715,1.0457059,51,0.0066680866,1100.0913,0.0021380554,173.26895,5100,0.21380556,1.0359913
604.1013,True,353.02651619911194,212278,0.011505196,285.11102,604.1012796450128,5.5022497,229.58649,1248.3827,68.65682,318.99023,[-0.053  0.069 -0.174 -0.006  0.016  0.084 -0.03  -0.686 -0.002  0.  0.    -0.881],65.17,9.3599825,,772.9831,0.5306092,536300.8,-1,9.3599825,0.31983545,100,0.055022497,65.46932,220.67741,1.4565195,52,0.0031983545,963.27167,0.008355599,320.99484,5200,0.8355599,1.1505196
599.0576,True,361.78546810150146,218743,0.011038245,313.49072,599.0576422098435,5.789733,107.32037,1639.1243,83.70398,285.56693,[-0.065  0.062 -0.177 -0.006  0.016  0.092 -0.046 -0.696 -0.002  0.  0.    -0.888],64.65,9.359927,,727.1719,0.5424804,776435.56,-1,9.359927,0.33936936,100,0.05789733,74.251884,254.72089,1.1946863,53,0.0033936936,1325.6335,0.006500083,189.69464,5300,0.6500084,1.1038245
604.92505,True,371.1069962978363,225279,0.011515379,306.03265,604.9250689490266,3.8567374,232.50412,1241.4032,85.9225,298.89243,[-0.07   0.069 -0.184 -0.009  0.013  0.093 -0.063 -0.708 -0.002  0.  0.    -0.876],65.36,9.359612,,696.4727,0.5667724,254813.44,-1,9.359612,0.4351031,100,0.03856737,78.910385,221.48117,1.1638395,54,0.0043510306,935.37054,0.0059531275,294.69983,5400,0.59531283,1.1515378
606.74097,True,381.1620578765869,231836,0.010323939,276.74228,606.7409326829868,1.9348325,216.92502,1299.3866,95.95387,329.99866,[-0.066  0.074 -0.187 -0.012  0.01   0.089 -0.07  -0.701 -0.002  0.  0.    -0.852],65.57,9.359933,,634.3924,0.5612722,173837.39,-1,9.359933,0.29996946,100,0.019348323,95.6346,241.80869,1.0421674,55,0.0029996946,1022.6443,0.0022057188,236.44254,5500,0.22057188,1.0323939
655.6286,True,393.50960898399353,238914,0.010485156,256.83057,655.6285847389618,2.7061303,189.59738,1553.4375,90.850555,398.798,[-0.065  0.073 -0.189 -0.011  0.012  0.083 -0.077 -0.699 -0.004  0.  0.    -0.858],70.78,9.359947,,704.69147,0.5508492,218898.08,-1,9.359947,0.16639686,100,0.027061302,90.803825,245.35464,1.1007087,56,0.0016639685,1296.6069,0.0033367719,215.75635,5600,0.33367723,1.0485157
595.14166,True,404.9669032096863,245334,0.010801139,276.64078,595.1416425712421,3.3833802,230.66907,1214.9086,92.51712,318.5009,[-0.067  0.079 -0.192 -0.01   0.011  0.091 -0.076 -0.701 -0.004  0.  0.    -0.868],64.2,9.359763,,644.9612,0.55187297,178516.56,-1,9.359763,0.47589016,100,0.0338338,90.06668,217.24742,1.080881,57,0.0047589014,938.2678,0.0035870287,266.0357,5700,0.35870287,1.080114
633.5272,True,414.85591745376587,252175,0.010208619,238.98752,633.5272125148938,2.784031,230.36731,1343.8665,96.79545,394.53964,[-0.051  0.071 -0.19  -0.012  0.009  0.083 -0.08  -0.696 -0.004  0.  0.    -0.867],68.41,9.359981,,669.0152,0.53957385,189695.53,-1,9.359981,0.6447997,100,0.027840309,94.98134,237.80443,1.0331064,58,0.006447997,1104.8789,0.0023466144,259.236,5800,0.23466143,1.0208619
582.86774,True,426.09708547592163,258462,0.0107533885,258.42474,582.867773714587,3.1943116,268.4285,1048.1309,89.366295,324.443,[-0.052  0.072 -0.192 -0.011  0.009  0.08  -0.081 -0.694  0.007  0.  0.    -0.879],62.87,9.359946,,633.23303,0.5467224,156597.73,-1,9.359946,0.2873287,100,0.031943116,88.2279,185.69402,1.1189901,59,0.0028732868,789.7061,0.0039279778,300.61185,5900,0.3927978,1.0753388
604.2489,True,438.10681343078613,264985,0.010391817,285.1983,604.2489041815711,1.571351,193.32544,1369.7448,96.39489,319.0506,[-0.029  0.07  -0.195 -0.011  0.009  0.072 -0.084 -0.7    0.007  0.  0.    -0.872],65.23,9.359777,,639.01953,0.55242914,159407.4,-1,9.359777,0.57078135,100,0.015713511,96.615,209.01794,1.0373994,60,0.0057078134,1084.5464,0.0019451245,220.48251,6000,0.19451244,1.0391817
601.5725,True,450.35476517677307,271481,0.010274607,285.18607,601.5725347444754,2.9598212,201.83923,1332.4443,92.045784,316.38647,[-0.022  0.064 -0.195 -0.014  0.006  0.066 -0.09  -0.707  0.007  0.  0.    -0.867],64.96,9.359767,,640.043,0.5609658,207165.88,-1,9.359767,0.531449,100,0.029598212,88.727684,202.00192,1.0864159,61,0.0053144903,1047.2583,0.0036622016,223.3959,6100,0.36622015,1.0274607
