Bound,ReturnMeanIW,LearnableVariance,ESSRenyi,OptimizationReturnMin,StdIW,MinIW,MeanIW,EpThisIter,TimeElapsed,TimestepsSoFar,MeanIWNorm,InitialReturnMin,Iteration,J_sample_variance,OptimizationReturnMax,MeanEntropy,Weights,InitialReturnMax,ESSClassic,MaxIWNorm,MaxIW,EpLenMean,EpisodesSoFar,StdIWNorm,ReturnStepMaxmin,ReturnStepMax,InitialReturnMean,EpRewMean,OptimizationReturnMean,MinIWNorm,VarianceInit,InitialReturnStd,InitialBound,EmpiricalD2
353.35492,1074.2539,True,96.70513,,0.18540022,0.61662114,1.0385331,100,1455.0490872859955,901445,0.01038533,312.28476,121,201339.3,2050.7925,0.30041406,[-0.145  0.27  -0.427  0.003 -0.004  0.049 -0.368 -0.881  0.     0.  0.    -1.115],2363.0771,96.91146,0.015220921,1.5220921,111.31,12100,0.001854002,9.359918,9.359918,1028.6597,1028.6597510603467,716.375,0.0061662113,-1,229.94646,319.7367,1.0340713
400.24225,1107.7056,True,97.475716,,0.14757979,0.7369273,1.0286082,100,1474.564043521881,913077,0.010286083,303.63287,122,199443.94,2024.624,0.30598468,[-0.144  0.269 -0.428  0.004 -0.003  0.048 -0.374 -0.883  0.     0.  0.    -1.119],2328.2568,97.98299,0.015148502,1.5148503,116.32,12200,0.001475798,9.359981,9.359981,1076.8535,1076.8534447724417,773.2205,0.0073692724,-1,278.2,378.3764,1.0258965
603.72046,1210.8502,True,78.8026,,0.6018419,0.29975104,1.1546191,100,1489.794101715088,924423,0.011546191,321.6258,123,469144.6,1474.888,0.30560225,[-0.146  0.267 -0.428  0.004 -0.003  0.051 -0.373 -0.885  0.     0.  0.    -1.113],1796.5137,78.63499,0.03429938,3.4299383,113.46,12300,0.00601842,9.359918,9.359918,1050.136,1050.13601964107,728.51013,0.0029975104,-1,242.56995,511.18195,1.2689937
545.79767,1185.2057,True,85.2337,,0.49322477,0.24837902,1.095729,100,1505.0727474689484,935997,0.010957289,275.19455,124,359065.22,1692.5219,0.3019867,[-0.143  0.268 -0.429  0.01   0.004  0.05  -0.375 -0.881  0.     0.  0.    -1.113],1967.7164,83.15176,0.034940727,3.4940727,115.74,12400,0.0049322476,9.35991,9.35991,1070.5516,1070.5516113107706,795.35693,0.0024837903,-1,272.5357,480.23663,1.1732448
556.29724,1120.2683,True,88.211624,,0.37811396,0.36217666,1.0786577,100,1523.3047721385956,947125,0.010786577,451.50745,125,388165.38,1314.1176,0.30261233,[-1.413e-01  2.705e-01 -4.304e-01  1.018e-02  4.136e-03  5.398e-02 -3.731e-01 -8.837e-01 -4.921e-04  0.000e+00  0.000e+00 -1.117e+00],1765.625,89.05678,0.024603037,2.4603038,111.28,12500,0.0037811394,9.359982,9.359982,1029.0016,1029.0016100805958,577.4942,0.0036217666,-1,230.06003,499.31415,1.1336374
767.71515,1406.7806,True,54.983505,,1.2591363,0.07622446,1.3603779,100,1538.9804391860962,958470,0.0136037795,294.79517,126,1240181.9,1284.7803,0.29790074,[-1.359e-01  2.702e-01 -4.306e-01  1.347e-02  7.949e-03  4.932e-02 -3.710e-01 -8.821e-01 -4.921e-04  0.000e+00  0.000e+00 -1.116e+00],1579.5754,53.859135,0.08214091,8.214091,113.45,12600,0.012591362,9.359984,9.359984,1049.3466,1049.346570978388,754.55133,0.00076224457,-1,253.92935,575.474,1.8187273
614.6889,1211.7205,True,69.201866,,0.9048636,0.21150681,1.1499088,100,1557.9919619560242,969393,0.011499088,285.8543,127,901155.56,1369.6675,0.29667583,[-1.341e-01  2.691e-01 -4.321e-01  1.453e-02  9.092e-03  4.039e-02 -3.793e-01 -8.657e-01 -4.921e-04  0.000e+00  0.000e+00 -1.121e+00],1655.5219,61.758434,0.057702817,5.770282,109.23,12700,0.009048636,9.359973,9.359973,1010.1945,1010.1945156326223,724.34015,0.002115068,-1,236.89618,513.5381,1.4450477
806.73303,1498.7656,True,59.458103,,1.1402837,0.08141909,1.3379397,100,1577.1974034309387,981209,0.013379396,462.15598,128,1407981.2,1316.5774,0.28345904,[-1.285e-01  2.672e-01 -4.318e-01  7.855e-03  2.862e-03  3.790e-02 -3.748e-01 -8.706e-01 -4.921e-04  0.000e+00  0.000e+00 -1.122e+00],1778.7334,57.92531,0.07994,7.994,118.16,12800,0.011402837,9.359979,9.359979,1094.6195,1094.6194556163232,632.4635,0.00081419083,-1,238.79369,560.9994,1.6818565
648.09125,1179.3801,True,87.35148,,0.4055003,0.3816009,1.0832261,100,1598.6273918151855,992856,0.010832259,321.11987,129,309249.7,1334.0579,0.2802573,[-1.158e-01  2.673e-01 -4.339e-01  4.111e-03  5.148e-05  2.707e-02 -3.736e-01 -8.732e-01 -4.921e-04  0.000e+00  0.000e+00 -1.135e+00],1655.1777,87.708984,0.024483748,2.4483747,116.47,12900,0.004055003,9.359728,9.359728,1078.2611,1078.2611461797605,757.14136,0.0038160088,-1,238.9562,581.70795,1.1448003
567.92413,1138.7614,True,93.47021,,0.31093034,0.3009726,1.0426022,100,1621.2720851898193,1004752,0.010426022,436.08838,130,304916.34,1403.5297,0.2786702,[-1.137e-01  2.677e-01 -4.346e-01  8.159e-03  3.669e-03  2.810e-02 -3.742e-01 -8.760e-01 -4.921e-04  0.000e+00  0.000e+00 -1.139e+00],1839.618,91.83258,0.02205728,2.205728,118.96,13000,0.0031093033,9.359927,9.359927,1102.0165,1102.0165602774543,665.9282,0.003009726,-1,246.11967,550.1312,1.0698596
501.9939,1230.3741,True,71.26295,,0.990702,0.13073672,1.093006,100,1641.78111577034,1016121,0.010930059,294.92697,131,2858156.2,1754.6714,0.28477582,[-1.131e-01  2.686e-01 -4.357e-01  9.720e-03  5.082e-03  2.804e-02 -3.760e-01 -8.711e-01 -4.921e-04  0.000e+00  0.000e+00 -1.140e+00],2049.5984,54.897915,0.09522374,9.522374,113.69,13100,0.009907019,9.359942,9.359942,1051.9547,1051.9547273435967,757.02783,0.0013073672,-1,254.32733,437.07526,1.4032538
2318.121,3140.1418,True,47.2344,,15.062106,0.05095059,2.5996637,100,1660.3836104869843,1027187,0.025996635,302.1147,132,262986450.0,1581.0605,0.2831574,[-1.158e-01  2.714e-01 -4.373e-01  1.010e-02  5.065e-03  2.430e-02 -3.768e-01 -8.801e-01 -2.863e-04  0.000e+00  0.000e+00 -1.134e+00],1883.1753,2.892774,1.5210629,152.1063,110.66,13200,0.15062107,9.359996,9.359996,1024.243,1024.2431029168285,722.1284,0.0005095059,-1,283.99072,459.29047,2.117101
605.6588,1281.9537,True,59.23348,,1.4185532,0.10929248,1.2426852,100,1681.4337012767792,1038328,0.012426852,445.09717,133,1221959.5,1289.8989,0.29184288,[-0.127  0.275 -0.436  0.019  0.016  0.035 -0.367 -0.874  0.008  0.  0.    -1.136],1734.9961,43.420227,0.108797245,10.8797245,111.41,13300,0.014185531,9.359983,9.359983,1031.0665,1031.0665368117675,585.96936,0.0010929247,-1,246.87848,510.56775,1.6882344
606.2295,1328.1564,True,64.32238,,0.93982,0.09131312,1.2587612,100,1696.2013368606567,1049323,0.012587612,293.68533,134,907102.56,1636.2955,0.29441914,[-0.116  0.275 -0.437  0.022  0.018  0.027 -0.364 -0.88   0.008  0.  0.    -1.127],1929.9808,64.20769,0.056413166,5.641317,109.95,13400,0.009398199,9.359994,9.359994,1017.73846,1017.7384660227192,724.0531,0.0009131312,-1,283.521,438.74426,1.5546689
490.87842,1076.927,True,97.72078,,0.17019585,0.69859576,1.004541,100,1714.7191851139069,1060799,0.01004541,340.55157,135,215224.56,1590.5532,0.29169884,[-0.122  0.278 -0.439  0.013  0.01   0.031 -0.367 -0.878  0.008  0.  0.    -1.125],1931.1049,97.20957,0.015887234,1.5887234,114.76,13500,0.0017019585,9.359963,9.359963,1061.8701,1061.870125326685,721.31854,0.0069859573,-1,245.25133,482.5387,1.0233238
772.6765,1835.7345,True,35.409782,,3.1571279,0.025797434,1.47466,100,1733.8775870800018,1072725,0.014746601,284.36728,136,15201665.0,1824.2477,0.2706345,[-0.121  0.277 -0.438  0.011  0.008  0.031 -0.365 -0.878  0.008  0.  0.    -1.127],2108.615,17.909805,0.2853177,28.531769,119.26,13600,0.031571276,9.359951,9.359951,1104.0652,1104.0652556293508,819.6979,0.00025797435,-1,299.02744,471.48083,2.8240783
616.5144,1221.4777,True,82.82111,,0.50435024,0.11049102,1.0757754,100,1750.357535123825,1084616,0.010757753,629.22644,137,685510.0,1205.952,0.269867,[-0.119  0.276 -0.439  0.015  0.01   0.038 -0.363 -0.897  0.008  0.  0.    -1.148],1835.1785,81.98089,0.032181136,3.2181137,118.91,13700,0.005043502,9.359976,9.359976,1099.7948,1099.7947883069419,470.56836,0.0011049102,-1,209.56808,549.24115,1.2074215
530.1041,1222.1434,True,95.00266,,0.23872824,0.58495486,1.0412039,100,1766.8196332454681,1097310,0.010412038,276.42935,138,239648.14,1971.9906,0.2701065,[-0.124  0.277 -0.439  0.012  0.006  0.041 -0.365 -0.893  0.007  0.  0.    -1.149],2248.42,95.00559,0.019590179,1.9590179,126.94,13800,0.0023872824,9.359956,9.359956,1175.055,1175.0551125215718,898.6258,0.0058495486,-1,326.72464,500.52924,1.052602
677.1405,1279.3385,True,81.69609,,0.6607901,0.29076773,1.1184708,100,1782.01775765419,1109396,0.011184708,417.0335,139,620850.5,1397.3064,0.26732954,[-0.12   0.278 -0.441  0.012  0.007  0.039 -0.366 -0.896  0.007  0.  0.    -1.149],1814.34,74.12667,0.039813202,3.9813204,120.86,13900,0.0066079004,9.359863,9.359863,1118.1989,1118.1988774127685,701.1654,0.0029076773,-1,248.19388,573.8968,1.2240487
591.0813,1138.129,True,94.89193,,0.26695985,0.53595716,1.0305008,100,1800.5213766098022,1121297,0.010305006,471.6978,140,332332.8,1304.6116,0.26571685,[-0.119  0.277 -0.441  0.009  0.003  0.042 -0.369 -0.904  0.007  0.  0.    -1.152],1776.3093,93.71094,0.02274947,2.2749472,119.01,14000,0.0026695984,9.359851,9.359851,1101.5154,1101.5153582294017,629.81757,0.0053595714,-1,209.40744,568.6225,1.0538304
463.16217,1207.0571,True,92.635666,,0.32175037,0.48868373,1.0766786,100,1815.8821201324463,1133475,0.0107667865,321.85947,141,274316.6,2064.7397,0.25869864,[-0.116  0.274 -0.44   0.007  0.003  0.038 -0.369 -0.902  0.007  0.  0.    -1.153],2386.599,91.80181,0.021634486,2.1634486,121.78,14100,0.003217504,9.359966,9.359966,1127.1825,1127.1824852148668,805.323,0.004886837,-1,308.18875,411.2027,1.0794978
243637.72,317584.2,True,0.0063364124,,1656.3699,8.807689e-05,167.29597,100,1833.3313028812408,1145540,1.6729598,311.51532,142,7021393000000.0,1650.5701,0.2582657,[-0.118  0.272 -0.441  0.008  0.004  0.035 -0.372 -0.901  0.007  0.  0.    -1.16 ],1962.0854,1.0098299,166.47946,16647.947,120.65,14200,16.5637,9.359935,9.359935,1116.4476,1116.4477085121976,804.93243,8.8076894e-07,-1,272.2675,527.82214,15781.801
741.00745,1457.602,True,80.309525,,1.6163287,0.3863085,1.258278,100,1850.204032421112,1157266,0.01258278,284.43134,143,6236266.5,1856.1702,0.26014596,[-0.103  0.272 -0.442 -0.017 -0.022  0.034 -0.386 -0.888  0.007  0.  0.    -1.161],2140.6016,37.734646,0.16520277,16.520277,117.26,14300,0.016163288,9.359977,9.359977,1083.5881,1083.5880872076968,799.1568,0.0038630848,-1,282.87216,441.4076,1.2451823
663.5823,1340.11,True,78.69938,,1.1791416,0.13041523,1.1527566,100,1867.4154779911041,1169056,0.011527565,367.57773,144,2841598.5,1632.975,0.25444058,[-0.101  0.274 -0.444 -0.02  -0.025  0.035 -0.382 -0.89  -0.004  0.  0.    -1.159],2000.5527,48.868656,0.120336704,12.03367,117.9,14400,0.011791416,9.359916,9.359916,1089.1533,1089.153316398483,721.57556,0.0013041523,-1,318.89642,488.98743,1.270658
381.67682,1278.4388,True,84.20957,,0.64411473,0.31268188,1.059009,100,1888.5696053504944,1181040,0.010590089,303.5809,145,1972634.4,2439.488,0.24667457,[-0.098  0.274 -0.446 -0.022 -0.026  0.027 -0.387 -0.884 -0.014  0.  0.    -1.164],2743.0688,72.99608,0.050407708,5.040771,119.84,14500,0.006441147,9.359908,9.359908,1106.5719,1106.5718939972344,802.9911,0.0031268187,-1,363.6929,283.6513,1.1875135
660.15137,1768.9742,True,41.925114,,2.879709,0.040644072,1.6060305,100,1904.666716337204,1192692,0.016060304,275.18597,146,7384836.0,2118.0088,0.24444965,[-0.093  0.274 -0.446 -0.017 -0.022  0.023 -0.389 -0.881 -0.014  0.  0.    -1.172],2393.1948,23.724436,0.18624377,18.624378,116.52,14600,0.028797086,9.359956,9.359956,1078.0198,1078.01981846227,802.8339,0.0004064407,-1,306.3468,360.0614,2.3852053
699.0812,1283.1843,True,83.64839,,0.4751866,0.387729,1.1154019,100,1921.8603610992432,1204913,0.01115402,266.7391,147,494167.8,1513.9868,0.24145088,[-0.085  0.271 -0.445 -0.019 -0.024  0.025 -0.388 -0.883 -0.014  0.  0.    -1.174],1780.726,84.63851,0.03682552,3.6825519,122.21,14700,0.004751866,9.359976,9.359976,1127.9036,1127.9036021190088,861.1644,0.0038772898,-1,283.6103,593.6858,1.1954802
493.40002,1136.3136,True,95.70957,,0.22781552,0.55380875,1.0483677,100,1942.620013475418,1216783,0.010483678,313.35406,148,207662.69,1783.2144,0.24253336,[-0.081  0.274 -0.446 -0.016 -0.022  0.027 -0.384 -0.878 -0.011  0.  0.    -1.177],2096.5684,95.49079,0.020119788,2.0119789,118.7,14800,0.0022781552,9.359969,9.359969,1096.1129,1096.112888455366,782.75885,0.0055380873,-1,295.7708,467.14233,1.0448276
603.3879,1232.7628,True,87.76233,,0.36564645,0.2702711,1.0812922,100,1958.1656982898712,1228941,0.010812921,358.8659,149,346320.97,1606.4946,0.24196258,[-0.082  0.273 -0.446 -0.019 -0.025  0.027 -0.383 -0.88  -0.006  0.  0.    -1.176],1965.3606,89.7384,0.025735531,2.573553,121.58,14900,0.0036564646,9.359915,9.359915,1123.3158,1123.315678413885,764.4497,0.002702711,-1,246.01843,533.7075,1.139441
482.0843,1198.9597,True,88.704216,,0.3583902,0.39559406,1.0769548,100,1974.6771829128265,1240807,0.010769549,471.7959,150,474493.97,1778.7847,0.23951234,[-0.076  0.271 -0.446 -0.016 -0.022  0.024 -0.386 -0.881 -0.006  0.  0.    -1.177],2250.5806,90.029816,0.021049086,2.1049087,118.66,15000,0.0035839023,9.359982,9.359982,1094.5055,1094.5055079558738,622.7096,0.0039559407,-1,283.59082,419.33136,1.1273421
643.9134,1389.998,True,73.37855,,0.77948403,0.07054042,1.1971389,100,1993.412829399109,1253152,0.011971389,444.13892,151,919080.4,1686.2134,0.23904395,[-0.079  0.271 -0.446 -0.013 -0.019  0.024 -0.389 -0.881 -0.007  0.  0.    -1.179],2130.3523,70.22666,0.046316765,4.6316767,123.45,15100,0.0077948403,9.359948,9.359948,1139.4889,1139.4888024349646,695.3499,0.0007054042,-1,287.09323,500.38312,1.3627962
584.86115,1340.1035,True,81.42226,,0.625085,0.36030412,1.1292402,100,2014.5603227615356,1265549,0.011292402,547.9279,152,911337.6,1723.6973,0.24074797,[-0.073  0.271 -0.447 -0.01  -0.016  0.016 -0.393 -0.871 -0.005  0.  0.    -1.18 ],2271.6252,76.54554,0.039090388,3.9090388,123.97,15200,0.0062508495,9.359964,9.359964,1146.4685,1146.4685620758917,598.54065,0.0036030412,-1,308.5499,464.98096,1.2281654
622.2332,1198.1237,True,95.72028,,0.20259927,0.62355804,1.0391155,100,2031.1625142097473,1277954,0.010391154,294.13046,153,227439.95,1583.9778,0.2326607,[-0.08   0.275 -0.45  -0.008 -0.015  0.02  -0.39  -0.877 -0.005  0.  0.    -1.178],1878.1083,96.337776,0.01754635,1.7546351,124.05,15300,0.0020259928,9.359924,9.359924,1146.0668,1146.06678148478,851.93634,0.0062355804,-1,274.2114,582.63434,1.0447106
636.42523,1536.3185,True,57.702606,,1.2930948,0.1358242,1.2582688,100,2052.553190946579,1290481,0.012582689,543.94775,154,2006268.0,1734.6489,0.23546831,[-0.081  0.276 -0.45  -0.009 -0.016  0.023 -0.389 -0.881 -0.007  0.  0.    -1.186],2278.5967,48.63527,0.07253592,7.253592,125.27,15400,0.012930946,9.359964,9.359964,1159.1833,1159.183329574603,615.2356,0.001358242,-1,310.55798,475.60437,1.733024
482.64368,1395.8044,True,68.497955,,0.9346521,0.09810017,1.1267252,100,2073.882832288742,1302728,0.0112672495,554.92847,155,2729934.8,1964.2839,0.23344287,[-0.074  0.274 -0.451 -0.005 -0.013  0.018 -0.386 -0.887 -0.007  0.  0.    -1.183],2519.2124,59.237507,0.07409794,7.409794,122.47,15500,0.0093465205,9.35988,9.35988,1132.1616,1132.1615330304166,577.23303,0.0009810016,-1,308.69623,376.39783,1.4598975
681.6321,1786.9203,True,40.10756,,2.8730643,0.05041287,1.3424911,100,2094.870344400406,1315352,0.013424912,303.13452,156,16431899.0,2030.1484,0.23057973,[-7.281e-02  2.727e-01 -4.504e-01  3.442e-05 -7.557e-03  1.364e-02 -3.831e-01 -8.878e-01 -6.771e-03  0.000e+00  0.000e+00 -1.185e+00],2333.283,17.921066,0.26359597,26.359598,126.24,15600,0.028730646,9.3599415,9.3599415,1168.1702,1168.1701690921193,865.03564,0.0005041287,-1,298.10477,468.18518,2.4932957
34506.2,47060.703,True,0.24153425,,287.93268,0.0006516951,29.573484,100,2113.8288094997406,1328085,0.29573482,339.9427,157,133332360000.0,1716.7417,0.22090256,[-0.065  0.272 -0.451  0.002 -0.005  0.007 -0.377 -0.896 -0.007  0.  0.    -1.188],2056.6843,1.0439161,28.944448,2894.4448,127.33,15700,2.8793266,9.359977,9.359977,1179.6536,1179.6535671218733,839.71094,6.516951e-06,-1,298.82867,562.6483,414.01996
678.90173,1260.3533,True,85.737686,,0.4056893,0.22365731,1.0749243,100,2134.0796942710876,1340510,0.010749242,313.0108,158,396562.34,1481.6326,0.21798597,[-0.068  0.273 -0.449  0.019  0.012  0.028 -0.365 -0.887 -0.007  0.  0.    -1.198],1794.6433,87.53197,0.02302966,2.302966,124.25,15800,0.0040568933,9.359905,9.359905,1144.7964,1144.7963158054251,831.78546,0.002236573,-1,261.87866,606.4033,1.1663482
609.7401,1241.5393,True,82.56482,,0.5044852,0.2117888,1.0979766,100,2154.3693923950195,1352512,0.010979766,330.54623,159,504582.78,1583.072,0.21982902,[-0.071  0.274 -0.449  0.016  0.009  0.031 -0.367 -0.887 -0.006  0.  0.    -1.201],1913.6183,82.56881,0.032847,3.2847,120.02,15900,0.0050448515,9.359841,9.359841,1106.3196,1106.319572383695,775.7734,0.002117888,-1,320.83636,532.23413,1.2111696
1663.0679,3299.6777,True,18.257317,,12.593942,0.013126587,2.4547803,100,2176.5887413024902,1365921,0.024547804,444.76923,160,158841500.0,1886.2312,0.209508,[-0.073  0.273 -0.449  0.012  0.006  0.032 -0.371 -0.883 -0.006  0.  0.    -1.199],2331.0005,3.6602235,1.2476574,124.76575,134.09,16000,0.12593941,9.359976,9.359976,1236.9633,1236.9632137051187,792.194,0.00013126586,-1,278.8161,537.663,5.4772563
657.42645,1365.7135,True,85.95386,,0.6258942,0.3844474,1.14296,100,2197.970230817795,1378915,0.011429599,358.9555,161,668737.25,1829.9182,0.2120983,[-0.057  0.274 -0.451  0.015  0.009  0.021 -0.379 -0.874 -0.002  0.  0.    -1.209],2188.8738,76.93051,0.053635903,5.3635902,129.94,16100,0.0062589417,9.359981,9.359981,1198.4087,1198.4086773606748,839.4532,0.003844474,-1,343.34866,541.7466,1.163415
670.8127,1348.0569,True,75.398895,,0.63280994,0.38238347,1.156527,100,2220.1694066524506,1391351,0.011565269,442.57538,162,645266.75,1517.6523,0.20957492,[-5.383e-02  2.729e-01 -4.506e-01  1.645e-02  9.745e-03  1.758e-02 -3.804e-01 -8.659e-01 -4.938e-04  0.000e+00  0.000e+00 -1.207e+00],1960.2278,76.95929,0.032555073,3.2555075,124.36,16200,0.006328099,9.359973,9.359973,1149.0735,1149.0734548439705,706.4981,0.0038238345,-1,266.21387,561.00507,1.3262794
667.21704,1271.7826,True,91.18064,,0.3094897,0.3994107,1.0442114,100,2236.4652252197266,1404336,0.0104421135,339.1276,163,348278.94,1585.1754,0.20471074,[-0.052  0.271 -0.45   0.012  0.005  0.015 -0.384 -0.859 -0.002  0.  0.    -1.209],1924.303,91.924904,0.01859369,1.859369,129.85,16300,0.003094897,9.3599,9.3599,1198.5311,1198.5311103045403,859.4035,0.003994107,-1,282.87247,621.24005,1.096724
559.55493,1297.311,True,88.22902,,0.4490759,0.4372457,1.0839167,100,2253.279114961624,1417159,0.010839167,294.7649,164,521690.88,2015.157,0.20176223,[-0.053  0.271 -0.452  0.01   0.004  0.015 -0.387 -0.857 -0.002  0.  0.    -1.214],2309.9219,85.3496,0.03584515,3.5845149,128.23,16400,0.004490759,9.359967,9.359967,1184.6683,1184.6682533966666,889.9034,0.004372457,-1,361.26016,491.69183,1.1334139
656.969,1287.7808,True,91.75284,,0.37806174,0.3016868,1.0526944,100,2276.1005041599274,1430201,0.010526944,607.90594,165,710120.8,1406.228,0.2011461,[-0.049  0.273 -0.453  0.01   0.004  0.012 -0.387 -0.859 -0.006  0.  0.    -1.217],2014.1339,88.57556,0.035389833,3.5389833,130.42,16500,0.0037806171,9.359902,9.359902,1203.6508,1203.6507689453783,595.7449,0.003016868,-1,284.35007,599.41077,1.0898845
14985.541,22396.176,True,0.76518387,,98.13221,0.0021577403,11.764875,100,2298.724504709244,1443073,0.11764874,302.58783,166,30813850000.0,1858.2246,0.1967011,[-0.047  0.275 -0.455  0.007  0.002  0.008 -0.391 -0.863 -0.006  0.  0.    -1.218],2160.8125,1.4169475,9.834873,983.4873,128.72,16600,0.9813221,9.359993,9.359993,1189.7471,1189.7470790311163,887.15924,2.1577402e-05,-1,338.60593,541.50336,130.68755
546.20935,1229.8347,True,96.322685,,0.24999663,0.59410655,1.0313535,100,2322.1039781570435,1455915,0.010313535,302.69983,167,309513.7,1933.7606,0.20457457,[-0.042  0.28  -0.457 -0.016 -0.023  0.007 -0.383 -0.858  0.009  0.  0.    -1.222],2236.4604,94.450455,0.02118287,2.118287,128.42,16700,0.0024999664,9.35999,9.35999,1183.0645,1183.064434507058,880.3646,0.0059410655,-1,331.97723,512.12646,1.038177
768.322,1653.9225,True,48.643486,,1.5896332,0.058716282,1.3615054,100,2339.3532350063324,1468760,0.013615053,396.47708,168,2809557.0,1662.3931,0.21198449,[-0.042  0.281 -0.459 -0.015 -0.023  0.007 -0.387 -0.864  0.01   0.  0.    -1.214],2058.87,42.315758,0.08643589,8.643589,128.45,16800,0.015896332,9.359836,9.359836,1183.2887,1183.2887890133065,786.81177,0.0005871628,-1,316.11447,565.6278,2.0557737
610.6997,1278.1587,True,92.346535,,0.29981628,0.51078075,1.0561707,100,2359.761164665222,1481835,0.010561708,321.24292,169,304109.16,1816.7864,0.20778015,[-0.044  0.281 -0.46  -0.008 -0.015  0.006 -0.386 -0.869  0.011  0.  0.    -1.207],2138.0293,92.54263,0.020490417,2.0490417,130.75,16900,0.0029981625,9.359977,9.359977,1207.0023,1207.0024269189148,885.75946,0.0051078075,-1,285.2595,565.5937,1.0828776
682.0744,1444.1976,True,75.18605,,0.61626107,0.35241264,1.1612599,100,2380.72754573822,1494815,0.011612599,321.73065,170,1011387.94,1881.0569,0.20321801,[-0.047  0.281 -0.46  -0.008 -0.015  0.01  -0.387 -0.87   0.013  0.  0.    -1.211],2202.7876,78.02597,0.042780895,4.2780895,129.8,17000,0.006162611,9.359864,9.359864,1196.5385,1196.5384228952034,874.8078,0.0035241263,-1,292.66168,535.7021,1.330034
644.16925,1232.2672,True,91.3927,,0.33767575,0.41050267,1.056049,100,2400.496651649475,1507399,0.010560491,366.77823,171,300837.06,1507.2848,0.20222938,[-0.05   0.285 -0.462 -0.002 -0.009  0.013 -0.384 -0.874  0.011  0.  0.    -1.216],1874.063,90.72413,0.02526865,2.526865,125.84,17100,0.0033767573,9.359949,9.359949,1161.0972,1161.0971308300732,794.319,0.004105027,-1,268.66986,598.8782,1.0941793
704.2785,1555.8688,True,79.025345,,2.5703516,0.53815603,1.2445203,100,2421.7757234573364,1520976,0.0124452,313.69473,172,5499540.5,2209.7432,0.20310934,[-0.052  0.283 -0.46  -0.001 -0.008  0.012 -0.384 -0.878  0.012  0.  0.    -1.217],2523.438,18.991152,0.26710626,26.710629,135.77,17200,0.025703514,9.359888,9.359888,1251.9395,1251.9394789954804,938.24475,0.0053815604,-1,344.88797,494.9082,1.2654169
614.1501,1378.0635,True,80.080795,,0.5573752,0.33241913,1.1284243,100,2442.1205427646637,1533980,0.011284241,341.0608,173,670579.94,1937.6387,0.20461117,[-0.051  0.285 -0.462 -0.002 -0.009  0.013 -0.382 -0.882  0.002  0.  0.    -1.216],2278.6995,80.38728,0.030647533,3.0647533,130.04,17300,0.0055737514,9.359966,9.359966,1199.957,1199.9571149295462,858.8963,0.003324191,-1,319.7669,516.34735,1.2487389
568.37836,1291.6361,True,88.664795,,0.405838,0.4040742,1.0755012,100,2459.114466905594,1546919,0.010755011,229.78915,174,434212.97,2040.3236,0.20802906,[-0.05   0.286 -0.463  0.005 -0.003  0.012 -0.382 -0.882  0.002  0.  0.    -1.214],2270.1128,87.53568,0.023855412,2.3855412,129.39,17400,0.0040583797,9.35992,9.35992,1194.0692,1194.0692312588942,964.28,0.004040742,-1,348.95264,513.0354,1.1278434
14040.135,22414.48,True,0.9517891,,220.06326,0.023132661,22.77446,100,2481.59664106369,1560593,0.22774458,470.01526,175,12794909000.0,2253.313,0.20650211,[-5.164e-02  2.879e-01 -4.641e-01  7.649e-03 -6.828e-05  1.266e-02 -3.804e-01 -8.843e-01  1.508e-03  0.000e+00  0.000e+00 -1.211e+00],2723.3284,1.0596796,22.12357,2212.357,136.74,17500,2.2006326,9.359956,9.359956,1263.0171,1263.0170917646703,793.0018,0.0002313266,-1,395.32425,446.0185,105.06529
1239.2921,2624.9888,True,23.169662,,7.147049,0.01319148,1.7291011,100,2506.425427675247,1574407,0.017291011,404.61023,176,117322120.0,1818.7345,0.20385246,[-0.06   0.294 -0.465  0.019  0.013  0.025 -0.368 -0.898 -0.013  0.  0.    -1.212],2223.3447,5.5294704,0.71765625,71.765625,138.14,17600,0.0714705,9.35979,9.35979,1271.9434,1271.9434307382558,867.3332,0.0001319148,-1,344.49707,604.9401,4.3159885
837.3179,1561.6791,True,64.25143,,1.160567,0.1901384,1.206367,100,2529.686382293701,1587784,0.01206367,592.8883,177,2425627.8,1342.5322,0.2050416,[-0.059  0.297 -0.467  0.019  0.013  0.015 -0.373 -0.893 -0.01   0.  0.    -1.215],1935.4205,51.934265,0.09813208,9.813209,133.77,17700,0.01160567,9.3599615,9.3599615,1230.9557,1230.9557145975068,638.0674,0.001901384,-1,285.16718,650.3296,1.5563858
628.8717,1330.3438,True,84.556694,,0.54092693,0.2825675,1.1250353,100,2552.3329589366913,1600748,0.011250352,333.18213,178,616743.2,1816.94,0.21026622,[-0.053  0.298 -0.469  0.018  0.012  0.01  -0.383 -0.888 -0.011  0.  0.    -1.214],2150.122,81.22308,0.0355236,3.55236,129.64,17800,0.00540927,9.359984,9.359984,1197.1735,1197.1734037358865,863.99133,0.0028256748,-1,322.08258,552.1369,1.1826385
