VarRet,AvgVanillaIw,MinNormIw,Delta,VarVanillaIw,J,AvgRet,VarDiscRet,IterType,VarJ,AvgDiscRet,Bound,AvgNormIw,MaxVanillaIw,ESSClassic,ESSRenyi,AvgEpLen,MinVanillaIw,EpsThisIter,eRenyi2,VanillaAvgRet,BatchSize,MaxNormIw,VarNormIw
7204.70498136,1.0,0.01,0.7,,-84.6348,-84.6347663619,7204.70498136,2,84.4551,-84.6347663619,-111.943,0.01,1.0,100.0,200.0,116.41,1.0,100,1.0,-84.6347663619,200,0.01,3.50449e-18
6055.47428207,1.00309,0.00356786,0.7,0.0797241,-81.2214,-82.4073492408,6055.47428207,1,74.1615,-82.4073492408,-101.547,0.005,2.32186,185.384761645,180.514342512,114.34,0.715779,100,1.10795,-82.4073492408,200,0.0115735,1.98084e-06
3775.35777788,1.0,0.01,0.7,,-75.4591,-75.4591258958,3775.35777788,2,61.136,-75.4591258958,-102.767,0.01,1.0,100.0,200.0,106.72,1.0,100,1.0,-75.4591258958,200,0.01,3.50449e-18
5029.1835003,0.996136,0.000182797,0.7,0.202867,-73.2222,-77.4841470985,5029.1835003,1,53.0856,-77.4841470985,-94.3924,0.005,2.09626,166.192733921,166.395420927,107.78,0.0364182,100,1.20196,-77.4841470985,200,0.010522,5.11111e-06
4878.38038169,1.0,0.01,0.7,,-81.26,-81.2599822836,4878.38038169,2,69.4953,-81.2599822836,-108.568,0.01,1.0,100.0,200.0,112.88,1.0,100,1.0,-81.2599822836,200,0.01,3.50449e-18
7202.57679556,1.00711,0.00300492,0.7,0.064936,-82.3407,-85.6280817589,7202.57679556,1,73.6077,-85.6280817589,-102.189,0.005,2.43189,188.022528866,189.297927769,117.78,0.605257,100,1.05654,-85.6280817589,200,0.0120736,1.60056e-06
3808.88083207,1.0,0.01,0.7,,-73.772,-73.7719938879,3808.88083207,2,61.4068,-73.7719938879,-101.08,0.01,1.0,100.0,200.0,103.64,1.0,100,1.0,-73.7719938879,200,0.01,3.50449e-18
3806.89700467,1.02431,7.04832e-05,0.7,0.306305,-65.7453,-74.5604920843,3806.89700467,1,22.758,-74.5604920843,-87.617,0.005,1.68503,154.981170183,155.892772205,104.56,0.0144393,100,1.28293,-74.5604920843,200,0.00822518,7.29847e-06
4957.27366669,1.0,0.01,0.7,,-79.5428,-79.5427873535,4957.27366669,2,70.055,-79.5427873535,-106.851,0.01,1.0,100.0,200.0,111.06,1.0,100,1.0,-79.5427873535,200,0.01,3.50449e-18
154.681934213,1.00207,0.00215835,0.7,0.044173,-72.0727,-66.2983073066,154.681934213,1,45.858,-66.2983073066,-91.7577,0.005,1.65631,191.612859127,192.447223373,95.44,0.432561,100,1.03925,-66.2983073066,200,0.00826448,1.09978e-06
3797.96731498,1.0,0.01,0.7,,-75.7362,-75.7362457311,3797.96731498,2,61.3187,-75.7362457311,-103.044,0.01,1.0,100.0,200.0,106.06,1.0,100,1.0,-75.7362457311,200,0.01,3.50449e-18
7206.28809344,1.04166,0.00104383,0.7,0.483315,-74.9633,-85.2587706269,7206.28809344,1,55.5071,-85.2587706269,-97.1221,0.005,5.58189,138.580503093,151.875420488,118.09,0.217462,100,1.31687,-85.2587706269,200,0.0267933,1.11358e-05
8273.53491024,1.0,0.01,0.7,,-89.9343,-89.9342643349,8273.53491024,2,90.503,-89.9342643349,-117.243,0.01,1.0,100.0,200.0,122.76,1.0,100,1.0,-89.9342643349,200,0.01,3.50449e-18
201.886030608,0.995519,0.00120623,0.7,0.13513,-75.421,-66.671590337,201.886030608,1,51.4975,-66.671590337,-96.0193,0.005,2.24236,176.107845545,175.765353079,95.85,0.240166,100,1.13788,-66.671590337,200,0.0112622,3.40874e-06
1388.63642006,1.0,0.01,0.7,,-66.3082,-66.308201092,1388.63642006,2,37.0776,-66.308201092,-93.6165,0.01,1.0,100.0,200.0,95.0,1.0,100,1.0,-66.308201092,200,0.01,3.50449e-18
8232.20002099,0.914984,1.63253e-10,0.7,0.685217,-67.8757,-90.9494337295,8232.20002099,1,32.3921,-90.9494337295,-92.6048,0.005,3.3109,110.230851272,121.94698351,125.0,2.98748e-08,100,1.64006,-90.9494337295,200,0.0180927,2.04617e-05
6115.33762112,1.0,0.01,0.7,,-80.9413,-80.9413302323,6115.33762112,2,77.8086,-80.9413302323,-108.25,0.01,1.0,100.0,200.0,111.87,1.0,100,1.0,-80.9413302323,200,0.01,3.50449e-18
9349.04511779,0.940239,0.00126013,0.7,0.270658,-82.8311,-93.2875780477,9349.04511779,1,80.1423,-93.2875780477,-104.539,0.005,3.56909,153.300509741,158.24757102,126.67,0.236964,100,1.26384,-93.2875780477,200,0.0189797,7.65394e-06
6041.23183729,1.0,0.01,0.7,,-84.5035,-84.5035289852,6041.23183729,2,77.3358,-84.5035289852,-111.812,0.01,1.0,100.0,200.0,116.98,1.0,100,1.0,-84.5035289852,200,0.01,3.50449e-18
4890.20672977,0.98279,0.00398294,0.7,0.0592355,-80.1622,-79.9857899272,4890.20672977,1,63.7894,-79.9857899272,-100.294,0.005,2.4732,188.49757118,184.007086874,111.82,0.782879,100,1.08691,-79.9857899272,200,0.0125825,1.53321e-06
11415.2670786,1.0,0.01,0.7,,-99.7507,-99.750758546,11415.2670786,2,106.307,-99.750758546,-127.059,0.01,1.0,100.0,200.0,133.99,1.0,100,1.0,-99.750758546,200,0.01,3.50449e-18
2560.77829586,0.982263,0.00200294,0.7,0.0471069,-85.2714,-73.233493733,2560.77829586,1,80.0649,-73.233493733,-105.157,0.005,2.17497,190.734254991,188.588226725,104.22,0.393483,100,1.06051,-73.233493733,200,0.0110712,1.22059e-06
6165.4363689,1.0,0.01,0.7,,-79.9721,-79.97212367,6165.4363689,2,78.1267,-79.97212367,-107.28,0.01,1.0,100.0,200.0,110.36,1.0,100,1.0,-79.97212367,200,0.01,3.50449e-18
3753.18606019,1.01221,0.00275432,0.7,0.057532,-76.6356,-76.5970882936,3753.18606019,1,63.713,-76.5970882936,-96.5961,0.005,2.45111,189.416913679,187.175335524,108.69,0.55759,100,1.06852,-76.5970882936,200,0.0121077,1.40381e-06
4930.98284715,1.0,0.01,0.7,,-78.9969,-78.9969147894,4930.98284715,2,69.869,-78.9969147894,-106.305,0.01,1.0,100.0,200.0,110.46,1.0,100,1.0,-78.9969147894,200,0.01,3.50449e-18
4909.57456303,1.01239,0.000710622,0.7,0.144998,-76.0033,-79.6893699658,4909.57456303,1,60.2116,-79.6893699658,-96.653,0.005,2.69698,175.321150453,174.88681809,111.2,0.143885,100,1.1436,-79.6893699658,200,0.0133199,3.53678e-06
10347.2190488,1.0,0.01,0.7,,-98.0816,-98.0816269223,10347.2190488,2,101.211,-98.0816269223,-125.39,0.01,1.0,100.0,200.0,132.65,1.0,100,1.0,-98.0816269223,200,0.01,3.50449e-18
3790.47988312,1.0491,4.6453e-05,0.7,0.607179,-77.5596,-75.5268781058,3790.47988312,1,67.5601,-75.5268781058,-101.803,0.005,2.90835,129.122646601,126.881798009,106.68,0.00974677,100,1.57627,-75.5268781058,200,0.0138612,1.37918e-05
5036.36867592,1.0,0.01,0.7,,-77.6667,-77.6666783573,5036.36867592,2,70.6116,-77.6666783573,-104.972,0.01,1.0,100.0,200.0,108.11,1.0,100,1.0,-77.6666783573,200,0.01,3.50449e-18
4938.93005816,1.05588,4.06399e-18,0.7,0.805175,-68.1282,-79.1013159263,4938.93005816,1,39.753,-79.1013159263,-94.5195,0.005,3.1093,116.373875625,107.07048596,110.37,8.58215e-16,100,1.86793,-79.1013159263,200,0.0147238,1.80552e-05
6119.46308096,1.0,0.01,0.7,,-81.1486,-81.1486377308,6119.46308096,2,77.8349,-81.1486377308,-108.457,0.01,1.0,100.0,200.0,112.1,1.0,100,1.0,-81.1486377308,200,0.01,3.50449e-18
4895.04296969,1.04311,1.64359e-05,0.7,0.303881,-75.9579,-80.5329716952,4895.04296969,1,61.4703,-80.5329716952,-98.1348,0.005,2.28389,156.508306172,151.633503008,112.21,0.00342888,100,1.31897,-80.5329716952,200,0.0109475,6.98209e-06
4992.67401512,1.0,0.01,0.7,,-79.3672,-79.3672405802,4992.67401512,2,70.3047,-79.3672405802,-106.674,0.01,1.0,100.0,200.0,110.84,1.0,100,1.0,-79.3672405802,200,0.01,3.50449e-18
6061.24981215,0.973976,2.55738e-06,0.7,0.458355,-73.7567,-82.5709825309,6061.24981215,1,50.4406,-82.5709825309,-97.4286,0.005,2.53433,135.065746351,133.082819013,114.02,0.000498165,100,1.50282,-82.5709825309,200,0.0130102,1.20794e-05
7154.03851624,1.0,0.01,0.7,,-86.7383,-86.738321328,7154.03851624,2,84.1576,-86.738321328,-114.047,0.01,1.0,100.0,200.0,119.81,1.0,100,1.0,-86.738321328,200,0.01,3.50449e-18
3770.47472981,1.01146,0.000101964,0.7,0.481999,-73.4064,-75.5680303647,3770.47472981,1,49.3222,-75.5680303647,-97.049,0.005,2.4913,136.167422088,133.413161253,106.7,0.0206266,100,1.4991,-75.5680303647,200,0.0123153,1.17784e-05
7224.16650099,1.0,0.01,0.7,,-84.9669,-84.9668682341,7224.16650099,2,84.5691,-84.9668682341,-112.275,0.01,1.0,100.0,200.0,116.99,1.0,100,1.0,-84.9668682341,200,0.01,3.50449e-18
4939.02852026,1.00045,0.000590746,0.7,0.398665,-75.5615,-78.8074640954,4939.02852026,1,59.4446,-78.8074640954,-97.9185,0.005,3.04743,143.233877041,149.198671076,109.53,0.118202,100,1.34049,-78.8074640954,200,0.0152303,9.95773e-06
3792.28703727,1.0,0.01,0.7,,-74.9911,-74.9911237933,3792.28703727,2,61.2729,-74.9911237933,-102.299,0.01,1.0,100.0,200.0,105.8,1.0,100,1.0,-74.9911237933,200,0.01,3.50449e-18
6085.25642153,1.0177,0.00289593,0.7,0.0868924,-76.9075,-82.7600445107,6085.25642153,1,62.3399,-82.7600445107,-97.0984,0.005,2.04326,184.590992911,182.926345536,114.15,0.58944,100,1.09334,-82.7600445107,200,0.0100386,2.0974e-06
3779.19528266,1.0,0.01,0.7,,-74.7141,-74.7141285992,3779.19528266,2,61.167,-74.7141285992,-102.022,0.01,1.0,100.0,200.0,105.16,1.0,100,1.0,-74.7141285992,200,0.01,3.50449e-18
8247.34632821,0.999611,1.37141e-05,0.7,0.242913,-77.635,-90.0017746331,8247.34632821,1,66.7188,-90.0017746331,-99.1039,0.005,2.41598,161.045345295,161.795998289,122.64,0.00274176,100,1.23612,-90.0017746331,200,0.0120846,6.07755e-06
9417.67808677,1.0,0.01,0.7,,-91.7629,-91.7628753516,9417.67808677,2,96.5583,-91.7628753516,-119.071,0.01,1.0,100.0,200.0,124.5,1.0,100,1.0,-91.7628753516,200,0.01,3.50449e-18
2614.82586412,1.04875,2.41986e-05,0.7,0.389997,-75.0868,-73.4207097813,2614.82586412,1,58.8681,-73.4207097813,-98.0549,0.005,2.44984,147.84029448,141.364816463,103.91,0.00507565,100,1.41478,-73.4207097813,200,0.0116798,8.8646e-06
4997.83542425,1.0,0.01,0.7,,-78.0426,-78.0426169366,4997.83542425,2,70.341,-78.0426169366,-105.349,0.01,1.0,100.0,200.0,108.94,1.0,100,1.0,-78.0426169366,200,0.01,3.50449e-18
8341.76775879,1.05003,0.000240542,0.7,0.404843,-79.4375,-87.8664992398,8341.76775879,1,74.1617,-87.8664992398,-100.82,0.005,5.93401,146.48255196,163.107275607,120.31,0.050515,100,1.22619,-87.8664992398,200,0.0282565,9.17966e-06
6074.47345613,1.0,0.01,0.7,,-82.1998,-82.1997873583,6074.47345613,2,77.5482,-82.1997873583,-109.508,0.01,1.0,100.0,200.0,113.98,1.0,100,1.0,-82.1997873583,200,0.01,3.50449e-18
2559.3510487,0.963206,2.40142e-05,0.7,0.225794,-73.3214,-72.6107645746,2559.3510487,1,55.3754,-72.6107645746,-94.4188,0.005,1.58364,161.01026637,167.545203268,103.59,0.00462612,100,1.19371,-72.6107645746,200,0.00822065,6.08434e-06
10326.3963655,1.0,0.01,0.7,,-97.6077,-97.6077252631,10326.3963655,2,101.11,-97.6077252631,-124.916,0.01,1.0,100.0,200.0,132.53,1.0,100,1.0,-97.6077252631,200,0.01,3.50449e-18
3765.34227987,0.943094,0.000153249,0.7,0.557631,-79.2599,-75.3460465704,3765.34227987,1,66.4389,-75.3460465704,-102.759,0.005,3.72788,123.166208535,135.046698655,106.66,0.0289057,100,1.48097,-75.3460465704,200,0.0197641,1.56739e-05
3795.30685146,1.0,0.01,0.7,,-74.9131,-74.9131386802,3795.30685146,2,61.2973,-74.9131386802,-102.221,0.01,1.0,100.0,200.0,104.96,1.0,100,1.0,-74.9131386802,200,0.01,3.50449e-18
4958.70933421,1.03789,0.00359665,0.7,0.0945077,-75.3231,-79.7857648441,4958.70933421,1,56.8098,-79.7857648441,-95.4584,0.005,2.93818,183.94274624,183.938173362,111.32,0.746584,100,1.08732,-79.7857648441,200,0.0141546,2.19334e-06
2568.79983395,1.0,0.01,0.7,,-72.9517,-72.9517069876,2568.79983395,2,50.4293,-72.9517069876,-100.258,0.01,1.0,100.0,200.0,103.43,1.0,100,1.0,-72.9517069876,200,0.01,3.50449e-18
6098.64689955,0.935666,2.59777e-06,0.7,0.460686,-69.7589,-83.7632147393,6098.64689955,1,36.1207,-83.7632147393,-93.1778,0.005,2.26691,131.269408839,135.974397559,115.82,0.000486129,100,1.47087,-83.7632147393,200,0.0121139,1.31554e-05
4924.65003112,1.0,0.01,0.7,,-80.1369,-80.1368765482,4924.65003112,2,69.8241,-80.1368765482,-107.445,0.01,1.0,100.0,200.0,112.39,1.0,100,1.0,-80.1368765482,200,0.01,3.50449e-18
2593.61715561,0.965469,1.76674e-05,0.7,0.214094,-71.5703,-72.9489581384,2593.61715561,1,43.3077,-72.9489581384,-92.7474,0.005,1.67345,162.79567375,166.287429429,103.4,0.00341146,100,1.20274,-72.9489581384,200,0.0086665,5.74205e-06
4918.08404702,1.0,0.01,0.7,,-81.2203,-81.2202838589,4918.08404702,2,69.7775,-81.2202838589,-108.529,0.01,1.0,100.0,200.0,113.39,1.0,100,1.0,-81.2202838589,200,0.01,3.50449e-18
4894.9758776,0.978473,0.00359716,0.7,0.169831,-78.4969,-79.8069558299,4894.9758776,1,60.8657,-79.8069558299,-98.8376,0.005,5.55194,169.995943946,180.242237205,111.47,0.703946,100,1.10962,-79.8069558299,200,0.0283704,4.43465e-06
7187.26410017,1.0,0.01,0.7,,-87.1183,-87.1183314776,7187.26410017,2,84.3528,-87.1183314776,-114.426,0.01,1.0,100.0,200.0,119.75,1.0,100,1.0,-87.1183314776,200,0.01,3.50449e-18
7209.51664968,1.01927,0.000186774,0.7,0.30834,-81.4289,-85.1059204525,7209.51664968,1,79.1378,-85.1059204525,-103.137,0.005,3.3741,154.40387889,158.248869625,117.28,0.0380748,100,1.26383,-85.1059204525,200,0.0165515,7.41971e-06
9391.88859199,1.0,0.01,0.7,,-92.476,-92.4760161008,9391.88859199,2,96.426,-92.4760161008,-119.784,0.01,1.0,100.0,200.0,125.7,1.0,100,1.0,-92.4760161008,200,0.01,3.50449e-18
1373.87352392,0.982738,1.26851e-08,0.7,0.372882,-74.1026,-68.7554088795,1373.87352392,1,60.3376,-68.7554088795,-96.5938,0.005,2.83205,144.491422178,147.422580856,98.69,2.49323e-06,100,1.35664,-68.7554088795,200,0.014409,9.65241e-06
3814.33483666,1.0,0.01,0.7,,-76.1276,-76.1276189773,3814.33483666,2,61.4507,-76.1276189773,-103.436,0.01,1.0,100.0,200.0,106.8,1.0,100,1.0,-76.1276189773,200,0.01,3.50449e-18
8245.78701845,0.956997,0.00403478,0.7,0.0543199,-81.7061,-90.8648254411,8245.78701845,1,71.102,-90.8648254411,-101.79,0.005,2.13432,188.854804738,184.882050914,124.16,0.772254,100,1.08177,-90.8648254411,200,0.0111511,1.48278e-06
7249.01392951,1.0,0.01,0.7,,-84.6327,-84.6327048689,7249.01392951,2,84.7144,-84.6327048689,-111.941,0.01,1.0,100.0,200.0,116.12,1.0,100,1.0,-84.6327048689,200,0.01,3.50449e-18
2585.43789926,1.44085,0.00213764,0.7,32.9866,-68.8144,-72.4545872803,2585.43789926,1,89.8601,-72.4545872803,-93.552,0.005,81.7179,11.8978829968,121.863950388,103.22,0.616003,100,1.64117,-72.4545872803,200,0.283576,0.000397229
6067.22468087,1.0,0.01,0.7,,-82.5536,-82.5536419588,6067.22468087,2,77.502,-82.5536419588,-109.862,0.01,1.0,100.0,200.0,114.63,1.0,100,1.0,-82.5536419588,200,0.01,3.50449e-18
7170.39205775,1.01395,0.00367905,0.7,0.0384661,-84.1541,-86.8291616619,7170.39205775,1,80.2378,-86.8291616619,-103.767,0.005,2.14705,192.821766638,193.860601497,119.44,0.746079,100,1.03167,-86.8291616619,200,0.0105875,9.35364e-07
3797.05158383,1.0,0.01,0.7,,-73.409,-73.4089646319,3797.05158383,2,61.3113,-73.4089646319,-100.717,0.01,1.0,100.0,200.0,103.33,1.0,100,1.0,-73.4089646319,200,0.01,3.50449e-18
6068.37912354,0.900453,3.75122e-07,0.7,0.617054,-65.4542,-81.8553738268,6068.37912354,1,25.5894,-81.8553738268,-89.6427,0.005,2.13694,113.815949742,127.459053632,113.97,6.75559e-05,100,1.56913,-81.8553738268,200,0.0118659,1.90257e-05
6054.16707918,1.0,0.01,0.7,,-84.5571,-84.5571024609,6054.16707918,2,77.4185,-84.5571024609,-111.865,0.01,1.0,100.0,200.0,117.02,1.0,100,1.0,-84.5571024609,200,0.01,3.50449e-18
7169.47268495,1.06052,5.61213e-05,0.7,0.799443,-74.3188,-86.3776031201,7169.47268495,1,55.9448,-86.3776031201,-98.5233,0.005,8.24416,117.147945174,127.288382659,118.95,0.0119036,100,1.57124,-86.3776031201,200,0.0388683,1.77699e-05
4946.97839651,1.0,0.01,0.7,,-80.1781,-80.1781012486,4946.97839651,2,69.9822,-80.1781012486,-107.486,0.01,1.0,100.0,200.0,112.03,1.0,100,1.0,-80.1781012486,200,0.01,3.50449e-18
3773.98914151,1.05794,2.13143e-13,0.7,0.933512,-67.3659,-74.8450398269,3773.98914151,1,32.3465,-74.8450398269,-93.9079,0.005,2.7657,109.29629376,105.856575115,105.19,4.50985e-11,100,1.88935,-74.8450398269,200,0.0130711,2.08515e-05
3748.14368878,1.0,0.01,0.7,,-75.2362,-75.2362025498,3748.14368878,2,60.9152,-75.2362025498,-102.544,0.01,1.0,100.0,200.0,106.19,1.0,100,1.0,-75.2362025498,200,0.01,3.50449e-18
2616.27711439,1.00209,0.000921616,0.7,0.0694788,-72.8499,-73.4940799123,2616.27711439,1,49.6537,-73.4940799123,-92.7851,0.005,2.10455,187.118300434,187.647942677,104.4,0.184709,100,1.06583,-73.4940799123,200,0.0105008,1.72972e-06
3794.3840141,1.0,0.01,0.7,,-74.6828,-74.6827626356,3794.3840141,2,61.2898,-74.6827626356,-101.991,0.01,1.0,100.0,200.0,104.93,1.0,100,1.0,-74.6827626356,200,0.01,3.50449e-18
3783.04823852,1.05903,1.55989e-05,0.7,0.359775,-68.0235,-75.6896122682,3783.04823852,1,32.7298,-75.6896122682,-90.6684,0.005,2.40011,151.609111128,145.427929414,106.2,0.00330394,100,1.37525,-75.6896122682,200,0.0113317,8.01964e-06
8317.7384599,1.0,0.01,0.7,,-89.9295,-89.9294755404,8317.7384599,2,90.7445,-89.9294755404,-117.238,0.01,1.0,100.0,200.0,122.52,1.0,100,1.0,-89.9294755404,200,0.01,3.50449e-18
6076.51719535,0.823999,2.60938e-12,0.7,0.867413,-71.632,-82.6153610301,6076.51719535,1,52.7283,-82.6153610301,-98.1679,0.005,3.18717,88.0612931708,105.905067306,114.67,4.30026e-10,100,1.88848,-82.6153610301,200,0.0193396,3.19383e-05
8252.96296735,1.0,0.01,0.7,,-91.6988,-91.6987889451,8252.96296735,2,90.3904,-91.6987889451,-119.007,0.01,1.0,100.0,200.0,125.45,1.0,100,1.0,-91.6987889451,200,0.01,3.50449e-18
8187.86539988,0.856856,2.40143e-05,0.7,0.58889,-81.1877,-91.5156345403,8187.86539988,1,83.6095,-91.5156345403,-106.415,0.005,3.76653,111.230340898,117.177740916,125.32,0.00411535,100,1.70681,-91.5156345403,200,0.0219788,2.0052e-05
4892.73960378,1.0,0.01,0.7,,-80.6988,-80.69880669,4892.73960378,2,69.5975,-80.69880669,-108.007,0.01,1.0,100.0,200.0,112.46,1.0,100,1.0,-80.69880669,200,0.01,3.50449e-18
7176.22964853,1.15703,1.58794e-06,0.7,1.07979,-72.9834,-86.2785087156,7176.22964853,1,49.9278,-86.2785087156,-100.323,0.005,4.40584,110.954267076,99.7700151464,118.79,0.000367459,100,2.00461,-86.2785087156,200,0.0190394,2.01645e-05
4973.67998026,1.0,0.01,0.7,,-77.4391,-77.4391125661,4973.67998026,2,70.1708,-77.4391125661,-104.747,0.01,1.0,100.0,200.0,107.82,1.0,100,1.0,-77.4391125661,200,0.01,3.50449e-18
4978.30565525,0.993934,0.003862,0.7,0.0102013,-77.2493,-77.4808856297,4978.30565525,1,69.62,-77.4808856297,-96.6691,0.005,1.31216,197.96602971,197.740341528,107.86,0.767715,100,1.01143,-77.4808856297,200,0.00660084,2.58155e-07
1398.69250184,1.0,0.01,0.7,,-70.0487,-70.0487414624,1398.69250184,2,37.2116,-70.0487414624,-97.3571,0.01,1.0,100.0,200.0,101.28,1.0,100,1.0,-70.0487414624,200,0.01,3.50449e-18
3791.39313216,1.01392,0.00429272,0.7,0.0283724,-71.6574,-74.0576460102,3791.39313216,1,48.1536,-74.0576460102,-91.1611,0.005,1.68056,194.654666584,196.046999259,104.04,0.870495,100,1.02016,-74.0576460102,200,0.00828742,6.89967e-07
3806.12391812,1.0,0.01,0.7,,-74.3643,-74.3642938708,3806.12391812,2,61.3845,-74.3642938708,-101.673,0.01,1.0,100.0,200.0,103.96,1.0,100,1.0,-74.3642938708,200,0.01,3.50449e-18
6109.50181336,1.01239,0.000155501,0.7,0.115024,-76.3669,-82.2304115511,6109.50181336,1,67.1463,-82.2304115511,-96.8206,0.005,1.69829,179.910389969,178.255528034,113.82,0.0314856,100,1.12198,-82.2304115511,200,0.00838755,2.80564e-06
7185.830568,1.0,0.01,0.7,,-87.028,-87.0280235907,7185.830568,2,84.3444,-87.0280235907,-114.336,0.01,1.0,100.0,200.0,119.56,1.0,100,1.0,-87.0280235907,200,0.01,3.50449e-18
8315.77177066,1.05559,0.000810569,0.7,0.372909,-83.2775,-88.6313028222,8315.77177066,1,77.9798,-88.6313028222,-104.389,0.005,5.77407,150.038008748,167.327503891,121.39,0.171125,100,1.19526,-88.6313028222,200,0.02735,8.36672e-06
4949.07811671,1.0,0.01,0.7,,-78.2439,-78.2439032272,4949.07811671,2,69.9971,-78.2439032272,-105.552,0.01,1.0,100.0,200.0,108.72,1.0,100,1.0,-78.2439032272,200,0.01,3.50449e-18
7250.02998613,1.00793,1.75325e-08,0.7,1.12871,-67.1313,-84.4422629242,7250.02998613,1,29.2822,-84.4422629242,-94.9957,0.005,3.35073,94.9913335262,96.0482358942,116.41,3.53431e-06,100,2.08229,-84.4422629242,200,0.0166218,2.77753e-05
7197.09152937,1.0,0.01,0.7,,-86.5234,-86.5234306635,7197.09152937,2,84.4104,-86.5234306635,-113.832,0.01,1.0,100.0,200.0,118.88,1.0,100,1.0,-86.5234306635,200,0.01,3.50449e-18
8350.55110123,1.32935,0.00234208,0.7,6.17321,-78.5189,-87.6606291427,8350.55110123,1,85.102,-87.6606291427,-101.178,0.005,34.6558,44.6849599603,145.248994018,119.5,0.622691,100,1.37695,-87.6606291427,200,0.130348,8.73312e-05
4967.19881855,1.0,0.01,0.7,,-79.4289,-79.4288616039,4967.19881855,2,70.1251,-79.4288616039,-106.737,0.01,1.0,100.0,200.0,110.59,1.0,100,1.0,-79.4288616039,200,0.01,3.50449e-18
4989.59424842,1.00737,0.000492459,0.7,0.09189,-76.8884,-77.0468613984,4989.59424842,1,65.9607,-77.0468613984,-96.9755,0.005,2.48045,183.46998664,184.814333221,107.9,0.0992181,100,1.08217,-77.0468613984,200,0.0123115,2.26374e-06
3744.94462643,1.0,0.01,0.7,,-76.1246,-76.1246404099,3744.94462643,2,60.8892,-76.1246404099,-103.433,0.01,1.0,100.0,200.0,107.05,1.0,100,1.0,-76.1246404099,200,0.01,3.50449e-18
1369.89611011,0.988819,0.00275272,0.7,0.0377829,-71.7732,-69.4226459412,1369.89611011,1,45.3932,-69.4226459412,-91.5328,0.005,1.75267,192.594942149,190.999015475,99.33,0.544388,100,1.04713,-69.4226459412,200,0.00886244,9.66054e-07
3774.19062566,1.0,0.01,0.7,,-74.3602,-74.3601560403,3774.19062566,2,61.1265,-74.3601560403,-101.668,0.01,1.0,100.0,200.0,105.13,1.0,100,1.0,-74.3601560403,200,0.01,3.50449e-18
6095.77248357,1.02477,4.00125e-05,0.7,0.401168,-67.5812,-82.5118669625,6095.77248357,1,40.0633,-82.5118669625,-89.9235,0.005,1.99806,144.916739008,149.390868513,114.19,0.00820069,100,1.33877,-82.5118669625,200,0.00974888,9.55031e-06
4951.58907514,1.0,0.01,0.7,,-79.0984,-79.0984241076,4951.58907514,2,70.0148,-79.0984241076,-106.407,0.01,1.0,100.0,200.0,110.14,1.0,100,1.0,-79.0984241076,200,0.01,3.50449e-18
6066.84271129,1.0248,4.46053e-05,0.7,0.640494,-73.5936,-83.2623112433,6066.84271129,1,50.236,-83.2623112433,-97.9605,0.005,2.79126,124.469134634,125.600856144,115.46,0.00914226,100,1.59235,-83.2623112433,200,0.0136186,1.52468e-05
6088.84111248,1.0,0.01,0.7,,-81.8865,-81.8865370288,6088.84111248,2,77.6399,-81.8865370288,-109.195,0.01,1.0,100.0,200.0,113.34,1.0,100,1.0,-81.8865370288,200,0.01,3.50449e-18
7242.36371755,1.37773,0.000749606,0.7,13.0309,-74.3468,-84.6449355903,7242.36371755,1,84.2505,-84.6449355903,-99.6395,0.005,50.5304,25.5402825782,116.573976829,116.65,0.206551,100,1.71565,-84.6449355903,200,0.183383,0.000171627
4980.89012343,1.0,0.01,0.7,,-77.2002,-77.2001996709,4980.89012343,2,70.2217,-77.2001996709,-104.508,0.01,1.0,100.0,200.0,107.68,1.0,100,1.0,-77.2001996709,200,0.01,3.50449e-18
4965.04925774,0.991843,5.82114e-05,0.7,0.273365,-74.4683,-80.0451179531,4965.04925774,1,62.0497,-80.0451179531,-95.4143,0.005,2.6382,156.67962976,169.974330428,111.58,0.0115473,100,1.17665,-80.0451179531,200,0.0132995,6.94699e-06
3766.0428329,1.0,0.01,0.7,,-74.68,-74.6799956739,3766.0428329,2,61.0605,-74.6799956739,-101.988,0.01,1.0,100.0,200.0,105.06,1.0,100,1.0,-74.6799956739,200,0.01,3.50449e-18
3760.56549459,1.07599,0.00387018,0.7,0.0759844,-73.7037,-74.8405157021,3760.56549459,1,56.0416,-74.8405157021,-93.4459,0.005,1.97467,187.7399624,191.339656877,106.01,0.832852,100,1.04526,-74.8405157021,200,0.00917611,1.64078e-06
1369.00265789,1.0,0.01,0.7,,-67.8939,-67.8938881649,1369.00265789,2,36.8146,-67.8938881649,-95.2019,0.01,1.0,100.0,200.0,96.91,1.0,100,1.0,-67.8938881649,200,0.01,3.50449e-18
3790.54943432,0.957958,0.00128422,0.7,0.0589681,-70.8388,-75.9070424716,3790.54943432,1,46.7762,-75.9070424716,-90.6006,0.005,1.44502,187.981230611,190.954711184,106.21,0.246046,100,1.04737,-75.9070424716,200,0.00754221,1.60644e-06
9343.30357432,1.0,0.01,0.7,,-93.4724,-93.4724445795,9343.30357432,2,96.1762,-93.4724445795,-120.781,0.01,1.0,100.0,200.0,126.94,1.0,100,1.0,-93.4724445795,200,0.01,3.50449e-18
