VarNormIw,AvgNormIw,VarRet,IterType,AvgEpLen,MaxNormIw,MinVanillaIw,MaxVanillaIw,Delta,AvgVanillaIw,VarJ,J,VarVanillaIw,ESSClassic,AvgDiscRet,ESSRenyi,VanillaAvgRet,AvgRet,BatchSize,Bound,VarDiscRet,eRenyi2,EpsThisIter,MinNormIw
3.09647e-07,0.01,9.84208949529,1,16.91,0.010986,0.799232,1.08846,0.4,0.990764,3.08955,-107.779,0.00303953,99.6944063346,-107.815992639,99.7535357735,-107.815992639,-107.815992639,100,-121.944,9.84208949529,1.00247,100,0.00806683
9.53109e-07,0.01,11.5569101639,1,16.65,0.0114433,0.681454,1.13018,0.4,0.987634,3.2089,-108.045,0.00929682,99.0652263485,-108.143677731,99.3278685652,-108.143677731,-108.143677731,100,-123.239,11.5569101639,1.00677,100,0.00689986
1.62642e-06,0.01,16.7461464067,1,17.11,0.0126283,0.513392,1.25572,0.4,0.994368,3.47937,-107.426,0.0160816,98.4153613482,-107.656167556,98.7440590708,-107.656167556,-107.656167556,100,-123.824,16.7461464067,1.01272,100,0.005163
2.04116e-07,0.01,7.53878780728,1,15.81,0.012951,0.924571,1.2957,0.4,1.00046,2.71616,-107.79,0.00204304,99.7983303802,-107.808178568,99.8647495009,-107.808178568,-107.808178568,100,-121.863,7.53878780728,1.00135,100,0.00924145
4.93473e-07,0.01,7.16039917234,1,16.66,0.0120272,0.785964,1.20469,0.4,1.00164,2.649,-107.794,0.0049509,99.5138318693,-107.863918141,99.4917488203,-107.863918141,-107.863918141,100,-121.813,7.16039917234,1.00511,100,0.0078468
1.59933e-06,0.01,9.61733714932,1,16.41,0.0126186,0.520764,1.25927,0.4,0.997943,3.06731,-107.475,0.0159276,98.4413414233,-107.638481076,98.8766852638,-107.638481076,-107.638481076,100,-121.81,9.61733714932,1.01136,100,0.00521837
5.03408e-08,0.01,7.26225018565,1,16.03,0.0107031,0.930325,1.0764,0.4,1.0057,2.67567,-107.404,0.000509162,99.9502078466,-107.41484618,99.9285493566,-107.41484618,-107.41484618,100,-121.456,7.26225018565,1.00072,100,0.00925053
1.07388e-07,0.01,7.39651674397,1,15.7,0.0108075,0.901682,1.08475,0.4,1.0037,2.68391,-107.855,0.00108184,99.8937961485,-107.875314052,99.8702542745,-107.875314052,-107.875314052,100,-122.049,7.39651674397,1.0013,100,0.00898358
1.39965e-07,0.01,7.07885206112,1,16.15,0.0110045,0.848277,1.10036,0.4,0.999923,2.64768,-107.453,0.00139943,99.8616480771,-107.468380693,99.8941946126,-107.468380693,-107.468380693,100,-121.602,7.07885206112,1.00106,100,0.00848343
1.6213e-07,0.01,7.12576073753,1,16.19,0.0110411,0.888522,1.10121,0.4,0.997371,2.64966,-107.348,0.00161278,99.8397445491,-107.373610991,99.8198779235,-107.373610991,-107.373610991,100,-121.346,7.12576073753,1.0018,100,0.00890864
4.13211e-07,0.01,10.8264436189,1,16.77,0.0117513,0.879234,1.17853,0.4,1.00289,3.18545,-107.601,0.00415607,99.5925733683,-107.648131348,99.6727837572,-107.648131348,-107.648131348,100,-122.066,10.8264436189,1.00328,100,0.00876697
3.79727e-07,0.01,6.05078248176,1,15.83,0.0119387,0.831992,1.19988,0.4,1.00503,2.43376,-107.547,0.00383558,99.6254922417,-107.600193054,99.6376223302,-107.600193054,-107.600193054,100,-121.414,6.05078248176,1.00364,100,0.00827826
7.09257e-07,0.01,6.95629345565,1,16.31,0.0119409,0.690269,1.19834,0.4,1.00356,2.58105,-107.405,0.00714317,99.3027110198,-107.486307939,99.4362015659,-107.486307939,-107.486307939,100,-121.641,6.95629345565,1.00567,100,0.0068782
9.80737e-08,0.01,6.75291133372,1,16.81,0.0110379,0.935687,1.10757,0.4,1.00343,2.56533,-107.245,0.000987479,99.9029916439,-107.267676522,99.8583656746,-107.267676522,-107.267676522,100,-121.322,6.75291133372,1.00142,100,0.00932487
9.89301e-07,0.01,13.9801250496,1,16.64,0.0121306,0.589843,1.21577,0.4,1.00223,3.39608,-108.001,0.00993718,99.0301007037,-108.15859311,99.0782656844,-108.15859311,-108.15859311,100,-123.682,13.9801250496,1.0093,100,0.00588531
9.18318e-07,0.01,7.61019833951,1,15.92,0.0122776,0.670579,1.21398,0.4,0.988772,2.67184,-107.42,0.00897812,99.0990907614,-107.517025644,99.2990266725,-107.517025644,-107.517025644,100,-121.524,7.61019833951,1.00706,100,0.00678194
2.12705e-07,0.01,8.59957554871,1,15.97,0.0112066,0.898874,1.12289,0.4,1.002,2.89582,-107.719,0.00213555,99.7898943538,-107.755021108,99.7484352712,-107.755021108,-107.755021108,100,-121.834,8.59957554871,1.00252,100,0.00897083
1.87818e-07,0.01,9.87153981087,1,15.72,0.0108383,0.850193,1.07667,0.4,0.993401,3.11657,-107.606,0.00185347,99.8144047362,-107.637393233,99.7915568758,-107.637393233,-107.637393233,100,-122.315,9.87153981087,1.00209,100,0.0085584
3.68661e-07,0.01,8.13814902933,1,16.3,0.0117126,0.773742,1.17411,0.4,1.00243,2.75246,-107.568,0.00370457,99.6363726868,-107.629127924,99.6240142979,-107.629127924,-107.629127924,100,-122.052,8.13814902933,1.00377,100,0.00771864
2.47936e-07,0.01,8.19011541527,1,16.8,0.0106292,0.841576,1.06031,0.4,0.997537,2.80432,-107.652,0.00246716,99.7551487931,-107.690157718,99.7363977819,-107.690157718,-107.690157718,100,-121.847,8.19011541527,1.00264,100,0.00843654
2.65052e-07,0.01,6.55222356947,1,16.08,0.0107485,0.834061,1.08196,0.4,1.00661,2.51122,-107.423,0.0026857,99.7382762379,-107.46493058,99.7035259305,-107.46493058,-107.46493058,100,-121.416,6.55222356947,1.00297,100,0.0082858
4.98298e-07,0.01,7.58441489504,1,16.49,0.0118666,0.641687,1.18136,0.4,0.995526,2.69936,-107.588,0.00493849,99.5091202074,-107.644087612,99.5885207499,-107.644087612,-107.644087612,100,-121.666,7.58441489504,1.00413,100,0.00644571
7.31176e-07,0.01,6.10108012666,1,16.96,0.0127574,0.711518,1.25605,0.4,0.984559,2.40149,-107.181,0.00708771,99.2813255502,-107.239290981,99.5793469265,-107.239290981,-107.239290981,100,-121.129,6.10108012666,1.00422,100,0.00722677
2.71218e-07,0.01,6.45379227454,1,16.42,0.011736,0.828262,1.17701,0.4,1.00291,2.50908,-107.427,0.00272797,99.7322336976,-107.452326349,99.8175736402,-107.452326349,-107.452326349,100,-121.449,6.45379227454,1.00183,100,0.00825862
6.35343e-07,0.01,5.08851395879,1,16.34,0.0142407,0.87268,1.44189,0.4,1.01251,2.20429,-107.361,0.00651341,99.374931162,-107.417884732,99.5772192192,-107.417884732,-107.417884732,100,-121.32,5.08851395879,1.00425,100,0.00861896
2.24153e-07,0.01,7.42189284614,1,17.65,0.0112588,0.818823,1.12619,0.4,1.00028,2.68218,-107.593,0.00224277,99.7785937157,-107.626170791,99.7658028377,-107.626170791,-107.626170791,100,-121.766,7.42189284614,1.00235,100,0.00818596
5.52116e-07,0.01,7.79346517987,1,15.91,0.0126317,0.804223,1.26785,0.4,1.0037,2.7044,-107.303,0.00556214,99.4563740668,-107.37065226,99.5293462151,-107.37065226,-107.37065226,100,-121.35,7.79346517987,1.00473,100,0.00801255
2.30404e-07,0.01,7.42749739261,1,16.36,0.011798,0.870305,1.17016,0.4,0.991823,2.69586,-107.519,0.00226652,99.7724779197,-107.548323936,99.7925778166,-107.548323936,-107.548323936,100,-121.692,7.42749739261,1.00208,100,0.0087748
2.88479e-07,0.01,8.41316690403,1,16.18,0.0111143,0.83085,1.10035,0.4,0.990033,2.83841,-107.573,0.00282758,99.7152106324,-107.617137819,99.6804941741,-107.617137819,-107.617137819,100,-121.686,8.41316690403,1.00321,100,0.00839214
1.87122e-07,0.01,7.30818306202,1,16.49,0.0107766,0.839304,1.08019,0.4,1.00235,2.66565,-107.869,0.00188001,99.8151022859,-107.89185736,99.8352029258,-107.89185736,-107.89185736,100,-121.936,7.30818306202,1.00165,100,0.0083734
5.22528e-07,0.01,7.38136699122,1,16.34,0.0114617,0.748833,1.15161,0.4,1.00475,2.6487,-107.435,0.00527505,99.4853720725,-107.514705224,99.4018193196,-107.514705224,-107.514705224,100,-121.457,7.38136699122,1.00602,100,0.00745292
8.26014e-08,0.01,6.36667614946,1,16.25,0.0108508,0.933685,1.08349,0.4,0.998533,2.49079,-107.152,0.000823593,99.9182880163,-107.169711226,99.9067937651,-107.169711226,-107.169711226,100,-121.254,6.36667614946,1.00093,100,0.00935057
2.76113e-07,0.01,8.17153765112,1,16.79,0.0119853,0.884211,1.19516,0.4,0.997183,2.81947,-107.828,0.0027456,99.7273777727,-107.871598388,99.6771184992,-107.871598388,-107.871598388,100,-121.929,8.17153765112,1.00324,100,0.00886709
7.96603e-07,0.01,7.8012069622,1,16.57,0.012938,0.837571,1.31539,0.4,1.01669,2.7345,-107.381,0.00823413,99.217522108,-107.487083663,99.2814217186,-107.487083663,-107.487083663,100,-121.557,7.8012069622,1.00724,100,0.00823823
1.86091e-07,0.01,6.80151413113,1,16.41,0.0110066,0.861115,1.10002,0.4,0.999411,2.56401,-107.685,0.00185872,99.8160979023,-107.70838459,99.8387437892,-107.70838459,-107.70838459,100,-121.759,6.80151413113,1.00162,100,0.00861622
3.37284e-07,0.01,9.04308343791,1,16.41,0.0123931,0.814347,1.24752,0.4,1.00662,3.01594,-107.346,0.00341767,99.6672046155,-107.400735085,99.6200035959,-107.400735085,-107.400735085,100,-121.386,9.04308343791,1.00381,100,0.00808988
2.80413e-07,0.01,8.58113746166,1,17.05,0.0113356,0.851751,1.13126,0.4,0.997968,2.92789,-107.47,0.00279274,99.7231684188,-107.502726811,99.7606180334,-107.502726811,-107.502726811,100,-121.626,8.58113746166,1.0024,100,0.00853485
3.10905e-07,0.01,6.52770814427,1,16.42,0.0115845,0.833588,1.15756,0.4,0.999237,2.53173,-107.3,0.00310431,99.6931688376,-107.340984541,99.7149983881,-107.340984541,-107.340984541,100,-121.325,6.52770814427,1.00286,100,0.00834225
4.23233e-07,0.01,7.24855988128,1,16.07,0.0107956,0.794834,1.07971,0.4,1.00014,2.58614,-107.681,0.00423349,99.5827468537,-107.732408386,99.6356104739,-107.732408386,-107.732408386,100,-122.155,7.24855988128,1.00366,100,0.00794725
4.09131e-07,0.01,6.78975825321,1,16.12,0.0112425,0.783948,1.11678,0.4,0.993359,2.54629,-107.203,0.00403715,99.5966096399,-107.234764447,99.5549074116,-107.234764447,-107.234764447,100,-121.277,6.78975825321,1.00447,100,0.00789189
3.25374e-07,0.01,8.27905311463,1,15.7,0.0110701,0.80788,1.09712,0.4,0.991069,2.8244,-107.273,0.00319588,99.6789578965,-107.323791933,99.6446526309,-107.323791933,-107.323791933,100,-121.382,8.27905311463,1.00357,100,0.0081516
6.94985e-07,0.01,6.90503946429,1,16.27,0.0124109,0.775188,1.24994,0.4,1.00713,2.46274,-106.984,0.0070493,99.3166919134,-107.077434981,99.3381018798,-107.077434981,-107.077434981,100,-121.134,6.90503946429,1.00666,100,0.007697
1.79511e-06,0.01,8.83825917864,1,17.64,0.0128227,0.523472,1.25473,0.4,0.978517,2.9665,-107.265,0.0171881,98.2538863572,-107.396190191,99.0174633701,-107.396190191,-107.396190191,100,-121.532,8.83825917864,1.00992,100,0.00534964
2.5804e-07,0.01,5.91250931795,1,16.81,0.0107267,0.799652,1.07046,0.4,0.997943,2.38392,-107.193,0.0025698,99.7451792674,-107.227477627,99.7463121926,-107.227477627,-107.227477627,100,-121.351,5.91250931795,1.00254,100,0.008013
4.3332e-07,0.01,8.70227970204,1,17.07,0.010876,0.753995,1.09202,0.4,1.00406,2.85313,-107.263,0.00436846,99.5728646025,-107.315848429,99.6279188312,-107.315848429,-107.315848429,100,-121.399,8.70227970204,1.00373,100,0.00750947
1.91351e-07,0.01,7.60176120502,1,17.62,0.0107833,0.857365,1.07776,0.4,0.999471,2.70488,-106.538,0.00191148,99.8108983463,-106.563965675,99.8136067212,-106.563965675,-106.563965675,100,-120.651,7.60176120502,1.00187,100,0.00857819
4.71759e-07,0.01,9.59055504314,1,17.14,0.0109588,0.752395,1.08749,0.4,0.992336,2.98101,-107.125,0.00464556,99.5351307302,-107.189590808,99.5755880386,-107.189590808,-107.189590808,100,-122.618,9.59055504314,1.00426,100,0.00758206
1.34261e-07,0.01,7.72567479706,1,17.21,0.0111933,0.888703,1.12043,0.4,1.00098,2.75826,-107.43,0.00134526,99.8672751173,-107.450310842,99.853028614,-107.450310842,-107.450310842,100,-121.413,7.72567479706,1.00147,100,0.00887829
4.24454e-07,0.01,6.09260458861,1,15.71,0.011491,0.78235,1.14685,0.4,0.998046,2.40282,-107.014,0.00422796,99.5815711469,-107.059829071,99.6731982654,-107.059829071,-107.059829071,100,-121.035,6.09260458861,1.00328,100,0.00783882
9.50241e-07,0.01,8.00034532227,1,16.68,0.0113575,0.633427,1.12469,0.4,0.990261,2.68006,-107.489,0.00931823,99.0680423555,-107.603435223,99.1853978651,-107.603435223,-107.603435223,100,-121.666,8.00034532227,1.00821,100,0.00639656
6.27499e-07,0.01,6.81701626534,1,17.2,0.0118617,0.535994,1.1817,0.4,0.996233,2.56867,-107.324,0.0062278,99.3826209989,-107.392194331,99.5217536199,-107.392194331,-107.392194331,100,-121.505,6.81701626534,1.00481,100,0.00538021
1.69897e-07,0.01,4.48885509314,1,16.45,0.0106315,0.829387,1.05393,0.4,0.991329,2.08448,-107.138,0.00166963,99.832101415,-107.163593315,99.8889131938,-107.163593315,-107.163593315,100,-121.113,4.48885509314,1.00111,100,0.00836641
4.50335e-07,0.01,5.29658538443,1,16.42,0.0109198,0.73974,1.08596,0.4,0.994483,2.24151,-107.299,0.00445381,99.5561628445,-107.35536149,99.6018825624,-107.35536149,-107.35536149,100,-121.284,5.29658538443,1.004,100,0.00743844
4.94562e-07,0.01,6.77057122903,1,16.56,0.0118926,0.810664,1.18105,0.4,0.993098,2.52603,-107.138,0.00487759,99.512790239,-107.206536768,99.5016382538,-107.206536768,-107.206536768,100,-121.302,6.77057122903,1.00501,100,0.00816298
6.05774e-07,0.01,6.66344076609,1,16.11,0.0115347,0.745258,1.15545,0.4,1.00171,2.46907,-107.183,0.0060785,99.4038652937,-107.269207831,99.3900890809,-107.269207831,-107.269207831,100,-121.245,6.66344076609,1.00614,100,0.00743984
3.9313e-07,0.01,5.59163743812,1,17.17,0.0110781,0.815822,1.10536,0.4,0.997784,2.36662,-106.889,0.0039139,99.6123679824,-106.931530695,99.69705606,-106.931530695,-106.931530695,100,-120.701,5.59163743812,1.00304,100,0.00817634
1.94323e-07,0.01,6.67605120914,1,16.55,0.0109678,0.851721,1.08901,0.4,0.992918,2.55015,-107.343,0.0019158,99.8079781303,-107.362856743,99.8600536834,-107.362856743,-107.362856743,100,-121.58,6.67605120914,1.0014,100,0.00857796
7.58852e-07,0.01,5.21642036588,1,17.01,0.0164173,0.867796,1.65604,0.4,1.00872,2.29248,-106.545,0.00772139,99.254346232,-106.609081407,99.5103137788,-106.609081407,-106.609081407,100,-120.43,5.21642036588,1.00492,100,0.00860297
7.72878e-07,0.01,6.48297311043,1,16.19,0.0115465,0.694291,1.14359,0.4,0.990422,2.38676,-107.261,0.00758144,99.2406555069,-107.355942488,99.330985386,-107.355942488,-107.355942488,100,-121.344,6.48297311043,1.00674,100,0.00701005
4.81039e-07,0.01,5.63862214684,1,16.4,0.0110306,0.679718,1.09714,0.4,0.994634,2.32546,-107.236,0.0047589,99.5260632956,-107.284517826,99.6636417673,-107.284517826,-107.284517826,100,-121.232,5.63862214684,1.00337,100,0.00683385
4.73725e-07,0.01,6.75801258175,1,16.77,0.0146633,0.907214,1.47336,0.4,1.00479,2.54068,-107.248,0.00478279,99.5331722608,-107.293976327,99.6653824055,-107.293976327,-107.293976327,100,-121.343,6.75801258175,1.00336,100,0.00902885
4.14556e-07,0.01,5.74128773949,1,16.61,0.0110603,0.781404,1.09967,0.4,0.994253,2.33563,-107.228,0.00409804,99.5912546793,-107.281771664,99.5976134874,-107.281771664,-107.281771664,100,-121.137,5.74128773949,1.00404,100,0.00785921
8.02103e-08,0.01,7.51371767894,1,17.08,0.0108622,0.93497,1.09354,0.4,1.00675,2.71108,-107.36,0.00081296,99.9206269292,-107.376770759,99.8794579944,-107.376770759,-107.376770759,100,-121.618,7.51371767894,1.00121,100,0.00928706
6.00981e-07,0.01,6.35905618909,1,16.37,0.0110194,0.630617,1.09807,0.4,0.996488,2.45378,-106.902,0.00596768,99.4085549207,-106.963843617,99.5548010763,-106.963843617,-106.963843617,100,-120.833,6.35905618909,1.00447,100,0.0063284
5.27013e-07,0.01,5.77822755768,1,16.9,0.0129321,0.737713,1.2994,0.4,1.00479,2.34541,-107.52,0.00532068,99.4809669324,-107.57589322,99.5963600335,-107.57589322,-107.57589322,100,-121.624,5.77822755768,1.00405,100,0.00734199
2.17781e-07,0.01,4.33012921019,1,17.62,0.0111024,0.908313,1.11845,0.4,1.0074,2.01909,-106.937,0.00221016,99.7848632199,-106.972164095,99.7516971602,-106.972164095,-106.972164095,100,-120.852,4.33012921019,1.00249,100,0.0090164
1.6991e-07,0.01,4.62640653637,1,16.92,0.0113098,0.910923,1.13722,0.4,1.00552,2.12088,-106.834,0.00171791,99.8320764797,-106.853805585,99.8507703414,-106.853805585,-106.853805585,100,-120.702,4.62640653637,1.00149,100,0.00905921
2.47215e-07,0.01,5.65459789348,1,16.17,0.0108532,0.839084,1.0835,0.4,0.998321,2.32593,-107.27,0.00246385,99.7558698212,-107.299791857,99.7857165458,-107.299791857,-107.299791857,100,-121.304,5.65459789348,1.00215,100,0.00840496
8.13143e-07,0.01,6.75130025362,1,16.58,0.0123637,0.629974,1.23677,0.4,1.00032,2.45687,-107.308,0.00813664,99.2014072171,-107.402605503,99.3597987743,-107.402605503,-107.402605503,100,-121.458,6.75130025362,1.00644,100,0.00629773
3.22397e-07,0.01,6.40058956249,1,16.81,0.010858,0.787682,1.07743,0.4,0.992291,2.453,-107.032,0.00317446,99.6818468372,-107.073959491,99.7012507155,-107.073959491,-107.073959491,100,-120.956,6.40058956249,1.003,100,0.00793801
4.60986e-07,0.01,7.28295321824,1,16.83,0.0116855,0.74309,1.17232,0.4,1.00322,2.68675,-106.974,0.00463962,99.5456863261,-107.037136873,99.5488939161,-107.037136873,-107.037136873,100,-120.963,7.28295321824,1.00453,100,0.00740704
1.07842e-07,0.01,4.4460535834,1,16.8,0.0104952,0.878004,1.05096,0.4,1.00137,2.09466,-106.594,0.00108137,99.8933550193,-106.607074207,99.8961693406,-106.607074207,-106.607074207,100,-120.318,4.4460535834,1.00104,100,0.00876804
1.05097e-06,0.01,7.3557243968,1,17.62,0.011626,0.63996,1.15665,0.4,0.994887,2.6493,-107.295,0.0104025,98.9702559196,-107.404098997,99.2080136478,-107.404098997,-107.404098997,100,-121.442,7.3557243968,1.00798,100,0.00643249
7.8011e-07,0.01,7.18389188477,1,17.19,0.0110625,0.524466,1.10909,0.4,1.00257,2.6688,-106.541,0.00784123,99.2335868783,-106.629990088,99.3886877616,-106.629990088,-106.629990088,100,-120.507,7.18389188477,1.00615,100,0.00523122
2.64256e-07,0.01,4.0472198796,1,17.08,0.0122079,0.917009,1.21726,0.4,0.997102,1.97498,-106.635,0.00262727,99.7390844184,-106.668263556,99.7595384279,-106.668263556,-106.668263556,100,-120.565,4.0472198796,1.00241,100,0.00919674
2.39196e-07,0.01,8.65541478746,1,19.39,0.0108168,0.814573,1.0841,0.4,1.00223,3.00603,-106.705,0.00240265,99.763787725,-106.732871365,99.7958900826,-106.732871365,-106.732871365,100,-120.555,8.65541478746,1.00205,100,0.00812759
