MaxVanillaIw,MaxNormIw,VarRet,BatchSize,J,AvgDiscRet,MinVanillaIw,ESSRenyi,Bound,VarDiscRet,ESSClassic,AvgEpLen,AvgNormIw,VarNormIw,eRenyi2,VarVanillaIw,VarJ,AvgRet,VanillaAvgRet,AvgVanillaIw,MinNormIw
53.466225,0.314738,0.0015298646155785251,100,4999.9844,4999.955182791069,7.563648e-11,6.507223021525587,4999.9717,0.0015298646155785251,6.774548915464401,500.0,0.010000002,0.0013900131,15.367538,40.112484,0.0504597,4999.955182791069,4999.955182791069,1.6987534,4.45247e-13
111.243866,0.99707466,0.0011913332983885143,100,4999.9995,4999.958928595605,,97.2061063907919,4999.9966,0.0011913332983885143,1.005867844415291,500.0,0.01,0.009941078,1.028742,123.74575,0.00024282128,4999.958928595605,4999.958928595605,1.1157024,
199.50557,0.79589546,0.0015704274667646752,100,4999.989,4999.952231731001,1.2611325e-07,5.065641804839726,4999.974,0.0015704274667646752,1.5676183634320646,500.0,0.01,0.0063425303,19.740835,398.52954,0.05484848,4999.952231731001,4999.952231731001,2.5066805,5.0310855e-10
56.393955,0.54894656,0.0013800068239424536,100,4999.997,4999.959945971148,,4.895282624775608,4999.983,0.0013800068239424536,2.2692667248198433,500.0,0.010000002,0.0043502115,20.42783,45.91085,0.021585224,4999.959945971148,4999.959945971148,1.0273123,
18.675512,0.14111404,0.0015454730794164067,100,4999.977,4999.958036808119,0.019670596,31.600428360451428,4999.971,0.0015454730794164067,20.953859968801993,500.0,0.009999998,0.00038104944,3.164514,6.673996,0.046119913,4999.958036808119,4999.958036808119,1.323434,0.000148633
22.659285,0.29762876,0.0014990503579309605,100,4999.991,4999.957914551897,1.9570417e-12,9.693053371528375,4999.981,0.0014990503579309605,7.01753896044218,500.0,0.010000002,0.0013383848,10.316667,7.757532,0.030620316,4999.957914551897,4999.957914551897,0.76132715,2.5705661e-14
185.5461,0.75687444,0.0017927068819096894,100,4999.995,4999.952147218254,2.4072882e-17,4.514523095978047,4999.9785,0.0017927068819096894,1.7290968587382587,500.0,0.009999999,0.005740774,22.150734,345.00577,0.039235722,4999.952147218254,4999.952147218254,2.4514778,9.819743e-20
7.4039397,0.07528466,0.0013928886961296959,100,4999.969,4999.957116528554,0.035574544,22.802256139826305,4999.963,0.0013928886961296959,45.01309031611869,500.0,0.010000002,0.00012339151,4.385531,1.1934329,0.043393664,4999.957116528554,4999.957116528554,0.98345923,0.00036172871
32.972713,0.22925445,0.0013379295419579345,100,4999.9707,4999.956107042357,0.25830668,30.10595177511034,4999.9653,0.0013379295419579345,15.175553860760095,500.0,0.01,0.00056460046,3.3216023,11.679254,0.07600836,4999.956107042357,4999.956107042357,1.4382584,0.0017959686
36.450367,0.26184815,0.0014620167698259387,100,4999.9688,4999.955350677724,0.12089014,48.384000383906255,4999.9644,0.0014620167698259387,12.924563166752934,500.0,0.01,0.0006805258,2.066799,13.187103,0.07236089,4999.955350677724,4999.955350677724,1.3920423,0.0008684373
42.218174,0.6132902,0.0015238174773146774,100,4999.991,4999.9568951780275,,98.14860315690798,4999.988,0.0015238174773146774,2.2271489840251464,500.0,0.01,0.0044343886,1.0188632,21.01361,0.054180562,4999.9568951780275,4999.9568951780275,0.6883882,
5.7875977,0.06801677,0.0010897818261005573,100,4999.972,4999.967186811697,0.01004036,39.65389593034354,4999.968,0.0010897818261005573,53.31670277842681,500.0,0.010000002,8.844287e-05,2.5218203,0.6403648,0.03654737,4999.967186811697,4999.967186811697,0.85090744,0.00011799591
16.684574,0.21752235,0.0011535942441573365,100,4999.984,4999.963567063354,,12.587962290470937,4999.976,0.0011535942441573365,11.792077024713752,500.0,0.01,0.0007555828,7.9440975,4.445336,0.036661524,4999.963567063354,4999.963567063354,0.76702803,
1.0235367,0.010236201,0.0015912657898465286,100,4999.96,4999.959540737724,0.9464853,99.98239588752676,4999.9565,0.0015912657898465286,99.98114889552144,500.0,0.01,1.903875e-08,1.0001761,0.00019035638,0.039588667,4999.959540737724,4999.959540737724,0.9999185,0.009465624
1.0050817,0.010050773,0.0013357084052202427,100,4999.961,4999.960252282292,0.99476045,99.99963045256806,4999.958,0.0013357084052202427,99.99957275713327,500.0,0.010000002,4.0254308e-10,1.0000037,4.0254836e-06,0.036363803,4999.960252282292,4999.960252282292,1.0000043,0.009947562
1.0113362,0.010113075,0.0013907804134264256,100,4999.96,4999.9595528817845,0.9842786,99.99899865199485,4999.957,0.0013907804134264256,99.99883274589492,500.0,0.01,1.1851888e-09,1.00001,1.1852556e-05,0.037083115,4999.9595528817845,4999.9595528817845,1.0000283,0.009842508
1.0042993,0.010047452,0.0012995426382002905,100,4999.9614,4999.960616129148,0.97946984,99.99891520723297,4999.9585,0.0012995426382002905,99.99859176670682,500.0,0.01,1.4386154e-09,1.0000108,1.4373375e-05,0.03585535,4999.960616129148,4999.960616129148,0.9995563,0.009799046
1.0028871,0.010031309,0.0015704455536150734,100,4999.958,4999.958019251482,0.994732,99.99963045256806,4999.9546,0.0015704455536150734,99.99965659468414,500.0,0.01,3.4919437e-10,1.0000037,3.4902685e-06,0.03943943,4999.958019251482,4999.958019251482,0.999757,0.009949738
1.0,0.01,0.001409906322719549,100,4999.9634,4999.963101790977,1.0,100.0,4999.9604,0.001409906322719549,100.0,500.0,0.009999998,3.5044917e-18,1.0,,0.037368737,4999.963101790977,4999.963101790977,1.0,0.01
1.0019588,0.010020157,0.0015937876212795642,100,4999.9575,4999.956923481786,0.997242,100.0,4999.954,0.0015937876212795642,99.99997711052107,500.0,0.01,4.7951264e-11,1.0,4.7945656e-07,0.039690435,4999.956923481786,4999.956923481786,0.99994326,0.009972986
1.0015619,0.010017782,0.0011530109968127024,100,4999.964,4999.96363131669,0.99537873,99.99994039539075,4999.961,0.0011530109968127024,99.99985119483253,500.0,0.01,1.4447407e-10,1.0000006,1.44412e-06,0.033771135,4999.96363131669,4999.96363131669,0.999784,0.009955938
1.0,0.01,0.001172933967752321,100,4999.9604,4999.96056860158,1.0,100.0,4999.9575,0.001172933967752321,100.0,500.0,0.009999998,3.5044917e-18,1.0,,0.03409406,4999.96056860158,4999.96056860158,1.0,0.01
1.0,0.01,0.0014126431423119312,100,4999.9604,4999.960495820916,1.0,100.0,4999.9575,0.0014126431423119312,100.0,500.0,0.009999998,3.5044917e-18,1.0,,0.037393067,4999.960495820916,4999.960495820916,1.0,0.01
1.0008048,0.010007733,0.0014200030049145356,100,4999.9575,4999.957022451922,0.99905914,100.0,4999.9546,0.0014200030049145356,100.00000762915458,500.0,0.009999999,8.595801e-12,1.0,8.596498e-08,0.03750552,4999.957022451922,4999.957022451922,1.0000315,0.009990277
1.0,0.01,0.0015456468753215116,100,4999.9604,4999.960671644816,1.0,100.0,4999.957,0.0015456468753215116,100.0,500.0,0.009999998,3.5044917e-18,1.0,,0.0391031,4999.960671644816,4999.960671644816,1.0,0.01
1.0,0.01,0.0012726608257356594,100,4999.9565,4999.95707701701,1.0,100.0,4999.9536,0.0012726608257356594,100.0,500.0,0.009999998,3.5044917e-18,1.0,,0.035513155,4999.95707701701,4999.95707701701,1.0,0.01
1.0,0.01,0.0012030573378568636,100,4999.962,4999.962307973519,1.0,100.0,4999.959,0.0012030573378568636,100.0,500.0,0.009999998,3.5044917e-18,1.0,,0.034484237,4999.962307973519,4999.962307973519,1.0,0.01
1.0,0.01,0.0015510981799962918,100,4999.9536,4999.953489387166,1.0,100.0,4999.95,0.0015510981799962918,100.0,500.0,0.009999998,3.5044917e-18,1.0,,0.039206583,4999.953489387166,4999.953489387166,1.0,0.01
14.236613,0.3427758,0.0014293697946902379,100,4999.9844,4999.958048840094,1.7537273e-10,98.9741321985248,4999.981,0.0014293697946902379,4.585693682017213,500.0,0.009999998,0.0021017124,1.010365,3.6254873,0.045969896,4999.958048840094,4999.958048840094,0.4153331,4.2224596e-12
5.635723,0.056307964,0.0010196726002275542,100,4999.968,4999.963696286843,0.5457082,55.429712679090315,4999.9644,0.0010196726002275542,65.56447126712797,500.0,0.01,5.3052176e-05,1.8040866,0.5314505,0.028803362,4999.963696286843,4999.963696286843,1.000875,0.005452311
12.584948,0.9515576,0.001224326927888035,100,4999.9907,4999.959714254808,,78.31149209734866,4999.9873,0.001224326927888035,1.1015542433633772,500.0,0.01,0.009068771,1.2769518,1.586284,0.010221396,4999.959714254808,4999.959714254808,0.13225628,
88.61605,0.46055463,0.0015188178165927682,100,4999.984,4999.955585994452,9.35742e-06,13.718521317311716,4999.975,0.0015188178165927682,4.302533323036243,500.0,0.01,0.002246679,7.2894154,83.17703,0.08091185,4999.955585994452,4999.955585994452,1.9241159,4.863231e-08
3.7464195e-06,0.9999887,0.0014377166727377064,100,4999.9976,4999.958401793756,,96.3370348282292,4999.994,0.0014377166727377064,1.0000226985360985,500.0,0.01,0.009999773,1.0380224,1.4035654e-13,0.004882757,4999.958401793756,4999.958401793756,3.746462e-08,
21.166887,0.18447398,0.0013955886508034046,100,4999.9785,4999.965759888346,0.00026487015,26.27256911004521,4999.972,0.0013955886508034046,17.7778781660302,500.0,0.010000002,0.00046716857,3.8062513,6.1505976,0.032735668,4999.965759888346,4999.965759888346,1.1474186,2.3084003e-06
1.000851,0.010008551,0.0014853478491442076,100,4999.9624,4999.962118406341,0.99977255,100.0,4999.959,0.0014853478491442076,99.99999618528713,500.0,0.01,3.5524734e-12,1.0,3.552569e-08,0.03837132,4999.962118406341,4999.962118406341,0.9999959,0.009997766
1.0282004,0.0102851875,0.001689329846846968,100,4999.9595,4999.958922477791,0.9840651,99.99153685675046,4999.956,0.001689329846846968,99.99249077430073,500.0,0.01,7.582507e-09,1.0000846,7.577814e-05,0.04086521,4999.958922477791,4999.958922477791,0.9996905,0.009843698
8.3081,0.66178554,0.0013636241118691785,100,4999.9736,4999.959370358799,,97.07519113620081,4999.9707,0.0013636241118691785,2.1443295301613423,500.0,0.01,0.0046095564,1.0301293,0.7264877,0.058980167,4999.959370358799,4999.959370358799,0.12554067,
4.0576887,0.03528713,0.0013655766309965045,100,4999.968,4999.960285096357,6.65145e-05,45.162138523150055,4999.9634,0.0013655766309965045,54.404209367995875,500.0,0.01,8.465585e-05,2.2142441,1.1193907,0.044649445,4999.960285096357,4999.960285096357,1.149906,5.784342e-07
1.2161756,0.012079634,0.0012674788504401676,100,4999.9644,4999.962804940376,0.5951382,98.60709355381103,4999.9614,0.0012674788504401676,98.51576765643583,500.0,0.01,1.5217943e-06,1.0141258,0.015425563,0.0347626,4999.962804940376,4999.962804940376,1.0067984,0.005911195
2.9179702e-08,0.94222087,0.0012260308200565163,100,4999.9683,4999.961017612725,,92.27064931367954,4999.9653,0.0012260308200565163,1.1221896253997399,500.0,0.01,0.008900153,1.0837682,8.535989e-18,0.023529813,4999.961017612725,4999.961017612725,3.096907e-10,
18.333946,0.1500856,0.0012796936377366512,100,4999.978,4999.96403093363,1.8013692e-05,18.162632550759884,4999.971,0.0012796936377366512,17.2234351239533,500.0,0.01,0.00048545885,5.50581,7.2441316,0.05018399,4999.96403093363,4999.96403093363,1.221566,1.4746392e-07
1.0440528,0.010468498,0.0013774749959323184,100,4999.965,4999.964479390503,0.82264346,99.86183685320398,4999.962,0.0013774749959323184,99.8549984778228,500.0,0.009999999,1.4670641e-07,1.0013835,0.0014592358,0.036252335,4999.964479390503,4999.964479390503,0.9973283,0.008248473
1.0009263,0.010009345,0.0012572128753623579,100,4999.9614,4999.960986416291,0.9987167,100.0,4999.9585,0.0012572128753623579,100.00001144418708,500.0,0.01,1.0494446e-11,1.0,1.04943645e-07,0.035291903,4999.960986416291,4999.960986416291,0.9999918,0.009987249
1.0326953,0.010324899,0.001646752185689,100,4999.9556,4999.955207666908,0.9793974,99.99582784894143,4999.952,0.001646752185689,99.99411916595027,500.0,0.01,5.943138e-09,1.0000417,5.945498e-05,0.0403347,4999.955207666908,4999.955207666908,1.0001988,0.009792026
1.0,0.01,0.0011207782891726223,100,4999.965,4999.964735947652,1.0,100.0,4999.962,0.0011207782891726223,100.0,500.0,0.009999998,3.5044917e-18,1.0,,0.03332093,4999.964735947652,4999.964735947652,1.0,0.01
1.0,0.01,0.0015139479934974782,100,4999.9565,4999.956367088295,1.0,100.0,4999.953,0.0015139479934974782,100.0,500.0,0.009999998,3.5044917e-18,1.0,,0.038708016,4999.956367088295,4999.956367088295,1.0,0.01
1.0,0.01,0.001505321853810671,100,4999.963,4999.962459021637,1.0,100.0,4999.9595,0.001505321853810671,100.0,500.0,0.009999998,3.5044917e-18,1.0,,0.038620856,4999.962459021637,4999.962459021637,1.0,0.01
1.0,0.01,0.0012581463827844967,100,4999.96,4999.959945633612,1.0,100.0,4999.957,0.0012581463827844967,100.0,500.0,0.009999998,3.5044917e-18,1.0,,0.035289392,4999.959945633612,4999.959945633612,1.0,0.01
1.0002899,0.010002823,0.0013292647325951574,100,4999.962,4999.961657876776,0.9991654,100.0,4999.959,0.0013292647325951574,100.0,500.0,0.01,1.8266547e-12,1.0,1.8266833e-08,0.03625482,4999.961657876776,4999.961657876776,1.0000076,0.009991578
1.0,0.01,0.001555040609495507,100,4999.96,4999.959939505468,1.0,100.0,4999.9565,0.001555040609495507,100.0,500.0,0.009999998,3.5044917e-18,1.0,,0.039224792,4999.959939505468,4999.959939505468,1.0,0.01
1.0,0.01,0.0012617297259155881,100,4999.9614,4999.96163784131,1.0,100.0,4999.9585,0.0012617297259155881,100.0,500.0,0.009999998,3.5044917e-18,1.0,,0.035337027,4999.96163784131,4999.96163784131,1.0,0.01
1.0,0.01,0.0014271994166578446,100,4999.9595,4999.959239592712,1.0,100.0,4999.956,0.0014271994166578446,100.0,500.0,0.009999998,3.5044917e-18,1.0,,0.03759753,4999.959239592712,4999.959239592712,1.0,0.01
1.0,0.01,0.001289908950672855,100,4999.9614,4999.961543759548,1.0,100.0,4999.9585,0.001289908950672855,100.0,500.0,0.009999998,3.5044917e-18,1.0,,0.03572427,4999.961543759548,4999.961543759548,1.0,0.01
1.0,0.01,0.0014059117263434005,100,4999.958,4999.957765885287,1.0,100.0,4999.955,0.0014059117263434005,100.0,500.0,0.009999998,3.5044917e-18,1.0,,0.037312835,4999.957765885287,4999.957765885287,1.0,0.01
1.0003066,0.010003125,0.0013380582596627497,100,4999.9585,4999.957882727266,0.9996887,100.0,4999.9556,0.0013380582596627497,100.00001144416088,500.0,0.010000002,1.508625e-12,1.0,1.5086355e-08,0.036421023,4999.957882727266,4999.957882727266,0.99999404,0.009996946
1.0,0.01,0.001451204126184184,100,4999.96,4999.9599820672565,1.0,100.0,4999.9565,0.001451204126184184,100.0,500.0,0.009999998,3.5044917e-18,1.0,,0.037908837,4999.9599820672565,4999.9599820672565,1.0,0.01
1.0,0.01,0.0016671805949807037,100,4999.9595,4999.95924860152,1.0,100.0,4999.956,0.0016671805949807037,100.0,500.0,0.009999998,3.5044917e-18,1.0,,0.040621947,4999.95924860152,4999.95924860152,1.0,0.01
1.0,0.01,0.0014415445885983256,100,4999.9614,4999.96158269084,1.0,100.0,4999.958,0.0014415445885983256,100.0,500.0,0.009999998,3.5044917e-18,1.0,,0.037782904,4999.96158269084,4999.96158269084,1.0,0.01
1.0,0.01,0.0014383752686960157,100,4999.961,4999.960991752393,1.0,100.0,4999.9575,0.0014383752686960157,100.0,500.0,0.009999998,3.5044917e-18,1.0,,0.03773062,4999.960991752393,4999.960991752393,1.0,0.01
1.0,0.01,0.0015029108401912856,100,4999.952,4999.952586118299,1.0,100.0,4999.9487,0.0015029108401912856,100.0,500.0,0.009999998,3.5044917e-18,1.0,,0.038591336,4999.952586118299,4999.952586118299,1.0,0.01
1.0720899,0.010773131,0.0014564379416982653,100,4999.9595,4999.958619343835,0.91183245,99.88604671156052,4999.956,0.0014564379416982653,99.85901928857083,500.0,0.010000002,1.4257793e-07,1.0011408,0.0014119877,0.03796793,4999.958619343835,4999.958619343835,0.9951517,0.009162748
1.1150426e-11,0.999992,0.0013167195006832755,100,4999.9785,4999.964549092223,,98.21046987283205,4999.9756,0.0013167195006832755,1.0000160242516933,500.0,0.01,0.0099998405,1.0182214,1.2433197e-24,1.5002755e-06,4999.964549092223,4999.964549092223,1.1150515e-13,
7.512825,0.06591157,0.0014031366046765607,100,4999.967,4999.959270828907,0.0028832988,47.47462148128646,4999.9624,0.0014031366046765607,45.4169595807882,500.0,0.01,0.000121396006,2.1063886,1.5772033,0.043011475,4999.959270828907,4999.959270828907,1.139834,2.5295776e-05
4.5007234,0.043080904,0.0014600203146670314,100,4999.9697,4999.95980788238,0.005230531,37.88622473068541,4999.9644,0.0014600203146670314,56.7379240427557,500.0,0.010000002,7.70191e-05,2.6394818,0.84060806,0.038668986,4999.95980788238,4999.95980788238,1.0447143,5.0066617e-05
2.2618523,0.021359826,0.0015001995657157874,100,4999.9673,4999.964315453992,0.7288457,95.33172079694633,4999.964,0.0015001995657157874,94.79429521715247,500.0,0.010000002,5.547034e-06,1.0489688,0.0622005,0.036113296,4999.964315453992,4999.964315453992,1.0589283,0.006882862
3.1776683,0.029461242,0.001267274755052716,100,4999.9624,4999.9578836138335,0.4920248,81.65724548450056,4999.959,0.001267274755052716,83.66528038624482,500.0,0.01,1.9721107e-05,1.2246311,0.22942792,0.03587543,4999.9578836138335,4999.9578836138335,1.0785928,0.0045617293
16.590271,0.14126755,0.0012724303528910746,100,4999.9766,4999.95761713572,1.1982381e-07,11.634099097809663,4999.968,0.0012724303528910746,18.663386740065334,500.0,0.01,0.0004402105,8.595423,6.0713105,0.04773965,4999.95761713572,4999.95761713572,1.1743865,1.0203098e-09
1.1230732,0.011207494,0.0013243228463197213,100,4999.9585,4999.958164843749,0.9511363,99.97105244560356,4999.9556,0.0013243228463197213,99.95145428260824,500.0,0.01,4.90661e-08,1.0002896,0.0004926977,0.03617659,4999.958164843749,4999.958164843749,1.0020734,0.009491682
1.788121,0.018223265,0.001198226918149948,100,4999.9624,4999.9609605965925,0.73136413,96.7362306740486,4999.9595,0.001198226918149948,97.17497788289248,500.0,0.010000002,2.9365121e-06,1.0337389,0.028273083,0.034096874,4999.9609605965925,4999.9609605965925,0.9812298,0.007453546
1.4329667,0.014403188,0.0016108672978603267,100,4999.9595,4999.956688950531,0.49414584,97.31507357845952,4999.956,0.0016108672978603267,97.05421384467046,500.0,0.010000002,3.065841e-06,1.02759,0.03034622,0.03776069,4999.956688950531,4999.956688950531,0.9948956,0.0049668113
1.0,0.01,0.001484083872308379,100,4999.956,4999.956328492472,1.0,100.0,4999.9526,0.001484083872308379,100.0,500.0,0.009999998,3.5044917e-18,1.0,,0.03835063,4999.956328492472,4999.956328492472,1.0,0.01
1.0036008,0.010034734,0.0012231641013425954,100,4999.96,4999.959547353286,0.9982929,99.99922514562196,4999.957,0.0012231641013425954,99.99987031688279,500.0,0.010000002,1.0703122e-10,1.0000077,1.0705852e-06,0.0347978,4999.959547353286,4999.959547353286,1.000127,0.009981662
1.0086994,0.01008477,0.0014164499771291284,100,4999.959,4999.958150728175,0.9914149,99.99935627398028,4999.956,0.0014164499771291284,99.9986422810685,500.0,0.01,1.3619467e-09,1.0000064,1.36254785e-05,0.03743216,4999.958150728175,4999.958150728175,1.0002205,0.009911963
1.0511234,0.0105139725,0.001612406766131262,100,4999.956,4999.955588011976,0.9478036,99.9576628713391,4999.9526,0.001612406766131262,99.95876132230036,500.0,0.009999999,4.169605e-08,1.0004236,0.00041674342,0.039819237,4999.955588011976,4999.955588011976,0.9997395,0.009480505
1.0093989,0.010098642,0.0011624822527516768,100,4999.964,4999.963052865211,0.99181116,99.99778275637713,4999.961,0.0011624822527516768,99.9984085571083,500.0,0.010000002,1.5985114e-09,1.0000222,1.5970394e-05,0.033896424,4999.963052865211,4999.963052865211,0.9995393,0.009922682
1.002541,0.010024825,0.0012329939891282985,100,4999.9624,4999.9623146911545,0.9970085,99.99995231630692,4999.9595,0.0012329939891282985,99.99990845266466,500.0,0.01,9.763384e-11,1.0000005,9.764547e-07,0.034920674,4999.9623146911545,4999.9623146911545,1.0000583,0.009969504
1.0,0.01,0.0016049830825498545,100,4999.9517,4999.951619320127,1.0,100.0,4999.948,0.0016049830825498545,100.0,500.0,0.009999998,3.5044917e-18,1.0,,0.039890427,4999.951619320127,4999.951619320127,1.0,0.01
1.0,0.01,0.001670375011216941,100,4999.9546,4999.9545169941985,1.0,100.0,4999.951,0.001670375011216941,100.0,500.0,0.009999998,3.5044917e-18,1.0,,0.040673442,4999.9545169941985,4999.9545169941985,1.0,0.01
1.0,0.01,0.0011293803856730056,100,4999.965,4999.964756129244,1.0,100.0,4999.962,0.0011293803856730056,100.0,500.0,0.009999998,3.5044917e-18,1.0,,0.033429082,4999.964756129244,4999.964756129244,1.0,0.01
1.0,0.01,0.00131306220617012,100,4999.964,4999.96341450911,1.0,100.0,4999.961,0.00131306220617012,100.0,500.0,0.009999998,3.5044917e-18,1.0,,0.036069512,4999.96341450911,4999.96341450911,1.0,0.01
1.0,0.01,0.0017774046862068006,100,4999.9546,4999.954395972742,1.0,100.0,4999.951,0.0017774046862068006,100.0,500.0,0.009999998,3.5044917e-18,1.0,,0.041941144,4999.954395972742,4999.954395972742,1.0,0.01
1.0,0.01,0.0012238880355493673,100,4999.9624,4999.962554894607,1.0,100.0,4999.9595,0.0012238880355493673,100.0,500.0,0.009999998,3.5044917e-18,1.0,,0.034822702,4999.962554894607,4999.962554894607,1.0,0.01
1.001147,0.010011427,0.0014512179951630183,100,4999.9585,4999.957684215049,0.99840146,100.0,4999.955,0.0014512179951630183,99.99997711191813,500.0,0.01,1.42029045e-11,1.0,1.4203144e-07,0.037933666,4999.957684215049,4999.957684215049,1.0000043,0.009983972
1.0,0.01,0.0015303184350891354,100,4999.958,4999.957941097912,1.0,100.0,4999.9546,0.0015303184350891354,100.0,500.0,0.009999998,3.5044917e-18,1.0,,0.03895643,4999.957941097912,4999.957941097912,1.0,0.01
1.0,0.01,0.0012248598714013038,100,4999.9624,4999.961999792531,1.0,100.0,4999.9595,0.0012248598714013038,100.0,500.0,0.009999998,3.5044917e-18,1.0,,0.03482503,4999.961999792531,4999.961999792531,1.0,0.01
2.1549754,0.25173292,0.0016963724929595283,100,4999.9824,4999.956653503606,,60.82078324936642,4999.978,0.0016963724929595283,6.514083678271084,500.0,0.01,0.0014496316,1.6441748,0.1062337,0.053511795,4999.956653503606,4999.956653503606,0.08560563,
