AvgDiscRet,J,VarJ,VanillaAvgRet,ESSRenyi,VarNormIw,AvgRet,MinNormIw,VarRet,MaxNormIw,eRenyi2,VarVanillaIw,MinVanillaIw,AvgEpLen,MaxVanillaIw,ESSClassic,VarDiscRet,AvgVanillaIw,Bound,AvgNormIw,BatchSize
113.74060863682195,635.3311,1261.1711,113.74060863682195,3.4648208875259563,0.0062554725,113.74060863682195,,14662.916015941015,0.780977,28.86152,78.02582,,12.38,87.22226,1.5890881416388425,14662.916015941015,1.1168351,287.27542,0.009999999,100
418.06901318823265,3376.6802,4401.297,418.06901318823265,6.269873715299721,0.003769647,418.06901318823265,3.5995245e-15,525872.6959368953,0.59414333,15.949285,79.874855,5.2396206e-13,42.81,86.48602,2.6096369941584063,525872.6959368953,1.4556423,1696.247,0.010000003,100
1418.3005780909975,4647.2383,1668.9751,1418.3005780909975,7.1063833536309735,0.0013430847,1418.3005780909975,,1766300.4888094026,0.21069022,14.071856,27.652224,,142.79,30.231365,6.994700809283955,1766300.4888094026,1.4348727,3068.6753,0.010000002,100
3515.312303775181,4849.0273,423.1185,3515.312303775181,31.355472699578556,0.0002802664,3515.312303775181,6.114045e-12,3173303.1243308717,0.06846182,3.189236,2.0286608,5.20173e-10,352.13,5.8246202,26.49261449122116,3173303.1243308717,0.85078377,4097.5264,0.01,100
4658.481123316201,4904.2925,334.9911,4658.481123316201,75.10624283003591,3.078436e-05,4658.481123316201,0.00015129049,887600.0792023634,0.029916584,1.3314472,0.34949398,0.016120052,466.07,3.187622,76.64214757296809,887600.0792023634,1.0655034,4418.726,0.01,100
4822.492883512404,4947.3496,229.74211,4822.492883512404,84.53448485921564,1.8315612e-05,4822.492883512404,0.0010373829,505843.2943322673,0.01788972,1.1829492,0.18017337,0.10289012,482.39,1.7743452,84.65074180942064,505843.2943322673,0.991824,4489.6616,0.01,100
4935.146034604591,4980.308,91.32993,4935.146034604591,92.76494703447935,8.020492e-06,4935.146034604591,0.0019117248,81951.04995835492,0.013869323,1.0779934,0.07827382,0.18885702,493.62,1.3701339,92.64381960000502,81951.04995835492,0.9878881,4543.3955,0.01,100
4988.892836731542,4992.496,57.65828,4988.892836731542,99.27873099070814,9.419393e-07,4988.892836731542,0.006014066,8825.731210816866,0.011520411,1.0072651,0.009344449,0.59900934,498.96,1.147449,99.07608093924438,8825.731210816866,0.99601394,4570.1597,0.01,100
4978.171246515689,4988.035,82.666725,4978.171246515689,98.04773157159426,2.4418994e-06,4978.171246515689,0.0048787403,22838.57282467174,0.012026505,1.0199114,0.023327257,0.4768433,497.88,1.1754588,97.63958840560437,22838.57282467174,0.9773902,4563.056,0.01,100
4991.718831718682,4993.25,63.510605,4991.718831718682,99.65759145012196,3.4741376e-07,4991.718831718682,0.0072503584,6244.971348792826,0.010756918,1.0034359,0.003453544,0.72288376,499.22,1.0724989,99.65720853564504,6244.971348792826,0.9970318,4571.7173,0.010000002,100
4996.029188906277,4996.5547,28.965267,4996.029188906277,99.87880392728141,1.3236928e-07,4996.029188906277,0.008480265,1174.5639165342914,0.010923844,1.0012134,0.0013257259,0.84867746,499.67,1.0932229,99.86913325095504,1174.5639165342914,1.0007676,4575.489,0.01,100
4978.913918071779,4987.552,91.78023,4978.913918071779,98.19677755769257,1.8754464e-06,4978.913918071779,0.005151925,24497.980703292596,0.012352573,1.0183634,0.019504715,0.5253963,497.97,1.2597225,98.17715160710588,24497.980703292596,1.0198058,4562.895,0.01,100
4999.595639968793,4999.596,0.40814093,4999.595639968793,100.0,4.0912378e-12,4999.595639968793,0.0099933,0.16831558164815597,0.010005202,1.0,4.0913616e-08,0.9993263,500.0,1.0005165,99.9999732970267,0.16831558164815597,0.99999636,4578.7856,0.010000002,100
4999.599692177985,4999.6006,0.44136664,4999.599692177985,99.99976158198933,2.5202046e-10,4999.599692177985,0.009961822,0.19722867908315633,0.010038187,1.0000024,2.5203176e-06,0.9962022,500.0,1.0038388,99.9997406062954,0.19722867908315633,1.00002,4578.7896,0.010000002,100
4999.622977901343,4999.6235,0.3855696,4999.622977901343,100.0,6.254689e-14,4999.622977901343,0.009999387,0.15017894717008362,0.010000679,1.0,6.252575e-10,0.99993837,500.0,1.0000676,99.99997711181335,0.15017894717008362,0.9999997,4578.813,0.01,100
4999.5900385955765,4999.591,0.43991145,4999.5900385955765,99.99986886995345,2.3715313e-10,4999.5900385955765,0.009929112,0.19607285179885245,0.010019196,1.0000013,2.3708299e-06,0.9927649,500.0,1.001772,99.99977490007876,0.19607285179885245,0.99985266,4578.7803,0.009999999,100
