MaxVanillaIw,eRenyi2,MinVanillaIw,VanillaAvgRet,MinNormIw,BatchSize,J,AvgDiscRet,VarVanillaIw,AvgNormIw,MaxNormIw,VarRet,Bound,ESSClassic,AvgRet,ESSRenyi,AvgVanillaIw,VarJ,VarNormIw,VarDiscRet,AvgEpLen
6.046844,1.1832875,0.7651581,-6.143614868417874,0.0070186406,100,-5.7808504,-6.143614868417874,0.52743715,0.010000002,0.055466477,35.35745934073475,-7.896859,69.47583965991146,-6.143614868417874,84.51031544503475,1.0901799,6.167722,4.4378674e-05,35.35745934073475,200.0
5.6899085,1.4449897,0.42125928,-7.402761467627398,0.0037727442,100,-6.695019,-7.402761467627398,0.49384838,0.01,0.050958093,41.18074910547433,-8.78644,71.8317048210685,-7.402761467627398,69.20464644004696,1.1165859,7.178675,3.961041e-05,41.18074910547433,200.0
1.8865412,1.0816458,0.5839608,-8.082414374511622,0.005912883,100,-7.9366612,-8.082414374511622,0.08661132,0.010000002,0.019102136,45.62942108835018,-9.929663,91.91931863211146,-8.082414374511622,92.45170250122803,0.9876075,7.1240516,8.879857e-06,45.62942108835018,200.0
2.3398926,1.2549875,0.12058153,-7.815406081004664,0.0012498957,100,-7.3714695,-7.815406081004664,0.2895839,0.010000002,0.024254309,54.43999152269354,-9.596058,76.45073753797503,-7.815406081004664,79.68206992706219,0.96473277,7.7417207,3.111432e-05,54.43999152269354,200.0
1.0973971,1.0146474,0.7405514,-8.032104660075214,0.0072055673,100,-8.00562,-8.032104660075214,0.0072048013,0.01,0.010677677,48.719259831655805,-9.934439,99.32925175712306,-8.032104660075214,98.55640835159201,1.027749,6.961913,6.8209977e-07,48.719259831655805,200.0
15.161742,10.735138,,-8.629003391609642,,100,-2.0419729,-8.629003391609642,8.160631,0.010000002,0.21069142,53.2402047033695,-8.497804,6.023706443414637,-8.629003391609642,9.315204011723603,0.7196184,6.66531,0.0015758662,53.2402047033695,200.0
2.0349693,1.0880306,0.6555012,-7.870184596825647,0.0063819024,100,-7.6773224,-7.870184596825647,0.08596737,0.01,0.019812284,44.525081586649755,-9.720127,92.53502345549236,-7.870184596825647,91.90918172792077,1.0271251,6.582735,8.148675e-06,44.525081586649755,200.0
2.9852223,2.0628567,1.2721831e-05,-7.881421466359936,1.252251e-07,100,-5.449015,-7.881421466359936,1.2350574,0.01,0.029384509,46.380608091137134,-8.22521,45.77302858229148,-7.881421466359936,48.47646530705084,1.0159171,8.6017065,0.000119665965,46.380608091137134,200.0
2.382727,1.0833478,0.76245296,-7.699660029290461,0.00768392,100,-7.554979,-7.699660029290461,0.07393136,0.01,0.02401287,48.302933912064866,-9.506452,93.08070570837933,-7.699660029290461,92.3064598834919,0.9922708,7.3902864,7.50876e-06,48.302933912064866,200.0
4.974317,1.4230125,0.31084663,-7.246907537822952,0.0028644996,100,-6.5083194,-7.246907537822952,0.48346785,0.01,0.045839097,40.126688021345906,-8.815699,71.10094591586657,-7.246907537822952,70.27345181331403,1.0851691,7.0557036,4.105564e-05,40.126688021345906,200.0
1.9396981,1.0601507,0.8664056,-7.434027925896033,0.008752217,100,-7.2989135,-7.434027925896033,0.04473938,0.01,0.019594355,49.46241498494065,-9.3069935,95.67565091639081,-7.434027925896033,94.32620851755203,0.98992705,7.100356,4.565449e-06,49.46241498494065,200.0
6.3335896,1.3483511,0.7728989,-8.562715153968998,0.006757101,100,-7.691578,-8.562715153968998,0.6966041,0.01,0.055371672,50.85909829603792,-9.948635,65.48340805759578,-8.562715153968998,74.16465818609117,1.1438321,8.416213,5.3242875e-05,50.85909829603792,200.0
1.2009995,1.016773,0.90580106,-7.894665923730104,0.009274766,100,-7.8585863,-7.894665923730104,0.006029828,0.01,0.01229739,40.56871911983501,-9.7459955,99.37804130662786,-7.894665923730104,98.35037066304308,0.97662956,6.3119144,6.321866e-07,40.56871911983501,200.0
1.2905548,1.0037513,0.95924085,-7.850235425342175,0.009539594,100,-7.8422313,-7.850235425342175,0.003777395,0.009999999,0.012834491,47.70239927041708,-9.7802105,99.63151191803865,-7.850235425342175,99.62627415714537,1.0055363,6.8486805,3.735914e-07,47.70239927041708,200.0
2.9437513,2.130574,3.5560973e-07,-7.356837020292871,3.2499339e-09,100,-5.3061805,-7.356837020292871,1.1770495,0.01,0.026903082,46.76014474772819,-8.093442,50.677390772407705,-7.356837020292871,46.935708670559045,1.094206,7.347957,9.8309734e-05,46.76014474772819,200.0
3.3811808,1.1391435,0.62309796,-6.92069859829908,0.006090003,100,-6.685085,-6.92069859829908,0.16820547,0.01,0.03304681,39.145212476593656,-8.702922,86.27580481061214,-6.92069859829908,87.78525523900178,1.0231488,6.7226224,1.6068027e-05,39.145212476593656,200.0
6.593121,1.479365,0.26937887,-8.098638182960189,0.0028151253,100,-7.370235,-8.098638182960189,0.5664488,0.01,0.06890096,53.74857191964701,-9.722724,62.01777113810803,-8.098638182960189,67.59657055267472,0.95689833,8.229769,6.186273e-05,53.74857191964701,200.0
1.7279068,1.0571587,0.8676765,-7.367067335592445,0.008866699,100,-7.245321,-7.367067335592445,0.032164034,0.01,0.017657308,50.244164922941685,-9.260741,96.78184563164187,-7.367067335592445,94.59317620818011,0.97857887,7.1627917,3.3587587e-06,50.244164922941685,200.0
2.1513882,1.1482292,0.3894483,-8.75288124065266,0.0038743073,100,-8.491598,-8.75288124065266,0.117560126,0.01,0.021402428,49.53219075021407,-10.531794,89.67147456862945,-8.75288124065266,87.0906230193069,1.0052075,7.6266503,1.1634524e-05,49.53219075021407,200.0
1.7800238,1.3649888,5.6293356e-05,-8.649227440743312,5.831599e-07,100,-7.9615736,-8.649227440743312,0.38380462,0.01,0.018439803,47.14762206912107,-10.190778,71.03475882646698,-8.649227440743312,73.2606741659386,0.965316,7.880145,4.118805e-05,47.14762206912107,200.0
1.0807903,1.0105193,0.6339252,-8.56051019721903,0.0062113083,100,-8.538878,-8.56051019721903,0.006363834,0.009999999,0.010589769,56.50453135208566,-10.503172,99.39880827439679,-8.56051019721903,98.95902369394291,1.0205985,7.559948,6.1095454e-07,56.50453135208566,200.0
6.91465,3.5944746,1.5951015e-05,-7.326351221899237,1.9339565e-07,100,-4.6113615,-7.326351221899237,2.400474,0.01,0.083835624,43.196263831927205,-8.232203,22.254835181099498,-7.326351221899237,27.82047792965909,0.8247866,9.898263,0.00035286925,43.196263831927205,200.0
6.997639,4.9734516,,-7.431601420469621,,100,-2.9346762,-7.431601420469621,4.022497,0.010000002,0.07146244,57.31183285618694,-7.262401,19.405393151386306,-7.431601420469621,20.10676040576471,0.9792052,6.5542703,0.00041951588,57.31183285618694,200.0
1.4231814,1.1514509,0.11376583,-7.0289483220225915,0.0011106747,100,-6.813515,-7.0289483220225915,0.15890747,0.01,0.013894256,47.52973888487882,-8.913985,86.96074022452507,-7.0289483220225915,86.84695317458099,1.0242949,6.982706,1.5145878e-05,47.52973888487882,200.0
2.328298,1.725876,1.266479e-07,-7.614308063252981,1.2870759e-09,100,-6.3229084,-7.614308063252981,0.76085085,0.01,0.023661634,50.81778298704316,-8.809576,56.244814739628445,-7.614308063252981,57.9415911246105,0.98399717,8.827627,7.8579964e-05,50.81778298704316,200.0
3.406759,1.1279386,0.47949144,-6.769360841013784,0.004719897,100,-6.538467,-6.769360841013784,0.16731277,0.01,0.033534598,42.10271475833123,-8.612271,86.1699640940109,-6.769360841013784,88.65730590313612,1.0158938,6.3060694,1.6211841e-05,42.10271475833123,200.0
2.0510411,1.5434705,2.781157e-06,-8.376306528867266,2.7900189e-08,100,-7.5761237,-8.376306528867266,0.5731757,0.009999999,0.020575766,52.47212960243599,-9.992383,63.65105295578941,-8.376306528867266,64.78905808495787,0.9968237,8.329787,5.7683425e-05,52.47212960243599,200.0
2.2551901,1.5534177,0.005385422,-7.241331367417465,5.6213783e-05,100,-6.46796,-7.241331367417465,0.5593515,0.01,0.023539988,39.883838563770404,-8.822054,62.36959462049447,-7.241331367417465,64.37418674773686,0.9580252,7.1757154,6.094399e-05,39.883838563770404,200.0
1.9754884,1.0375385,0.88856554,-7.063494084194824,0.008843647,100,-6.989718,-7.063494084194824,0.0249596,0.01,0.01966149,52.20129342917056,-8.950966,97.610796594908,-7.063494084194824,96.38196294274123,1.0047501,7.1302543,2.4724163e-06,52.20129342917056,200.0
10.119943,1.3734196,0.7623308,-8.187442405912362,0.007322204,100,-7.5088263,-8.187442405912362,0.9270913,0.010000002,0.09720227,53.45212835325833,-9.790211,54.14922499678284,-8.187442405912362,72.8109580708543,1.0411221,9.365223,8.553013e-05,53.45212835325833,200.0
6.332261,4.502941,,-7.584986563867357,,100,-4.335992,-7.584986563867357,2.310156,0.01,0.10927835,44.635488257729556,-8.241543,12.802040470339119,-7.584986563867357,22.20770760213111,0.57946163,16.286673,0.0006880056,44.635488257729556,200.0
1.0505407,1.0037439,0.81420386,-7.964289032873198,0.008176085,100,-7.9591765,-7.964289032873198,0.0036565848,0.01,0.010549336,44.37131342353247,-9.9088545,99.63629821280504,-7.964289032873198,99.62700774606787,0.9958359,6.6227155,3.6872294e-07,44.37131342353247,200.0
2.7091565,1.1412451,0.8019073,-8.402214242732049,0.007976751,100,-8.08374,-8.402214242732049,0.087791905,0.01,0.026948584,51.71542658096054,-10.167877,92.08110921325991,-8.402214242732049,87.62359431670353,1.0053058,7.234261,8.686767e-06,51.71542658096054,200.0
1.1127012,1.0120717,0.6622076,-6.95080292616268,0.0067244302,100,-6.9249487,-6.95080292616268,0.015562394,0.01,0.011298996,40.019773688776816,-8.89973,98.43616724037055,-6.95080292616268,98.8072259738161,0.98477876,6.508629,1.6047192e-06,40.019773688776816,200.0
4.8690863,1.1308978,0.81189865,-8.593852230056148,0.008102609,100,-8.389854,-8.593852230056148,0.19416803,0.01,0.048592642,57.210339449953175,-10.462446,83.93123894880041,-8.593852230056148,88.4253232276319,1.0020213,7.8418484,1.9338546e-05,57.210339449953175,200.0
1.711953,1.3175887,0.03582041,-7.008373459550811,0.0003376196,100,-6.4747458,-7.008373459550811,0.30223918,0.009999999,0.016135743,44.9249623746732,-8.725302,79.00046710997589,-7.008373459550811,75.89621935204273,1.0609695,7.176269,2.6850039e-05,44.9249623746732,200.0
3.038426,1.0791451,0.84209806,-7.138815667620285,0.008040268,100,-7.0017557,-7.138815667620285,0.11847681,0.009999999,0.029010588,48.18259316754629,-8.972891,90.34027026127308,-7.138815667620285,92.66594679385034,1.0473506,6.88544,1.0800632e-05,48.18259316754629,200.0
8.243685,5.8468113,,-8.563243438405792,,100,-4.8172746,-8.563243438405792,4.59955,0.01,0.09913767,54.53993812922902,-9.484413,13.183139625025428,-8.563243438405792,17.10333974573736,0.8315391,16.577333,0.0006651966,54.53993812922902,200.0
1.585401,1.2525287,0.00344654,-8.572723972467816,3.292565e-05,100,-8.146794,-8.572723972467816,0.2685356,0.009999999,0.015145729,47.3470298312958,-10.343174,80.47468450688153,-8.572723972467816,79.83849200321463,1.0467645,7.773865,2.4507777e-05,47.3470298312958,200.0
8.105027,1.4162844,0.56524634,-8.475488739462442,0.005438068,100,-7.7043996,-8.475488739462442,0.7520181,0.009999998,0.07797607,54.11681225086467,-10.023801,59.20341641061944,-8.475488739462442,70.60728554107497,1.039425,7.7605286,6.960525e-05,54.11681225086467,200.0
1.1193478,1.0210214,0.6213951,-8.283358864105633,0.006086099,100,-8.240141,-8.283358864105633,0.0147794355,0.01,0.010963173,56.07735349558299,-10.21939,98.61586394358773,-8.283358864105633,97.94114336712845,1.0210072,7.368424,1.4177518e-06,56.07735349558299,200.0
7.2112217,5.2672205,1.0471097e-34,-8.181087641462401,8.461119e-37,100,-4.2598534,-8.181087641462401,5.0400825,0.01,0.058269925,43.72491548715959,-8.694831,23.48549672663593,-8.181087641462401,18.98534531722421,1.2375547,7.573322,0.0003290856,43.72491548715959,200.0
1.5415478,1.0243745,0.9065265,-8.873217693738773,0.009251886,100,-8.82306,-8.873217693738773,0.013369294,0.01,0.015732827,53.2840480081544,-10.797281,98.64013536955898,-8.873217693738773,97.62054938185115,0.9798289,7.238347,1.3925411e-06,53.2840480081544,200.0
1.9808897,1.3256401,0.021983441,-7.819532412953484,0.00023059254,100,-7.423199,-7.819532412953484,0.31576693,0.01,0.020778293,48.02563021158476,-9.638873,74.40728997344979,-7.819532412953484,75.43525677197731,0.9533457,7.459837,3.4742876e-05,48.02563021158476,200.0
2.4805412,1.0272938,0.90204036,-7.79387984164828,0.008918054,100,-7.7460938,-7.79387984164828,0.042225372,0.009999999,0.024523959,38.0182447692322,-9.66924,96.0743989434635,-7.79387984164828,97.34313579299953,1.0114766,6.007476,4.12726e-06,38.0182447692322,200.0
1.0541415,1.0050442,0.76974,-8.37370485412279,0.007643757,100,-8.365594,-8.37370485412279,0.003421604,0.01,0.010467952,44.1199678180011,-10.331389,99.66710075016913,-8.37370485412279,99.4981094594399,1.0070179,6.5743833,3.3740784e-07,44.1199678180011,200.0
1.1907228,1.046469,0.3204298,-8.311267344669778,0.0032247144,100,-8.220797,-8.311267344669778,0.050977442,0.010000003,0.011983097,40.43781480260781,-10.149522,95.13723783435803,-8.311267344669778,95.55945046134737,0.99366874,6.3947186,5.162913e-06,40.43781480260781,200.0
1.6942413,1.0802642,0.85179293,-6.730065036572651,0.008271661,100,-6.5158043,-6.730065036572651,0.05698594,0.01,0.016452577,37.97633232657486,-8.46472,94.94863644686157,-6.730065036572651,92.56994632369567,1.0297725,6.0224037,5.3738436e-06,37.97633232657486,200.0
2.5079007,1.9416924,3.2048735e-08,-5.569302925765605,3.5208428e-10,100,-4.2754683,-5.569302925765605,0.9082949,0.010000002,0.027551552,32.53261931561365,-6.803277,47.955655346773604,-5.569302925765605,51.501464627909854,0.9102575,6.878097,0.00010962218,32.53261931561365,200.0
19.621864,1.4944414,0.7574168,-7.649908742878734,0.0058803433,100,-6.7571993,-7.649908742878734,3.8476353,0.009999999,0.15233792,52.93140595668821,-9.096674,30.34016288919903,-7.649908742878734,66.91463490414183,1.2880485,12.403112,0.00023191531,52.93140595668821,200.0
2.3207033,1.0426874,0.88277805,-7.65887563772011,0.008893878,100,-7.5807643,-7.65887563772011,0.03623266,0.009999997,0.023380794,46.40066511401769,-9.564123,96.48699515427461,-7.65887563772011,95.90601982737253,0.9925682,6.913586,3.6777276e-06,46.40066511401769,200.0
16.411076,12.577224,,-8.589815675276597,,100,-2.5963557,-8.589815675276597,10.423581,0.010000002,0.24019286,53.780519231336534,-9.481927,4.327994178104531,-8.589815675276597,7.950880239305286,0.6832458,9.520575,0.0022328682,53.780519231336534,200.0
1.2247046,1.0606397,0.10487163,-7.352925468068248,0.0009718199,100,-7.0322037,-7.352925468068248,0.14326295,0.01,0.01134904,49.50621343564345,-9.052105,89.14293442079311,-7.352925468068248,94.2827204370409,1.0791262,7.259888,1.2302388e-05,49.50621343564345,200.0
14.959223,1.3493378,0.773501,-7.0888348051950825,0.0047610486,100,-6.0638747,-7.0888348051950825,11.464281,0.010000003,0.09207692,43.22664568183462,-8.257635,18.868031071645966,-7.0888348051950825,74.11042571887116,1.6246442,9.568506,0.00043434047,43.22664568183462,200.0
4.1294894,1.2488954,0.7908026,-7.602637224762908,0.006285096,100,-6.863485,-7.602637224762908,1.3556345,0.009999998,0.032820124,43.30378942434777,-8.980938,54.120002971504164,-7.602637224762908,80.0707564954459,1.2582188,7.575451,8.563086e-05,43.30378942434777,200.0
2.0151913,1.1413652,0.8214252,-8.205230301887314,0.00725766,100,-7.792512,-8.205230301887314,0.27695444,0.009999999,0.017805118,47.60096380659537,-9.797831,82.36941906810719,-8.205230301887314,87.61437845352195,1.1318045,7.331086,2.1620488e-05,47.60096380659537,200.0
1.4709243,1.1128901,0.8336656,-9.224991435379378,0.008289196,100,-8.869436,-9.224991435379378,0.080850534,0.009999999,0.014625504,60.80151540567473,-10.936266,92.66697695893136,-9.224991435379378,89.85613028151703,1.0057255,8.01464,7.9932615e-06,60.80151540567473,200.0
1.5672817,1.2418028,0.2381148,-6.999118063170698,0.0023291537,100,-6.5318756,-6.999118063170698,0.43167773,0.010000002,0.0153305875,54.86968593154133,-8.71623,70.97731033003699,-6.999118063170698,80.52808309342895,1.0223233,8.282601,4.1303145e-05,54.86968593154133,200.0
1.0766727,1.0095669,0.64909786,-7.360820643828244,0.006577259,100,-7.341202,-7.360820643828244,0.030636238,0.01,0.010909841,42.647484326498414,-9.308846,96.97990168435496,-7.360820643828244,99.05237552015555,0.98688203,6.4886436,3.1456093e-06,42.647484326498414,200.0
2.8891344,1.1774073,0.80901414,-7.12894014851109,0.0064937267,100,-6.5805454,-7.12894014851109,0.72508353,0.009999998,0.023190262,45.90209371895701,-8.691914,68.37671403357177,-7.12894014851109,84.93237896292,1.2458396,7.5340147,4.671581e-05,45.90209371895701,200.0
1.5654771,1.056416,0.86958927,-7.643261105084869,0.008116408,100,-7.498624,-7.643261105084869,0.100716285,0.010000002,0.014611554,49.46374660801659,-9.495508,92.00791558622522,-7.643261105084869,94.65967641104689,1.0713967,7.291202,8.774027e-06,49.46374660801659,200.0
1.5069555,1.2066629,0.14847493,-7.358015517163815,0.0014783662,100,-6.799324,-7.358015517163815,0.43452412,0.01,0.015004769,43.556412759898436,-8.907898,70.10223505300682,-7.358015517163815,82.8731873298175,1.0043178,7.740015,4.3079606e-05,43.556412759898436,200.0
2.5732985,1.0725365,0.8570176,-7.81352198671431,0.0073503917,100,-7.669149,-7.81352198671431,0.4391652,0.01,0.022070436,48.535162389946976,-9.685968,75.76795866051154,-7.81352198671431,93.23692287993626,1.1659482,7.5420737,3.2304968e-05,48.535162389946976,200.0
1.3098001,1.1002812,0.14860499,-7.974588025574604,0.0013643835,100,-7.6501307,-7.974588025574604,0.20961085,0.01,0.012025638,45.80012989996973,-9.645084,85.11171606438096,-7.974588025574604,90.88585399424561,1.0891731,7.100727,1.7669325e-05,45.80012989996973,200.0
6.5795755,1.4013134,0.76684356,-7.615451931441084,0.005236673,100,-6.0717454,-7.615451931441084,3.6040373,0.009999999,0.04493105,46.78349932646637,-8.378088,37.53924061504356,-7.615451931441084,71.36162280289464,1.4643717,7.648505,0.00016806864,46.78349932646637,200.0
1.3330936,1.1119522,0.12282773,-6.975579439959688,0.0011257854,100,-6.517882,-6.975579439959688,0.23672624,0.010000002,0.012218555,47.637212849261054,-8.574434,83.55060027962793,-6.975579439959688,89.93192449482088,1.0910404,7.098025,1.9886795e-05,47.637212849261054,200.0
6.2516694,1.2654452,0.78742516,-8.311022836323188,0.005456352,100,-7.334195,-8.311022836323188,3.1848495,0.009999998,0.043320067,51.45385246379211,-9.502851,39.77810911742464,-8.311022836323188,79.02357007661755,1.4431348,10.572586,0.0001529238,51.45385246379211,200.0
1.8464415,1.0411215,0.88447857,-6.9310502819203474,0.007999047,100,-6.8367076,-6.9310502819203474,0.16553888,0.010000002,0.016698847,46.50699120386545,-8.834578,88.18023082498696,-6.9310502819203474,96.05027045099592,1.1057299,6.8514595,1.35394785e-05,46.50699120386545,200.0
1.7389488,1.0748014,0.85543996,-6.99547178287881,0.007883132,100,-6.803617,-6.99547178287881,0.15170215,0.01,0.016024929,48.648830912340244,-8.791513,88.68866114912646,-6.99547178287881,93.04044059907135,1.0851523,7.5122223,1.2882804e-05,48.648830912340244,200.0
1.4703786,1.0917188,0.8447887,-6.70364050124652,0.008036167,100,-6.4454603,-6.70364050124652,0.087404385,0.010000002,0.013987177,38.9476693891329,-8.460523,92.73843156454356,-6.70364050124652,91.59867966819397,1.0512333,6.3681593,7.9092415e-06,38.9476693891329,200.0
1.1332316,1.0156664,0.9225426,-7.669680865243139,0.00906807,100,-7.633635,-7.669680865243139,0.011097472,0.01,0.011139024,56.68004600193094,-9.599048,98.94967247699982,-7.669680865243139,98.45752836229275,1.0173527,7.4577985,1.0722126e-06,56.68004600193094,200.0
1.4757353,1.188862,0.0058036395,-6.8032322044844715,6.340203e-05,100,-6.362943,-6.8032322044844715,0.31974587,0.009999998,0.016121713,45.02500316773192,-8.50042,72.58023976328508,-6.8032322044844715,84.11405432142736,0.91537124,7.8643875,3.8160175e-05,45.02500316773192,200.0
1.3375993,1.1142452,0.17736228,-9.676732098984848,0.0017120943,100,-9.324411,-9.676732098984848,0.2616154,0.01,0.012911968,54.434198884285216,-11.379367,80.55803243441166,-9.676732098984848,89.74685475479423,1.0359375,8.034811,2.437789e-05,54.434198884285216,200.0
1.0827128,1.0109736,0.49183035,-7.785429331334577,0.004918357,100,-7.760413,-7.785429331334577,0.042461317,0.01,0.010827245,47.462999240162574,-9.732784,95.96581475289132,-7.785429331334577,98.91455394809438,0.99998915,7.0437503,4.2462243e-06,47.462999240162574,200.0
1.0986288,1.015035,0.3615369,-8.229646965758358,0.0033815515,100,-8.182391,-8.229646965758358,0.021073626,0.01,0.010275769,48.963781467940706,-10.144003,98.20754278774628,-8.229646965758358,98.51876706380976,1.0691451,6.9849515,1.8435971e-06,48.963781467940706,200.0
1.1754081,1.0404704,0.09911251,-8.624191352625703,0.0009189493,100,-8.381549,-8.624191352625703,0.09583229,0.01,0.010898124,55.5754052263392,-10.378059,92.45912653458699,-8.624191352625703,96.11037822902539,1.0785416,7.734407,8.238309e-06,55.5754052263392,200.0
5.4679933,1.0338197,0.893109,-7.05331477516802,0.0073606805,100,-7.0003705,-7.05331477516802,1.3762771,0.01,0.045065217,42.881337791218385,-8.963852,51.935044455967,-7.05331477516802,96.72866784712905,1.2133511,8.925823,9.348311e-05,42.881337791218385,200.0
1.1061245,1.0171164,0.22412932,-7.753468052464782,0.0021280693,100,-7.6867037,-7.753468052464782,0.044317607,0.01,0.010502462,45.920931698415345,-9.644535,96.19516206876095,-7.753468052464782,98.3171614418852,1.053205,6.7595553,3.995311e-06,45.920931698415345,200.0
1.0881991,1.0123166,0.21763131,-7.930106981709133,0.002032441,100,-7.8949437,-7.930106981709133,0.015004655,0.010000002,0.010162603,46.79243770402954,-9.805128,98.72102463690072,-7.930106981709133,98.78332679967691,1.0707878,6.8670955,1.3086377e-06,46.79243770402954,200.0
42.152256,1.2824688,0.7841997,-7.92769691359896,0.0032153542,100,-7.047178,-7.92769691359896,66.378334,0.010000003,0.17283152,50.33109977571555,-9.253113,8.300447363862016,-7.92769691359896,77.97460673455456,2.438922,30.09793,0.0011159134,50.33109977571555,200.0
1.0450149,1.0035692,0.58170104,-7.791737938558299,0.005718559,100,-7.781611,-7.791737938558299,0.012229096,0.01,0.010273282,57.27459303900995,-9.728009,98.84349951183961,-7.791737938558299,99.64434488651192,1.0172161,7.6286025,1.1818651e-06,57.27459303900995,200.0
13.934409,1.4371902,0.76288426,-7.037558455448507,0.008527662,100,-6.2663713,-7.037558455448507,1.7348907,0.009999998,0.1557614,47.1367170326047,-8.448218,31.78539316763555,-7.037558455448507,69.58021404235642,0.8945996,9.089962,0.0002167778,47.1367170326047,200.0
1.1307045,1.0246012,0.36657068,-7.168511673209235,0.0035542205,100,-7.107054,-7.168511673209235,0.06670621,0.009999997,0.010963161,40.79908969618093,-9.081943,94.15460872023641,-7.168511673209235,97.59894673377873,1.0313673,6.515935,6.2710383e-06,40.79908969618093,200.0
6.8549995,1.4914685,0.75767833,-8.917395196028219,0.005540973,100,-7.0422235,-8.917395196028219,3.3797565,0.010000002,0.050131258,54.1936606077725,-9.420986,35.84917567705549,-8.917395196028219,67.04801122501217,1.3674103,10.712793,0.00018075398,54.1936606077725,200.0
1.2153037,1.0566095,0.2949616,-8.16855939953366,0.002834974,100,-8.020937,-8.16855939953366,0.13167459,0.010000002,0.011680688,48.77393058703772,-9.936686,89.25209016133726,-8.16855939953366,94.64234319623561,1.0404384,7.2051463,1.2163799e-05,48.77393058703772,200.0
1.5481259,1.0082815,0.9415908,-6.5687803804352685,0.009394822,100,-6.553248,-6.5687803804352685,0.033444066,0.01,0.01544659,48.355859948192624,-8.513731,96.80905203200416,-6.5687803804352685,99.17865500885662,1.0022445,6.9963737,3.3294455e-06,48.355859948192624,200.0
1.9820158,1.0352681,0.89129496,-7.663230081823137,0.008719538,100,-7.5959044,-7.663230081823137,0.12689833,0.010000003,0.01939006,47.6086587573757,-9.516775,89.26687589130259,-7.663230081823137,96.59333950374335,1.0221814,6.8889256,1.2145069e-05,47.6086587573757,200.0
1.1482936,1.030528,0.42933732,-8.979966410420756,0.004432764,100,-8.912535,-8.979966410420756,0.097897366,0.01,0.011855747,49.96988375367636,-10.853302,90.63602968229404,-8.979966410420756,97.03763984732834,0.96855444,7.369421,1.0435734e-05,49.96988375367636,200.0
